id,name__nl,name__en,name__es,name__pl,name__fr,name__nb,name__da,name__nn,name__sv,name__de,name__hu,name,wikipedia__en,wikipedia__es,wikipedia__nl,wikipedia__pl,image,gender,identifier__VIAF,birth_date,identifier__freebase,given_name,identifier__FAST,original_wikiname,name__it,name__en_ca,identifier__SUDOC,name__ca,name__cy,wikipedia__ca,death_date,twitter,name__gl,name__pt,family_name,wikipedia__commons,name__eu,name__fi,name__ko,name__fa,name__he,wikipedia__de,wikipedia__eu,wikipedia__fa,wikipedia__fi,wikipedia__fr,wikipedia__he,wikipedia__it,wikipedia__ko,wikipedia__no,wikipedia__pt,website,wikipedia__simple,name__ru,name__nds,name__en_gb,name__sr,name__ms,wikipedia__ms,wikipedia__sr,name__tr,wikipedia__tr,name__zh_hant,name__zh_cn,name__ja,identifier__PACE,occupation,name__ro,facebook,identifier__LCAuth,wikipedia__cs,name__cs,wikipedia__az,name__oc,name__az,identifier__snac,wikipedia__zh_yue,name__yue,name__ar,wikipedia__ar,wikipedia__zh,name__zh,second_surname,name__af,name__an,name__ast,name__bar,name__bm,name__br,name__co,name__de_at,name__de_ch,name__eo,name__et,name__frc,name__frp,name__fur,name__ga,name__gd,name__gsw,name__hr,name__ia,name__id,name__ie,name__io,name__jam,name__kab,name__kg,name__lb,name__li,name__lij,name__lt,name__lv,name__mg,name__min,name__nap,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__pt_br,name__rgn,name__rm,name__sc,name__scn,name__sco,name__sk,name__sw,name__vec,name__vi,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,identifier__GND,instagram,name__sl,identifier__ISNI,name__hi,wikipedia__ast,name__es_419,name__ht,name__tl,wikipedia__ht,wikipedia__hu,wikipedia__ru,wikipedia__sco,wikipedia__tl,identifier__allmovie,identifier__AlloCine,identifier__PORT,identifier__kinopoisk,identifier__elonet,identifier__SFDb,identifier__BNF,wikipedia__eswikiquote,wikipedia__sv
Q16190886,Gisela Mota Ocampo,Gisela Mota Ocampo,Gisela Mota Ocampo,,Gisela Mota Ocampo,Gisela Mota Ocampo,,,,Gisela Mota Ocampo,Gisela Mota Ocampo,Gisela Mota Ocampo,Gisela Mota Ocampo,Gisela Mota Ocampo,,,,female,,1982-03-13,,Gisela,,Gisela Mota Ocampo,Gisela Mota Ocampo,,,Gisela Mota Ocampo,,Gisela Mota Ocampo,2016-01-02,,,Gisela Mota Ocampo,,,,,,,חיסלה מוטה אוקמפו,,,,,Gisela Mota Ocampo,חיסלה מוטה אוקמפו,Gisela Mota Ocampo,,Gisela Mota Ocampo,Gisela Mota Ocampo,,Gisela Mota Ocampo,,,,,,,,Gisela Mota Ocampo,Gisela Mota Ocampo,姬瑟拉·莫塔·奧坎波,姬瑟拉·莫塔·奥坎波,ギセラ・モタ・オカンポ,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gisela Mota Ocampo,,,,,,,,,,,,,,,,,,,,
Q16190913,Joaquina Navarrete Contreras,Joaquina Navarrete Contreras,Joaquina Navarrete Contreras,,Joaquina Navarrete Contreras,,,,,Joaquina Navarrete Contreras,,Joaquina Navarrete Contreras,Joaquina Navarrete Contreras,,,,,female,,1966-08-03,,Joaquina,,Joaquina Navarrete Contreras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joaquina Navarrete Contreras,,,,,,,,,,,,,,,,,,,,
Q16190933,Yesenia Nolasco Ramírez,Yesenia Nolasco Ramírez,Yesenia Nolasco Ramírez,,Yesenia Nolasco Ramírez,,,,,Yesenia Nolasco Ramírez,,Yesenia Nolasco Ramírez,Yesenia Nolasco Ramírez,,,,,female,,1982-08-22,,,,Yesenia Nolasco Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yesenia Nolasco Ramírez,,,,,,,,,,,,,,,,,,,,
Q16191035,Pedro Porras Pérez,Pedro Porras Pérez,Pedro Porras Pérez,,Pedro Porras Pérez,,,,,Pedro Porras Pérez,,Pedro Porras Pérez,Pedro Porras Pérez,,,,,male,,1959-08-01,,Pedro,,Pedro Porras Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pedro Porras Pérez,,,,,,,,,,,,,,,,,,,,
Q16191040,Domitilo Posadas Hernández,Domitilo Posadas Hernández,Domitilo Posadas Hernández,,Domitilo Posadas Hernández,,,,,Domitilo Posadas Hernández,,Domitilo Posadas Hernández,Domitilo Posadas Hernández,,,,,male,,1958-05-12,,,,Domitilo Posadas Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domitilo Posadas Hernández,,,,,,,,,,,,,,,,,,,,
Q16191081,Karen Quiroga Anguiano,Karen Quiroga Anguiano,Karen Quiroga Anguiano,,Karen Quiroga Anguiano,,,,,Karen Quiroga Anguiano,,Karen Quiroga Anguiano,Karen Quiroga Anguiano,Karen Quiroga Anguiano,,,https://upload.wikimedia.org/wikipedia/commons/5/55/Karen_Quiroga.jpg,female,,1980-01-19,,Karen,,Karen Quiroga Anguiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karen Quiroga Anguiano,,,,,,,,,,,,,,,,,,,,
Q16191144,Sebastián De la Rosa Peláez,Sebastián De la Rosa Peláez,Sebastián De la Rosa Peláez,,Sebastián De la Rosa Peláez,,,,,Sebastián De la Rosa Peláez,,Sebastián De la Rosa Peláez,Sebastián De la Rosa Peláez,,,,,male,,1963-01-20,,Sebastián,,Sebastián De la Rosa Peláez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sebastián De la Rosa Peláez,,,,,,,,,,,,,,,,,,,,
Q16191148,Lizbeth Rosas Montero,Lizbeth Rosas Montero,Lizbeth Rosas Montero,,Lizbeth Rosas Montero,,,,,Lizbeth Rosas Montero,,Lizbeth Rosas Montero,Lizbeth Rosas Montero,,,,,female,,1974-03-09,,Lizbeth,,Lizbeth Rosas Montero,Lizbeth Rosas Montero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lizbeth Rosas Montero,,,,,,,,,,,,,,,,,,,,
Q16191179,Jessica Salazar Trejo,Jessica Salazar Trejo,Jessica Salazar Trejo,,Jessica Salazar Trejo,,,,,Jessica Salazar Trejo,,Jessica Salazar Trejo,Jessica Salazar Trejo,,,,,female,,1991-05-30,,Jessica,,Jessica Salazar Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jessica Salazar Trejo,,,,,,,,,,,,,,,,,,,,
Q16191189,Jorge Salgado Parra,Jorge Salgado Parra,Jorge Salgado Parra,,Jorge Salgado Parra,,,,,Jorge Salgado Parra,Jorge Salgado,Jorge Salgado Parra,Jorge Salgado Parra,Jorge Salgado,,,https://upload.wikimedia.org/wikipedia/commons/3/38/Jorge_Salgado_Parra.jpg,male,,1979-10-28,,Jorge,,Jorge Salgado Parra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Хорхе Сальгадо,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jorge Salgado Parra,,,,,,,,,,,,,,,,,,,,
Q16191193,Josefina Salinas Pérez,Josefina Salinas Pérez,Josefina Salinas Pérez,,Josefina Salinas Pérez,,,,,Josefina Salinas Pérez,,Josefina Salinas Pérez,Josefina Salinas Pérez,,,,,female,,1965-09-03,,Josefina,,Josefina Salinas Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Josefina Salinas Pérez,,,,,,,,,,,,,,,,,,,,
Q16191201,Guillermo Sánchez Torres,Guillermo Sánchez Torres,Guillermo Sánchez Torres,,Guillermo Sánchez Torres,,,,,Guillermo Sánchez Torres,Guillermo Sánchez Torres,Guillermo Sánchez Torres,Guillermo Sánchez Torres,,,,,male,,1959-06-25,,Guillermo,,Guillermo Sánchez Torres,,,,Guillermo Sánchez Torres,,,,,Guillermo Sánchez Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guillermo Sánchez Torres,,,,,,,,,,,,,,,,,,,,
Q16191203,Hugo Sandoval Martínez,Hugo Sandoval Martínez,Hugo Sandoval Martínez,,Hugo Sandoval Martínez,,,,,,,Hugo Sandoval Martínez,Hugo Sandoval Martínez,,,,,male,,1962-12-25,,Hugo,,Hugo Sandoval Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hugo Sandoval Martínez,,,,,,,,,,,,,,,,,,,,
Q16191209,Antonio Sansores Sastré,Antonio Sansores Sastré,Antonio Sansores Sastré,,Antonio Sansores Sastré,,,,,Antonio Sansores Sastré,,Antonio Sansores Sastré,Antonio Sansores Sastré,,,,,male,,1964-01-07,,Antonio,,Antonio Sansores Sastré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antonio Sansores Sastré,,,,,,,,,,,,,,,,,,,,
Q16191237,Rosendo Serrano Toledo,Rosendo Serrano Toledo,Rosendo Serrano Toledo,,Rosendo Serrano Toledo,,,,,Rosendo Serrano Toledo,,Rosendo Serrano Toledo,Rosendo Serrano Toledo,,,,,male,,1959-05-20,,Rosendo,,Rosendo Serrano Toledo,Rosendo Serrano Toledo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rosendo Serrano Toledo,,,,,,,,,,,,,,,,,,,,
Q16191329,Margarita Tapia Fonllem,Margarita Tapia Fonllem,Margarita Tapia Fonllem,,Margarita Tapia Fonllem,,,,,Margarita Tapia Fonllem,,Margarita Tapia Fonllem,Margarita Tapia Fonllem,,,,,female,,1959-04-11,,Margarita,,Margarita Tapia Fonllem,Margarita Tapia Fonllem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Margarita Tapia Fonllem,,,,,,,,,,,,,,,,,,,,
Q16191382,Araceli Torres Flores,Araceli Torres Flores,Araceli Torres Flores,,Araceli Torres Flores,,,,,Araceli Torres Flores,,Araceli Torres Flores,Araceli Torres Flores,,,,,female,,1960-10-17,,Araceli,,Araceli Torres Flores,Araceli Torres Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Araceli Torres Flores,,,,,,,,,,,,,,,,,,,,
Q16191390,Crystal Tovar Aragón,Crystal Tovar Aragón,Crystal Tovar Aragón,,Crystal Tovar Aragón,,,,,,,Crystal Tovar Aragón,Crystal Tovar Aragón,Crystal Tovar Aragón,,,,female,,1990-01-23,,Crystal,,Crystal Tovar Aragón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crystal Tovar Aragón,,,Crystal Tovar Aragón,,,,,,,,,,,,,,,,,
Q16191429,Jorge Federico De la Vega Membrillo,Jorge Federico De la Vega Membrillo,Jorge Federico De la Vega Membrillo,,Jorge Federico De la Vega Membrillo,,,,,Jorge Federico De la Vega Membrillo,,Jorge Federico De la Vega Membrillo,Jorge Federico De la Vega Membrillo,,,,,male,41548174,1959-04-23,,Jorge,507307,Jorge Federico De la Vega Membrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,no2004034064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jorge Federico De la Vega Membrillo,0000 0000 4905 0122,,,,,,,,,,,,,,,,,,,
Q16191526,Fernando Zárate Salgado,Fernando Zárate Salgado,Fernando Zárate Salgado,,Fernando Zárate Salgado,,,,,Fernando Zárate Salgado,,Fernando Zárate Salgado,Fernando Zárate Salgado,,,,,male,,1979-08-16,,Fernando,,Fernando Zárate Salgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fernando Zárate Salgado,,,,,,,,,,,,,,,,,,,,
Q16192643,Genaro Carreño Muro,Genaro Carreño Muro,Genaro Carreño Muro,,Genaro Carreño Muro,,,,,Genaro Carreño Muro,,Genaro Carreño Muro,Genaro Carreño Muro,,,,,male,,1958-07-27,,Genaro,,Genaro Carreño Muro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genaro Carreño Muro,,,,,,,,,,,,,,,,,,,,
Q16192681,Antonio de Jesús Díaz,Antonio de Jesús Díaz,Antonio de Jesús Díaz,,Antonio de Jesús Díaz,,,,,Antonio de Jesús Díaz,,Antonio de Jesús Díaz,Antonio de Jesús Díaz,,,,,male,,1958-01-14,,Antonio,,Antonio de Jesús Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antonio de Jesús Díaz,,,,,,,,,,,,,,,,,,,,
Q16192905,Leonor Romero Sevilla,Leonor Romero Sevilla,Leonor Romero Sevilla,,Leonor Romero Sevilla,,,,,,,Leonor Romero Sevilla,Leonor Romero Sevilla,,,,,female,,1958-09-07,,Leonor,,Leonor Romero Sevilla,Leonor Romero Sevilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leonor Romero Sevilla,,,,,,,,,,,,,,,,,,,,
Q16192907,Jorge Rosiñol Abreu,Jorge Rosiñol Abreu,Jorge Rosiñol Abreu,,Jorge Rosiñol Abreu,,,,,Jorge Rosiñol Abreu,Jorge Rosiñol Abreu,Jorge Rosiñol Abreu,Jorge Rosiñol Abreu,Jorge Rosiñol Abreu,,,https://upload.wikimedia.org/wikipedia/commons/2/24/Jorge_Rosiñol_Abreu.jpg,male,,1958-09-18,,Jorge,,Jorge Rosiñol Abreu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jorge Rosiñol Abreu,,,,,,,,,,,,,,,,,,,,
Q16192924,María Fernanda Schroeder,María Fernanda Schroeder,María Fernanda Schroeder,,María Fernanda Schroeder,,,,,María Fernanda Schroeder,,María Fernanda Schroeder,María Fernanda Schroeder,,,,,female,,1958-09-09,,María,,María Fernanda Schroeder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,María Fernanda Schroeder,,,,,,,,,,,,,,,,,,,,
Q16193044,Benjamín Castillo Valdez,Benjamín Castillo Valdez,Benjamín Castillo Valdez,,Benjamín Castillo Valdez,,,,,Benjamín Castillo Valdez,,Benjamín Castillo Valdez,Benjamín Castillo Valdez,,,,,male,,1959-03-30,,Benjamín,,Benjamín Castillo Valdez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benjamín Castillo Valdez,,,,,,,,,,,,,,,,,,,,
Q16193056,Soraya Córdova,Soraya Córdova,Soraya Córdova,,Soraya Córdova,,,,,,,Soraya Córdova,Soraya Córdova,,,,,female,,1959-06-29,,Soraya,,Soraya Córdova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Soraya Córdova,,,,,,,,,,,,,,,,,,,,
Q16193067,Mario Alberto Dávila Delgado,Mario Alberto Dávila Delgado,Mario Alberto Dávila Delgado,Mario Alberto Dávila Delgado,Mario Alberto Dávila Delgado,,,,,Mario Alberto Dávila Delgado,Mario Alberto Dávila Delgado,Mario Alberto Dávila Delgado,Mario Alberto Dávila Delgado,Mario Dávila Delgado,,,,male,,1959-12-26,,Mario,,Mario Alberto Dávila Delgado,Mario Alberto Dávila Delgado,,,,,,,,,Mario Alberto Dávila Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,Mario Alberto Dávila Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mario Alberto Dávila Delgado,,,,,,,,,,,,,,,,,,,,
Q16193121,José Ángel González Serna,José Ángel González Serna,José Ángel González Serna,,José Ángel González Serna,,,,,José Ángel González Serna,,José Ángel González Serna,José Ángel González Serna,,,,,male,,1959-08-12,,José,,José Ángel González Serna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,José Ángel González Serna,,,,,,,,,,,,,,,,,,,,
Q16193122,Víctor Rafael González,Víctor Rafael González,Víctor Rafael González,,Víctor Rafael González,,,,,Víctor Rafael González,,Víctor Rafael González,Víctor Rafael González,,,,,male,,1959-05-23,,Víctor,,Víctor Rafael González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,w6t311j8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Víctor Rafael González,,,,,,,,,,,,,,,,,,,,
Q16193215,Margarita Licea González,Margarita Licea González,Margarita Licea González,,Margarita Licea González,,,,,Margarita Licea González,,Margarita Licea González,Margarita Licea González,,,,,female,,1959-02-28,,Margarita,,Margarita Licea González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Margarita Licea González,,,,,,,,,,,,,,,,,,,,
Q16193258,José Pilar Moreno,José Pilar Moreno,José Pilar Moreno,,José Pilar Moreno,,,,,José Pilar Moreno,,José Pilar Moreno,José Pilar Moreno,,,,,male,,1959-10-12,,José,,José Pilar Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,José Pilar Moreno,,,,,,,,,,,,,,,,,,,,
Q16193268,María Concepción Navarrete,María Concepción Navarrete,María Concepción Navarrete,,María Concepción Navarrete,,,,,María Concepción Navarrete,,María Concepción Navarrete,María Concepción Navarrete,,,,,female,,1959-07-05,,María,,María Concepción Navarrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,María Concepción Navarrete,,,,,,,,,,,,,,,,,,,,
Q16193272,Magdalena Núñez Monreal,Magdalena Núñez Monreal,Magdalena Nuñez Monreal,,Magdalena Núñez Monreal,,,,,Magdalena Núñez Monreal,,Magdalena Nuñez Monreal,Magdalena Núñez Monreal,Magdalena Núñez Monreal,,,,female,,1959-01-13,,Magdalena,,Magdalena Núñez Monreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magdalena Nuñez Monreal,,,,,,,,,,,,,,,,,,,,
Q16193322,Patricia Retamoza,Patricia Retamoza,Patricia Retamoza,,Patricia Retamoza,,,,,Patricia Retamoza,,Patricia Retamoza,Patricia Retamoza,,,,,female,,1959-03-31,,Patricia,,Patricia Retamoza,Patricia Retamoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patricia Retamoza,,,,,,,,,,,,,,,,,,,,
Q16193392,Jorge Terán Juárez,Jorge Terán Juárez,Jorge Terán Juárez,,Jorge Terán Juárez,,,,,Jorge Terán Juárez,,Jorge Terán Juárez,Jorge Terán Juárez,,,,,male,,1959-02-18,,Jorge,,Jorge Terán Juárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jorge Terán Juárez,,,,,,,,,,,,,,,,,,,,
Q16193411,María Urciel Castañeda,María Urciel Castañeda,María Urciel Castañeda,,María Urciel Castañeda,,,,,María Urciel Castañeda,,María Urciel Castañeda,María Urciel Castañeda,,,,,female,,1959-10-09,,María,,María Urciel Castañeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,María Urciel Castañeda,,,,,,,,,,,,,,,,,,,,
Q16193512,Rodrigo Chávez Contreras,Rodrigo Chávez Contreras,Rodrigo Chávez Contreras,,Rodrigo Chávez Contreras,,,,,Rodrigo Chávez Contreras,,Rodrigo Chávez Contreras,Rodrigo Chávez Contreras,,,,,male,,1960-01-01,,Rodrigo,,Rodrigo Chávez Contreras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rodrigo Chávez Contreras,,,,,,,,,,,,,,,,,,,,
Q16193569,José Rubén Escajeda,José Rubén Escajeda,José Rubén Escajeda,,José Rubén Escajeda,,,,,José Rubén Escajeda,,José Rubén Escajeda,José Rubén Escajeda,,,,,male,,1960-03-11,,José,,José Rubén Escajeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,José Rubén Escajeda,,,,,,,,,,,,,,,,,,,,
Q16193611,Martha Gutiérrez Manrique,Martha Gutiérrez Manrique,Martha Gutiérrez Manrique,,Martha Gutiérrez Manrique,,,,,Martha Gutiérrez Manrique,,Martha Gutiérrez Manrique,Martha Gutiérrez Manrique,,,,,female,,1960-01-28,,Martha,,Martha Gutiérrez Manrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martha Gutiérrez Manrique,,,,,,,,,,,,,,,,,,,,
Q16193612,Delfina Guzmán Díaz,Delfina Guzmán Díaz,Delfina Guzmán Díaz,,Delfina Guzmán Díaz,,,,,Delfina Guzmán Díaz,,Delfina Guzmán Díaz,Delfina Guzmán Díaz,,,,,female,,1960-11-13,,Delfina,,Delfina Guzmán Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delfina Guzmán Díaz,,,,,,,,,,,,,,,,,,,,
Q16193760,Dulce María Muñíz,Dulce María Muñíz,Dulce María Muñíz,,Dulce María Muñíz,,,,,Dulce María Muñíz,,Dulce María Muñíz,Dulce María Muñíz,,,,,female,,1960-01-30,,Dulce María,,Dulce María Muñíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dulce María Muñíz,,,,,,,,,,,,,,,,,,,,
