party,party_id,term,id,sort_name,source,area,area_id,name,image,email
Partido de la Revolución Democrática,PRD,63,2015-435,Zambrano Grijalva José de Jesús,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=435,Distrito Federal 4,ocd-division/country:mx/entidad:distrito-federal/circunscripción:4,José de Jesús Zambrano Grijalva,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/466_FOTO_CHICA.jpg,jesus.zambrano@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-436,Gaytán Hernández Cristina Ismene,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=436,Distrito Federal 4,ocd-division/country:mx/entidad:distrito-federal/circunscripción:4,Cristina Ismene Gaytán Hernández,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/471_FOTO_CHICA.jpg,cristina.gaytan@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-437,Maldonado Venegas Luis,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=437,Distrito Federal 4,ocd-division/country:mx/entidad:distrito-federal/circunscripción:4,Luis Maldonado Venegas,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/496_FOTO_CHICA.jpg,lmaldonado.venegas@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-438,Contreras Julián Maricela,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=438,Distrito Federal 4,ocd-division/country:mx/entidad:distrito-federal/circunscripción:4,Maricela Contreras Julián,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/488_FOTO_CHICA.jpg,maricela.contreras@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-439,Rubio Quiroz Juan Fernando,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=439,Distrito Federal 4,ocd-division/country:mx/entidad:distrito-federal/circunscripción:4,Juan Fernando Rubio Quiroz,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/469_FOTO_CHICA.jpg,juan.rubio@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-44,Rojas Orozco Enrique,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=44,Colima 1,ocd-division/country:mx/entidad:colima/distrito:1,Enrique Rojas Orozco,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/080_FOTO_CHICA.jpg,enrique.rojas@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-440,Soto González Cecilia Guadalupe,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=440,Distrito Federal 4,ocd-division/country:mx/entidad:distrito-federal/circunscripción:4,Cecilia Guadalupe Soto González,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/472_FOTO_CHICA.jpg,cecilia.soto@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-441,Valencia Guzmán Jesús Salvador,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=441,Distrito Federal 4,ocd-division/country:mx/entidad:distrito-federal/circunscripción:4,Jesús Salvador Valencia Guzmán,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/491_FOTO_CHICA.jpg,jesus.valencia@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-442,Flores Sonduk Lluvia,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=442,Guerrero 4,ocd-division/country:mx/entidad:guerrero/circunscripción:4,Lluvia Flores Sonduk,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/480_FOTO_CHICA.jpg,lluvia.flores@congreso.gob.mx
Movimiento Ciudadano,MC,63,2015-443,Pérez Utrera Adán,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=443,Distrito Federal 4,ocd-division/country:mx/entidad:distrito-federal/circunscripción:4,Adán Pérez Utrera,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/368_FOTO_CHICA.jpg,adan.perez@congreso.gob.mx
Partido Verde Ecologista,PVE,63,2015-444,Limón García Lia,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=444,Distrito Federal 4,ocd-division/country:mx/entidad:distrito-federal/circunscripción:4,Lia Limón García,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/420_FOTO_CHICA.jpg,lia.limon@congreso.gob.mx
Partido Verde Ecologista,PVE,63,2015-445,Izquierdo Rojas Jesús Gerardo,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=445,Distrito Federal 4,ocd-division/country:mx/entidad:distrito-federal/circunscripción:4,Jesús Gerardo Izquierdo Rojas,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/409_FOTO_CHICA.jpg,jesus.izquierdo@congreso.gob.mx
Partido Verde Ecologista,PVE,63,2015-446,Cuenca Ayala Sharon María Teresa,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=446,Distrito Federal 4,ocd-division/country:mx/entidad:distrito-federal/circunscripción:4,Sharon María Teresa Cuenca Ayala,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/406_FOTO_CHICA.jpg,sharon.cuenca@congreso.gob.mx
Movimiento Ciudadano,MC,63,2015-447,Cervera García Rene,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=447,Distrito Federal 4,ocd-division/country:mx/entidad:distrito-federal/circunscripción:4,Rene Cervera García,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/363_FOTO_CHICA.jpg,rene.cervera@congreso.gob.mx
Movimiento Ciudadano,MC,63,2015-448,Toledo Ibarra Marbella,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=448,Guerrero 4,ocd-division/country:mx/entidad:guerrero/circunscripción:4,Marbella Toledo Ibarra,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/373_FOTO_CHICA.jpg,marbella.toledo@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-45,Chavarrias Barajas Eloisa,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=45,Colima 2,ocd-division/country:mx/entidad:colima/distrito:2,Eloisa Chavarrias Barajas,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/157_FOTO_CHICA.jpg,eloisa.chavarrias@congreso.gob.mx
Partido Nueva Alianza,PANAL,63,2015-450,Ocampo Bedolla María Eugenia,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=450,Morelos 4,ocd-division/country:mx/entidad:morelos/circunscripción:4,María Eugenia Ocampo Bedolla,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/386_FOTO_CHICA.jpg,maria.ocampo@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-451,Hernández de la Piedra Ángel Antonio,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=451,Distrito Federal 4,ocd-division/country:mx/entidad:distrito-federal/circunscripción:4,Ángel Antonio Hernández de la Piedra,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/351_FOTO_CHICA.jpg,angelantonio.hernandez@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-452,López López Irma Rebeca,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=452,Distrito Federal 4,ocd-division/country:mx/entidad:distrito-federal/circunscripción:4,Irma Rebeca López López,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/347_FOTO_CHICA.jpg,irma.lopez@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-453,Abdala Dartigues Rodrigo,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=453,Puebla 4,ocd-division/country:mx/entidad:puebla/circunscripción:4,Rodrigo Abdala Dartigues,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/348_FOTO_CHICA.jpg,rodrigo.abdala@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-454,Cuata Domínguez Blanca Margarita,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=454,Morelos 4,ocd-division/country:mx/entidad:morelos/circunscripción:4,Blanca Margarita Cuata Domínguez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/412_FOTO_CHICA.jpg,blanca.cuata@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-455,Alva y Alva Miguel,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=455,Puebla 4,ocd-division/country:mx/entidad:puebla/circunscripción:4,Miguel Alva y Alva,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/331_FOTO_CHICA.jpg,miguel.alvay@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-456,Esquivel Valdés Laura Beatriz,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=456,Distrito Federal 4,ocd-division/country:mx/entidad:distrito-federal/circunscripción:4,Laura Beatriz Esquivel Valdés,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/333_FOTO_CHICA.jpg,laura.esquivel@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-457,Guzmán Jacobo Roberto,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=457,Guerrero 4,ocd-division/country:mx/entidad:guerrero/circunscripción:4,Roberto Guzmán Jacobo,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/344_FOTO_CHICA.jpg,roberto.guzman@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-458,Ramos Ramírez Blandina,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=458,Puebla 4,ocd-division/country:mx/entidad:puebla/circunscripción:4,Blandina Ramos Ramírez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/346_FOTO_CHICA.jpg,blandina.ramos@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-46,Martínez Urincho Alberto,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=46,Distrito Federal 1,ocd-division/country:mx/entidad:distrito-federal/distrito:1,Alberto Martínez Urincho,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/215_FOTO_CHICA.jpg,amartinez.urincho@congreso.gob.mx
Partido Nueva Alianza,PANAL,63,2015-460,Torres Sandoval Melissa,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=460,Distrito Federal 4,ocd-division/country:mx/entidad:distrito-federal/circunscripción:4,Melissa Torres Sandoval,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/473_FOTO_CHICA.jpg,melissa.torres@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-461,Ramírez Núñez Ulises,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=461,México 5,ocd-division/country:mx/entidad:méxico/circunscripción:5,Ulises Ramírez Núñez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/495_FOTO_CHICA.jpg,ulises.ramirez@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-462,Hernández Ramos Minerva,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=462,México 5,ocd-division/country:mx/entidad:méxico/circunscripción:5,Minerva Hernández Ramos,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/426_FOTO_CHICA.jpg,minerva.hernandez@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-463,Cortés Mendoza Marko Antonio,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=463,Michoacán 5,ocd-division/country:mx/entidad:michoacán/circunscripción:5,Marko Antonio Cortés Mendoza,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/440_FOTO_CHICA.jpg,marko.cortes@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-464,Culin Jaime Gretel,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=464,Colima 5,ocd-division/country:mx/entidad:colima/circunscripción:5,Gretel Culin Jaime,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/436_FOTO_CHICA.jpg,gretel.culin@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-465,Salas Valencia José Antonio,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=465,Michoacán 5,ocd-division/country:mx/entidad:michoacán/circunscripción:5,José Antonio Salas Valencia,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/422_FOTO_CHICA.jpg,jose.salas@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-466,Vargas Bárcena Marisol,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=466,Hidalgo 5,ocd-division/country:mx/entidad:hidalgo/circunscripción:5,Marisol Vargas Bárcena,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/461_FOTO_CHICA.jpg,marisol.vargas@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-467,Bello Otero Carlos,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=467,México 5,ocd-division/country:mx/entidad:méxico/circunscripción:5,Carlos Bello Otero,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/462_FOTO_CHICA.jpg,carlos.bello@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-468,Sánchez Juárez Claudia,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=468,México 5,ocd-division/country:mx/entidad:méxico/circunscripción:5,Claudia Sánchez Juárez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/447_FOTO_CHICA.jpg,claudia.sanchez@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-469,Antero Valle Luis Fernando,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=469,Colima 5,ocd-division/country:mx/entidad:colima/circunscripción:5,Luis Fernando Antero Valle,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/438_FOTO_CHICA.jpg,luis.antero@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-47,Romero Tenorio Juan,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=47,Distrito Federal 2,ocd-division/country:mx/entidad:distrito-federal/distrito:2,Juan Romero Tenorio,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/277_FOTO_CHICA.jpg,juan.romero@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-470,Camacho César,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=470,México 5,ocd-division/country:mx/entidad:méxico/circunscripción:5,César Camacho,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/289_FOTO_CHICA.jpg,cesar.camacho@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-471,González Salas y Petricioli Ma. Marcela,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=471,México 5,ocd-division/country:mx/entidad:méxico/circunscripción:5,Ma. Marcela González Salas y Petricioli,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/309_FOTO_CHICA.jpg,marcela.gonzalezsalas@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-472,Canales Najjar Tristán Manuel,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=472,México 5,ocd-division/country:mx/entidad:méxico/circunscripción:5,Tristán Manuel Canales Najjar,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/328_FOTO_CHICA.jpg,tristan.canales@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-473,Rodríguez Hernández Erika Araceli,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=473,Hidalgo 5,ocd-division/country:mx/entidad:hidalgo/circunscripción:5,Erika Araceli Rodríguez Hernández,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/294_FOTO_CHICA.jpg,erika.rodriguez@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-474,Iriarte Mercado Carlos,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=474,México 5,ocd-division/country:mx/entidad:méxico/circunscripción:5,Carlos Iriarte Mercado,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/300_FOTO_CHICA.jpg,carlos.iriarte@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-475,Mondragón Orozco María Angélica,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=475,México 5,ocd-division/country:mx/entidad:méxico/circunscripción:5,María Angélica Mondragón Orozco,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/287_FOTO_CHICA.jpg,maria.mondragon@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-476,Silva Tejeda Víctor Manuel,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=476,Michoacán 5,ocd-division/country:mx/entidad:michoacán/circunscripción:5,Víctor Manuel Silva Tejeda,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/301_FOTO_CHICA.jpg,victor.silva@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-477,Alcántara Rojas María Guadalupe,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=477,México 5,ocd-division/country:mx/entidad:méxico/circunscripción:5,María Guadalupe Alcántara Rojas,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/292_FOTO_CHICA.jpg,mariaguadalupe.alcantara@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-478,Álvarez Ortiz Héctor Javier,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=478,México 5,ocd-division/country:mx/entidad:méxico/circunscripción:5,Héctor Javier Álvarez Ortiz,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/308_FOTO_CHICA.jpg,hector.alvarez@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-479,Oropeza Olguin Nora Liliana,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=479,Hidalgo 5,ocd-division/country:mx/entidad:hidalgo/circunscripción:5,Nora Liliana Oropeza Olguin,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/307_FOTO_CHICA.jpg,nora.oropeza@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-48,Caballero Pedraza Virgilio Dante,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=48,Distrito Federal 3,ocd-division/country:mx/entidad:distrito-federal/distrito:3,Virgilio Dante Caballero Pedraza,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/268_FOTO_CHICA.jpg,virgilio.caballero@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-480,Salazar Muciño Pedro Alberto,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=480,México 5,ocd-division/country:mx/entidad:méxico/circunscripción:5,Pedro Alberto Salazar Muciño,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/281_FOTO_CHICA.jpg,pedro.salazar@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-481,Ortega Álvarez Omar,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=481,México 5,ocd-division/country:mx/entidad:méxico/circunscripción:5,Omar Ortega Álvarez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/332_FOTO_CHICA.jpg,omar.ortega@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-482,Hurtado Arana Karen,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=482,México 5,ocd-division/country:mx/entidad:méxico/circunscripción:5,Karen Hurtado Arana,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/474_FOTO_CHICA.jpg,karen.hurtado@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-483,Octaviano Félix Tómas,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=483,México 5,ocd-division/country:mx/entidad:méxico/circunscripción:5,Tómas Octaviano Félix,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/468_FOTO_CHICA.jpg,tomas.octaviano@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-484,Castelán Mondragón María Elida,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=484,México 5,ocd-division/country:mx/entidad:méxico/circunscripción:5,María Elida Castelán Mondragón,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/467_FOTO_CHICA.jpg,maria.castelan@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-485,Calderón Torreblanca Fidel,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=485,Michoacán 5,ocd-division/country:mx/entidad:michoacán/circunscripción:5,Fidel Calderón Torreblanca,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/494_FOTO_CHICA.jpg,fidel.calderon@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-487,Jiménez Rumbo David,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=487,Guerrero 5,ocd-division/country:mx/entidad:guerrero/circunscripción:5,David Jiménez Rumbo,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/330_FOTO_CHICA.jpg,david.jimenez@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-488,Beltrán Reyes María Luisa,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=488,Colima 5,ocd-division/country:mx/entidad:colima/circunscripción:5,María Luisa Beltrán Reyes,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/326_FOTO_CHICA.jpg,maria.beltran@congreso.gob.mx
Partido Verde Ecologista,PVE,63,2015-489,Mendoza Amezcua Virgilio,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=489,Colima 5,ocd-division/country:mx/entidad:colima/circunscripción:5,Virgilio Mendoza Amezcua,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/429_FOTO_CHICA.jpg,virgilio.mendoza@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-49,Godoy Ramos Ernestina,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=49,Distrito Federal 4,ocd-division/country:mx/entidad:distrito-federal/distrito:4,Ernestina Godoy Ramos,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/280_FOTO_CHICA.jpg,ernestina.godoy@congreso.gob.mx
Partido Verde Ecologista,PVE,63,2015-490,Gaxiola Lezama Jorgina,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=490,México 5,ocd-division/country:mx/entidad:méxico/circunscripción:5,Jorgina Gaxiola Lezama,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/404_FOTO_CHICA.jpg,jorgina.gaxiola@congreso.gob.mx
Sin Partido,_IND,63,2015-491,Espino Manuel de Jesús,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=491,México 5,ocd-division/country:mx/entidad:méxico/circunscripción:5,Manuel de Jesús Espino,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/340_FOTO_CHICA.jpg,manuel.espino@congreso.gob.mx
Movimiento Ciudadano,MC,63,2015-492,Hauffen Torres Angie Dennisse,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=492,México 5,ocd-division/country:mx/entidad:méxico/circunscripción:5,Angie Dennisse Hauffen Torres,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/379_FOTO_CHICA.jpg,angie.hauffen@congreso.gob.mx
Partido Nueva Alianza,PANAL,63,2015-493,Reyes Ávila Angélica,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=493,Michoacán 5,ocd-division/country:mx/entidad:michoacán/circunscripción:5,Angélica Reyes Ávila,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/385_FOTO_CHICA.jpg,angelica.reyes@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-495,Villa González Concepción,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=495,México 5,ocd-division/country:mx/entidad:méxico/circunscripción:5,Concepción Villa González,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/350_FOTO_CHICA.jpg,concepcion.villa@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-496,Juárez Rodríguez Mario Ariel,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=496,México 5,ocd-division/country:mx/entidad:méxico/circunscripción:5,Mario Ariel Juárez Rodríguez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/352_FOTO_CHICA.jpg,mario.juarez@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-497,Falcón Venegas Sandra Luz,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=497,México 5,ocd-division/country:mx/entidad:méxico/circunscripción:5,Sandra Luz Falcón Venegas,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/341_FOTO_CHICA.jpg,sandra.falcon@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-498,Serrano Lora Jesús,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=498,México 5,ocd-division/country:mx/entidad:méxico/circunscripción:5,Jesús Serrano Lora,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/338_FOTO_CHICA.jpg,jserrano.lora@congreso.gob.mx
Encuentro Social,PES,63,2015-499,González Murillo Alejandro,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=499,Hidalgo 5,ocd-division/country:mx/entidad:hidalgo/circunscripción:5,Alejandro González Murillo,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/357_FOTO_CHICA.jpg,alejandro.gonzalez@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-5,Paniagua Figueroa Luz Argelia,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=5,Baja California 2,ocd-division/country:mx/entidad:baja-california/distrito:2,Luz Argelia Paniagua Figueroa,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/180_FOTO_CHICA.jpg,luz.paniagua@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-50,Aceves Pastrana Patricia Elena,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=50,Distrito Federal 5,ocd-division/country:mx/entidad:distrito-federal/distrito:5,Patricia Elena Aceves Pastrana,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/260_FOTO_CHICA.jpg,patricia.aceves@congreso.gob.mx
Encuentro Social,PES,63,2015-500,Perea Santos Ana Guadalupe,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=500,Hidalgo 5,ocd-division/country:mx/entidad:hidalgo/circunscripción:5,Ana Guadalupe Perea Santos,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/395_FOTO_CHICA.jpg,ana.perea@congreso.gob.mx
