id,name__nl,name__en,name__es,name__fr,name__de,name__hu,name,wikipedia__commons,wikipedia__en,wikipedia__es,wikipedia__nl,image,gender,occupation,identifier__VIAF,birth_date,identifier__parlement,twitter,original_wikiname,name__en_ca,name__en_gb,given_name,name__li,name__sv,name__nb,name__da,name__nn,name__oc,name__id,name__it,name__pl,name__af,wikipedia__af,wikipedia__de,wikipedia__fr,wikipedia__id,wikipedia__li,wikipedia__nlwikiquote,wikipedia__oc,wikipedia__pl,wikipedia__plwikiquote,wikipedia__sv,identifier__GND,identifier__LCAuth,identifier__IMDB,identifier__freebase,website,identifier__NTA,identifier__GTAA,identifier__ISNI,name__fy,name__bar,wikipedia__fy,wikipedia__no,wikipedia__simple,identifier__DBNL,name__mg,wikipedia__mg,name__ar,wikipedia__ar,wikipedia__da,wikipedia__it,facebook,linkedin,family_name,identifier__BNF,identifier__SUDOC,identifier__senate_nl,name__fi,name__ru,name__ca,name__he,wikipedia__ca,wikipedia__fi,email,name__eo,name__nds_nl,name__ja,wikipedia__eo,wikipedia__nds_nl,wikipedia__ru,identifier__PACE,name__zh_hant,name__zh_cn,name__an,name__ast,name__br,name__co,name__cs,name__cy,name__de_at,name__de_ch,name__et,name__eu,name__frp,name__fur,name__ga,name__gd,name__gl,name__gsw,name__hr,name__ia,name__ie,name__io,name__is,name__kg,name__lb,name__lij,name__min,name__ms,name__nap,name__nds,name__nrm,name__pcd,name__pms,name__pt,name__pt_br,name__rm,name__ro,name__sc,name__scn,name__sco,name__sk,name__sl,name__sr_el,name__sw,name__tr,name__vec,name__vi,name__vls,name__vo,name__wa,name__wo,name__zu,identifier__EuroparlMEP,name__ty,name__fo,wikipedia__fo,name__fa,name__zh,name__uk,wikipedia__uk,name__bg,name__zea,wikipedia__bg,wikipedia__itwikiquote,wikipedia__pt,wikipedia__zea,noble_title,identifier__google_plus,name__sh,wikipedia__sh,name__zh_hans,name__zh_hk,name__zh_sg,name__zh_tw,name__be,name__ko,name__el,name__be_tarask,name__ka,name__tl,name__mk,name__lmo,name__sr,wikipedia__be_x_old,wikipedia__be,wikipedia__br,wikipedia__cs,wikipedia__cswikiquote,wikipedia__dewikinews,wikipedia__dewikiquote,wikipedia__el,wikipedia__enwikiquote,wikipedia__et,wikipedia__eu,wikipedia__fa,wikipedia__fawikiquote,wikipedia__fiwikiquote,wikipedia__frwikinews,wikipedia__he,wikipedia__hr,wikipedia__hu,wikipedia__ie,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__lmo,wikipedia__mk,wikipedia__ms,wikipedia__nds,wikipedia__ro,wikipedia__sco,wikipedia__sr,wikipedia__tl,wikipedia__tr,wikipedia__trwikinews,wikipedia__trwikiquote,wikipedia__vi,wikipedia__zh,pseudonym,identifier__NLI,identifier__NUKAT,identifier__NNDB,identifier__Munzinger,identifier__FAST,identifier__nyt_topic,identifier__quora,name__arc,wikipedia__arc,identifier__google_knowledge,name__la,wikipedia__la,name__bm,name__frc,name__jam,name__kab,name__lt,name__lv,name__pap,name__prg,name__rgn,name__vmf,wikipedia__lb,wikipedia__sk,name__ksh,name__frr,name__hrx,name__lfn,name__pdc,name__pdt,name__pfl,name__sli,name__stq,name__ckb,name__so,name__yo,name__vep,name__mr,name__qu,name__pa,name__az,name__nan,name__hy,name__th,name__hak,name__yue,name__hsb,name__mn,name__kl,wikipedia__ast,wikipedia__az,wikipedia__bewikiquote,wikipedia__ckb,wikipedia__gd,wikipedia__gl,wikipedia__hak,wikipedia__hsb,wikipedia__hy,wikipedia__io,wikipedia__lt,wikipedia__lv,wikipedia__mr,wikipedia__nn,wikipedia__pa,wikipedia__qu,wikipedia__ruwikinews,wikipedia__so,wikipedia__srwikinews,wikipedia__sw,wikipedia__th,wikipedia__ukwikiquote,wikipedia__vep,wikipedia__vls,wikipedia__yo,wikipedia__zh_min_nan,wikipedia__zh_yue,identifier__Britannica,name__ace,name__bcl,name__bs,name__cbk_zam,name__ceb,name__csb,name__diq,name__dsb,name__eml,name__ext,name__gag,name__gv,name__ha,name__haw,name__hif,name__ht,name__ig,name__ilo,name__jv,name__kaa,name__ku,name__kw,name__lad,name__mt,name__mwl,name__na,name__nah,name__nov,name__pam,name__su,name__tet,name__war,identifier__ssrn,wikipedia__nlwikinews,identifier__MGP,identifier__BIBSYS,name__kn,wikipedia__cy,identifier__NLP,identifier__GNC,name__got,wikipedia__got,identifier__bigenc_ru,wikipedia__azb,wikipedia__ur,name__azb,name__mi,name__ur,name__sq,identifier__ne_se,instagram,wikipedia__liwikiquote,wikipedia__ia
Q2797379,Teun van Dijck,Teun van Dijck,Teun van Dijck,Teun van Dijck,Teun van Dijck,Teun van Dijck,Teun van Dijck,,Teun van Dijck,,Teun van Dijck,https://upload.wikimedia.org/wikipedia/commons/6/6e/TeunVanDijck2015.jpg,male,politician,,1963-09-13,vhfz2w3qpzq7,,Teun van Dijck,,,Teun,,,,,,,,,,,,,,,,,,,,,,,,,,,210209,,,,,,,,Teun van Dijck,Teun van Dijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teun van Dijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2798242,Malik Azmani,Malik Azmani,Malik Azmani,Malik Azmani,Malik Azmani,Malik Azmani,Malik Azmani,Category:Malik Azmani,Malik Azmani,,Malik Azmani,https://upload.wikimedia.org/wikipedia/commons/0/06/MalikAzmani2016.jpg,male,politician,,1976-01-20,vie4fyor3kzu,MalikAzmani,Malik Azmani,,,Malik,,Malik Azmani,Malik Azmani,Malik Azmani,Malik Azmani,,,,Malik Azmani,,,,,,,,,Malik Azmani,,,,,,/m/0ggb9lc,,,225489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,馬利克·阿茲瑪尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malik Azmani,,,,,,,,,,,,,,,,马里克·阿兹玛尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28008940,Emre Ünver,Emre Ünver,Emre Ünver,Emre Ünver,Emre Ünver,,Emre Ünver,Category:Emre Ünver,Emre Ünver,,Emre Ünver,https://upload.wikimedia.org/wikipedia/commons/a/ae/53._Emre_Ünver.jpg,male,politician,,1981-11-19,vk9ymatekwq5,,Emre Ünver,,,Emre,,Emre Ünver,,Emre Ünver,,,Emre Ünver,Emre Ünver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emre Ünver,Emre Ünver,,,,,,,,,,,,,,,,,,,,,,,,Emre Ünver,,,,Emre Ünver,,,Emre Ünver,,,,,Emre Ünver,,,,,,,,,,,,Emre Ünver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2801440,Martin van Rooijen,Martin van Rooijen,,Martin van Rooijen,,,Martin van Rooijen,Category:Martin van Rooijen,,,Martin van Rooijen,"https://upload.wikimedia.org/wikipedia/commons/9/9e/Staatssecretaris_van_Financiën_Van_Rooijen,_Bestanddeelnr_927-0357.jpg",male,politician,,1942-07-31,vg09llgfy4zy,,Martin van Rooijen,,,Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,147687,,,,,,,,,,,,,,,,Rooijen,,,drs_m_j_van_rooijen_50plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martin van Rooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2832366,Pieter Litjens,Pieter Litjens,Pieter Litjens,Pieter Litjens,Pieter Litjens,Pieter Litjens,Pieter Litjens,,Pieter Litjens,,Pieter Litjens,https://upload.wikimedia.org/wikipedia/commons/a/a9/Pieter_Litjens_2014.jpg,male,politician,,1968-05-17,vizxeetsx1zy,,Pieter Litjens,,,Pieter,,,,,,,,,,,,,,,,,,,,,,,,,,,228977,,,,,,,,,,,,,,,,Litjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pieter Litjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28371809,Jessica van Eijs,Jessica Van Eijs,,,,,Jessica van Eijs,,,,Jessica van Eijs,https://upload.wikimedia.org/wikipedia/commons/6/6a/Jessica-van-Eijs.jpg,female,politician,,1981-08-08,vk8zk5iwursh,jessicavaneijs,Jessica van Eijs,,,Jessica,,,,,,,,,,,,,,,,,,,,,,,,,http://www.jvaneijs.nl/wordpress/,,1672877,,,,,,,,,,,,,,jessica.vaneijs,https://www.linkedin.com/in/jessicavaneijs/,,,,,,,,,,,mailto:j.van.eijs@eindhoven.nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jessica Van Eijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28373519,Sandra Beckerman,Sandra Beckerman,,,,,Sandra Beckerman,Category:Sandra Beckerman,,,Sandra Beckerman,https://upload.wikimedia.org/wikipedia/commons/a/a5/SandraBeckerman2017.jpg,female,politician,,1983-03-31,vk72k4la4afx,sandrabeckerman,Sandra Beckerman,,,Sandra,,,,,,,,,,,,,,,,,,,,,,,,,,,1709230,,,,,,,,,,,,,,,,Beckerman,,,,,,,,,,mailto:s.m.beckerman@ps-provinciegroningen.nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sandra Beckerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2851980,Pia Dijkstra,Pia Dijkstra,Pia Dijkstra,Pia Dijkstra,Pia Dijkstra,Pia Dijkstra,Pia Dijkstra,Category:Pia Dijkstra,Pia Dijkstra,Pia Dijkstra,Pia Dijkstra,https://upload.wikimedia.org/wikipedia/commons/5/59/Pia_Dijkstra.png,female,news presenter,280834162,1954-12-09,vie4gyv949vd,piadijkstra,Pia Dijkstra,,,Pia,,Pia Dijkstra,Pia Dijkstra,Pia Dijkstra,Pia Dijkstra,,,,,Pia Dijkstra,Pia Dijkstra,Pia Dijkstra,,,,,,,,,,,,/m/0gx2k7w,,070601585,93636,0000 0003 8778 7864,Pia Dijkstra,,Pia Dijkstra,,,,,,,,,,,,Dijkstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pia Dijkstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2854502,Lilian Helder,Lilian Helder,Lilian Helder,Lilian Helder,Lilian Helder,,Lilian Helder,,Lilian Helder,Lilian Helder,Lilian Helder,,female,lawyer,,1973-05-30,vier1aaq5zzl,,Lilian Helder,,,Lilian,,Lilian Helder,Lilian Helder,Lilian Helder,Lilian Helder,,,,,,,,,,,,,,,,,,,,,,223683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lilian Helder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28549638,Anne Kuik,Anne Kuik,,,,,Anne Kuik,,,,Anne Kuik,https://upload.wikimedia.org/wikipedia/commons/3/37/Anne_Kuik_(2017).jpg,female,journalist,,1987-01-22,vk1gidm6gwyz,,Anne Kuik,,,Anne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kuik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anne Kuik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2858481,Stef Blok,Stef Blok,Stef Blok,Stef Blok,Stef Blok,Stef Blok,Stef Blok,Category:Stef Blok,Stef Blok,,Stef Blok,https://upload.wikimedia.org/wikipedia/commons/7/73/Stef_Blok_2012_(highres).jpg,male,politician,,1964-12-10,vg09lljqj5z3,stefblokVVD,Stef Blok,,,Stef,Stef Blok,,,,,,,,Stef Blok,,,Stef Blok,Stef Blok,,Stef Blok,,,Stef Blok,,,,,,/m/0cc5yrz,http://www.stefblok.nl/,,83019,0000 0003 9586 9210,,,,,,,,,,,,,,,,,,,,,,,,,,,,ステフ・ブロク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stef Blok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stephanus Blok,Stephanus Blok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Categorie:Stef Blok,,,,,,,,,,استف بلاک,,استف بلاک,,,,,,,
Q28653560,Dennis Wiersma,Dennis Wiersma,,,,,Dennis Wiersma,,,,Dennis Wiersma,"https://upload.wikimedia.org/wikipedia/commons/4/46/Dennis_Wiersma,_voorzitter_FNV_Jong,_bij_het_congres_FNV_in_Beweging,_14_en_15_mei_2013.jpg",male,trade unionist,,1986-02-19,vk93k12rjc8z,,Dennis Wiersma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dennis Wiersma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28801888,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,Category:William Moorlag,William Moorlag,,William Moorlag,https://upload.wikimedia.org/wikipedia/commons/1/16/09._William_Moorlag_(30959631464).jpg,male,trade unionist,,1960-04-17,vka9bkgtw4xl,wmoorlag,William Moorlag,William Moorlag,William Moorlag,William,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,,,,,,,,,,,,,,,,,225222,,,William Moorlag,,,,,William Moorlag,,,,,,,,Moorlag,,,,William Moorlag,,William Moorlag,,,,,William Moorlag,William Moorlag,,,,,,,,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,William Moorlag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/g/11c6rjd92q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28839264,Gijs van Dijk,Gijs van Dijk,,,,,Gijs van Dijk,Category:Gijs van Dijk,Gijs van Dijk,,Gijs van Dijk,https://upload.wikimedia.org/wikipedia/commons/b/b3/05._Gijs_van_Dijk_2017.jpg,male,politician,,1980-10-27,vk91h1qxzhtg,,Gijs van Dijk,,,Gijs,,,,,,,,,,,,,,,,,,,,,,,,,,,1672700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gijs van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28860432,Suzanne Kröger,Suzanne Kröger,,,,,Suzanne Kröger,Category:Suzanne Kröger,,,Suzanne Kröger,,female,politician,,1976-06-08,vk9dd8mehvym,,Suzanne Kröger,,,Suzanne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Suzanne Kröger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28860434,Lisa Westerveld,Lisa Westerveld,,,,,Lisa Westerveld,Category:Lisa Westerveld,,,Lisa Westerveld,https://upload.wikimedia.org/wikipedia/commons/e/eb/Lisa_Westerveld_portret.jpg,female,politician,,1981-11-16,vk9egsjlp3t8,,Lisa Westerveld,,,Lisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lisa Westerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28860437,Wim-Jan Renkema,Wim-Jan Renkema,,,,,Wim-Jan Renkema,,,,Wim-Jan Renkema,,male,politician,,1968-03-04,vk9ekk7b3lt8,,Wim-Jan Renkema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wim-Jan Renkema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28860633,Lammert van Raan,Lammert van Raan,,,,,Lammert van Raan,Category:Lammert van Raan,,,Lammert van Raan,https://upload.wikimedia.org/wikipedia/commons/6/63/Profielfoto_Lammert_van_Raan.jpg,male,politician,,1962-02-03,vk8tck5vll4g,,Lammert van Raan,,,Lammert,,,,,,,,,,,,,,,,,,,,,,,,,,,1709098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lammert van Raan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28860635,Femke Merel Arissen,Femke Merel van Kooten-Arissen,,,,,Femke Merel Arissen,Category:Femke Merel Arissen,,,Femke Merel van Kooten-Arissen,https://upload.wikimedia.org/wikipedia/commons/a/a2/Profielfoto_Femke_Merel_Arissen.jpg,female,politician,,1983-11-09,vk98n24xi0ik,FemkeMerel,Femke Merel van Kooten-Arissen,,,Femke,,,,,,,,,,,,,,,,,,,,,,,,,,,1709289,,,,,,,,,,,,,,,,,,,,,,,,,,mailto:femke.merel.arissen@provincie-utrecht.nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Femke Merel Arissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28860640,Eva Akerboom,Eva Akerboom,,,,,Eva Akerboom,,,,Eva Akerboom,,female,politician,,1992,vks5bbt0ia6p,,Eva Akerboom,,,Eva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akerboom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eva Akerboom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28860866,Rob Jetten,Rob Jetten,Rob Jetten,Rob Jetten,Rob Jetten,,Rob Jetten,Category:Rob Jetten,Rob Jetten,,Rob Jetten,https://upload.wikimedia.org/wikipedia/commons/b/b1/Rob_Jetten.jpg,male,politician,,1987-03-25,vk8zgjjf6kp7,RobJetten,Rob Jetten,,,Rob,,,,,,,,,Rob Jetten,,,Rob Jetten,Rob Jetten,,,,,Rob Jetten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rob Jetten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Categorie:Rob Jetten,,,,,,,,,,,,,,,,,jettenrob,,
Q28860871,Achraf Bouali,Achraf Bouali,,,,,Achraf Bouali,,,,Achraf Bouali,https://upload.wikimedia.org/wikipedia/commons/6/68/Achraf_Bouali_-_Candidate_for_the_European_Parliament_for_D66.jpg,male,politician,,1974-06-11,vk9hbobhwguk,,Achraf Bouali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Achraf Bouali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
