id,name__en,name__de,name__en_ca,name__en_gb,name__fr,name__lzh,name__yue,name__zh,name__zh_cn,name__zh_hk,name__zh_sg,name__zh_tw,name__nl,name,wikipedia__en,gender,occupation,birth_date,original_wikiname,name__pt,wikipedia__pt,death_date,name__es,name__hu,name__zh_mo,name__zh_hans,name__zh_hant,name__zh_my,given_name,facebook,wikipedia__commons,image,name__hak,name__nan,name__cy,wikipedia__de,identifier__VIAF,identifier__GND,identifier__LCAuth,identifier__freebase,name__id,name__vi,name__ms,name__nb,name__da,name__nn,name__sv,wikipedia__fr,wikipedia__id,wikipedia__ms,wikipedia__vi,wikipedia__zh_min_nan,wikipedia__zh,family_name,name__it,identifier__ISNI,identifier__SUDOC,identifier__FAST,wikipedia__no,twitter,name__ru,name__ta,name__ar,wikipedia__ta,identifier__Oxforddnb,identifier__snac,name__pl,name__qu,name__ko,name__he,name__oc,name__yo,name__lv,name__gl,name__ja,name__el,name__my,name__hi,name__eo,name__sr,name__tr,name__th,name__fi,name__uk,name__cs,name__io,name__fa,name__mr,name__ca,name__et,name__pt_br,name__tl,name__bn,name__be,name__ro,name__az,name__la,name__hy,name__eu,name__sco,wikipedia__ar,wikipedia__az,wikipedia__be,wikipedia__bn,wikipedia__ca,wikipedia__cs,wikipedia__da,wikipedia__dewikiquote,wikipedia__el,wikipedia__enwikinews,wikipedia__enwikiquote,wikipedia__eo,wikipedia__es,wikipedia__et,wikipedia__fa,wikipedia__fi,wikipedia__gl,wikipedia__hak,wikipedia__he,wikipedia__hi,wikipedia__hy,wikipedia__io,wikipedia__it,wikipedia__ja,wikipedia__ko,wikipedia__la,wikipedia__lv,wikipedia__mr,wikipedia__my,wikipedia__nl,wikipedia__oc,wikipedia__pl,wikipedia__plwikiquote,wikipedia__qu,wikipedia__ro,wikipedia__ru,wikipedia__sco,wikipedia__simple,wikipedia__sr,wikipedia__sv,wikipedia__th,wikipedia__tl,wikipedia__tr,wikipedia__uk,wikipedia__yo,wikipedia__zh_yue,identifier__IMDB,identifier__NNDB,instagram,identifier__CSPAN,name__pa,website,identifier__NTA,identifier__OLID,identifier__Britannica,identifier__BNF,name__ne,wikipedia__ne,wikipedia__pa,identifier__quora,name__nds,name__vmf,wikipedia__itwikiquote,name__jv,name__ml,name__ka,wikipedia__jv,wikipedia__ka,wikipedia__ml,name__bg,wikipedia__bg,electoral_district,identifier__Munzinger,identifier__NLAtrove,identifier__NLA,wikipedia__eu,name__km,wikipedia__km,identifier__NDL,identifier__NLI,name__is,name__mk,name__be_tarask,name__kk_arab,name__kk_cn,name__kk_tr,name__kk_kz,name__kk_cyrl,name__kk_latn,name__li,name__sh,name__sa,name__war,name__kk,name__ky,name__new,name__si,name__mg,name__bcl,name__pnb,name__wuu,name__yi,name__ur,name__ba,name__sd,name__tt,name__vo,name__lb,name__lo,name__mn,name__te,name__gu,name__ast,name__kn,wikipedia__arwikiquote,wikipedia__ast,wikipedia__ba,wikipedia__bcl,wikipedia__be_x_old,wikipedia__cy,wikipedia__gu,wikipedia__hu,wikipedia__is,wikipedia__kk,wikipedia__kn,wikipedia__ky,wikipedia__lb,wikipedia__li,wikipedia__lo,wikipedia__mg,wikipedia__mk,wikipedia__mn,wikipedia__new,wikipedia__nn,wikipedia__nnwikiquote,wikipedia__pnb,wikipedia__ruwikinews,wikipedia__ruwikiquote,wikipedia__sa,wikipedia__sd,wikipedia__sh,wikipedia__te,wikipedia__thwikiquote,wikipedia__tt,wikipedia__ukwikiquote,wikipedia__ur,wikipedia__vo,wikipedia__war,wikipedia__wuu,wikipedia__yi,wikipedia__zh_classical,wikipedia__zhwikiquote,identifier__CANTIC,identifier__wikitree,identifier__kinopoisk
Q6732618,Mah Bow Tan,Mah Bow Tan,,,Mah Bow Tan,,,马宝山,,,,,Mah Bow Tan,Mah Bow Tan,Mah Bow Tan,male,politician,1948-09-12,Mah Bow Tan,,,,Mah Bow Tan,Mah Bow Tan,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/6/65/Mah_Bow_Tan_at_the_World_Economic_Forum_Global_Redesign_Summit_2010.jpg,,,,,171199131,,,,,,,,,,,,,,,,马宝山,Ma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6743667,Maliki Osman,Maliki Osman,Maliki Osman,Maliki Osman,Maliki Osman,孟理齊,孟理齊,孟理齐,孟理齐,孟理齊,孟理齐,孟理齊,Maliki Osman,Maliki Osman,Maliki Osman,male,politician,1965-07-19,Maliki Osman,,,,,,,,,,,,Category:Maliki Osman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6791625,Matthias Yao,Matthias Yao,,,,,,,,,,,Matthias Yao,Matthias Yao,Matthias Yao,male,politician,1956-01-12,Matthias Yao,,,,Matthias Yao,,,,,,Matthias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6833355,Michael Palmer,Michael Palmer,,,Michael Palmer,,,迈克·柏默,,,,,Michael Palmer,Michael Palmer,Michael Palmer (politician),male,lawyer,1968-07-14,Michael Palmer (politician),,,,Michael Palmer,Michael Palmer,,,,,Michael,,,,,,,,,,,,,,,,,,,,,,,,迈克·柏默,Palmer,Michael Palmer,,,,,,Майкл Палмер,மைக்கேல் பாமர்,مايكل بالمر,மைக்கேல் பாமர் (அரசியல்வாதி),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q687956,David Marshall,David Saul Marshall,,,David Marshall,,,大卫·马绍尔,,大衛·紹烏·馬紹爾,,,David Marshall,David Marshall,David Marshall (Singaporean politician),male,diplomat,1908-03-12,,David Saul Marshall,David Saul Marshall,1995-12-12,David Saul Marshall,David Saul Marshall,,大卫·绍乌·马绍尔,大衛·紹烏·馬紹爾,,David,,Category:David Marshall (Singaporean politician),"https://upload.wikimedia.org/wikipedia/commons/3/3f/Peter_Lambda,_Bust_of_David_Marshall_(1956),_School_of_Law,_Singapore_Management_University_-_20150401-04.jpg",,,,David Saul Marshall,102695960,139857192,n82126536,/m/045k81,David Saul Marshall,David Marshall,David Marshall,,,,,David Marshall (homme politique singapourien),David Saul Marshall,David Marshall,David Marshall (chính trị gia Singapore),,大卫·马绍尔,,,0000 0001 1496 3885,085001139,1757382,,,Давид Маршалл,,,,101060350,w6rj6vq6,,,,דייוויד מרשל,,,,,,,,,,,,,David Marshall,,,,,,,,,,,,,,,,David Saul Marshall,,,,,,,,,,,,,,David Saul Marshall,,,David Marshall (singaporelainen poliitikko),,,דייוויד מרשל,,,,,,,,,,,,,,,,,"Маршалл, Давид",,,,,,,,,,,,,,,,,071676651,,,,,,,,,,,,,,,,,,,,00000007261,,35329721,David Saul Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7021767,Ng Pock Too,Ng Pock Too,,,,,,,,,,,,Ng Pock Too,Ng Pock Too,male,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q703209,Toh Chin Chye,Toh Chin Chye,,,Toh Chin Chye,,,杜进才,,杜進才,,,Toh Chin Chye,Toh Chin Chye,Toh Chin Chye,male,politician,1921-12-10,,,,2012-02-03,Toh Chin Chye,Toh Chin Chye,,杜进才,杜進才,,,,,,,,,,61341333,,,/m/08z4sf,Toh Chin Chye,Đỗ Tiến Tài,Toh Chin Chye,Toh Chin Chye,Toh Chin Chye,Toh Chin Chye,Toh Chin Chye,,Toh Chin Chye,Toh Chin Chye,Đỗ Tiến Tài,,杜进才,,,,,,,,,,,,,,,,토흐친차이,,,,,,トー・チンチェ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,토흐친차이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7093791,Ong Chit Chung,Ong Chit Chung,,,Ong Chit Chung,,,翁執中,,,,,Ong Chit Chung,Ong Chit Chung,Ong Chit Chung,male,historian,1949-01-28,Ong Chit Chung,,,2008-07-14,,,,,,,,,,,,,,,115720295,,,,,,,,,,,,,,,,翁執中,,,0000 0000 8412 6655,050651706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135003635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7093807,Ong Pang Boon,Ong Pang Boon,,,,,,王邦文,,,,,Ong Pang Boon,Ong Pang Boon,Ong Pang Boon,male,politician,1929-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ong Pang Boon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7093820,Ong Ye Kung,Ong Ye Kung,,,,,,王乙康,,,,,Ong Ye Kung,Ong Ye Kung,Ong Ye Kung,male,politician,1969-11-15,Ong Ye Kung,,,,Ong Ye Kung,Ong Ye Kung,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/1/13/Ong_Ye_Kung_at_the_PAP_Party_Convention_-_20151206.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q713486,Goh Keng Swee,Goh Keng Swee,,,Goh Keng Swee,,,"吴庆瑞,",,吳慶瑞,,,Goh Keng Swee,Goh Keng Swee,Goh Keng Swee,male,politician,1918-10-06,,,,2010-05-14,Goh Keng Swee,Goh Keng Swee,,吴庆瑞,吳慶瑞,,,,,,,,Goh Keng Swee,Goh Keng Swee,110036989,130469459,n50039012,/m/02rn7y,Goh Keng Swee,Ngô Khánh Thụy,Goh Keng Swee,Goh Keng Swee,Goh Keng Swee,Goh Keng Swee,Goh Keng Swee,,Goh Keng Swee,Goh Keng Swee,Ngô Khánh Thụy,,吴庆瑞,,,0000 0001 1497 0372,,1753720,,,,,,,,,,,,,,,,,ゴー・ケンスイ,,,,,,,,,,,,,गोह् केंग स्वी,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,गोह् केंग स्वी,,,,,,,,,,Goh Keng Swee,,,,,,,,,,,,,,,,,,,,,,Goh-Keng-Swee,,,,,,,,,,Го Кен Суи,Го Кен Суи,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q713940,Low Thia Khiang,Low Thia Khiang,Low Thia Khiang,Low Thia Khiang,Low Thia Khiang,劉程強,劉程強,刘程强,刘程强,劉程強,刘程强,劉程強,Low Thia Khiang,Low Thia Khiang,Low Thia Khiang,male,politician,1956-09-05,Low Thia Khiang,,,,Low Thia Khiang,Low Thia Khiang,,刘程强,劉程強,,,,,https://upload.wikimedia.org/wikipedia/commons/b/bc/Low_Thia_Khiang_2011.JPG,Liù Chhàng-khiòng,Lâu Thiâⁿ-khiâng,,,,,,/m/05xgqj,Low Thia Khiang,Lưu Trình Cường,Low Thia Khiang,,,,,,Low Thia Khiang,Low Thia Khiang,Lưu Trình Cường,,刘程强,Liu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q713945,Sylvia Lim,Sylvia Lim,Sylvia Lim,Sylvia Lim,Sylvia Lim,林瑞蓮,林瑞蓮,林瑞莲,林瑞莲,林瑞蓮,林瑞莲,林瑞蓮,Sylvia Lim,Sylvia Lim,Sylvia Lim,female,politician,1965-03-28,Sylvia Lim,,,,Sylvia Lim,Sylvia Lim,,林瑞莲,林瑞蓮,,Sylvia,,,"https://upload.wikimedia.org/wikipedia/commons/b/b7/Sylvia_Lim_at_a_Workers'_Party_general_election_rally,_Bedok_Stadium,_Singapore_-_20110430_(cropped).jpg",Lìm Sui-lièn,Lîm Sūi-liân,,,,,,/m/0731gm,Sylvia Lim,Sylvia Lâm Thụy Liên,Sylvia Lim,Sylvia Lim,Sylvia Lim,Sylvia Lim,Sylvia Lim,Sylvia Lim,Sylvia Lim,Sylvia Lim,Sylvia Lâm Thụy Liên,Lîm Sūi-liân,林瑞莲,Lin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7154917,Paulin Tay Straughan,Paulin Tay Straughan,,,,,,,,,,,,Paulin Tay Straughan,Paulin Tay Straughan,female,,,Paulin Tay Straughan,,,,,,,,,,Paulin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7206019,Png Eng Huat,Png Eng Huat,Png Eng Huat,Png Eng Huat,Png Eng Huat,方榮發,方榮發,方荣发,方荣发,方榮發,方荣发,方榮發,Png Eng Huat,Png Eng Huat,Png Eng Huat,male,politician,1961-12-09,Png Eng Huat,,,,Png Eng Huat,Png Eng Huat,,,方榮發,,,,,"https://upload.wikimedia.org/wikipedia/commons/5/5b/Png_Eng_Huat_at_a_Workers'_Party_general_election_rally,_Bedok_Stadium,_Singapore_-_20110430.jpg",Fông Yùng-fat,Png Êng-hoat,,,,,,,,,,,,,,,,,,,,,Png Eng Huat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7245929,Pritam Singh,Pritam Singh,Pritam Singh,Pritam Singh,Pritam Singh,畢丹星,畢丹星,毕丹星,毕丹星,畢丹星,毕丹星,畢丹星,Pritam Singh,Pritam Singh,Pritam Singh,male,politician,1976-08-02,Pritam Singh,,,,Pritam Singh,Pritam Singh,,,,,,,,"https://upload.wikimedia.org/wikipedia/commons/7/78/Pritam_Singh_at_the_Workers'_Party_general_election_rally,_Serangoon_Stadium,_Singapore_-_20110505.jpg",,,,,,,,,,,Pritam Singh,,,,,,,Pritam Singh,,,毕丹星,,Pritam Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,প্রীতম সিং,,,,,,,,,,,প্রীতম সিং,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ਪ੍ਰੀਤਮ ਸਿੰਘ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7298965,Raymond Lim,Raymond Lim,Raymond Lim,Raymond Lim,Raymond Lim,林雙吉,林雙吉,林双吉,林双吉,林雙吉,林双吉,林雙吉,Raymond Lim,Raymond Lim,Raymond Lim,male,politician,1959-06-24,Raymond Lim,,,,Raymond Lim,Raymond Lim,,,,,Raymond,,,,Lìm Sûng-kit,Lîm Siang-kiat,,,91510080,,,,Lim Siang Keat Raymond,,,,,,,,Lim Siang Keat Raymond,,,,林双吉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7326576,Richard Hu,Richard Hu,,,Richard Hu,,胡賜道,胡赐道,胡赐道,胡賜道,胡赐道,胡賜道,Richard Hu,Richard Hu,Richard Hu,male,politician,1926-10-30,,,,,Richard Hu,Richard Hu,胡賜道,胡赐道,胡賜道,胡賜道,Richard,,,,,,,,,,,,Richard Hu,,,,,,,,Richard Hu,,,,胡赐道,Hu,,,,,,,,,ريتشارد هو,,,,,,,,,,,,リチャード・フー・ツ・タウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7387540,S. Iswaran,,,,,,,,易华仁,,,,S. Iswaran,S. Iswaran,S. Iswaran,male,politician,1962-06-14,S. Iswaran,,,,S. Iswaran,S. Iswaran,,,易華仁,,S.,,Category:S Iswaran,"https://upload.wikimedia.org/wikipedia/commons/e/e6/S_Iswaran_at_the_International_Summit_on_the_Teaching_Profession,_New_York_City,_New_York_-_20110316_(cropped).jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7408232,Sam Tan,Sam Tan,Sam Tan,Sam Tan,Sam Tan,陳振泉,陳振泉,陈振泉,陈振泉,陳振泉,陈振泉,陳振泉,Sam Tan,Sam Tan,Sam Tan (politician),male,politician,1958-10-13,Sam Tan (politician),,,,,,,,,,Sam,,Category:Sam Tan Chin Siong,https://upload.wikimedia.org/wikipedia/commons/b/b8/Sam_Tan_Chin_Siong_March_2013_(8579510065).jpg,Chhṳ̀n Chṳ́n-chhièn,Tân Chìn-choân,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7445951,Seet Ai Mee,Seet Ai Mee,,,Seet Ai Mee,,,,,,,,Seet Ai Mee,Seet Ai Mee,Seet Ai Mee,female,politician,1943-03-31,,,,,Seet Ai Mee,Seet Ai Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seet Ai Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7450519,Seng Han Thong,Seng Han Thong,Seng Han Thong,Seng Han Thong,Seng Han Thong,成漢通,成漢通,成汉通,成汉通,成漢通,成汉通,成漢通,Seng Han Thong,Seng Han Thong,Seng Han Thong,male,politician,1950-04-22,Seng Han Thong,,,,,,,,,,,,,,Sṳ̀n Hon-thûng,Sêng Hàn-thong,,,,,,,,,,,,,,,,,,,,,Seng Han Thong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7463219,Yaacob Ibrahim,Yaacob Ibrahim,Yaacob Ibrahim,Yaacob Ibrahim,Yaacob Ibrahim,雅國,雅國,雅国,雅国,雅國,雅国,雅國,Yaacob Ibrahim,Yaacob Ibrahim,Yaacob Ibrahim,male,engineer,1955-10-03,Yaacob Ibrahim,,,,Yaacob Ibrahim,Yaacob Ibrahim,,,,,,,Category:Yaacob Ibrahim,"https://upload.wikimedia.org/wikipedia/commons/e/ea/Yaacob_Ibrahim,_Singapore_-_20060722.jpg",,,,,,,,,Yaacob Ibrahim,,Yaacob Ibrahim,,,,,,Yaacob Ibrahim,Yaacob Ibrahim,,,雅国,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7463428,Zainul Abidin,,,,Zainul Abidin,,,,,,,,Zainul Abidin,Zainul Abidin,Zainul Abidin (politician),male,politician,1948-03-17,Zainul Abidin (politician),,,,,,,,,,,,,,,,,,,,,,,,Zainul Abidin Rasheed,,,,,,,Zainul Abidin Rasheed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7517250,Sim Ann,Sim Ann,Sim Ann,Sim Ann,Sim Ann,沈穎,沈穎,沈颖,沈颖,沈穎,沈颖,沈穎,Sim Ann,Sim Ann,Sim Ann,female,politician,1975-03-12,Sim Ann,,,,,,,,,,,SimAnn.SG,,,Sṳ́m Ín,Sím Éng,,,,,,,,,,,,,,,,,,,沈颖,,,,,,,,,,,,,,,,,,,,,,シム・アン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7521492,Sin Boon Ann,Sin Boon Ann,,,,,,,,,,,Sin Boon Ann,Sin Boon Ann,Sin Boon Ann,male,politician,,Sin Boon Ann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sin Boon Ann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7531986,Sitoh Yih Pin,Sitoh Yih Pin,Sitoh Yih Pin,Sitoh Yih Pin,Sitoh Yih Pin,司徒宇斌,司徒宇斌,司徒宇斌,司徒宇斌,司徒宇斌,司徒宇斌,司徒宇斌,Sitoh Yih Pin,Sitoh Yih Pin,Sitoh Yih Pin,male,politician,1963-12-02,Sitoh Yih Pin,,,,,,,,,,,,,,Sṳ̀-thû Yì-pîn,Su-tô͘ Ú-pin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
