id,name,image,given_name,family_name,sort_name,birth_date,gender,chamber,start_date,state,area,group,website,address,phone,fax,term,area_id,identifier__bioguide,identifier__thomas,identifier__lis,identifier__govtrack,identifier__opensecrets,identifier__votesmart,identifier__fec,identifier__cspan,identifier__wikipedia,identifier__house_history,identifier__ballotpedia,identifier__maplight,identifier__washington_post,identifier__icpsr,twitter,facebook,facebook_id,youtube_id,twitter_id,youtube,instagram,instagram_id,sameas,sameasnote,validthrough,census_geoid,census_geoid_12,census_geoid_14,openstates_district,placeholder_id,sch_dist_stateid,state_id
L000564,Doug Lamborn,https://theunitedstates.io/images/congress/original/L000564.jpg,Doug,Lamborn,"Lamborn, Doug",1954-05-24,male,rep,2015-01-06,CO,Colorado's 5th congressional district,Republican,http://lamborn.house.gov,2402 Rayburn HOB; Washington DC 20515-0605,202-225-4422,202-226-2638,114,ocd-division/country:us/state:co/cd:5,L000564,01834,,412191,N00028133,2698,H6CO05159,1022846,Doug Lamborn,17305,Doug Lamborn,678,gIQAN69TAP,20704,RepDLamborn,CongressmanDougLamborn,45059452286,UCaYsGYMniq4nwBBMKFIwsow,584012853,CongressmanLamborn,,,,,,,,,,,,
L000567,Leonard Lance,https://theunitedstates.io/images/congress/original/L000567.jpg,Leonard,Lance,"Lance, Leonard",1952-06-25,male,rep,2015-01-06,NJ,New Jersey's 7th congressional district,Republican,http://lance.house.gov,2352 Rayburn HOB; Washington DC 20515-3007,202-225-5361,202-225-9460,114,ocd-division/country:us/state:nj/cd:7,L000567,01936,,412290,N00000898,4443,H6NJ12136,1031349,Leonard Lance,17311,,772,gIQAi49TAP,20929,RepLanceNJ7,CongressmanLance,100830109970339,UCASO5iqjLfU4jo8xKKZIq8g,613725908,CongressmanLance,,,,,,,,,,,,
L000559,James R. Langevin,https://theunitedstates.io/images/congress/original/L000559.jpg,James,Langevin,"Langevin, James",1964-04-22,male,rep,2015-01-06,RI,Rhode Island's 2nd congressional district,Democrat,http://langevin.house.gov,109 Cannon HOB; Washington DC 20515-3902,202-225-2735,202-225-5976,114,ocd-division/country:us/state:ri/cd:2,L000559,01668,,400230,N00009724,55787,H0RI02139,86608,James Langevin,17296,Jim Langevin,331,gIQABs8MAP,20136,JimLangevin,CongressmanJimLangevin,6578978441,UCQ1sth-7umw1k-fSVqdfRTg,18909919,jimlangevin,,,,,,,,,,,,
L000560,Rick Larsen,https://theunitedstates.io/images/congress/original/L000560.jpg,Rick,Larsen,"Larsen, Rick",1965-06-15,male,rep,2015-01-06,WA,Washington's 2nd congressional district,Democrat,http://larsen.house.gov,2113 Rayburn HOB; Washington DC 20515-4702,202-225-2605,202-225-4420,114,ocd-division/country:us/state:wa/cd:2,L000560,01675,,400232,N00009759,56231,H0WA02080,86610,Rick Larsen,17298,,333,,20145,RepRickLarsen,RepRickLarsen,135654683137079,UCMv7LsJtiyO4AJcbRux5CxQ,404132211,congressmanlarsen,,,,,,,,,,,,
L000557,John B. Larson,https://theunitedstates.io/images/congress/original/L000557.jpg,John,Larson,"Larson, John",1948-07-22,male,rep,2015-01-06,CT,Connecticut's 1st congressional district,Democrat,http://larson.house.gov,1501 Longworth HOB; Washington DC 20515-0701,202-225-2265,202-225-1031,114,ocd-division/country:us/state:ct/cd:1,L000557,01583,,400233,N00000575,17188,H8CT01046,36596,John B. Larson,17292,John B. Larson,334,gIQAmHHN9O,29908,RepJohnLarson,RepJohnLarson,6352928631,UCGPsvFF-9WfpdRSCcCrPLiQ,50452197,RepJohnLarson,,,,,,,,,,,,
L000566,Robert E. Latta,https://theunitedstates.io/images/congress/original/L000566.jpg,Robert,Latta,"Latta, Robert",1956-04-18,male,rep,2015-01-06,OH,Ohio's 5th congressional district,Republican,http://latta.house.gov,2448 Rayburn HOB; Washington DC 20515-3505,202-225-6405,202-225-1985,114,ocd-division/country:us/state:oh/cd:5,L000566,01885,,412256,N00012233,9926,H8OH05036,1028071,Bob Latta,17309,Robert E. Latta,737,gIQAYPcwKP,20755,BobLatta,boblatta,100000004848334,UCVSBVHoWu-eWnBBQaMKZ_sQ,15394954,CongressmanBobLatta,boblatta,26367713,,,,,,,,,,
L000551,Barbara Lee,https://theunitedstates.io/images/congress/original/L000551.jpg,Barbara,Lee,"Lee, Barbara",1946-07-16,female,rep,2015-01-06,CA,California's 13th congressional district,Democrat,http://lee.house.gov,2267 Rayburn HOB; Washington DC 20515-0513,202-225-2661,202-225-9817,114,ocd-division/country:us/state:ca/cd:13,L000551,01501,,400237,N00008046,8315,H8CA09060,54579,Barbara Lee,17282,,337,gIQArxTS9O,29778,RepBarbaraLee,RepBarbaraLee,92190287786,UCnRgK2MXAQOUau0JXqseeNA,248735463,RepLee,repbarbaralee,1415801245,,,,,,,,,,
L000263,Sander M. Levin,https://theunitedstates.io/images/congress/original/L000263.jpg,Sander,Levin,"Levin, Sander",1931-09-06,male,rep,2015-01-06,MI,Michigan's 9th congressional district,Democrat,http://levin.house.gov,1236 Longworth HOB; Washington DC 20515-2209,202-225-4961,202-226-1033,114,ocd-division/country:us/state:mi/cd:9,L000263,00683,,400238,N00003950,26918,H2MI17023,251,Sander M. Levin,16921,Sander Levin,339,gIQAv24SAP,15033,RepSandyLevin,RepSandyLevin,223726364320243,UCkVlSO4vhgPTgWYzY29Z7Gg,25781141,mi12yes,,,,,,,,,,,,
L000287,John Lewis,https://theunitedstates.io/images/congress/original/L000287.jpg,John,Lewis,"Lewis, John",1940-02-21,male,rep,2015-01-06,GA,Georgia's 5th congressional district,Democrat,http://johnlewis.house.gov,343 Cannon HOB; Washington DC 20515-1005,202-225-3801,202-225-0351,114,ocd-division/country:us/state:ga/cd:5,L000287,00688,,400240,N00002577,26820,H6GA05217,2528,John Lewis (U.S. politician),16948,John Lewis (Georgia),341,gIQAaw4SAP,15431,RepJohnLewis,RepJohnLewis,82737208404,UC_jpkZzdyGhTBGBZ3UTNwjA,29450962,repjohnlewis,RepJohnLewis,,,,,,,,,,,
L000563,Daniel Lipinski,https://theunitedstates.io/images/congress/original/L000563.jpg,Daniel,Lipinski,"Lipinski, Daniel",1966-07-15,male,rep,2015-01-06,IL,Illinois's 3rd congressional district,Democrat,http://lipinski.house.gov,2346 Rayburn HOB; Washington DC 20515-1303,202-225-5701,202-225-1012,114,ocd-division/country:us/state:il/cd:3,L000563,01781,,400630,N00027239,33692,H4IL03077,1013046,Dan Lipinski,17303,Daniel Lipinski,636,gIQAJLoPMP,20508,RepLipinski,repdanlipinski,103286879730089,UC4-dyxzIODTMk1-12QPEpoQ,1009269193,lipinski03,,,,,,,,,,,,
L000554,Frank A. LoBiondo,https://theunitedstates.io/images/congress/original/L000554.jpg,Frank,LoBiondo,"LoBiondo, Frank",1946-05-12,male,rep,2015-01-06,NJ,New Jersey's 2nd congressional district,Republican,http://lobiondo.house.gov,2427 Rayburn HOB; Washington DC 20515-3002,202-225-6572,202-225-3318,114,ocd-division/country:us/state:nj/cd:2,L000554,00699,,400244,N00000851,21890,H2NJ02037,30867,Frank LoBiondo,17288,Frank LoBiondo,344,gIQA0WNqAP,29539,RepLoBiondo,FrankLoBiondo,,UCXBUOE1MAEUMNIg67sivY9Q,241207373,USRepFrankLoBiondo,,,,,,,,,,,,
L000565,David Loebsack,https://theunitedstates.io/images/congress/original/L000565.jpg,David,Loebsack,"Loebsack, David",1952-12-23,male,rep,2015-01-06,IA,Iowa's 2nd congressional district,Democrat,http://loebsack.house.gov,1527 Longworth HOB; Washington DC 20515-1502,202-225-6576,202-226-0757,114,ocd-division/country:us/state:ia/cd:2,L000565,01846,,412209,N00027741,68964,H6IA02146,1022883,David Loebsack,17307,Dave Loebsack,694,gIQAzr4SAP,20720,DaveLoebsack,DaveLoebsack,291731316748,UC0biZWEJAKHctxbmXfXJnOg,510516465,congressmanloebsack,,,,,,,,,,,,
L000397,Zoe Lofgren,https://theunitedstates.io/images/congress/original/L000397.jpg,Zoe,Lofgren,"Lofgren, Zoe",1947-12-21,female,rep,2015-01-06,CA,California's 19th congressional district,Democrat,https://lofgren.house.gov,1401 Longworth HOB; Washington DC 20515-0519,202-225-3072,202-225-3336,114,ocd-division/country:us/state:ca/cd:19,L000397,00701,,400245,N00007479,21899,H4CA16049,36520,Zoe Lofgren,17087,Zoe Lofgren,345,gIQAi3CLAP,29504,RepZoeLofgren,zoelofgren,221191600719,UCOaQ79adORFcaTuJZoIFuZQ,267938462,RepZoeLofgren,,,,,,,,,,,,
L000576,Billy Long,https://theunitedstates.io/images/congress/original/L000576.jpg,Billy,Long,"Long, Billy",1955-08-11,male,rep,2015-01-06,MO,Missouri's 7th congressional district,Republican,http://long.house.gov,1541 Longworth HOB; Washington DC 20515-2507,202-225-6536,202-225-5604,114,ocd-division/country:us/state:mo/cd:7,L000576,02033,,412445,N00030676,123401,H0MO07113,61880,Billy Long,17328,,1455,gIQA4szZKP,21150,USRepLong,Rep.Billy.Long,139631049438354,UCLQcbyxpHXXAsUJckscQY8g,1444015610,MOdistrict7,,,,,,,,,,,,
L000480,Nita M. Lowey,https://theunitedstates.io/images/congress/original/L000480.jpg,Nita,Lowey,"Lowey, Nita",1937-07-05,female,rep,2015-01-06,NY,New York's 17th congressional district,Democrat,http://lowey.house.gov,2365 Rayburn HOB; Washington DC 20515-3217,202-225-6506,202-225-0546,114,ocd-division/country:us/state:ny/cd:17,L000480,00709,,400246,N00001024,26982,H8NY20056,6110,Nita Lowey,17192,Nita Lowey,346,gIQAWtY09O,15612,NitaLowey,RepLowey,158290607551599,UCkmeBYqhbomcWNNWzQCqcbg,221792092,nitalowey,,,,,,,,,,,,
L000491,Frank D. Lucas,https://theunitedstates.io/images/congress/original/L000491.jpg,Frank,Lucas,"Lucas, Frank",1960-01-06,male,rep,2015-01-06,OK,Oklahoma's 3rd congressional district,Republican,http://lucas.house.gov,2405 Rayburn HOB; Washington DC 20515-3603,202-225-5565,202-225-8698,114,ocd-division/country:us/state:ok/cd:3,L000491,00711,,400247,N00005559,27032,H4OK06056,35692,Frank Lucas (Oklahoma),17205,Frank D. Lucas,347,gIQAtwMLAP,29393,RepFrankLucas,7872057395,7872057395,UCdYZbKY8pkWAThqwC3fdVMg,242772524,RepFrankLucas,,,,,,,,,,,,
L000569,Blaine Luetkemeyer,https://theunitedstates.io/images/congress/original/L000569.jpg,Blaine,Luetkemeyer,"Luetkemeyer, Blaine",1952-05-07,male,rep,2015-01-06,MO,Missouri's 3rd congressional district,Republican,http://luetkemeyer.house.gov,2440 Rayburn HOB; Washington DC 20515-2503,202-225-2956,202-225-5712,114,ocd-division/country:us/state:mo/cd:3,L000569,01931,,412292,N00030026,20400,H8MO09153,1031348,Blaine Luetkemeyer,17315,,774,gIQAn2WgAP,20926,RepBlainePress,BlaineLuetkemeyer,1358702716,UCifiiQclKbBBrkSbCnN6REg,1849261916,BLuetkemeyer,,,,,,,,,,,,
L000570,Ben Ray Luján,https://theunitedstates.io/images/congress/original/L000570.jpg,Ben,Luján,"Luján, Ben",1972-06-07,male,rep,2015-01-06,NM,New Mexico's 3rd congressional district,Democrat,http://lujan.house.gov,2446 Rayburn HOB; Washington DC 20515-3103,202-225-6190,202-226-1528,114,ocd-division/country:us/state:nm/cd:3,L000570,01939,,412293,N00029562,102842,H8NM03196,1031351,Ben R. Luján,17317,,775,gIQAHFzTAP,20932,RepBenRayLujan,RepBenRayLujan,112962521120,UCcO5AmF8HuJo4d0awEbst7Q,19318314,Repbenraylujan,repbenraylujan,1409819789,,,,,,,,,,
L000571,Cynthia M. Lummis,https://theunitedstates.io/images/congress/original/L000571.jpg,Cynthia,Lummis,"Lummis, Cynthia",1954-09-10,female,rep,2015-01-06,WY,Wyoming,Republican,http://lummis.house.gov,2433 Rayburn HOB; Washington DC 20515-5000,202-225-2311,202-225-3057,114,ocd-division/country:us/state:wy,L000571,01960,,412294,N00029788,15546,H8WY00148,1031365,Cynthia Lummis,17319,Cynthia Lummis,776,gIQAWmVSAP,20953,CynthiaLummis,152754318103332,152754318103332,UCUHix8UBq4Ha3LnKPxTtlJw,22831059,CynthiaLummis,,,,,,,,,,,,
L000562,Stephen F. Lynch,https://theunitedstates.io/images/congress/original/L000562.jpg,Stephen,Lynch,"Lynch, Stephen",1955-03-31,male,rep,2015-01-06,MA,Massachusetts's 8th congressional district,Democrat,http://lynch.house.gov,2369 Rayburn HOB; Washington DC 20515-2108,202-225-8273,202-225-3984,114,ocd-division/country:us/state:ma/cd:8,L000562,01686,,400249,N00013855,4844,H2MA09072,1000222,Stephen Lynch (politician),17301,Stephen Lynch,348,gIQAMEoVBP,20119,RepStephenLynch,repstephenlynch,133720816696865,UCxL4zG0YWqC5XTO4af_FOgw,310310133,RepLynch,,,,,,,,,,,,
M000087,Carolyn B. Maloney,https://theunitedstates.io/images/congress/original/M000087.jpg,Carolyn,Maloney,"Maloney, Carolyn",1946-02-19,female,rep,2015-01-06,NY,New York's 12th congressional district,Democrat,http://maloney.house.gov,2308 Rayburn HOB; Washington DC 20515-3212,202-225-7944,202-225-4709,114,ocd-division/country:us/state:ny/cd:12,M000087,00729,,400251,N00000078,26978,H2NY14037,26162,Carolyn Maloney,17437,Carolyn B. Maloney,349,gIQAcoKHAP,29379,RepMaloney,RepCarolynMaloney,397176447066236,,258900199,,,,,,,,,,,,,
M001158,Kenny Marchant,https://theunitedstates.io/images/congress/original/M001158.jpg,Kenny,Marchant,"Marchant, Kenny",1951-02-23,male,rep,2015-01-06,TX,Texas's 24th congressional district,Republican,http://marchant.house.gov,2313 Rayburn HOB; Washington DC 20515-4324,202-225-6605,202-225-0074,114,ocd-division/country:us/state:tx/cd:24,M001158,01806,,400656,N00026710,5549,H4TX24094,1013059,Kenny Marchant,18788,,661,gIQAZ91QKP,20532,RepKenMarchant,RepKennyMarchant,6349487899,UCQpnTMp5TdTRWEes8cjIfyQ,23976316,RepKennyMarchant,,,,,,,,,,,,
M001179,Tom Marino,https://theunitedstates.io/images/congress/original/M001179.jpg,Tom,Marino,"Marino, Tom",1952-08-15,male,rep,2015-01-06,PA,Pennsylvania's 10th congressional district,Republican,http://marino.house.gov,410 Cannon HOB; Washington DC 20515-3810,202-225-3731,202-225-9594,114,ocd-division/country:us/state:pa/cd:10,M001179,02053,,412468,N00031777,119478,H0PA10078,95129,Tom Marino,18828,Tom Marino,1473,gIQAjRiXKP,21170,RepTomMarino,144408762280226,144408762280226,UCL8AvZKY5KuPk0T7G0jv7HA,240363117,RepMarino,reptommarino,1395145806,,,,,,,,,,
M001163,Doris O. Matsui,https://theunitedstates.io/images/congress/original/M001163.jpg,Doris,Matsui,"Matsui, Doris",1944-09-25,female,rep,2015-01-06,CA,California's 6th congressional district,Democrat,http://matsui.house.gov,2311 Rayburn HOB; Washington DC 20515-0506,202-225-7163,202-225-0566,114,ocd-division/country:us/state:ca/cd:6,M001163,01814,,400663,N00027459,28593,H6CA05195,26602,Doris Matsui,18797,,668,gIQAK2naKP,20538,DorisMatsui,doris.matsui,,UCSqqxVkvskHq3cY2MCbTZsw,38254095,RepDorisMatsui,,,,,,,,,,,,
M001165,Kevin McCarthy,https://theunitedstates.io/images/congress/original/M001165.jpg,Kevin,McCarthy,"McCarthy, Kevin",1965-01-26,male,rep,2015-01-06,CA,California's 23rd congressional district,Republican,http://kevinmccarthy.house.gov,2421 Rayburn HOB; Washington DC 20515-0523,202-225-2915,202-225-2908,114,ocd-division/country:us/state:ca/cd:23,M001165,01833,,412190,N00028152,28918,H6CA22125,85231,Kevin McCarthy (California politician),18801,Kevin McCarthy (California),677,gIQA7DQW9O,20703,GOPLeader,CongressmanKevinMcCarthy,51052893175,UCdJUZUFSLJRlUpE-91-6DsA,19739126,repkevinmccarthy,RepKevinMcCarthy,,,,,,,,,,,
M001157,Michael T. McCaul,https://theunitedstates.io/images/congress/original/M001157.jpg,Michael,McCaul,"McCaul, Michael",1962-01-14,male,rep,2015-01-06,TX,Texas's 10th congressional district,Republican,http://mccaul.house.gov,131 Cannon HOB; Washington DC 20515-4310,202-225-2401,202-225-5955,114,ocd-division/country:us/state:tx/cd:10,M001157,01804,,400654,N00026460,49210,H4TX10093,1013056,Michael McCaul,18786,Michael McCaul,659,gIQAwuBTMP,20530,RepMcCaul,michaeltmccaul,6355254859,UCRw6sGE0PH7_FCeTT3PQRaA,26424123,MichaelTMcCaul,,,,,,,,,,,,
M001177,Tom McClintock,https://theunitedstates.io/images/congress/original/M001177.jpg,Tom,McClintock,"McClintock, Tom",1956-07-10,male,rep,2015-01-06,CA,California's 4th congressional district,Republican,http://mcclintock.house.gov,2331 Rayburn HOB; Washington DC 20515-0504,202-225-2511,202-225-5444,114,ocd-division/country:us/state:ca/cd:4,M001177,01908,,412295,N00006863,9715,H8CA04152,30359,Tom McClintock,18824,,777,gIQAr0cdKP,20903,RepMcClintock,81125319109,81125319109,UCMh04KC4LfIzKoXh2Xws_pw,50152441,McClintockCA04,,,,,,,,,,,,
M001143,Betty McCollum,https://theunitedstates.io/images/congress/original/M001143.jpg,Betty,McCollum,"McCollum, Betty",1954-07-12,female,rep,2015-01-06,MN,Minnesota's 4th congressional district,Democrat,http://mccollum.house.gov,2256 Rayburn HOB; Washington DC 20515-2304,202-225-6631,202-225-1968,114,ocd-division/country:us/state:mn/cd:4,M001143,01653,,400259,N00012942,3812,H0MN04049,86670,Betty McCollum,18758,Betty McCollum,356,gIQAukFTKP,20122,BettyMcCollum04,repbettymccollum,153386471383393,,516880804,,,,,,,,,,,,,
M000404,Jim McDermott,https://theunitedstates.io/images/congress/original/M000404.jpg,Jim,McDermott,"McDermott, Jim",1936-12-28,male,rep,2015-01-06,WA,Washington's 7th congressional district,Democrat,http://mcdermott.house.gov,1035 Longworth HOB; Washington DC 20515-4707,202-225-3106,202-225-6197,114,ocd-division/country:us/state:wa/cd:7,M000404,00766,,400262,N00009829,27128,H8WA07132,5761,Jim McDermott,17831,,359,gIQApQvNKP,15613,RepJimMcDermott,CongressmanJimMcDermott,246418928093,UCaghNJXAOo8VgJMKANvN1dg,132201224,RepJimMcDermott,,,,,,,,,,,,
M000312,James P. McGovern,https://theunitedstates.io/images/congress/original/M000312.jpg,James,McGovern,"McGovern, James",1959-11-20,male,rep,2015-01-06,MA,Massachusetts's 2nd congressional district,Democrat,http://mcgovern.house.gov,438 Cannon HOB; Washington DC 20515-2102,202-225-6101,202-225-5759,114,ocd-division/country:us/state:ma/cd:2,M000312,01504,,400263,N00000179,552,H4MA03022,45976,Jim McGovern (American politician),17711,,360,gIQAZRKbKP,29729,RepMcGovern,RepJimMcGovern,148299805224565,UCpiUqp2ZF64tXqgR_EQo27g,242426145,repjimmcgovern,,,,,,,,,,,,
M001156,Patrick T. McHenry,https://theunitedstates.io/images/congress/original/M001156.jpg,Patrick,McHenry,"McHenry, Patrick",1975-10-22,male,rep,2015-01-06,NC,North Carolina's 10th congressional district,Republican,http://mchenry.house.gov,2334 Rayburn HOB; Washington DC 20515-3310,202-225-2576,202-225-0316,114,ocd-division/country:us/state:nc/cd:10,M001156,01792,,400644,N00026627,21031,H4NC10047,1007062,Patrick McHenry,18784,Patrick T. McHenry,650,gIQA70nx9O,20522,PatrickMcHenry,CongressmanMcHenry,8045519803,UCY3PTRhkSH-eoltxPVZKD-w,27676828,CongressmanMcHenry,reppatrickmchenry,353406473,,,,,,,,,,
M001180,David B. McKinley,https://theunitedstates.io/images/congress/original/M001180.jpg,David,McKinley,"McKinley, David",1947-03-28,male,rep,2015-01-06,WV,West Virginia's 1st congressional district,Republican,http://mckinley.house.gov,412 Cannon HOB; Washington DC 20515-4801,202-225-4172,202-225-7564,114,ocd-division/country:us/state:wv/cd:1,M001180,02074,,412487,N00031681,117396,H0WV01072,9269013,David McKinley,18830,David McKinley,1492,gIQALnNUKP,21188,RepMcKinley,RepMcKinley,130377260362609,UCt7BWx4b8ubXa-PneAu103g,240427862,RepDavidMcKinley,,,,,,,,,,,,
M001159,Cathy McMorris Rodgers,https://theunitedstates.io/images/congress/original/M001159.jpg,Cathy,McMorris Rodgers,"McMorris Rodgers, Cathy",1969-05-22,female,rep,2015-01-06,WA,Washington's 5th congressional district,Republican,http://mcmorris.house.gov,203 Cannon HOB; Washington DC 20515-4705,202-225-2006,202-225-3392,114,ocd-division/country:us/state:wa/cd:5,M001159,01809,,400659,N00026314,3217,H4WA05077,1013063,Cathy McMorris Rodgers,18790,Cathy McMorris Rodgers,664,gIQABLyUMP,20535,CathyMcMorris,mcmorrisrodgers,321618789771,UCRp0lwIxAhq2Ia9_YgRWUkg,17976923,mcmorrisrodgers,,,,,,,,,,,,
M001166,Jerry McNerney,https://theunitedstates.io/images/congress/original/M001166.jpg,Jerry,McNerney,"McNerney, Jerry",1951-06-18,male,rep,2015-01-06,CA,California's 9th congressional district,Democrat,http://mcnerney.house.gov,2265 Rayburn HOB; Washington DC 20515-0509,202-225-1947,202-225-4060,114,ocd-division/country:us/state:ca/cd:9,M001166,01832,,412189,N00026926,29474,H4CA11081,1021667,Jerry McNerney,18803,,676,gIQAlHAVBP,20702,RepMcNerney,jerrymcnerney,215241308510238,UClUOx6F8GKshxGBUBLkisug,385429543,RepJerryMcNerney,,,,,,,,,,,,
M001181,Patrick Meehan,https://theunitedstates.io/images/congress/original/M001181.jpg,Patrick,Meehan,"Meehan, Patrick",1955-10-20,male,rep,2015-01-06,PA,Pennsylvania's 7th congressional district,Republican,https://meehan.house.gov,434 Cannon HOB; Washington DC 20515-3807,202-225-2011,202- 226-0280,114,ocd-division/country:us/state:pa/cd:7,M001181,02052,,412466,N00031134,119474,H0PA07082,1033856,Pat Meehan,18832,Patrick Meehan,1472,gIQA2yGVKP,21168,RepMeehan,CongressmanPatrickMeehan,136000283132824,UCfOy3eW-KIg4aI3w_azyY6g,248850174,repmeehan,,,,,,,,,,,,
M001137,Gregory W. Meeks,https://theunitedstates.io/images/congress/original/M001137.jpg,Gregory,Meeks,"Meeks, Gregory",1953-09-25,male,rep,2015-01-06,NY,New York's 5th congressional district,Democrat,http://meeks.house.gov,2234 Rayburn HOB; Washington DC 20515-3205,202-225-3461,202-226-4169,114,ocd-division/country:us/state:ny/cd:5,M001137,01506,,400271,N00001171,4360,H8NY06048,53469,Gregory Meeks,18747,,367,gIQAQwSKAP,29776,GregoryMeeks,gregorymeeksny05,1557025818,UCljJnwgQS6Z6-NypDyqKJZQ,22812754,gwmeeks,,,,,,,,,,,,
M000689,John L. Mica,https://theunitedstates.io/images/congress/original/M000689.jpg,John,Mica,"Mica, John",1943-01-27,male,rep,2015-01-06,FL,Florida's 7th congressional district,Republican,http://mica.house.gov,2187 Rayburn HOB; Washington DC 20515-0907,202-225-4035,202-226-0821,114,ocd-division/country:us/state:fl/cd:7,M000689,00800,,400273,N00002793,26805,H2FL08055,26395,John Mica,18189,John L. Mica,369,gIQAGSEKAP,29331,,JohnMica,,UCz0LX75a5nOW-JzZ0OYQLgQ,,RepJohnMica,,,,,,,,,,,,
M001150,Candice S. Miller,https://theunitedstates.io/images/congress/original/M001150.jpg,Candice,Miller,"Miller, Candice",1954-05-07,female,rep,2015-01-06,MI,Michigan's 10th congressional district,Republican,http://candicemiller.house.gov,320 Cannon HOB; Washington DC 20515-2210,202-225-2106,202-226-1169,114,ocd-division/country:us/state:mi/cd:10,M001150,01731,,400276,N00009795,2062,H6MI12181,1003594,Candice Miller,18772,Candice Miller,372,gIQAVsJbKP,20331,CandiceMiller,CongresswomanCandiceMiller,210401648605,UCbILX1A8Hj3LiB_g8eZplGg,15281676,candicemi10,repcandicemiller,360018120,,,,,,,,,,
