id,name__en,name__es,name__nl,name__fr,name__de,name__nb,name__da,name__nn,name__sv,name__ru,name__zh,name__hu,name,wikipedia__en,wikipedia__zh,gender,birth_date,given_name,original_wikiname,name__pl,wikipedia__pl,image,family_name,name__cs,wikipedia__commons,wikipedia__cswikiquote,wikipedia__enwikiquote,wikipedia__enwikisource,identifier__VIAF,identifier__NLAtrove,wikipedia__de,name__it,website,twitter,wikipedia__fr,name__zh_hant,name__zh_cn,wikipedia__ru,identifier__IMDB,name__el,identifier__ISNI,identifier__LCAuth,identifier__SUDOC,identifier__NLA,identifier__FAST,wikipedia__nl,identifier__freebase,name__vep,wikipedia__vep,name__vi,wikipedia__vi,wikipedia__it,wikipedia__sv,identifier__IIAF,name__ar,wikipedia__ar,wikipedia__simple,name__fa,wikipedia__fa,name__pt,wikipedia__pt,name__zh_hans,name__zh_hk,name__zh_sg,name__zh_tw,name__ko,name__id,wikipedia__id,wikipedia__ko,name__fi,wikipedia__fi,facebook,death_date,name__la,name__ja,name__ca,name__oc,name__en_gb,name__mg,wikipedia__ja,wikipedia__la,wikipedia__mg,wikipedia__plwikiquote,identifier__MusicBrainz,wikipedia__cs,wikipedia__es,name__cy,identifier__BNF,name__th,wikipedia__th,identifier__GND,name__en_ca,name__nds,name__vmf,identifier__NTA,identifier__Munzinger,identifier__CSPAN,identifier__ULAN,name__uk,wikipedia__uk,name__he,wikipedia__he,wikipedia__sh,name__sh,identifier__youtube,wikipedia__tr,identifier__NNDB,name__tr,occupation,identifier__wikitree,identifier__google_knowledge,identifier__Britannica,identifier__snac,identifier__quora,wikipedia__fawikiquote,identifier__AuDB,identifier__Gutenberg,identifier__NPG,name__wuu,wikipedia__wuu,name__lmo,name__sk,wikipedia__skwikiquote,name__si,wikipedia__si,name__pa,wikipedia__pa,name__bg,wikipedia__bgwikiquote,identifier__Oxforddnb,identifier__OLID,wikipedia__hu,name__sl,wikipedia__sl,name__af,name__an,name__ast,name__bar,name__bm,name__br,name__co,name__de_at,name__de_ch,name__eo,name__et,name__eu,name__frc,name__frp,name__fur,name__ga,name__gd,name__gl,name__gsw,name__hr,name__ia,name__ie,name__io,name__jam,name__kab,name__kg,name__lb,name__li,name__lij,name__lt,name__lv,name__min,name__ms,name__nap,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__pt_br,name__rgn,name__rm,name__ro,name__sc,name__scn,name__sco,name__sr_el,name__sw,name__vec,name__vls,name__vo,name__wa,name__wo,name__zu,name__bs,wikipedia__bs,wikipedia__hr,name__hi,name__be,name__yo,name__mr,name__ne,wikipedia__be,wikipedia__da,wikipedia__ga,wikipedia__hi,wikipedia__mr,wikipedia__ne,wikipedia__no,wikipedia__sk,wikipedia__yo,noble_title,identifier__hansard,identifier__CONOR,name__mi,wikipedia__ms,identifier__BIBSYS,name__bn,identifier__NUKAT,identifier__SELIBR,identifier__NLP,name__sq,wikipedia__cy,identifier__national_archives,identifier__GTAA,honorific_prefix,name__is,name__yue,wikipedia__zh_yue,name__fo,name__kl,wikipedia__gl,identifier__rush,identifier__NKC,wikipedia__enwikinews,wikipedia__et,name__dsb,name__hsb,name__jv,name__pdc,name__stq,name__tl,name__war,name__ur,wikipedia__ur,name__mt,name__ty
Q4882896,Belinda Neal,Belinda Neal,Belinda Neal,Belinda Neal,Belinda Neal,,,,,,,Belinda Neal,Belinda Neal,Belinda Neal,,female,1963-01-10,Belinda,Belinda Neal,,,,Neal,,,,,,,,,Belinda Neal,,,,,,,,,,,,,,,/m/0d1_c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belinda Neal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Belinda Neal,,,,Belinda Neal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belinda Neal,,,,,,,,,,,,,,,,,,,,,,,,,
Q4888279,Benjamin Benny,Benjamin Benny,Benjamin Benny,Benjamin Benny,Benjamin Benny,,,,,,,,Benjamin Benny,Benjamin Benny,,male,1869-10-21,Benjamin,,,,https://upload.wikimedia.org/wikipedia/commons/f/f9/Benjamin_Benny.jpg,,,Category:Benjamin Benny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,بنجامين بيني,بنجامين بيني,,,,,,,,,,,,,,,,,1935-02-10,,,Benjamin Benny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Benny,,,,Benjamin Benny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Benny,,,,,,,,,,,,,,,,,,,,,,,,,
Q48885543,Tim Storer,Tim Storer,Tim Storer,Tim Storer,,,,,,,,,Tim Storer,Tim Storer,,male,1969-10-24,Tim,,,,,Storer,,,,,,,,,,,storertim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tim Storer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Tim Storer,,,,Tim Storer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tim Storer,,,,,,,,,,,,,,,,,,,,,,,,,
Q4894421,Bernie Kilgariff,Bernie Kilgariff,Bernie Kilgariff,Bernie Kilgariff,Bernie Kilgariff,Bernie Kilgariff,Bernie Kilgariff,Bernie Kilgariff,Bernie Kilgariff,,,,Bernie Kilgariff,Bernie Kilgariff,,male,1923-09-30,Bernie,,,,,Kilgariff,,,,,,,,,Bernie Kilgariff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-04-13,,バーニー・キルガーフ,Bernie Kilgariff,,Bernie Kilgariff,,,,,,,,,,,,,,Bernie Kilgariff,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Bernie Kilgariff,,,,Bernie Kilgariff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bernie Kilgariff,,,,,,,,,,,,,,,,,,,,,,,,,
Q4895118,Bert Hendrickson,Bert Hendrickson,Bert Hendrickson,Bert Hendrickson,Bert Hendrickson,,,,,,,,Bert Hendrickson,Bert Hendrickson,,male,1897-12-18,Bert,,,,https://upload.wikimedia.org/wikipedia/commons/e/ed/Albion_Hendrickson.jpg,Hendrickson,,Category:Bert Hendrickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977-04-28,,,Bert Hendrickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Bert Hendrickson,,,,Bert Hendrickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bert Hendrickson,,,,,,,,,,,,,,,,,,,,,,,,,
Q4895126,Albert Hoare,Albert Hoare,Bert Hoare,Bert Hoare,Bert Hoare,,,,,,,,Albert Hoare,Bert Hoare,,male,1874-11-22,Albert,,,,https://upload.wikimedia.org/wikipedia/commons/7/72/Albert_Hoare.jpg,Hoare,,Category:Bert Hoare,,,,,,,Bert Hoare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1962-01-25,,,Bert Hoare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Bert Hoare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Hoare,,,,,,,,,,,,,,,,,,,,,,,,,
Q4895177,Bert Lacey,Bert Lacey,Bert Lacey,Bert Lacey,Bert Lacey,,,,,,,,Bert Lacey,Bert Lacey,,male,1900-01-12,Bert,,,,,Lacey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984-11-02,,,Bert Lacey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Bert Lacey,,,,Bert Lacey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bert Lacey,,,,,,,,,,,,,,,,,,,,,,,,,
Q4895636,Bertie Johnston,Bertie Johnston,Bertie Johnston,Bertie Johnston,Bertie Johnston,Bertie Johnston,Bertie Johnston,Bertie Johnston,Bertie Johnston,,,Bertie Johnston,Bertie Johnston,Bertie Johnston,,male,1880-01-11,Bertie,,,,https://upload.wikimedia.org/wikipedia/commons/7/77/Bertie_Johnston.jpg,Johnston,,Category:Bertie Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,بيرت جونستون,بيرت جونستون (سياسي),,,,,,,,,,,,,,Bertie Johnston,,,1942-09-06,,,Bertie Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,johnston-edward-bertram-6860,,,,,,,,,,,,,,,,,Bertie Johnston,,,,Bertie Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bertie Johnston,,,,,,,,,,,,,,,,,,,,,,,,,
Q4907953,Bill Ashley,Bill Ashley,Bill Ashley,Bill Ashley,Bill Ashley,,,,,,,,Bill Ashley,Bill Ashley (politician),,male,1881-09-20,Bill,,,,https://upload.wikimedia.org/wikipedia/commons/b/bf/William_Patrick_Ashley.jpg,Ashley,,Category:Bill Ashley (New South Wales senator),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,بيل أشلي,بيل أشلي,,,,,,,,,,,,,,Bill Ashley,,,1958-06-27,,,Bill Ashley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,ashley-william-patrick-bill-9392,,,,,,,,,,,,,,,,,Bill Ashley,,,,Bill Ashley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bill Ashley,,,,,,,,,,,,,,,,,,,,,,,,,
Q4908279,Bill Brown,Bill Brown,Bill Brown,Bill Brown,Bill Brown,,,,,Билл Браун,,,Bill Brown,Bill Brown (Australian politician),,male,1920-12-04,Bill,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,بيل براون,بيل براون (سياسي),,,,,,,,,,,,,,,,,2001-06-26,,,Bill Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Bill Brown,,,,Bill Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bill Brown,,,,,,,,,,,,,,,,,,,,,,,,,
Q4909373,Bill Heffernan,Bill Heffernan,Bill Heffernan,Bill Heffernan,Bill Heffernan,,,,,,,,Bill Heffernan,Bill Heffernan,,male,1943-03-03,Bill,Bill Heffernan,,,https://upload.wikimedia.org/wikipedia/commons/0/0b/Bill_Heffernan_Portrait_2010.jpg,Heffernan,,Category:Bill Heffernan,,,,94985805,,,Bill Heffernan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bill Heffernan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Bill Heffernan,,,,Bill Heffernan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bill Heffernan,,,,,,,,,,,,,,,,,,,,,,,,,
Q4910264,Bill Morrow,Bill Morrow,Bill Morrow,Bill Morrow,Bill Morrow,,,,,,,,Bill Morrow,Bill Morrow (Australian politician),,male,1888-10-22,Bill,,,,https://upload.wikimedia.org/wikipedia/commons/4/42/William_Morrow.jpg,Morrow,,Category:Bill Morrow (Australian politician),,,,41682458,,,,,,,,,,,,,nr88002968,,,232481,,,,,,,,,,بيل مورو,بيل مورو,,,,,,,,,,,,,,,,,1980-07-12,,,Bill Morrow,,Bill Morrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,w6ff4nkb,,,,,,,,,,,,,,,,,,,,Bill Morrow,,,,Bill Morrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bill Morrow,,,,,,,,,,,,,,,,,,,,,,,,,
Q4910376,Bill O'Chee,Bill O'Chee,Bill O'Chee,Bill O'Chee,Bill O'Chee,,,,,,阿志,,Bill O'Chee,Bill O'Chee,阿志,male,1965-06-19,Bill,Bill O'Chee,,,,,,,,,,92787442,,,,,,,,,,,,0000 0000 6578 6375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bill O'Chee,,Bill O'Chee,,,,,,,,,,,,,,Bill O'Chee,Bill O'Chee,Bill O'Chee,,,,,,,,,,,,,,,banker,,,,,,,,,,,,,,,,,,,,,,,,Bill O'Chee,,,,Bill O'Chee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bill O'Chee,,,,,,,,,,,,,,,,,,,,,,,,,
Q4910673,Bill Robinson,Bill Robinson,Bill Robinson,Bill Robinson,Bill Robinson,,,,,Уильям Робинсон,,,Bill Robinson,Bill Robinson (Australian politician),,male,1907-10-04,William,,,,https://upload.wikimedia.org/wikipedia/commons/c/c3/William_Charles_Robinson.jpg,Robinson,,Category:Bill Robinson (Australian politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,بيل روبنسون,بيل روبنسون (سياسي),,,,,,,,,,,,,,,,,1981-01-21,,,Bill Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Bill Robinson,,,,Bill Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bill Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
Q4932144,Bob Cotton,Bob Cotton,Bob Cotton,Bob Cotton,Bob Cotton,,,,,,,,Bob Cotton,Bob Cotton,,male,1915-11-29,Bob,,,,https://upload.wikimedia.org/wikipedia/commons/c/c5/BobCotton1965.jpg,,,,,,,122737922,,,Bob Cotton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-12-25,,,Bob Cotton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diplomat,,,,w6hv09rp,,,,,,,,,,,,,,,,,,,,Bob Cotton,,,,Bob Cotton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bob Cotton,,,,,,,,,,,,,,,,,,,,,,,,,
Q4933373,Bob McMullan,Bob McMullan,Bob McMullan,Bob McMullan,Bob McMullan,,,,,,,Bob McMullan,Bob McMullan,Bob McMullan,,male,1947-12-10,Bob,Bob McMullan,,,https://upload.wikimedia.org/wikipedia/commons/4/43/Bob_McMullan.jpg,McMullan,,Category:Bob McMullan,,,,92358472,,,Bob McMullan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bob McMullan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Bob McMullan,,,,Bob McMullan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bob McMullan,,,,,,,,,,,,,,,,,,,,,,,,,
Q4933671,Bob Poke,Bob Poke,Bob Poke,Bob Poke,Bob Poke,,,,,,,,Bob Poke,Bob Poke,,male,1906-02-16,Bob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-01-04,,,Bob Poke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Bob Poke,,,,Bob Poke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bob Poke,,,,,,,,,,,,,,,,,,,,,,,,,
Q4960680,Brenda Gibbs,Brenda Gibbs,Brenda Gibbs,Brenda Gibbs,Brenda Gibbs,,,,,,,Brenda Gibbs,Brenda Gibbs,Brenda Gibbs,,female,1947-09-03,Brenda,Brenda Gibbs,,,,Gibbs,,,,,,,,,Brenda Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brenda Gibbs,,Brenda Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Brenda Gibbs,,,,Brenda Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brenda Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,
Q4962278,Brett Mason,Brett Mason,Brett Mason,Brett Mason,Brett Mason,,,,,,布雷特·馬森,,Brett Mason,Brett Mason,布雷特·馬森,male,1962-03-15,Brett,Brett Mason,,,https://upload.wikimedia.org/wikipedia/commons/1/1f/Brett_Mason.jpg,Mason,,,,,,61144648428052965709,,,Brett Mason,,,,,,,,,,no2015122450,,,,,,,,,,,,,بريت ماسون,بريت ماسون,,,,,,,,,,,,,,,,,,,,Brett Mason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Brett Mason,,,,Brett Mason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brett Mason,,,,,,,,,,,,,,,,,,,,,,,,,
Q4963837,Brian Gibson,Brian Gibson,Brian Gibson,Brian Gibson,Brian Gibson,,,,,Брайан Гибсон,,,Brian Gibson,Brian Gibson (politician),,male,1936-11-04,Brian,Brian Gibson (Australian politician),,,,Gibson,,,,,,92767882,,,,,,,,,,,,,,,,,,,,,,,,,,برايان جيبسون,برايان جيبسون (سياسي),,,,,,,,,,,,,,,,,2017-08-15,,,Brian Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Brian Gibson,,,,Brian Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brian Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
Q4966734,Bridget McKenzie,Bridget McKenzie,Bridget McKenzie,Bridget McKenzie,Bridget McKenzie,,,,,,,,Bridget McKenzie,Bridget McKenzie,,female,1969-12-27,Bridget,Bridget McKenzie,,,https://upload.wikimedia.org/wikipedia/commons/7/71/Bridget_McKenzie.jpg,McKenzie,,Category:Bridget McKenzie,,,,,,,,,senbmckenzie,,布麗姬特·麥肯齊,,,,,,,,,,,,,,,,,,,,,,,,,,布丽姬特·麥肯齊,,,,,,,,,,,,,ブリジェット・マッケンジー,Bridget McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Bridget McKenzie,,,,Bridget McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bridget McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,
Q4977265,Bruce Childs,Bruce Childs,Bruce Childs,Bruce Childs,Bruce Childs,,,,,,,,Bruce Childs,Bruce Childs,,male,1934-08-23,Bruce,Bruce Childs,,,,Childs,,,,,,93690146,,,Bruce Childs,,,,,,,,,,,,,,,/m/04yb3_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bruce Childs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Bruce Childs,,,,Bruce Childs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bruce Childs,,,,,,,,,,,,,,,,,,,,,,,,,
Q5044273,Carol Brown,Carol Brown,Carol Brown,Carol Brown,Carol Brown,,,,,Кэрол Браун,,Carol Brown,Carol Brown,Carol Brown (politician),,female,1963-07-19,Carol,Carol Brown (politician),,,,Brown,,,,,,,,Carol Louise Brown,,,SenCarolBrown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carol Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Carol Brown,,,,Carol Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ক্যারোল ব্রাউন,,,,Carol Brown,,,,,,,,,,,,,,,,,,,,,,,,,
Q5077838,Charles Cox,Charles Frederick Cox,,Charles Frederick Cox,Charles Frederick Cox,Charles Frederick Cox,Charles Frederick Cox,Charles Frederick Cox,Charles Frederick Cox,,,,Charles Cox,Charles Frederick Cox,,male,1863-05-02,Charles,,,,https://upload.wikimedia.org/wikipedia/commons/c/c1/Charles_Cox.jpg,Cox,,,,,,313410132,,,,,,,,,,,,,no2014170315,,,,,,,,,,,,,تشارلز كوكس,تشارلز فريدريك كوكس,,,,,,,,,,,,,,Charles Cox,,,1944-11-20,,,Charles Frederick Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,Cox-2589,,,,,,cox-charles-frederick-5797,,mp145860,,,,,,,,,,,,,,,Charles Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Cox,,,,,,,,,,,,,,,,,,,,,,,,,
Q5078357,Charles Graham,Charles Graham,Charles Graham,Charles Graham,Charles Graham,,,,,Чарльз Грэм,,Charles Graham,Charles Graham,Charles Graham (Western Australian politician),,male,1867,Charles,,,,https://upload.wikimedia.org/wikipedia/commons/9/9b/Charles_Montague_Graham.jpg,Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,تشارلز غراهام,تشارلز غراهام,,,,,,,,,,,,,,,,,1938-03-27,,,Charles Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Charles Graham,,,,Charles Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Graham,,,,,,,,,,,,,,,,,,,,,,,,,
Q5078770,Charles Hardy,Charles Hardy,Charles Hardy,Charles Hardy,Charles Hardy,,,,,,,Charles Hardy,Charles Hardy,Charles Hardy (Australian politician),,male,1898-12-12,Charles,,,,https://upload.wikimedia.org/wikipedia/commons/0/04/Charles_Hardy.jpg,Hardy,,Category:Charles Hardy (Australian politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,تشارلز هاردي,تشارلز هاردي,,,,,,,,,,,,,,,,,1941-08-27,,,Charles Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,hardy-charles-downey-6561,,,,,,,,,,,,,,,,,Charles Hardy,,,,Charles Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Hardy,,,,,,,,,,,,,,,,,,,,,,,,,
Q5080042,Charles Lamp,Charles Lamp,Charles Lamp,Charles Lamp,Charles Lamp,,,,,,,,Charles Lamp,Charles Lamp,,male,1895-09-03,Charles,,,,https://upload.wikimedia.org/wikipedia/commons/7/7f/Charles_Lamp.jpg,Lamp,,Category:Charles Lamp,,,,,,,Charles Lamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972-04-17,,,Charles Lamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Charles Lamp,,,,Charles Lamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Lamp,,,,,,,,,,,,,,,,,,,,,,,,,
Q5080551,Charles Mackellar,Charles Mackellar,Charles Mackellar,Charles Mackellar,Charles Mackellar,,,,,,,,Charles Mackellar,Charles Mackellar,,male,1844-12-05,Charles,,,,https://upload.wikimedia.org/wikipedia/commons/e/e7/Charles_Mackellar_(cropped).jpg,,,Category:Charles Mackellar,,,,91324991,,,,,,,,,,,,0000 0000 6440 9121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926-07-14,,,Charles Mackellar,,,,,,,,,,,Charles Mackellar,,,,,,,,,,,,,,,,,,,,,,physician,Mackellar-14,,,,,,mackellar-sir-charles-kinnaird-7382,,,,,,,,,,,,,,,,,Charles Mackellar,,,,Charles Mackellar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Mackellar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Mackellar,Charles Mackellar,,,,,,,,,,,,,,,,,,,,,,,,
Q50808634,Amanda Stoker,Amanda Stoker,Amanda Stoker,Amanda Stoker,,,,,,,,,Amanda Stoker,Amanda Stoker,,female,1982-10-30,Amanda,,,,,Stoker,,,,,,,,,,,stoker_aj,,,,,,,,,,,,,,,,,,,,,أماندا ستوكر,,,,,,,,,,,,,,,,,,,,,Amanda Stoker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Amanda Stoker,,,,Amanda Stoker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amanda Stoker,,,,,,,,,,,,,,,,,,,,,,,,,
Q5082338,Charles Sandford,Charles Sandford,Charles Sandford,Charles Sandford,Charles Sandford,,,,,,,,Charles Sandford,Charles Sandford (politician),,male,1895-09-11,Charles,,,,https://upload.wikimedia.org/wikipedia/commons/1/17/Charles_Sandford.jpg,,,Category:Charles Sandford (politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-10-22,,,Charles Sandford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Charles Sandford,,,,Charles Sandford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Sandford,,,,,,,,,,,,,,,,,,,,,,,,,
