id,name__zh,name,wikipedia__zh,image,gender,family_name,name__zh_tw,wikipedia__commons,birth_date,name__en,name__es,wikipedia__en,name__de,name__fr,name__nan,wikipedia__zh_min_nan,identifier__VIAF,name__ja,wikipedia__ja,name__zh_hant,name__ko,wikipedia__de,wikipedia__enwikiquote,wikipedia__fr,name__zh_hans,name__zh_hk,name__id,name__vi,name__nds,name__vmf,name__en_ca,name__en_gb,name__nl,wikipedia__id,wikipedia__vi,identifier__freebase,identifier__LCAuth,name__it,name__pl,name__ru,name__ca,name__pt,wikipedia__ca,wikipedia__es,wikipedia__pl,wikipedia__pt,wikipedia__ru,name__yue,wikipedia__zh_yue,identifier__ISNI,identifier__NLA,wikipedia__it,wikipedia__ko,given_name,name__cdo,wikipedia__cdo,wikipedia__no,name__nb,wikipedia__wuu,name__wuu,original_wikiname,electoral_district,name__oc,identifier__SUDOC,name__gan_hans,name__gan_hant,name__gan,wikipedia__gan,name__tr,identifier__BNF,identifier__IMDB,identifier__MusicBrainz,name__hu,identifier__NCL,last_seen,wikipedia__zhwikiquote,facebook,name__zh_cn,name__zh_mo,name__zh_my,name__zh_sg,name__sv,name__et,wikipedia__et,wikipedia__sv,wikipedia__tr,identifier__FAST,identifier__wikitree,occupation,website,name__ar,identifier__discogs,identifier__GND,identifier__NTA,wikipedia__hak,name__hak,name__ace,name__jv,name__su,identifier__BIBSYS,twitter,death_date,name__cy,identifier__OLID,wikipedia__simple,wikipedia__nl,identifier__NNDB,name__de_ch,name__lzh,wikipedia__zh_classical,identifier__NDL,identifier__Britannica,name__kana,wikipedia__ar,name__tl,identifier__Munzinger,name__ta,name__af,name__ms,name__gl,name__sh,name__fi,name__war,name__io,name__ka,name__th,name__mk,name__la,name__da,name__azb,name__he,name__lb,name__pt_br,name__sco,name__ilo,name__bcl,name__cs,name__fa,name__mai,name__ne,name__ro,name__uk,name__ur,name__eo,name__hi,name__mr,name__xmf,name__za,name__co,name__el,name__or,name__pa,name__is,name__lv,name__uz,name__eu,name__ast,wikipedia__af,wikipedia__ast,wikipedia__azb,wikipedia__bcl,wikipedia__cawikiquote,wikipedia__co,wikipedia__cs,wikipedia__da,wikipedia__el,wikipedia__eo,wikipedia__eu,wikipedia__fa,wikipedia__fi,wikipedia__gl,wikipedia__he,wikipedia__hi,wikipedia__hu,wikipedia__ilo,wikipedia__io,wikipedia__is,wikipedia__ka,wikipedia__la,wikipedia__lb,wikipedia__lv,wikipedia__mai,wikipedia__mr,wikipedia__ms,wikipedia__ne,wikipedia__oc,wikipedia__pa,wikipedia__ro,wikipedia__ruwikinews,wikipedia__sco,wikipedia__sh,wikipedia__ta,wikipedia__th,wikipedia__thwikiquote,wikipedia__tl,wikipedia__uk,wikipedia__ur,wikipedia__uz,wikipedia__war,wikipedia__xmf,wikipedia__za,wikipedia__zhwikinews,identifier__quora,identifier__NLI,identifier__NKC,wikipedia__plwikiquote,name__az,name__my,name__mg,name__an,name__ext,wikipedia__az,wikipedia__mg,wikipedia__my,wikipedia__zhwikisource,identifier__NLC,identifier__NUKAT,identifier__CANTIC,identifier__GTAA,name__yo,wikipedia__yo,name__bn,wikipedia__bn,name__sl,wikipedia__sl,identifier__IIAF,identifier__ioc_athlete,name__hy,name__nn,wikipedia__nn,wikipedia__te,name__te,identifier__NLAtrove
Q8274214,紀國棟,紀國棟,紀國棟,https://upload.wikimedia.org/wikipedia/commons/3/36/Chi_Kuo-tung_by_VOA.jpg,male,Ji,紀國棟,Category:Chi Kuo-tung,1960-05-16,Chi Kuo-tung,,,,,Kí Kok-tòng,Kí Kok-tòng,,,,紀國棟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,紀國棟,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8274261,孔文吉,孔文吉,孔文吉,https://upload.wikimedia.org/wikipedia/commons/a/ad/2008_Taipei_In_Style_Press_Conference_Youxi_Dagun.jpg,male,Kong,孔文吉,Category:Kung Wen-chi,1957-10-18,Kung Wen-chi,,,,,,,,,,孔文吉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,孔文吉,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8274333,林明溱,林明溱,林明溱,https://upload.wikimedia.org/wikipedia/commons/5/55/南投縣長林明溱_(cropped).jpg,male,Lin,林明溱,Category:Lin Ming-chen,1951-02-13,Lin Ming-chen,,Lin Ming-chen,,Lin Ming-chen,,,,,,林明溱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lin Ming-chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8274398,廖國棟,廖國棟,廖國棟,https://upload.wikimedia.org/wikipedia/commons/a/a2/台灣執政黨國民黨立委廖國棟.jpg,male,Liao,廖國棟,Category:Sufin Siluko,1955-01-08,Liao Kuo-tung,,Liao Kuo-tung,,,,,,,,廖國棟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liao Kuo-tung,,,,,,,,,,,,,,,,,,,,,,,,,,,,physician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8274428,林正杰,林正杰,林正杰,,male,Lin,,,1952-11-08,Lin Cheng-chieh,,Lin Cheng-chieh,,,,,19879694,,,,,,,,,,,,,,,,,,,,n78064124,,,,,,,,,,,,,0000 0001 0797 667X,36594517,,,,,,,,,,,,,140552677,,,,,,,,,,,,,,,,,,,,,,,26458,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8274436,林鴻池,林鴻池,林鴻池,https://upload.wikimedia.org/wikipedia/commons/3/37/Hung-Chih_Lin_from_VOA.jpg,male,Lin,林鴻池,Category:Lin Hung-chih,1955-08-22,Lin Hung-chih,,Lin Hung-chih,,,,,,,,林鴻池,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lin Hung-chih,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8274707,盧秀燕,盧秀燕,盧秀燕,https://upload.wikimedia.org/wikipedia/commons/b/bc/Lu_Shiow-yen_from_VOA.jpg,female,Lu,盧秀燕,Category:Lu Shiow-yen,1961-08-31,Lu Shiow-yen,,,,,,,,,,盧秀燕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,盧秀燕,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8274933,呂學樟,呂學樟,呂學樟,https://upload.wikimedia.org/wikipedia/commons/0/00/Voa_chinese_Lu_Hsueh-chang_13may09.jpg,male,Lü,呂學樟,Category:Lu Hsueh-chang,1952-11-05,,,,,,,,,,,呂學樟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,呂學樟,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8274946,廖正井,廖正井,廖正井,https://upload.wikimedia.org/wikipedia/commons/a/ae/Liao_Cheng-ching.jpg,male,Liao,廖正井,Category:Liao Cheng-ching,1945-01-08,,,,,,,,,,,廖正井,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,廖正井,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8275026,李慶華,李慶華,李慶華,https://upload.wikimedia.org/wikipedia/commons/4/42/Lee_Ching-hua.jpg,male,Li,,Category:Lee Ching-hua,1948-12-03,Lee Ching-hua,Lee Ching-hua,Lee Ching-hua,,Lee Ching-hua,,,,,,李慶華,,,,,,,,,,,,,Lee Ching-hua,,,,,,,Ли Чинхуа,,,,,,,,,,,,,,,,,,,,,Lee Ching-hua,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8275115,李鴻鈞,李鴻鈞,李鴻鈞 (立委),https://upload.wikimedia.org/wikipedia/commons/4/4f/Lee_Hung-chun_2012.jpg,male,Li,李鴻鈞,Category:Lee Hung-chun,1959-05-11,Lee Hong-cuan,,,,,,,,,,李鴻鈞,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,李鴻鈞 (立委),,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8275203,林德福,林德福,林德福 (中國國民黨),"https://upload.wikimedia.org/wikipedia/commons/6/6a/Lin_Te-Fu,_KMT_member,_from_VOA_20151110.jpg",male,Lin,林德福,Category:Lin Te-fu,1953-10-23,Lin Te-fu,,,,,,,,,,林德福,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,林德福 (中國國民黨),,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8275291,林滄敏,林滄敏,林滄敏,https://upload.wikimedia.org/wikipedia/commons/1/12/林滄敏.jpg,male,Hayashi,林滄敏,Category:Lin Tsang-min,1958-01-01,,,,,,,,,,,林滄敏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,林滄敏,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8275440,盧嘉辰,盧嘉辰,盧嘉辰,https://upload.wikimedia.org/wikipedia/commons/6/6f/執政黨國民黨立委盧嘉辰.jpg,male,Lu,盧嘉辰,Category:Lu Chia-chen,1953-01-01,Lu Chia-chen,,Lu Chia-chen,,,,,,,,盧嘉辰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lu Chia-chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8275466,羅明才,羅明才,羅明才,https://upload.wikimedia.org/wikipedia/commons/e/e3/2008JinShiMarathon_Ming-tsai_Lo.jpg,male,Luo,羅明才,Category:Lo Ming-tsai,1967-01-15,,,,,,,,,,,羅明才,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,羅明才,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8275467,羅淑蕾,羅淑蕾,羅淑蕾,https://upload.wikimedia.org/wikipedia/commons/1/1c/Lo_Shu-Lei_from_VOA_(2).jpg,female,Luo,羅淑蕾,Category:Lo Shu-Lei,1952-11-28,,,,,,Lô Siok-lúi,Lô Siok-lúi,,,,羅淑蕾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,羅淑蕾,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8275493,賴士葆,賴士葆,赖士葆,https://upload.wikimedia.org/wikipedia/commons/3/33/國民黨團政策會執行長賴士葆_(cropped).JPG,male,Lai,賴士葆,Category:Lai Shih-bao,1951-06-20,Lai Shyh-bao,Lai Shyh-bao,Lai Shyh-bao,,Lai Shyh-bao,,,315952194,,,賴士葆,,,,,,,,,,,,,Lai Shyh-bao,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lai Shyh-bao,,,,,,,,,,,,Lai Shyh-bao,000001042,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8275781,潘維剛,潘維剛,潘維剛,https://upload.wikimedia.org/wikipedia/commons/1/1e/Tina_Pan_chopped.jpg,female,Pan,潘維剛,Category:Pan Wei-kang,1957-03-31,Tina Pan,,Tina Pan,,,,,,,,潘維剛,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tina,,,,,,,潘維剛,,,,,,,,,,,,,,,,,,,,,,,,,,,,independent politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8276552,徐少萍,徐少萍,徐少萍,,female,Xu,徐少萍,,1941-05-16,,,,,,,,,,,徐少萍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,徐少萍,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8276570,徐耀昌,徐耀昌,徐耀昌,https://upload.wikimedia.org/wikipedia/commons/e/e6/Hsu_Yao-chang.jpg,male,Xu,徐耀昌,Category:Hsu Yao-chang,1955-06-30,Hsu Yao-chang,,Hsu Yao-chang,,Hsu Yao-chang,,,,徐耀昌,,徐耀昌,서요창,,,,,,,,,,,,Hsu Yao-chang,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hsu Yao-chang,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8276846,徐亨,徐亨,徐亨,,male,Xu,,,1912-12-06,Henry Hsu,,Henry Hsu,,,,,267851189,,,,,,,,,,,,,,,,,,,,n82277542,,,Генри Сюй,,,,,,,,,,0000 0003 8307 084X,36617248,,,Henry,,,,,,,,,,,,,,,,,,,,000002080,,,,,,,,,,,,,125748,,volleyball player,,,,,,,,,,,,,2009-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8277043,王進士,王進士,王進士,,male,Wang,王進士,,1948-09-03,,,,,,,,,王清連,,王進士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,王進士,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8277229,吳育昇,吳育昇,吳育昇,https://upload.wikimedia.org/wikipedia/commons/6/69/立法院辦公室一隅.JPG,male,,吳育昇,Category:Wu Yu-sheng,1958-12-01,,,,,,,,,,,吳育昇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,吳育昇,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8277261,吳志揚,吳志揚,吳志揚 (政治人物),https://upload.wikimedia.org/wikipedia/commons/7/7b/桃園縣長吳志揚.JPG,male,,吳志揚,Category:John Wu (politician),1969-02-08,John Wu,John Wu,John Wu (politician),John Wu,John Wu,,,,呉志揚,,吳志揚,,,,,,,,,,,,,John Wu,,,,,,,,,,,,,,,,,,,,,John,,,,,,,John Wu (politician),,,,,,,,,,,,John Wu,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8277631,王廷升,王廷升,王廷升,,male,Wang,王廷升,,1965-06-30,Wang Ting-son,,Wang Ting-son,,,,,6147118239026341746,,,王廷升,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wang Ting-son,,,,,,,,,,,,,000570092,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8277764,魏鏞,魏鏞,魏鏞,,male,Wei,,,1936-05-05,Wei Yung,,Wei Yung,Wei Yung,,,,33388212,,,,,,,,,,,,,,,,Wei Yung,,,,n84011220,,,,,,,,,,,,,0000 0000 8437 3971,36624783,,,,,,,,,,,,,,,,,,,,,,,000002737,,,,,,,,,,,,,,,politician,,,,172927242,175902615,,,,,,,,2004-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002288965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8278346,楊麗環,楊麗環,楊麗環,"https://upload.wikimedia.org/wikipedia/commons/f/f8/Yang,Li-Huan.jpg",female,Yang,楊麗環,Category:Yang Li-huan,1957-05-01,Yang Li-huan,,,,,,,,,,楊麗環,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,楊麗環,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8278747,楊玉欣,楊玉欣,楊玉欣,https://upload.wikimedia.org/wikipedia/commons/3/3c/國民黨立委楊玉欣.jpg,female,Yang,楊玉欣,Category:Yang Yu-hsin,1974-12-31,Yang Yu-xing,,,Yang Yu-xing,Yang Yu-xing,,,,,,楊玉欣,,,,,,,,,,,,,Yang Yu-xing,,,,,,,,,,,,,,,,,,,,,,,,,,,,楊玉欣,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8278752,楊瓊瓔,楊瓊瓔,楊瓊瓔,https://upload.wikimedia.org/wikipedia/commons/e/e8/Yang_Chiung-ying.jpg,female,Yang,楊瓊瓔,Category:Yang Chiung-ying,1964-10-19,Yang Chiung-ying,,Yang Chiung-ying,,,,,,,,楊瓊瓔,,,,,,,,,,,,,Yang Chiung-ying,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yang Chiung-ying,,,,,,,,,,,,,,,,,,,,,,,,,,,,independent politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8278820,顏寬恒,顏寬恒,顏寬恒,https://upload.wikimedia.org/wikipedia/commons/0/03/Dajia_Jenn_Jann_Temple_from_VOA_(2)_(cropped).jpg,male,Yan,顏寬恒,Category:Yen Kuan-heng,1977-09-14,Yen Kuan-heng,,Yen Kuan-heng,,,Gân Khoan-hông,Gân Khoan-hông,,,,顏寬恒,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yen Kuan-heng,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8279212,張嘉郡,張嘉郡,張嘉郡,https://upload.wikimedia.org/wikipedia/commons/6/62/Chang_Chia-chun.jpg,female,Zhang,張嘉郡,Category:Chang Chia-chun,1981-01-10,Zhang Jiajun,,,,,,,,,,張嘉郡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,張嘉郡,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8279427,吳育仁,吳育仁,吳育仁,https://upload.wikimedia.org/wikipedia/commons/5/55/Wu_Yu-jen.jpg,male,Wu,吳育仁,Category:Wu Yu-jen,1969-02-05,Wu Yu-jen,Wu Yu-jen,Wu Yu-jen,,,,,,,,吳育仁,,,,,,,,,,,,Wu Yu-jen,Wu Yu-jen,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wu Yu-jen,,,,,,,,,,,,Wu Yu-jen,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wu Yu-jen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8279442,孫大千,孫大千,孫大千,https://upload.wikimedia.org/wikipedia/commons/4/43/A15A00_P_03_01.jpg,male,Sun,孫大千,Category:Sun Ta Chien,1969-08-28,Sun Ta-chien,,,,,,,,,,孫大千,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,孫大千,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8279533,林國正,林國正,林國正,,male,Lin,林國正,,1966-11-26,"Lin, Kuo-Cheng",,,,,,,,,,林國正,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,林國正,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
