id,name__en,name__ja,name__sco,name__fr,name__de,name,wikipedia__en,wikipedia__ja,gender,birth_date,given_name,original_wikiname,name__en_ca,name__en_gb,name__ca,name__oc,name__nl,name__zh,wikipedia__commons,wikipedia__de,wikipedia__fr,wikipedia__zh,image,twitter,family_name,identifier__VIAF,identifier__freebase,identifier__IMDB,name__es,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__pl,name__ko,name__th,name__vi,name__sh,name__ar,name__nb,name__id,name__cs,wikipedia__ar,wikipedia__es,wikipedia__id,wikipedia__jawikiquote,wikipedia__ko,wikipedia__nl,wikipedia__no,wikipedia__pl,wikipedia__sh,wikipedia__th,wikipedia__vi,identifier__ISNI,identifier__GND,identifier__LCAuth,identifier__SUDOC,identifier__NDL,website,name__ru,name__uk,name__yue,wikipedia__cs,wikipedia__ru,wikipedia__ruwikinews,wikipedia__uk,wikipedia__zh_yue,name__eo,name__he,wikipedia__eo,wikipedia__he,name__zh_mo,name__zh_my,name__et,wikipedia__et,name__sv,wikipedia__sv,name__fi,name__cy,wikipedia__fi,wikipedia__simple,death_date,name__it,identifier__CiNii,name__nan,name__ka,wikipedia__it,wikipedia__ka,wikipedia__zh_min_nan,identifier__MusicBrainz,name__pt,name__ms,name__fa,name__tl,wikipedia__ca,wikipedia__fa,wikipedia__ms,wikipedia__pt,wikipedia__tl,identifier__BNF,name__lb,name__jv,name__ta,name__hu,name__bn,name__el,name__my,name__sr,name__tr,name__si,name__io,name__az,name__hr,name__be,name__arz,name__yo,name__lv,name__gl,name__ro,name__la,name__bg,name__mr,name__lt,name__war,name__qu,name__ast,name__cdo,name__mg,wikipedia__arz,wikipedia__ast,wikipedia__az,wikipedia__be,wikipedia__bg,wikipedia__bn,wikipedia__cdo,wikipedia__cy,wikipedia__el,wikipedia__gl,wikipedia__hr,wikipedia__hu,wikipedia__io,wikipedia__jv,wikipedia__la,wikipedia__lb,wikipedia__lt,wikipedia__lv,wikipedia__mg,wikipedia__mr,wikipedia__my,wikipedia__oc,wikipedia__qu,wikipedia__ro,wikipedia__sco,wikipedia__si,wikipedia__sr,wikipedia__ta,wikipedia__thwikiquote,wikipedia__tr,wikipedia__war,wikipedia__yo,wikipedia__zhwikiquote,name__bs,name__sq,name__bcl,name__mk,name__sah,name__nn,name__kk,name__da,name__ml,name__tt,name__nds,name__pih,name__su,wikipedia__bcl,wikipedia__da,wikipedia__kk,wikipedia__kowikiquote,wikipedia__mk,wikipedia__ml,wikipedia__nds,wikipedia__nn,wikipedia__plwikiquote,wikipedia__sah,wikipedia__sq,wikipedia__su,wikipedia__tt,identifier__NNDB,identifier__Munzinger,name__pam,name__bxr,wikipedia__bxr,wikipedia__pam,identifier__NLA,identifier__NKC,identifier__BNE,identifier__PTBNP,identifier__NTA,identifier__NUKAT,identifier__CANTIC,identifier__SFDb,name__sr_el,name__sr_ec,name__nov,name__hy,name__is,name__scn,name__lzh,name__mn,name__pt_br,name__simple,name__ga,name__hi,name__hak,name__eu,name__yi,name__tg,name__ba,name__pa,wikipedia__ba,wikipedia__cswikiquote,wikipedia__dewikinews,wikipedia__enwikinews,wikipedia__eowikinews,wikipedia__eu,wikipedia__ga,wikipedia__hak,wikipedia__hi,wikipedia__hy,wikipedia__is,wikipedia__kowikinews,wikipedia__mn,wikipedia__pa,wikipedia__scn,wikipedia__tg,wikipedia__yi,name__bo,name__wuu,name__sgs,name__ksh,name__de_ch,wikipedia__bat_smg,wikipedia__bo,wikipedia__bs,wikipedia__ksh,wikipedia__ltwikiquote,wikipedia__wuu,name__rw,wikipedia__rw,identifier__AlloCine,identifier__allmovie,identifier__discogs,name__bar,wikipedia__bar,wikipedia__zu,identifier__Britannica,name__zu,wikipedia__enwikiquote,identifier__FAST,facebook,wikipedia__vo,name__vo,name__kana,identifier__moviemeter,last_seen,identifier__NLAtrove,identifier__kinopoisk,name__af,name__an,name__bm,name__br,name__co,name__de_at,name__frc,name__frp,name__fur,name__gd,name__gsw,name__ia,name__ie,name__jam,name__kab,name__kg,name__li,name__lij,name__min,name__nap,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__rgn,name__rm,name__sc,name__sk,name__sw,name__vec,name__vls,name__vmf,name__wa,name__wo,identifier__CSFD,identifier__DNF,identifier__filmportal_de,identifier__anime_news,weblog,political_alignment,identifier__senate_nl,identifier__elonet,identifier__PORT,identifier__SCOPE,wikipedia__ptwikiquote,wikipedia__uz,name__uz,wikipedia__fawikiquote,identifier__wikitree,identifier__google_knowledge,occupation,wikipedia__bi,name__bi,wikipedia__ne,name__ne,identifier__nyt_topic,identifier__snac,wikipedia__srwikinews,wikipedia__zhwikinews,identifier__quora,wikipedia__ptwikinews,identifier__youtube,name__ext,wikipedia__ie,wikipedia__vep,name__vep,wikipedia__azb,name__azb,identifier__ioc_athlete,instagram,email,wikipedia__sl,wikipedia__an,name__ace,name__sl,identifier__GTAA,identifier__google_plus,name__kl,wikipedia__enwikisource,identifier__GNC,name__map_bms,name__bjn,name__bug,name__gor,name__tet,identifier__BIBSYS,identifier__NLI,wikipedia__frwikisource,name__ur,wikipedia__ur,wikipedia__jawikisource,wikipedia__sk,wikipedia__kn,name__kn,wikipedia__ha,identifier__LNB,identifier__NSK,name__ha
Q405533,Kiyomi Tsujimoto,辻元清美,,Kiyomi Tsujimoto,Kiyomi Tsujimoto,Kiyomi Tsujimoto,Kiyomi Tsujimoto,辻元清美,female,1960-04-28,,,,,,,Kiyomi Tsujimoto,"辻元清美,",Category:Kiyomi Tsujimoto,Kiyomi Tsujimoto,Kiyomi Tsujimoto,,https://upload.wikimedia.org/wikipedia/commons/1/11/Kiyomi_Tsujimoto.jpg,tsujimotokiyomi,Tsujimoto,120447203,/m/07w9r5,,Kiyomi Tsujimoto,,,,,,,,쓰지모토 기요미,,,,,,,Kijomi Cudžimotová,,,,,쓰지모토 기요미,,,,,,,0000 0001 2284 4923,,n2010023501,,,http://www.kiyomi.gr.jp/,"Цудзимото, Киёми",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kiyomi Tsujimoto,,,,,,,,,,,,,,,,,,,,,,Kiyomi Tsujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100005838250019,,,つじもと きよみ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41618899,Hiroshi Kamiya,神谷裕,,,,Hiroshi Kamiya,Hiroshi Kamiya (politician),神谷裕,male,1968-08-10,Hiroshi,,,,,,,,,,,,,,Kamiya,,,,Hiroshi Kamiya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Камия, Хироси",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hiroshi Kamiya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,かみや ひろし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secretary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41693423,Kazunori Inoue,井上一徳,,,,Kazunori Inoue,,井上一徳,male,1962-07-31,Kazunori,,,,,,,,,,,,,kazunori_0731,,,,,Kazunori Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Иноэ, Кадзунори",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kazunori Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inouekazunori0731,,,いのうえ かずのり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bureaucrat,,,,,,,,,,,UCNaBjanFg-TfYJpFTUdygkw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41768312,Natsue Mori,森夏枝,,,,Natsue Mori,,森夏枝,female,1981-07-02,,,,,,,,,,,,,,MoriNatsue,,,,,Natsue Mori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://morinatsue.net/,"Мори, Нацуэ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natsue Mori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natsue.Mori.page,,,もり なつえ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,official,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41770230,Shunsuke Itō,伊藤俊輔,,,,Shunsuke Itō,,伊藤俊輔 (政治家),male,1979-08-05,Shunsuke,,,,,,,,,,,,,shunsuke_ishin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.i-shunsuke.com/,"Ито, Сюнсукэ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shunsuke Itō,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shunsuke.ishin,,,いとう しゅんすけ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,businessperson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41770570,Daiki Michishita,道下大樹,,,,Daiki Michishita,Daiki Michishita,道下大樹,male,1975-12-24,Daiki,,,,,,,道下大樹,,,,道下大樹,,michishitadaiki,,,,,Daiki Michishita,,,,,,,,미치시타 다이키,,,,,,,,,,,,미치시타 다이키,,,,,,,,,,,,https://www.michishita-daiki.jp/,"Митисита, Даики",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daiki Michishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,michishitadaiki,,,みちした だいき,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secretary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41770579,Maki Ikeda,池田真紀,,,Maki Ikeda,Maki Ikeda,Maki Ikeda,池田真紀 (政治家),female,1972-05-24,Maki,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/8/8e/Maki_Ikeda_2018.png,ikemakihonki,,,,,Maki Ikeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://ikemaki.jp/,"Икэда, Маки",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maki Ikeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,いけだ まき,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,civil servant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41770594,Jirō Kimura,木村次郎,,,,Jirō Kimura,,木村次郎,male,1967-12-16,Jirō,,,,,,,,,,,,,jiro_k_tsugaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.jiro-k.jp,"Кимура, Дзиро",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jirō Kimura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jiro.kimura.923,,,きむら じろう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,civil service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41770602,Akiko Okamoto,岡本章子,,,,Akiko Okamoto,,岡本章子 (政治家),female,1964-08-16,Akiko,,,,,,,,,,,,,a_okamotooffice,,,,,Akiko Okamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://okamotoakiko.net,"Окамото, Акико",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akiko Okamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,okamotoakikoofficial,,,おかもと あきこ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://blog.okamotoakiko.com/,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41770614,Takashi Midorikawa,緑川貴士,,,,Takashi Midorikawa,,緑川貴士,male,1985-01-10,Takashi,,,,,,,,,,,,,green_river15t,,,,,Takashi Midorikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://midori-kawa.jp/,"Мидорикава, Такаси",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takashi Midorikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,緑川たかし-353651984803963,,,みどりかわ たかし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,announcer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41770625,Kentarō Uesugi,上杉謙太郎,,,,Kentarō Uesugi,,上杉謙太郎,male,1975-04-20,Kentarō,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://uesugi.fukushima.jp/,"Уэсуги, Кэнтаро",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kentarō Uesugi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kentaro.uesugi,,,うえすぎ けんたろう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secretary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41770642,Satoshi Asano,浅野哲,,,,Satoshi Asano,,浅野哲,male,1982-09-25,Satoshi,,,,,,,,,,,,,Asano__Satoshi,Asano,,,,Satoshi Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://asanosatoshi.com/,"Асано, Сатоси",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Satoshi Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,satoshi.asano.564,,,あさの さとし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secretary,,,,,,,,,,,,,,,,,,,,,,,,Satoshi Asano,,,,,,,,,,,,,,,,,,,,,,,
Q41770646,Yamato Aoyama,青山大人,,,,Yamato Aoyama,,青山大人,male,1979-01-24,,,,,,,,,,,,,,aoyamayamato,,,,,Yamato Aoyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.aoyamayamato.net/,"Аояма, Ямато",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yamato Aoyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aoyamayamato,,,あおやま やまと,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secretary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41770647,Ayano Kunimitsu,国光文乃,,,,Ayano Kunimitsu,,国光文乃,female,1979-03-20,Ayano,,,,,,,,,,,,,ayano_kunimitsu,,,,,Ayano Kunimitsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kunimitsu-ayano.jp/,"Кунимицу, Аяно",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ayano Kunimitsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kunimitsu.ayano,,,くにみつ あやの,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,physician,,,,,,,,,,,UCTivk5i0rtvi3UUf7k2qVQw,,,,,,,,ayano_kunimitsu,mailto:info@kunimitsu-ayano.jp,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41770661,Yasutaka Nakasone,中曽根康隆,,,,Yasutaka Nakasone,,中曽根康隆,male,1982-01-19,Yasutaka,,,,,,,,,,,,,yasutaka_nksn,,,,,Yasutaka Nakasone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://yasu-nakasone.com/,"Накасонэ, Ясутака",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yasutaka Nakasone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nakasone0119,,,なかそね やすたか,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中曽根-1,,secretary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41770664,Kaichi Hasegawa,長谷川嘉一,,,,Kaichi Hasegawa,,長谷川嘉一,male,1952-11-06,,,,,,,,,,,,,,HasegawaKaichi,,,,,Kaichi Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hasegawa-kaichi.org/,"Хасэгава, Каити",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaichi Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,はせがわ かいち,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41770671,Toshikazu Morita,森田俊和,,,,Toshikazu Morita,,森田俊和,male,1974-09-19,Toshikazu,,,,,,,,,,,,,mori_morita,,,,,Toshikazu Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.morita-toshikazu.com/,"Морита, Тосикадзу",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toshikazu Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MORIMORI.MORITA.TOSHIKAZU,,,もりた としかず,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41770686,Yuriko Yamakawa,山川百合子,,,,Yuriko Yamakawa,,山川百合子,female,1969-08-14,Yuriko,,,,,,,,,,,,,yamakawa_yuriko,,,,,Yuriko Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yamakawa-yuriko.jp/,"Ямакава, Юрико",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yuriko Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yuriko.yamakawa.35,,,やまかわ ゆりこ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41770690,Yasushi Hosaka,穂坂泰,,,,Yasushi Hosaka,,穂坂泰,male,1974-02-17,Yasushi,,,,,,,,,,,,,,,,,,Yasushi Hosaka,穗坂泰,穗阪泰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hosakayasushi.com/,"Хосака, Ясуси",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yasushi Hosaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,穂坂泰ほさかやすし-123169024990139,,,ほさか やすし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tax advisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41770706,Shin Miyakawa,宮川伸,,,,Shin Miyakawa,,宮川伸,male,1970-06-29,Shin,,,,,,,,,,,,,Shin1Miyakawa,Miyakawa,,,,Shin Miyakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://smiyakawa.com/,"Миякава, Син",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shin Miyakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,みやかわ しん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entrepreneur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41770715,Tetsuya Kimura,木村哲也,,,,Tetsuya Kimura,,木村哲也 (政治家),male,1969-07-06,Tetsuya,,,,,,,,,,,,,,,,,,Tetsuya Kimura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://tetsuya-kimura.com/,"Кимура, Тэцуя",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tetsuya Kimura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自由民主党千葉県第四選挙区支部長-木村てつや事務所-409534582505208,,,きむら てつや,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secretary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41770746,Yuki Waseda,早稲田夕季,,,,Yuki Waseda,,早稲田夕季,female,1958-12-16,,,,,,,,,,,,,,waseda_yuki,,,,,Yuki Waseda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://waseda-yuki.jp/,"Васэда, Юки",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yuki Waseda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,わせだ ゆき,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cashier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
