id,name,sort_name,family_name,given_name,source,start_date,end_date,faction_id,term,faction,image,birth_date
mp_RafetRama,Rafet Rama,Rama Rafet,Rama,Rafet,"http://www.kuvendikosoves.org/?cid=1,102,914",2014-07-17,2017-05-10,parliamentary_group_54,chamber_2014-07-17,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_RafetRama/image.jpeg,
mp_RagipZekolli,Ragip Zekolli,Zekolli Ragip,Zekolli,Ragip,"http://www.kuvendikosoves.org/?cid=1,158,423&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_RagipZekolli/image.jpeg,
mp_RaifQela,Raif Qela,Qela Raif,Qela,Raif,"http://www.kuvendikosoves.org/?cid=1,102,915",2014-07-17,2017-05-10,parliamentary_group_54,chamber_2014-07-17,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_RaifQela/image.jpeg,
mp_RamadanAvdiu,Ramadan Avdiu,Avdiu Ramadan,Avdiu,Ramadan,"http://www.kuvendikosoves.org/?cid=1,158,541&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_25,chamber_2007-12-13,Grupi i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_RamadanAvdiu/image.jpeg,
mp_RamadanBKelmendi,Ramadan B. Kelmendi,B. Kelmendi Ramadan,B. Kelmendi,Ramadan,"http://www.kuvendikosoves.org/?cid=1,158,406&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_24,chamber_2004-11-23,Grupi Parlamentar i LDD-së,http://files.parldata.eu/kv/kuvendi/people/mp_RamadanBKelmendi/image.2.jpeg,1952-02-12
mp_RamadanBKelmendi,Ramadan B. Kelmendi,B. Kelmendi Ramadan,B. Kelmendi,Ramadan,"http://www.kuvendikosoves.org/?cid=1,158,406&secid=102&legid=2",2001-11-17,2004-11-23,parliamentary_group_1,chamber_2001-11-17,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_RamadanBKelmendi/image.2.jpeg,1952-02-12
mp_RamadanGashi,Ramadan Gashi,Gashi Ramadan,Gashi,Ramadan,"http://www.kuvendikosoves.org/?cid=1,158,638&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_25,chamber_2007-12-13,Grupi i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_RamadanGashi/image.jpeg,
mp_RamadanMusliu,Ramadan Musliu,Musliu Ramadan,Musliu,Ramadan,"http://www.kuvendikosoves.org/?cid=1,158,418&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_RamadanMusliu/image.jpeg,
mp_RamizKelmendi,Ramiz Kelmendi,Kelmendi Ramiz,Kelmendi,Ramiz,"http://www.kuvendikosoves.org/?cid=1,102,1044",2014-07-17,2017-05-10,parliamentary_group_54,chamber_2014-07-17,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_RamizKelmendi/image.3.jpeg,
mp_RamizKelmendi,Ramiz Kelmendi,Kelmendi Ramiz,Kelmendi,Ramiz,"http://www.kuvendikosoves.org/?cid=1,102,1044",2010-12-12,2014-05-07,parliamentary_group_45,chamber_2010-12-12,AAK,http://files.parldata.eu/kv/kuvendi/people/mp_RamizKelmendi/image.3.jpeg,
mp_RamizLladrovci,Ramiz Lladrovci,Lladrovci Ramiz,Lladrovci,Ramiz,"http://www.kuvendikosoves.org/?cid=1,158,766&secid=102&legid=4",2010-12-12,2014-05-07,parliamentary_group_43,chamber_2010-12-12,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_RamizLladrovci/image.jpeg,1966-01-03
mp_RamushHaradinaj,Ramush Haradinaj,Haradinaj Ramush,Haradinaj,Ramush,"http://www.kuvendikosoves.org/?cid=1,102,962",2014-07-17,2017-05-10,parliamentary_group_60,chamber_2014-07-17,AAK,http://files.parldata.eu/kv/kuvendi/people/mp_RamushHaradinaj/image.3.jpeg,
mp_RamushHaradinaj,Ramush Haradinaj,Haradinaj Ramush,Haradinaj,Ramush,"http://www.kuvendikosoves.org/?cid=1,102,962",2001-11-17,2004-11-23,parliamentary_group_3,chamber_2001-11-17,Grupi Parlamentar i AAK-së,http://files.parldata.eu/kv/kuvendi/people/mp_RamushHaradinaj/image.3.jpeg,
mp_RamëBuja,Ramë Buja,Buja Ramë,Buja,Ramë,"http://www.kuvendikosoves.org/?cid=1,158,529&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_25,chamber_2007-12-13,Grupi i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_Ram%C3%ABBuja/image.2.jpeg,
mp_RamëBuja,Ramë Buja,Buja Ramë,Buja,Ramë,"http://www.kuvendikosoves.org/?cid=1,158,529&secid=102&legid=3",2004-11-23,2007-12-12,parliamentary_group_8,chamber_2004-11-23,Grupi Parlamentar i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_Ram%C3%ABBuja/image.2.jpeg,
mp_RamëManaj,Ramë Manaj,Manaj Ramë,Manaj,Ramë,"http://www.kuvendikosoves.org/?cid=1,158,568&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_26,chamber_2007-12-13,Grupi i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_Ram%C3%ABManaj/image.jpeg,1954-07-24
mp_RamëVataj,Ramë Vataj,Vataj Ramë,Vataj,Ramë,"http://www.kuvendikosoves.org/?cid=1,158,716&secid=102&legid=4",2010-12-12,2014-05-07,parliamentary_group_43,chamber_2010-12-12,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_Ram%C3%ABVataj/image.jpeg,1967-04-24
mp_RanðelNojkiæ,Ranðel Nojkiæ,Nojkiæ Ranðel,Nojkiæ,Ranðel,"http://www.kuvendikosoves.org/?cid=1,158,344&secid=102&legid=1",2001-11-17,2004-11-23,parliamentary_group_4,chamber_2001-11-17,Grupi Parlamentar i KP-së,http://files.parldata.eu/kv/kuvendi/people/mp_Ran%C3%B0elNojki%C3%A6/image.jpeg,
mp_RanđelNojkić,Ranđel Nojkić,Nojkić Ranđel,Nojkić,Ranđel,"http://www.kuvendikosoves.org/?cid=1,158,474&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_11,chamber_2004-11-23,Grupi Parlamentar SLKM,http://files.parldata.eu/kv/kuvendi/people/mp_Ran%C4%91elNojki%C4%87/image.jpeg,1950-06-11
mp_RasimDemiri,Rasim Demiri,Demiri Rasim,Demiri,Rasim,"http://www.kuvendikosoves.org/?cid=1,102,1072",2010-12-12,2014-05-07,parliamentary_group_41,chamber_2010-12-12,Grupi 6+,http://files.parldata.eu/kv/kuvendi/people/mp_RasimDemiri/image.2.jpeg,
mp_RemzijeNimani,Remzije Nimani,Nimani Remzije,Nimani,Remzije,"http://www.kuvendikosoves.org/?cid=1,158,401&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_RemzijeNimani/image.2.jpeg,1944-03-04
mp_RemzijeNimani,Remzije Nimani,Nimani Remzije,Nimani,Remzije,"http://www.kuvendikosoves.org/?cid=1,158,401&secid=102&legid=2",2001-11-17,2004-11-23,parliamentary_group_1,chamber_2001-11-17,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_RemzijeNimani/image.2.jpeg,1944-03-04
mp_RexhepHoti,Rexhep Hoti,Hoti Rexhep,Hoti,Rexhep,"http://www.kuvendikosoves.org/?cid=1,158,655&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_25,chamber_2007-12-13,Grupi i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_RexhepHoti/image.gif,
mp_RexhepSelimi,Rexhep Selimi,Selimi Rexhep,Selimi,Rexhep,"http://www.kuvendikosoves.org/?cid=1,102,1009",2014-07-17,2017-05-10,parliamentary_group_56,chamber_2014-07-17,Lëvizja Vetëvendosje,http://files.parldata.eu/kv/kuvendi/people/mp_RexhepSelimi/image.3.jpeg,
mp_RexhepSelimi,Rexhep Selimi,Selimi Rexhep,Selimi,Rexhep,"http://www.kuvendikosoves.org/?cid=1,102,1009",2010-12-12,2014-05-07,parliamentary_group_40,chamber_2010-12-12,Grupi i Vetëvendosjes,http://files.parldata.eu/kv/kuvendi/people/mp_RexhepSelimi/image.3.jpeg,
mp_RifatKrasniç,Rifat Krasniç,Krasniç Rifat,Krasniç,Rifat,"http://www.kuvendikosoves.org/?cid=1,158,489&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_12,chamber_2004-11-23,Grupi Parlamentar GP 6+,http://files.parldata.eu/kv/kuvendi/people/mp_RifatKrasni%C3%A7/image.jpeg,1962-12-10
mp_RitaHajzeraj,Rita Hajzeraj,Hajzeraj Rita,Hajzeraj,Rita,"http://www.kuvendikosoves.org/?cid=1,158,581&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_27,chamber_2007-12-13,Grupi i AKR-së,http://files.parldata.eu/kv/kuvendi/people/mp_RitaHajzeraj/image.jpeg,
mp_RitaHajzerajBeqaj,Rita Hajzeraj-Beqaj,Hajzeraj-Beqaj Rita,Hajzeraj-Beqaj,Rita,"http://www.kuvendikosoves.org/?cid=1,158,771&secid=102&legid=4",2010-12-12,2014-05-07,parliamentary_group_44,chamber_2010-12-12,LDK,http://files.parldata.eu/kv/kuvendi/people/mp_RitaHajzerajBeqaj/image.jpeg,1982-09-07
mp_RizaSmaka,Riza Smaka,Smaka Riza,Smaka,Riza,"http://www.kuvendikosoves.org/?cid=1,158,582&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_27,chamber_2007-12-13,Grupi i AKR-së,http://files.parldata.eu/kv/kuvendi/people/mp_RizaSmaka/image.jpeg,
mp_RrustemBerisha,Rrustem Berisha,Berisha Rrustem,Berisha,Rrustem,"http://www.kuvendikosoves.org/?cid=1,102,985",2014-07-17,2017-05-10,parliamentary_group_60,chamber_2014-07-17,AAK,http://files.parldata.eu/kv/kuvendi/people/mp_RrustemBerisha/image.2.jpeg,
mp_RrustemMustafa,Rrustem Mustafa,Mustafa Rrustem,Mustafa,Rrustem,"http://www.kuvendikosoves.org/?cid=1,102,918",2014-07-17,2017-05-10,parliamentary_group_54,chamber_2014-07-17,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_RrustemMustafa/image.2.jpeg,
mp_RrustemMustafa,Rrustem Mustafa,Mustafa Rrustem,Mustafa,Rrustem,"http://www.kuvendikosoves.org/?cid=1,102,918",2007-12-13,2010-11-03,parliamentary_group_25,chamber_2007-12-13,Grupi i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_RrustemMustafa/image.2.jpeg,
mp_RudinaBukoshi,Rudina Bukoshi,Bukoshi Rudina,Bukoshi,Rudina,"http://www.kuvendikosoves.org/?cid=1,158,425&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_RudinaBukoshi/image.jpeg,
mp_RustemIbiI,Rustem Ibii,Ibii Rustem,Ibii,Rustem,"http://www.kuvendikosoves.org/?cid=1,158,360&secid=102&legid=1",2001-11-17,2004-11-23,parliamentary_group_5,chamber_2001-11-17,Grupi Parlamentar 'Komunitetet tjera',http://files.parldata.eu/kv/kuvendi/people/mp_RustemIbi%C2%9AI/image.jpeg,1952-06-03
mp_SabileBasha,Sabile Basha,Basha Sabile,Basha,Sabile,"http://www.kuvendikosoves.org/?cid=1,158,273&secid=102&legid=1",2001-11-17,2004-11-23,parliamentary_group_2,chamber_2001-11-17,Grupi Parlamentar i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_SabileBasha/image.jpeg,1954-04-24
mp_SabitRrahmani,Sabit Rrahmani,Rrahmani Sabit,Rrahmani,Sabit,"http://www.kuvendikosoves.org/?cid=1,158,503&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_19,chamber_2004-11-23,Grupi Parlamentar Për integrim,http://files.parldata.eu/kv/kuvendi/people/mp_SabitRrahmani/image.jpeg,
mp_SabitRrahmani,Sabit Rrahmani,Rrahmani Sabit,Rrahmani,Sabit,"http://www.kuvendikosoves.org/?cid=1,158,503&secid=102&legid=2",2001-11-17,2004-11-23,parliamentary_group_5,chamber_2001-11-17,Grupi Parlamentar 'Komunitetet tjera',http://files.parldata.eu/kv/kuvendi/people/mp_SabitRrahmani/image.jpeg,
mp_SabitRrustemi,Sabit Rrustemi,Rrustemi Sabit,Rrustemi,Sabit,"http://www.kuvendikosoves.org/?cid=1,158,151&secid=102&legid=1",2001-11-17,2004-11-23,parliamentary_group_1,chamber_2001-11-17,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_SabitRrustemi/image.jpeg,1960-11-15
mp_SabriFejzullahu,Sabri Fejzullahu,Fejzullahu Sabri,Fejzullahu,Sabri,"http://www.kuvendikosoves.org/?cid=1,158,277&secid=102&legid=1",2001-11-17,2004-11-23,parliamentary_group_2,chamber_2001-11-17,Grupi Parlamentar i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_SabriFejzullahu/image.jpeg,1947-09-16
mp_SabriHamiti,Sabri Hamiti,Hamiti Sabri,Hamiti,Sabri,"http://www.kuvendikosoves.org/?cid=1,102,819",2014-07-17,2017-05-10,parliamentary_group_55,chamber_2014-07-17,LDK,http://files.parldata.eu/kv/kuvendi/people/mp_SabriHamiti/image.5.jpeg,
mp_SabriHamiti,Sabri Hamiti,Hamiti Sabri,Hamiti,Sabri,"http://www.kuvendikosoves.org/?cid=1,102,819",2010-12-12,2014-05-07,parliamentary_group_44,chamber_2010-12-12,LDK,http://files.parldata.eu/kv/kuvendi/people/mp_SabriHamiti/image.5.jpeg,
mp_SabriHamiti,Sabri Hamiti,Hamiti Sabri,Hamiti,Sabri,"http://www.kuvendikosoves.org/?cid=1,102,819",2007-12-13,2010-11-03,parliamentary_group_26,chamber_2007-12-13,Grupi i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_SabriHamiti/image.5.jpeg,
mp_SabriHamiti,Sabri Hamiti,Hamiti Sabri,Hamiti,Sabri,"http://www.kuvendikosoves.org/?cid=1,102,819",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_SabriHamiti/image.5.jpeg,
mp_SabriHamiti,Sabri Hamiti,Hamiti Sabri,Hamiti,Sabri,"http://www.kuvendikosoves.org/?cid=1,102,819",2001-11-17,2004-11-23,parliamentary_group_1,chamber_2001-11-17,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_SabriHamiti/image.5.jpeg,
mp_SadikIdrizi,Sadik Idrizi,Idrizi Sadik,Idrizi,Sadik,"http://www.kuvendikosoves.org/?cid=1,158,620&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_30,chamber_2007-12-13,Grupi 7+,http://files.parldata.eu/kv/kuvendi/people/mp_SadikIdrizi/image.2.jpeg,
mp_SadikIdrizi,Sadik Idrizi,Idrizi Sadik,Idrizi,Sadik,"http://www.kuvendikosoves.org/?cid=1,158,620&secid=102&legid=3",2001-11-17,2004-11-23,parliamentary_group_5,chamber_2001-11-17,Grupi Parlamentar 'Komunitetet tjera',http://files.parldata.eu/kv/kuvendi/people/mp_SadikIdrizi/image.2.jpeg,
mp_SadriFerati,Sadri Ferati,Ferati Sadri,Ferati,Sadri,"http://www.kuvendikosoves.org/?cid=1,102,830",2014-07-17,2017-05-10,parliamentary_group_55,chamber_2014-07-17,LDK,http://files.parldata.eu/kv/kuvendi/people/mp_SadriFerati/image.2.jpeg,
mp_SadriFerati,Sadri Ferati,Ferati Sadri,Ferati,Sadri,"http://www.kuvendikosoves.org/?cid=1,102,830",2010-12-12,2014-05-07,parliamentary_group_44,chamber_2010-12-12,LDK,http://files.parldata.eu/kv/kuvendi/people/mp_SadriFerati/image.2.jpeg,
mp_SadudinBerisha,Sadudin Berisha,Berisha Sadudin,Berisha,Sadudin,"http://www.kuvendikosoves.org/?cid=1,158,511&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,,1954-06-29
mp_SadudinBerisha,Sadudin Berisha,Berisha Sadudin,Berisha,Sadudin,"http://www.kuvendikosoves.org/?cid=1,158,511&secid=102&legid=2",2001-11-17,2004-11-23,parliamentary_group_1,chamber_2001-11-17,Grupi Parlamentar i LDK-së,,1954-06-29
mp_SafeteHadergjonaj,Safete Hadergjonaj,Hadergjonaj Safete,Hadergjonaj,Safete,"http://www.kuvendikosoves.org/?cid=1,158,666&secid=102&legid=4",2014-07-17,2017-05-10,parliamentary_group_54,chamber_2014-07-17,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_SafeteHadergjonaj/image.3.jpeg,
mp_SafeteHadergjonaj,Safete Hadergjonaj,Hadergjonaj Safete,Hadergjonaj,Safete,"http://www.kuvendikosoves.org/?cid=1,158,666&secid=102&legid=4",2010-12-12,2014-05-07,parliamentary_group_43,chamber_2010-12-12,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_SafeteHadergjonaj/image.3.jpeg,
mp_SafeteHadergjonaj,Safete Hadergjonaj,Hadergjonaj Safete,Hadergjonaj,Safete,"http://www.kuvendikosoves.org/?cid=1,158,666&secid=102&legid=4",2007-12-13,2010-11-03,parliamentary_group_25,chamber_2007-12-13,Grupi i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_SafeteHadergjonaj/image.3.jpeg,
mp_SafeteHadergjonaj,Safete Hadergjonaj,Hadergjonaj Safete,Hadergjonaj,Safete,"http://www.kuvendikosoves.org/?cid=1,158,666&secid=102&legid=4",2004-11-23,2007-12-12,parliamentary_group_8,chamber_2004-11-23,Grupi Parlamentar i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_SafeteHadergjonaj/image.3.jpeg,
mp_SahitKrasniqi,Sahit Krasniqi,Krasniqi Sahit,Krasniqi,Sahit,"http://www.kuvendikosoves.org/?cid=1,158,155&secid=102&legid=1",2001-11-17,2004-11-23,parliamentary_group_1,chamber_2001-11-17,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_SahitKrasniqi/image.jpeg,1958-01-16
mp_SalaAhmetaj,Sala Ahmetaj,Ahmetaj Sala,Ahmetaj,Sala,"http://www.kuvendikosoves.org/?cid=1,158,445&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_8,chamber_2004-11-23,Grupi Parlamentar i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_SalaAhmetaj/image.2.jpeg,1950-07-12
mp_SalaAhmetaj,Sala Ahmetaj,Ahmetaj Sala,Ahmetaj,Sala,"http://www.kuvendikosoves.org/?cid=1,158,445&secid=102&legid=2",2001-11-17,2004-11-23,parliamentary_group_2,chamber_2001-11-17,Grupi Parlamentar i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_SalaAhmetaj/image.2.jpeg,1950-07-12
mp_SalaBerishaShala,Sala Berisha - Shala,Berisha-Shala Sala,Berisha-Shala,Sala,"http://www.kuvendikosoves.org/?cid=1,102,969",2014-07-17,2017-05-10,parliamentary_group_54,chamber_2014-07-17,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_SalaBerishaShala/image.5.jpeg,
mp_SalaBerishaShala,Sala Berisha - Shala,Berisha-Shala Sala,Berisha-Shala,Sala,"http://www.kuvendikosoves.org/?cid=1,102,969",2010-12-12,2014-05-07,parliamentary_group_43,chamber_2010-12-12,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_SalaBerishaShala/image.5.jpeg,
mp_SalaBerishaShala,Sala Berisha - Shala,Berisha-Shala Sala,Berisha-Shala,Sala,"http://www.kuvendikosoves.org/?cid=1,102,969",2007-12-13,2010-11-03,parliamentary_group_25,chamber_2007-12-13,Grupi i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_SalaBerishaShala/image.5.jpeg,
mp_SalaBerishaShala,Sala Berisha - Shala,Berisha-Shala Sala,Berisha-Shala,Sala,"http://www.kuvendikosoves.org/?cid=1,102,969",2004-11-23,2007-12-12,parliamentary_group_8,chamber_2004-11-23,Grupi Parlamentar i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_SalaBerishaShala/image.5.jpeg,
mp_SalihMorina,Salih Morina,Morina Salih,Morina,Salih,"http://www.kuvendikosoves.org/?cid=1,102,835",2014-07-17,2017-05-10,parliamentary_group_55,chamber_2014-07-17,LDK,http://files.parldata.eu/kv/kuvendi/people/mp_SalihMorina/image.2.jpeg,
mp_SalihMorina,Salih Morina,Morina Salih,Morina,Salih,"http://www.kuvendikosoves.org/?cid=1,102,835",2010-12-12,2014-05-07,parliamentary_group_44,chamber_2010-12-12,LDK,http://files.parldata.eu/kv/kuvendi/people/mp_SalihMorina/image.2.jpeg,
mp_SaliheMustafa,Salihe Mustafa,Mustafa Salihe,Mustafa,Salihe,"http://www.kuvendikosoves.org/?cid=1,102,934",2014-07-17,2017-05-10,parliamentary_group_54,chamber_2014-07-17,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_SaliheMustafa/image.2.png,
mp_SaliheMustafa,Salihe Mustafa,Mustafa Salihe,Mustafa,Salihe,"http://www.kuvendikosoves.org/?cid=1,102,934",2010-12-12,2014-05-07,parliamentary_group_43,chamber_2010-12-12,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_SaliheMustafa/image.2.png,
mp_SamijeZeqiraj,Samije Zeqiraj,Zeqiraj Samije,Zeqiraj,Samije,"http://www.kuvendikosoves.org/?cid=1,158,398&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_SamijeZeqiraj/image.2.jpeg,1951-11-17
mp_SamijeZeqiraj,Samije Zeqiraj,Zeqiraj Samije,Zeqiraj,Samije,"http://www.kuvendikosoves.org/?cid=1,158,398&secid=102&legid=2",2001-11-17,2004-11-23,parliamentary_group_1,chamber_2001-11-17,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_SamijeZeqiraj/image.2.jpeg,1951-11-17
mp_SanijeAliaj,Sanije Aliaj,Aliaj Sanije,Aliaj,Sanije,"http://www.kuvendikosoves.org/?cid=1,158,567&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_26,chamber_2007-12-13,Grupi i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_SanijeAliaj/image.3.jpeg,
mp_SanijeAliaj,Sanije Aliaj,Aliaj Sanije,Aliaj,Sanije,"http://www.kuvendikosoves.org/?cid=1,158,567&secid=102&legid=3",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_SanijeAliaj/image.3.jpeg,
mp_SanijeAliaj,Sanije Aliaj,Aliaj Sanije,Aliaj,Sanije,"http://www.kuvendikosoves.org/?cid=1,158,567&secid=102&legid=3",2001-11-17,2004-11-23,parliamentary_group_1,chamber_2001-11-17,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_SanijeAliaj/image.3.jpeg,
mp_SaADjokiæ,Saa Djokiæ,Djokiæ Saa,Djokiæ,Saa,"http://www.kuvendikosoves.org/?cid=1,158,513&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_20,chamber_2004-11-23,Pa Grup Parlamentar,,1967-10-07
mp_SaAMilosavljeviæ,Saa Milosavljeviæ,Milosavljeviæ Saa,Milosavljeviæ,Saa,"http://www.kuvendikosoves.org/?cid=1,158,699&secid=102&legid=4",2010-12-12,2014-05-07,parliamentary_group_46,chamber_2010-12-12,SLS,http://files.parldata.eu/kv/kuvendi/people/mp_Sa%C2%9AAMilosavljevi%C3%A6/image.jpeg,1973-05-04
mp_SaAMilosavljević,Saa Milosavljević,Milosavljević Saa,Milosavljević,Saa,"http://www.kuvendikosoves.org/?cid=1,102,866",2014-07-17,2017-05-10,parliamentary_group_57,chamber_2014-07-17,Lista serbe,http://files.parldata.eu/kv/kuvendi/people/mp_Sa%C2%9AAMilosavljevi%C4%87/image.jpeg,
mp_SaAÐokiæ,Saa Ðokiæ,Ðokiæ Saa,Ðokiæ,Saa,"http://www.kuvendikosoves.org/?cid=1,158,749&secid=102&legid=4",2010-12-12,2014-05-07,parliamentary_group_47,chamber_2010-12-12,PG,http://files.parldata.eu/kv/kuvendi/people/mp_Sa%C2%9AA%C3%90oki%C3%A6/image.jpeg,
mp_SebahateKrasniqiGrajçevci,Sebahate Krasniqi-Grajçevci,Krasniqi-Grajçevci Sebahate,Krasniqi-Grajçevci,Sebahate,"http://www.kuvendikosoves.org/?cid=1,158,355&secid=102&legid=1",2001-11-17,2004-11-23,parliamentary_group_3,chamber_2001-11-17,Grupi Parlamentar i AAK-së,http://files.parldata.eu/kv/kuvendi/people/mp_SebahateKrasniqiGraj%C3%A7evci/image.jpeg,1958-09-22
mp_SejdullahHoxha,Sejdullah Hoxha,Hoxha Sejdullah,Hoxha,Sejdullah,"http://www.kuvendikosoves.org/?cid=1,158,262&secid=102&legid=1",2001-11-17,2004-11-23,parliamentary_group_2,chamber_2001-11-17,Grupi Parlamentar i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_SejdullahHoxha/image.jpeg,1948-02-03
mp_SelvieHalimi,Selvie Halimi,Halimi Selvie,Halimi,Selvie,"http://www.kuvendikosoves.org/?cid=1,158,549&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_25,chamber_2007-12-13,Grupi i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_SelvieHalimi/image.jpeg,
mp_SelvijeHalimi,Selvije Halimi,Halimi Selvije,Halimi,Selvije,"http://www.kuvendikosoves.org/?cid=1,102,923",2014-07-17,2017-05-10,parliamentary_group_54,chamber_2014-07-17,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_SelvijeHalimi/image.2.jpeg,
mp_SelvijeHalimi,Selvije Halimi,Halimi Selvije,Halimi,Selvije,"http://www.kuvendikosoves.org/?cid=1,102,923",2004-11-23,2007-12-12,parliamentary_group_8,chamber_2004-11-23,Grupi Parlamentar i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_SelvijeHalimi/image.2.jpeg,
mp_SevdieLama,Sevdie Lama,Lama Sevdie,Lama,Sevdie,"http://www.kuvendikosoves.org/?cid=1,158,747&secid=102&legid=4",2010-12-12,2014-05-07,parliamentary_group_42,chamber_2010-12-12,KKR,http://files.parldata.eu/kv/kuvendi/people/mp_SevdieLama/image.jpeg,
mp_ShabanHalimi,Shaban Halimi,Halimi Shaban,Halimi,Shaban,"http://www.kuvendikosoves.org/?cid=1,158,427&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_ShabanHalimi/image.jpeg,
mp_ShaipMuja,Shaip Muja,Muja Shaip,Muja,Shaip,"http://www.kuvendikosoves.org/?cid=1,102,931",2014-07-17,2017-05-10,parliamentary_group_61,chamber_2014-07-17,Pa Grup,http://files.parldata.eu/kv/kuvendi/people/mp_ShaipMuja/image.2.png,
mp_ShaipMuja,Shaip Muja,Muja Shaip,Muja,Shaip,"http://www.kuvendikosoves.org/?cid=1,102,931",2010-12-12,2014-05-07,parliamentary_group_43,chamber_2010-12-12,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_ShaipMuja/image.2.png,
