id,name__lv,name__en,name__de,name__af,name__an,name__ast,name__bar,name__br,name__bs,name__ca,name__co,name__cs,name__cy,name__da,name__eo,name__es,name__et,name__eu,name__fi,name__fr,name__fur,name__ga,name__gd,name__gl,name__gsw,name__hr,name__hu,name__is,name__it,name__lb,name__li,name__lij,name__lmo,name__lt,name__nap,name__nb,name__nds,name__nds_nl,name__nl,name__nn,name__pcd,name__pl,name__pms,name__pt,name__rm,name__ro,name__sc,name__scn,name__sco,name__sk,name__sl,name__sq,name__sv,name__tr,name__vec,name__vls,name__wa,name,wikipedia__lv,image,gender,birth_date,original_wikiname,wikipedia__commons,wikipedia__pl,given_name,twitter,name__ru,wikipedia__ru,identifier__VIAF,wikipedia__en,identifier__freebase,wikipedia__plwikiquote,website,wikipedia__ca,wikipedia__et,identifier__ISNI,identifier__LCAuth,identifier__LNB,name__az,wikipedia__az,wikipedia__fr,name__he,name__ko,name__be,name__oc,name__id,name__la,name__be_tarask,name__io,name__ka,name__zh,name__uk,name__fa,name__tt,name__ar,wikipedia__ar,wikipedia__be_x_old,wikipedia__be,wikipedia__cs,wikipedia__da,wikipedia__de,wikipedia__es,wikipedia__fa,wikipedia__fi,wikipedia__he,wikipedia__id,wikipedia__io,wikipedia__it,wikipedia__ka,wikipedia__ko,wikipedia__la,wikipedia__lt,wikipedia__nl,wikipedia__no,wikipedia__oc,wikipedia__pt,wikipedia__sv,wikipedia__tt,wikipedia__uk,wikipedia__zh,identifier__GND,identifier__Munzinger,identifier__FAST,wikipedia__tr,name__ltg,wikipedia__ltg,identifier__SUDOC,name__sgs,wikipedia__bat_smg,identifier__EuroparlMEP,identifier__BNF,name__en_ca,name__en_gb,name__kk,name__de_ch,name__ja,name__el,name__pt_br,name__bg,name__vi,name__tl,wikipedia__bg,wikipedia__el,wikipedia__eo,wikipedia__hu,wikipedia__ja,wikipedia__kk,wikipedia__lb,wikipedia__ruwikiquote,wikipedia__tl,wikipedia__vi,name__fo,wikipedia__fo,identifier__NLP,wikipedia__ukwikiquote,wikipedia__ro,name__ie,wikipedia__ie,wikipedia__sk,identifier__parlement,name__yo,name__hy,name__sr,wikipedia__hy,wikipedia__lmo,wikipedia__ruwikinews,wikipedia__sco,wikipedia__sr,wikipedia__yo,name__vmf,name__pdc,identifier__MusicBrainz,identifier__NTA,identifier__IMDB,name__th,name__sh,wikipedia__nn,wikipedia__sh,wikipedia__th,identifier__moviemeter,identifier__allmovie,identifier__elonet,identifier__PORT,identifier__CSFD,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__tg_latn,name__sr_el,name__sr_ec,name__ilo,name__mr,name__tg,name__nov,wikipedia__co,wikipedia__gl,wikipedia__ilo,wikipedia__mr,wikipedia__nov,wikipedia__sl,wikipedia__tg,wikipedia__hsb,name__hsb,occupation,identifier__snac,wikipedia__itwikiquote,identifier__persee,identifier__GTAA,identifier__google_knowledge,identifier__NNDB,name__bm,name__de_at,name__frc,name__frp,name__ia,name__jam,name__kab,name__kg,name__mg,name__min,name__ms,name__nrm,name__pap,name__prg,name__rgn,name__sw,name__vo,name__wo,name__zu,name__kl,wikipedia__eu
Q406265,Ainārs Šlesers,Ainārs Šlesers,Ainārs Šlesers,,,,,,,Ainārs Šlesers,,,,,,,Ainārs Šlesers,,Ainārs Šlesers,Ainārs Šlesers,,,,,,,,,,,,,,,,,,,Ainārs Šlesers,,,Ainārs Šlesers,,,,,,,,,,,,,,,,Ainārs Šlesers,Ainārs Šlesers,https://upload.wikimedia.org/wikipedia/commons/5/52/Flickr_-_Saeima_-_10.Saeimas_deputāts_Ainārs_Šlesers.jpg,male,1970-01-22,Ainārs Šlesers,,Ainārs Šlesers,Ainārs,,"Шлесерс, Айнарс","Шлесерс, Айнарс",305089714,Ainārs Šlesers,/m/05p9w11,,,Ainārs Šlesers,Ainārs Šlesers,,,,,,Ainārs Šlesers,,,,,,,,,,,,,,,,,,,,Ainārs Šlesers,,,Ainārs Šlesers,,,,,,,,,,,,,,,,,,,,,,,,Ainārs Šlesers,Ainārs Šlesers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4110155,Juris Vectirāns,Juris Vectirāns,Juris Vectirāns,,,,,,,,,,,,,,,,,Juris Vectirāns,,,,,,,,,,,,,,,,,,,Juris Vectirāns,,,,,,,,,,,,,,,,,,,Juris Vectirāns,Juris Vectirāns,https://upload.wikimedia.org/wikipedia/commons/2/2d/Juris_Vectirāns.jpg,male,1953-10-16,Juris Vectirāns,Category:Juris Vectirāns,,Juris,,"Вецтиранс, Юрис","Вецтиранс, Юрис",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4206574,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikołaj Kabanow,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,https://upload.wikimedia.org/wikipedia/commons/2/2f/Flickr_-_Saeima_-_10.Saeimas_deputāts_Nikolajs_Kabanovs.jpg,male,1970-09-26,Nikołaj Kabanow,Category:Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs,,"Кабанов, Николай Николаевич","Кабанов, Николай Николаевич",,,,,,,,,,,,,,,,,Nikolajs Kabanovs,Nikolajs Kabanovs,,,Nikolajs Kabanovs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nikolajs Kabanovs,Nikolajs Kabanovs,,Nikolajs Kabanovs,,,Nikolajs Kabanovs,,Nikolajs Kabanovs,,,,,,,,,,,,,,,,,Nikolajs Kabanovs,,,,,,,,,,,,,Nikolajs Kabanovs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,Nikolajs Kabanovs,,
Q4210266,Ojārs Ēriks Kalniņš,Ojars Kalnins,Ojars Kalnins,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojars Kalnins,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,Ojārs Ēriks Kalniņš,https://upload.wikimedia.org/wikipedia/commons/d/d2/Ojārs_Ēriks_Kalniņš.jpg,male,1949-10-22,Ojārs Kalniņš,,Ojārs Kalniņš,,,"Калниньш, Ояр Эрик","Калниньш, Ояр Эрик",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4237315,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Walerij Krawcow,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,Valērijs Kravcovs,https://upload.wikimedia.org/wikipedia/commons/0/03/Flickr_-_Saeima_-_10.Saeimas_deputāts_Valērijs_Kravcovs.jpg,male,1961-10-14,Walerij Krawcow,Category:Valērijs Kravcovs,Valērijs Kravcovs,,,"Кравцов, Валерий Иванович","Кравцов, Валерий Иванович",,,,,http://www.kravcovs.lv/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4240297,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,Kārlis Krēsliņš,https://upload.wikimedia.org/wikipedia/commons/a/a3/Kārlis_Krēsliņš.jpg,male,1945-04-13,Kārlis Krēsliņš,Category:Kārlis Krēsliņš,,Kārlis,,"Креслиньш, Карлис","Креслиньш, Карлис",305099131,,,,,,,,,000182665,,,,,,,,,,,,,,,,,,,,,,,Kārlis Krēsliņš,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4255404,Visvaldis Lācis,Visvaldis Lācis,Visvaldis Lācis,,,,,,,,,,,,,Visvaldis Lācis,Visvaldis Lācis,,,Visvaldis Lācis,,,,,,,Visvaldis Lācis,,,,,,,,,,,,Visvaldis Lācis,,,Visvaldis Lācis,,,,,,,,,,,,,,,,Visvaldis Lācis,Visvaldis Lācis,https://upload.wikimedia.org/wikipedia/commons/c/c2/Visvaldis_Lācis_2010.jpg,male,1924-03-12,Visvaldis Lācis,,Visvaldis Lācis,,,"Лацис, Висвалдис","Лацис, Висвалдис",71297895,,,,,,Visvaldis Lācis,0000 0001 0985 8239,nr97026373,000001627,,,,,,,,,,,,,,,,,,,,,,,Visvaldis Lācis,,,,,,,,,,,,,,,,,,,,15601744X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4255438,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis Lāčplēsis,https://upload.wikimedia.org/wikipedia/commons/b/be/Jānis_Lāčplēsis.jpg,male,1958-10-08,Jānis Lāčplēsis,Category:Jānis Lāčplēsis,Jānis Lāčplēsis,Jānis,,"Лачплесис, Янис","Лачплесис, Янис Антонович",316391175,Jānis Lāčplēsis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4261381,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš,Valdis Liepiņš (ekonomists),https://upload.wikimedia.org/wikipedia/commons/e/e6/Valdis_Liepiņš.jpg,male,1939,Valdis Liepiņš,Category:Valdis Liepiņš,Valdis Liepiņš,Valdis,,"Лиепиньш, Валдис","Лиепиньш, Валдис",,,,,http://www.valdisliepins.lv/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4267253,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,Aleksejs Loskutovs,https://upload.wikimedia.org/wikipedia/commons/c/cc/Aleksejs_Loskutovs.jpg,male,1962-08-22,Aleksejs Loskutovs,Category:Aleksejs Loskutovs,,Aleksejs,a_loskutovs,"Лоскутов, Алексей Геннадьевич","Лоскутов, Алексей Геннадьевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4308133,Ināra Mūrniece,Ināra Mūrniece,Ināra Mūrniece,,,,,,,Ināra Mūrniece,,,,,,,Ināra Mūrniece,,,Ināra Mūrniece,,,,,,,,,,,,,,Ināra Mūrniece,,,,,Ināra Mūrniece,,,Ināra Mūrniece,,,,,,,,,,,,,,,,Ināra Mūrniece,Ināra Mūrniece,https://upload.wikimedia.org/wikipedia/commons/9/98/11.Saeimas_deputāte_Ināra_Mūrneice_(6276356526).jpg,female,1970,Ināra Mūrniece,Category:Ināra Mūrniece,Ināra Mūrniece,,imurniece,"Мурниеце, Инара","Мурниеце, Инара",,Ināra Mūrniece,/m/0127dz5p,,,Ināra Mūrniece,Ināra Mūrniece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ināra Mūrniece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4321119,,Vladimir Nikonov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vladimir Nikonov,,,Vladimir Leonidovitsj Nikonov,Vladimir Nikonov,,Władimir Nikonow,,,,,,,,,,,,,,,,Władimir Nikonow,,,male,1937-11-28,Władimir Nikonow,,Władimir Nikonow,Vladimir,,"Никонов, Владимир Леонидович","Никонов, Владимир Леонидович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ballet dancer,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q435407,Solvita Āboltiņa,Solvita Āboltiņa,Solvita Āboltiņa,,,,,,,Solvita Āboltiņa,,,,,,,Solvita Āboltiņa,,,Solvita Āboltiņa,,,,,,,,,Solvita Āboltiņa,,,,,Solvita Āboltiņa,,,,,Solvita Āboltiņa,,,Solvita Āboltiņa,,,,,,,,,,,Solvita Āboltiņa,Solvita Āboltiņa,,,,Solvita Āboltiņa,Solvita Āboltiņa,https://upload.wikimedia.org/wikipedia/commons/3/39/Solvita_Āboltiņa_2011.jpg,female,1963-02-19,Solvita Āboltiņa,,Solvita Āboltiņa,,,Солвита Аболтиня,"Аболтиня, Солвита",308698352,Solvita Āboltiņa,/m/05p1z0q,,,Solvita Āboltiņa,Solvita Āboltiņa,,,,,,Solvita Āboltiņa,,,Солвіта Абалтыня,,,,Солвіта Аболтыня,,სოლვიტა აბოლტინია,,Солвіта Аболтиня,,,سولفيتا أبولتيينا,سولفيتا أبولتيينا,Солвіта Аболтыня,Солвіта Абалтыня,,,Solvita Āboltiņa,,,,,,,Solvita Āboltiņa,სოლვიტა აბოლტინია,,,Solvita Āboltiņa,,,,,Solvita Āboltiņa,,Солвіта Аболтиня,,1100328750,,,Solvita Āboltiņa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4356359,Inese Lībiņa-Egnere,Inese Lībiņa-Egnere,Inese Lībiņa-Egnere,,,,,,,,,,,,,,,,,Inese Lībiņa-Egnere,,,,,,,,,,,,,,,,,,,Inese Lībiņa-Egnere,,,Inese Lībiņa-Egnere,,,,,,,,,,,,,,,,Inese Lībiņa-Egnere,Inese Lībiņa-Egnere,https://upload.wikimedia.org/wikipedia/commons/9/9a/Inese_Lībiņa-Egnere.jpg,female,1977-09-25,Inese Lībiņa-Egnere,Category:Inese Lībiņa-Egnere,Inese Lībiņa-Egnere,Inese,,,,,Inese Lībiņa-Egnere,/m/0r3vktp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,
