twitter,image,birth_date,id,linkedin,facebook,name,wikipedia,wikiname
joannaccherry,https://candidates.democracyclub.org.uk/media/images/5518965c249b917507bee589.png,1966,25404,"",https://www.facebook.com/JoannaCherryMP,Joanna Cherry,https://en.wikipedia.org/wiki/Joanna_Cherry,Joanna Cherry
MaryRobinson01,https://candidates.democracyclub.org.uk/media/images/5481e714b150e238702c04e1.png,1955-08-23,25405,"","",Mary Robinson,https://en.wikipedia.org/wiki/Mary_Robinson_%28British_politician%29,Mary Robinson %28British politician%29
"",https://candidates.democracyclub.org.uk/media/images/5548f9cf84e9778b52be3989.png,1972-08-02,25406,"","",Carol Monaghan,https://en.wikipedia.org/wiki/Carol_Monaghan,Carol Monaghan
pow_rebecca,https://candidates.democracyclub.org.uk/media/images/images/4234.png,1960-10-10,25407,"","",Rebecca Pow,https://en.wikipedia.org/wiki/Rebecca_Pow,Rebecca Pow
Jochurchill4,https://candidates.democracyclub.org.uk/media/images/images/4657.png,1964-03-18,25408,"",https://www.facebook.com/pages/Jo-Churchill/1518690448393113,Jo Churchill,https://en.wikipedia.org/wiki/Jo_Churchill,Jo Churchill
HannahB4LiviMP,https://candidates.democracyclub.org.uk/media/images/553c9c10dcfe1d5b5cf81464.png,1983-06-01,25409,"","",Hannah Bardell,https://en.wikipedia.org/wiki/Hannah_Bardell,Hannah Bardell
stevedouble,https://candidates.democracyclub.org.uk/media/images/images/4231.png,1966-12-19,25410,"","",Steve Double,https://en.wikipedia.org/wiki/Steve_Double,Steve Double
ChrisM4Chester,https://candidates.democracyclub.org.uk/media/images/images/4831.png,1968-01-02,25411,"","",Chris Matheson,https://en.wikipedia.org/wiki/Chris_Matheson_%28British_politician%29,Chris Matheson %28British politician%29
PeterNorthDevon,https://candidates.democracyclub.org.uk/media/images/images/4214.png,1963-08-02,25412,"","",Peter Heaton-Jones,https://en.wikipedia.org/wiki/Peter_Heaton-Jones,Peter Heaton-Jones
AlbertoCosta,https://candidates.democracyclub.org.uk/media/images/images/5023.png,1971-11-13,25413,"",https://www.facebook.com/AlbertoCostaOfficial,Alberto Costa,https://en.wikipedia.org/wiki/Alberto_Costa_%28British_politician%29,Alberto Costa %28British politician%29
jc4southsuffolk,https://candidates.democracyclub.org.uk/media/images/images/4229.png,1974-04-30,25414,"",https://www.facebook.com/james4southsuffolk,James Cartlidge,https://en.wikipedia.org/wiki/James_Cartlidge,James Cartlidge
kevinhollinrake,https://candidates.democracyclub.org.uk/media/images/images/4236.png,1963-09-28,25415,"","",Kevin Paul Hollinrake,https://en.wikipedia.org/wiki/Kevin_Hollinrake,Kevin Hollinrake
CalumKerrSNP,https://candidates.democracyclub.org.uk/media/images/552ffb8d7fce6de164f2fdfc.png,1972-04-05,25416,"",https://www.facebook.com/CalumKerrSNP,Calum Kerr,https://en.wikipedia.org/wiki/Calum_Kerr,Calum Kerr
"",https://candidates.democracyclub.org.uk/media/images/5548f716e5ee37a15064546c.png,1968-09-24,25417,https://www.linkedin.com/profile/view?id=66344278,"",Jeremy Quin,https://en.wikipedia.org/wiki/Jeremy_Quin,Jeremy Quin
peterkyle,https://candidates.democracyclub.org.uk/media/images/images/4358.png,1970-09-09,25418,"",https://www.facebook.com/hoveandportslade,Peter Kyle,https://en.wikipedia.org/wiki/Peter_Kyle_(politician),Peter Kyle (politician)
"",https://candidates.democracyclub.org.uk/media/images/images/4217.png,1986-09-03,25419,https://www.linkedin.com/profile/view?id=6070730,https://www.facebook.com/tellranil,Ranil Jayawardena,https://en.wikipedia.org/wiki/Ranil_Jayawardena,Ranil Jayawardena
VictoriaPrentis,https://candidates.democracyclub.org.uk/media/images/552fe7147fce6de164f2fdea.png,1971,25420,"",https://www.facebook.com/victoriaprentis,Victoria Prentis,https://en.wikipedia.org/wiki/Victoria_Prentis,Victoria Prentis
paulasherriff,https://candidates.democracyclub.org.uk/media/images/images/4319.png,1975-04-16,25421,"","",Paula Sherriff,https://en.wikipedia.org/wiki/Paula_Sherriff,Paula Sherriff
Michael4MDNP,https://candidates.democracyclub.org.uk/media/images/5481e74bb150e238702c050c.png,1977-10-01,25422,"","",Michael Tomlinson,https://en.wikipedia.org/wiki/Michael_Tomlinson,Michael Tomlinson
ConorMcGinn,https://candidates.democracyclub.org.uk/media/images/5517f92a249b917507bee521.png,1984-07-31,25423,"","",Conor McGinn,https://en.wikipedia.org/wiki/Conor_McGinn,Conor McGinn
vmatkins,https://candidates.democracyclub.org.uk/media/images/54cd1997668e142f73d3b490.png,1976-03-22,25424,"",https://www.facebook.com/VoteVictoriaAtkins,Victoria Atkins,https://en.wikipedia.org/wiki/Victoria_Atkins,Victoria Atkins
"",https://candidates.democracyclub.org.uk/media/images/5529250fb6a860ed1648be5d.png,1991-09-05,25425,"",https://www.facebook.com/pages/Stuart-Donaldson-for-West-Aberdeenshire-Kincardine/385534454957920,Stuart Donaldson,https://en.wikipedia.org/wiki/Stuart_Donaldson_(Scottish_politician),Stuart Donaldson (Scottish politician)
HuwMerriman,https://candidates.democracyclub.org.uk/media/images/54cd1922668e142f73d3b47c.png,1973-07-13,25426,"",https://www.facebook.com/pages/Huw-Merriman/324862291035860,Huw Merriman,https://en.wikipedia.org/wiki/Huw_Merriman,Huw Merriman
Simon4NDorset,https://candidates.democracyclub.org.uk/media/images/5517cce3249b917507bee4e5.png,1969-06-28,25427,"",https://www.facebook.com/simonhoarenorthdorset,Simon Hoare,https://en.wikipedia.org/wiki/Simon_Hoare,Simon Hoare
"",https://candidates.democracyclub.org.uk/media/images/54cd19c8668e142f73d3b49d.png,1980-05-12,25428,"","",Rishi Sunak,https://en.wikipedia.org/wiki/Rishi_Sunak,Rishi Sunak
AngelaRayner,https://candidates.democracyclub.org.uk/media/images/553b8893788906ef2517bd67.png,1980-03-28,25429,"","",Angela Rayner,https://en.wikipedia.org/wiki/Angela_Rayner,Angela Rayner
KellyTolhurst,https://candidates.democracyclub.org.uk/media/images/images/4224.png,1978-08-23,25430,https://www.linkedin.com/in/kelly-tolhurst-aab19222/,https://www.facebook.com/rochesterandstroodkelly,Kelly Tolhurst,https://en.wikipedia.org/wiki/Kelly_Tolhurst,Kelly Tolhurst
andreajenkyns,https://candidates.democracyclub.org.uk/media/images/5481e751b150e238702c0510.png,1974-06-16,25431,"","",Andrea Jenkyns,https://en.wikipedia.org/wiki/Andrea_Jenkyns,Andrea Jenkyns
CatSmithMP,https://candidates.democracyclub.org.uk/media/images/5481e82eb150e238702c05a7.png,1985-06-16,25432,"",https://www.facebook.com/catsmithmp/,Cat Smith,https://en.wikipedia.org/wiki/Cat_Smith,Cat Smith
RachaelMaskell,https://candidates.democracyclub.org.uk/media/images/images/6364.png,1972-07-05,25433,"",https://www.facebook.com/rachaelmaskell4york,Rachael Maskell,https://en.wikipedia.org/wiki/Rachael_Maskell,Rachael Maskell
HollyLynch5,https://candidates.democracyclub.org.uk/media/images/553bb45aa51642637514d641.png,1986-10-08,25434,"","",Holly Walker-Lynch,https://en.wikipedia.org/wiki/Holly_Walker-Lynch,Holly Walker-Lynch
RuthSmeeth,https://candidates.democracyclub.org.uk/media/images/5481e895b150e238702c05dc.png,1979-06-29,25435,"","",Ruth Smeeth,https://en.wikipedia.org/wiki/Ruth_Smeeth,Ruth Smeeth
"",https://candidates.democracyclub.org.uk/media/images/5481e721b150e238702c04eb.png,1961-06-04,25436,http://uk.linkedin.com/pub/amanda-solloway/14/419/a88/en,https://www.facebook.com/pages/Amanda-Solloway-Derby-North/120624774790466?fref=ts,Amanda Solloway,https://en.wikipedia.org/wiki/Amanda_Solloway,Amanda Solloway
cmackinlay,https://candidates.democracyclub.org.uk/media/images/images/4230.png,1966-10-07,25437,"","",Craig Mackinlay,https://en.wikipedia.org/wiki/Craig_Mackinlay,Craig Mackinlay
JSHeappey,https://candidates.democracyclub.org.uk/media/images/550820fb7a8b511079bc5bcb.png,1981-01-30,25438,"",http://www.facebook.com/jheappey,James Heappey,https://en.wikipedia.org/wiki/James_Heappey,James Heappey
annietrev,https://candidates.democracyclub.org.uk/media/images/5481e6f9b150e238702c04cd.png,1969-04-06,25439,"","",Anne-Marie Trevelyan,https://en.wikipedia.org/wiki/Anne-Marie_Trevelyan,Anne-Marie Trevelyan
DerekThomasUK,https://candidates.democracyclub.org.uk/media/images/5481e773b150e238702c052c.png,1972-07-20,25440,"","",Derek Thomas,https://en.wikipedia.org/wiki/Derek_Thomas_%28politician%29,Derek Thomas %28politician%29
