id,name__en,name__fr,name__de,name__ru,name__es,name__nl,name__nb,name__da,name__nn,name__sv,name__zh,name__cy,name__hu,name,wikipedia__de,wikipedia__en,wikipedia__fr,wikipedia__ru,wikipedia__zh,gender,birth_date,death_date,given_name,original_wikiname,name__it,name__sw,name__ka,wikipedia__ka,wikipedia__sw,image,name__en_ca,name__en_gb,name__pl,name__tr,name__ro,name__yo,name__fi,name__et,name__id,name__ja,name__el,name__ca,name__oc,name__sr,name__pt,name__ko,wikipedia__da,wikipedia__el,wikipedia__es,wikipedia__et,wikipedia__fi,wikipedia__id,wikipedia__it,wikipedia__ja,wikipedia__ko,wikipedia__no,wikipedia__pl,wikipedia__pt,wikipedia__ro,wikipedia__sr,wikipedia__sv,wikipedia__tr,wikipedia__yo,identifier__freebase,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__hr,wikipedia__hr,identifier__ISNI,identifier__VIAF,identifier__LCAuth,identifier__SUDOC,identifier__NTA,name__la,name__eo,name__hi,name__de_ch,name__lb,name__vi,name__be,wikipedia__be,wikipedia__enwikiquote,wikipedia__eo,wikipedia__hi,wikipedia__la,wikipedia__lb,wikipedia__vi,twitter,website,wikipedia__commons,name__mg,wikipedia__mg,name__is,wikipedia__is,name__ml,wikipedia__ml,wikipedia__simple,wikipedia__fy,name__fy,name__eu,identifier__google_plus,occupation,identifier__GND,wikipedia__nn,wikipedia__uk,name__uk,wikipedia__ur,name__ur,wikipedia__ca,wikipedia__he,identifier__quora,name__he,wikipedia__ig,wikipedia__cawikiquote,wikipedia__nl,name__ig,name__fo,name__se,name__sje,name__sma,name__smj,family_name,name__gl,identifier__GTAA,identifier__MusicBrainz,name__nds,name__br,name__rw,name__ar,name__cs,name__io,name__mr,name__lt,name__fa,name__sco,name__ia,wikipedia__ar,wikipedia__br,wikipedia__cs,wikipedia__cy,wikipedia__fa,wikipedia__ia,wikipedia__io,wikipedia__lt,wikipedia__mr,wikipedia__rw,wikipedia__sco,identifier__IMDB,identifier__FAST,identifier__Britannica,identifier__snac,facebook,identifier__NLAtrove,identifier__OLID,identifier__BNF,wikipedia__nds,wikipedia__gl,identifier__SELIBR,name__af,name__an,name__ast,name__bar,name__bm,name__co,name__de_at,name__frc,name__frp,name__fur,name__ga,name__gd,name__gsw,name__ie,name__jam,name__kab,name__kg,name__li,name__lij,name__lv,name__min,name__ms,name__nap,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__pt_br,name__rgn,name__rm,name__sc,name__scn,name__sk,name__sr_el,name__vec,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,name__sl,name__bn,identifier__GNC,wikipedia__ast,wikipedia__itwikiquote,identifier__Munzinger,identifier__NKC
Q16200074,Tundu Lissu,Tundu Lissu,Tundu Lissu,,,Tundu Lissu,Tundu Antiphas Mughwai Lissu,Tundu Antiphas Mughwai Lissu,Tundu Antiphas Mughwai Lissu,Tundu Antiphas Mughwai Lissu,,,,Tundu Lissu,,Tundu Lissu,,,,male,1968-01-20,,Tundu,Tundu Lissu,Tundu Lissu,Tundu A. M. Lissu,,,Tundu Antiphas Mughwai Lissu,https://upload.wikimedia.org/wikipedia/commons/f/fb/Tundu_A._M._Lissu.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tundu Antiphas Mughwai Lissu,,,,,,,,,politician,,,,,,,,,,,,,,,Tundu Antiphas Mughwai Lissu,Tundu Antiphas Mughwai Lissu,Tundu Antiphas Mughwai Lissu,Tundu Antiphas Mughwai Lissu,Tundu Antiphas Mughwai Lissu,Lissu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tundu Lissu,,,,,,
Q16205730,Mendrad Kigola,Mendrad Kigola,Mendrad Kigola,,,Mendrad Kigola,Mendrad Kigola,Mendrad Kigola,Mendrad Kigola,Mendrad Kigola,,,,Mendrad Kigola,,Mendrad Kigola,,,,male,1969-12-10,,Mendrad,Mendrad Kigola,,Mendrad Kigola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendrad Kigola,,,,,,,,,member of parliament,,,,,,,,,,,,,,,Mendrad Kigola,Mendrad Kigola,Mendrad Kigola,Mendrad Kigola,Mendrad Kigola,Kigola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendrad Kigola,,,,,,
Q16206282,Faustine Ndugulile,Faustine Ndugulile,Faustine Ndugulile,,,Faustine Ndugulile,Faustine Engelbert Ndugulile,Faustine Engelbert Ndugulile,Faustine Engelbert Ndugulile,Faustine Engelbert Ndugulile,,,,Faustine Ndugulile,,Faustine Ndugulile,,,,male,1969-03-31,,Faustine,Faustine Ndugulile,Faustine Ndugulile,Faustine Ndugulile,,,Faustine Ndugulile,https://upload.wikimedia.org/wikipedia/commons/5/54/Faustine_Ndugulile.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DocFaustine,,,,,Faustine Engelbert Ndugulile,,,,,,,,,politician,,,,,,,,,,,,,,,Faustine Engelbert Ndugulile,Faustine Engelbert Ndugulile,Faustine Engelbert Ndugulile,Faustine Engelbert Ndugulile,Faustine Engelbert Ndugulile,Ndugulile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Faustine Ndugulile,,,,,,
Q16207202,Jitu Vrajlal Soni,Jitu Soni,Jitu Soni,,,Jitu Soni,Jitu Vrajlal Soni,Jitu Vrajlal Soni,Jitu Vrajlal Soni,Jitu Vrajlal Soni,,,,Jitu Vrajlal Soni,,Jitu Soni,,,,male,1969-07-02,,Jitu,Jitu Soni,,Jitu Vrajlal Soni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jitu Vrajlal Soni,,,,,,,,,politician,,,,,,,,,,,,,,,Jitu Vrajlal Soni,Jitu Vrajlal Soni,Jitu Vrajlal Soni,Jitu Vrajlal Soni,Jitu Vrajlal Soni,Soni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jitu Soni,,,,,,
Q16207710,Said Mussa Zubeir,Said Zubeir,Said Zubeir,,,Said Zubeir,Said Mussa Zubeir,Said Mussa Zubeir,Said Mussa Zubeir,Said Mussa Zubeir,,,,Said Mussa Zubeir,,Said Zubeir,,,,male,1969-06-25,,Said,Said Zubeir,Said Zubeir,Said Mussa Zubeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Said Mussa Zubeir,,,,,,,,,politician,,,,,,,,,,,,,,,Said Mussa Zubeir,Said Mussa Zubeir,Said Mussa Zubeir,Said Mussa Zubeir,Said Mussa Zubeir,Zubeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Said Zubeir,,,,,,
Q16211651,Hamoud Jumaa,Hamoud Jumaa,Hamoud Jumaa,,,Hamoud Jumaa,Hamoud Abuu Jumaa,Hamoud Abuu Jumaa,Hamoud Abuu Jumaa,Hamoud Abuu Jumaa,,,,Hamoud Jumaa,,Hamoud Jumaa,,,,male,1970-07-10,,Hamoud,Hamoud Jumaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hamoud Abuu Jumaa,,,,,,,,,politician,,,,,,,,,,,,,,,Hamoud Abuu Jumaa,Hamoud Abuu Jumaa,Hamoud Abuu Jumaa,Hamoud Abuu Jumaa,Hamoud Abuu Jumaa,Jumaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hamoud Jumaa,,,,,,
Q16212523,Lazaro Samuel Nyalandu,Lazaro Nyalandu,Lazaro Nyalandu,,,Lazaro Nyalandu,Lazaro Samuel Nyalandu,Lazaro Samuel Nyalandu,Lazaro Samuel Nyalandu,Lazaro Samuel Nyalandu,,,,Lazaro Samuel Nyalandu,,Lazaro Nyalandu,,,,male,1970-08-18,,Lazaro,Lazaro Nyalandu,,Lazaro Samuel Nyalandu,,,Lazaro Nyalandu,https://upload.wikimedia.org/wikipedia/commons/0/01/Lazaro_Nyalandu_Headshot.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/m/0r8n2d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,LazaroNyalandu,,,,,Lazaro Samuel Nyalandu,,,,,,,,,politician,,,,,,,,,,,,,,,Lazaro Samuel Nyalandu,Lazaro Samuel Nyalandu,Lazaro Samuel Nyalandu,Lazaro Samuel Nyalandu,Lazaro Samuel Nyalandu,Nyalandu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lazaro Nyalandu,,,,,,
Q16213460,Lolesia Bukwimba,Lolesia Bukwimba,Lolesia Bukwimba,,,Lolesia Bukwimba,Lolesia Jeremia Maselle Bukwimba,Lolesia Jeremia Maselle Bukwimba,Lolesia Jeremia Maselle Bukwimba,Lolesia Jeremia Maselle Bukwimba,,,,Lolesia Bukwimba,,Lolesia Bukwimba,,,,female,1971-02-24,,Lolesia,Lolesia Bukwimba,,Lolesia Jeremia Maselle Bukwimba,,,Jeremia Maselle Bukwimba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lolesia Jeremia Maselle Bukwimba,,,,,,,,,politician,,,,,,,,,,,,,,,Lolesia Jeremia Maselle Bukwimba,Lolesia Jeremia Maselle Bukwimba,Lolesia Jeremia Maselle Bukwimba,Lolesia Jeremia Maselle Bukwimba,Lolesia Jeremia Maselle Bukwimba,Bukwimba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lolesia Bukwimba,,,,,,
Q16213580,Haji Khatib Kai,Haji Kai,Haji Kai,,,Haji Kai,Haji Khatib Kai,Haji Khatib Kai,Haji Khatib Kai,Haji Khatib Kai,,,,Haji Khatib Kai,,Haji Kai,,,,male,1971-10-10,,,Haji Kai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haji Khatib Kai,,,,,,,,,politician,,,,,,,,,,,,,,,Haji Khatib Kai,Haji Khatib Kai,Haji Khatib Kai,Haji Khatib Kai,Haji Khatib Kai,Kai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haji Kai,,,,,,
Q16213626,Salvatory Naluyaga Machemli,Salvatory Machemli,Salvatory Machemli,,,Salvatory Machemli,Salvatory Naluyaga Machemli,Salvatory Naluyaga Machemli,Salvatory Naluyaga Machemli,Salvatory Naluyaga Machemli,,,,Salvatory Naluyaga Machemli,,Salvatory Machemli,,,,male,1971-01-14,,Salvatory,Salvatory Machemli,,Salvatory Naluyaga Machemli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salvatory Naluyaga Machemli,,,,,,,,,politician,,,,,,,,,,,,,,,Salvatory Naluyaga Machemli,Salvatory Naluyaga Machemli,Salvatory Naluyaga Machemli,Salvatory Naluyaga Machemli,Salvatory Naluyaga Machemli,Machemli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salvatory Machemli,,,,,,
Q16213631,Amos Gabriel Makalla,Amos Makalla,Amos Makalla,,,Amos Makalla,Amos Gabriel Makalla,Amos Gabriel Makalla,Amos Gabriel Makalla,Amos Gabriel Makalla,,,,Amos Gabriel Makalla,,Amos Makalla,,,,male,1971-09-16,,Amos,Amos Makalla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amos Gabriel Makalla,,,,,,,,,politician,,,,,,,,,,,,,,,Amos Gabriel Makalla,Amos Gabriel Makalla,Amos Gabriel Makalla,Amos Gabriel Makalla,Amos Gabriel Makalla,Makalla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amos Makalla,,,,,,
Q16213795,Shaffin Ahmedali Sumar,Shaffin Sumar,Shaffin Sumar,,,Shaffin Sumar,Shaffin Ahmedali Sumar,Shaffin Ahmedali Sumar,Shaffin Ahmedali Sumar,Shaffin Ahmedali Sumar,,,,Shaffin Ahmedali Sumar,,Shaffin Sumar,,,,male,1971-05-26,,Shaffin,Shaffin Sumar,Shaffin Sumar,Shaffin Ahmedali Sumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shaffin Ahmedali Sumar,,,,,,,,,politician,,,,,,,,,,,,,,,Shaffin Ahmedali Sumar,Shaffin Ahmedali Sumar,Shaffin Ahmedali Sumar,Shaffin Ahmedali Sumar,Shaffin Ahmedali Sumar,Sumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shaffin Sumar,,,,,,
Q16213952,Deo Haule Filikunjombe,Deo Filikunjombe,Deo Filikunjombe,,,Deo Filikunjombe,Deo Haule Filikunjombe,Deo Haule Filikunjombe,Deo Haule Filikunjombe,Deo Haule Filikunjombe,,Deo Filikunjombe,,Deo Haule Filikunjombe,,Deo Filikunjombe,,,,male,1972-03-04,2015-10-16,Deo,Deo Filikunjombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deo Haule Filikunjombe,,,,,,,,,politician,,,,,,,,,,,,,,,Deo Haule Filikunjombe,Deo Haule Filikunjombe,Deo Haule Filikunjombe,Deo Haule Filikunjombe,Deo Haule Filikunjombe,Filikunjombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deo Filikunjombe,,,,,,
Q16214062,Livingstone Lusinde,Livingstone Lusinde,Livingstone Lusinde,,,Livingstone Lusinde,Livingstone Joseph Lusinde,Livingstone Joseph Lusinde,Livingstone Joseph Lusinde,Livingstone Joseph Lusinde,,,,Livingstone Lusinde,,Livingstone Lusinde,,,,male,1972-03-04,,Livingstone,Livingstone Lusinde,Livingstone Lusinde,Livingstone Joseph Lusinde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Livingstone Joseph Lusinde,,,,,,,,,politician,,,,,,,,,,,,,,,Livingstone Joseph Lusinde,Livingstone Joseph Lusinde,Livingstone Joseph Lusinde,Livingstone Joseph Lusinde,Livingstone Joseph Lusinde,Lusinde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Livingstone Lusinde,,,,,,
Q16214077,Antony Gervase Mbassa,Antony Mbassa,Antony Mbassa,,,Antony Mbassa,Antony Gervase Mbassa,Antony Gervase Mbassa,Antony Gervase Mbassa,Antony Gervase Mbassa,,,,Antony Gervase Mbassa,,Antony Mbassa,,,,male,1972-02-03,,Antony,Antony Mbassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antony Gervase Mbassa,,,,,,,,,politician,,,,,,,,,,,,,,,Antony Gervase Mbassa,Antony Gervase Mbassa,Antony Gervase Mbassa,Antony Gervase Mbassa,Antony Gervase Mbassa,Mbassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antony Mbassa,,,,,,
Q16214078,Joseph Mbilinyi,Osmund Mbilinyi,Osmund Mbilinyi,,,Osmund Mbilinyi,Joseph Osmund Mbilinyi,Joseph Osmund Mbilinyi,Joseph Osmund Mbilinyi,Joseph Osmund Mbilinyi,,,,Joseph Mbilinyi,,Mr. II,,,,male,1972-05-01,,Osmund,Osmund Mbilinyi,,Joseph Osmund Mbilinyi,,,Joseph Mbilinyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph Osmund Mbilinyi,,,,,,,,,politician,,,,,,,,,,,,,,,Joseph Osmund Mbilinyi,Joseph Osmund Mbilinyi,Joseph Osmund Mbilinyi,Joseph Osmund Mbilinyi,Joseph Osmund Mbilinyi,Mbilinyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osmund Mbilinyi,,,,,,
Q16214101,Philipo Mulugo,Philipo Mulugo,Philipo Mulugo,Филипо Августино Мулуго,,Philipo Mulugo,Philipo Augustino Mulugo,Philipo Augustino Mulugo,Philipo Augustino Mulugo,Philipo Augustino Mulugo,,,,Philipo Mulugo,,Philipo Mulugo,,,,male,1972-01-27,,Philipo,Philipo Mulugo,Philipo Mulugo,Philipo Augustino Mulugo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philipo Augustino Mulugo,,,,,,,,,politician,,,,,,,,,,,,,,,Philipo Augustino Mulugo,Philipo Augustino Mulugo,Philipo Augustino Mulugo,Philipo Augustino Mulugo,Philipo Augustino Mulugo,Mulugo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philipo Mulugo,,,,,,
Q16214108,Juma Nkamia,Juma Nkamia,Juma Nkamia,,,Juma Nkamia,Juma Selemani Nkamia,Juma Selemani Nkamia,Juma Selemani Nkamia,Juma Selemani Nkamia,,,,Juma Nkamia,,Juma Nkamia,,,,male,1972-01-01,,Juma,Juma Nkamia,,Juma Selemani Nkamia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juma Selemani Nkamia,,,,,,,,,politician,,,,,,,,,,,,,,,Juma Selemani Nkamia,Juma Selemani Nkamia,Juma Selemani Nkamia,Juma Selemani Nkamia,Juma Selemani Nkamia,Nkamia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juma Nkamia,,,,,,
Q16214167,Ramadhan Haji Saleh,Ramadhan Saleh,Ramadhan Saleh,,,Ramadhan Saleh,Ramadhan Haji Saleh,Ramadhan Haji Saleh,Ramadhan Haji Saleh,Ramadhan Haji Saleh,,,,Ramadhan Haji Saleh,,Ramadhan Saleh,,,,male,1972-01-09,,Ramadhan,Ramadhan Saleh,Ramadhan Saleh,Ramadhan Haji Saleh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ramadhan Haji Saleh,,,,,,,,,politician,,,,,,,,,,,,,,,Ramadhan Haji Saleh,Ramadhan Haji Saleh,Ramadhan Haji Saleh,Ramadhan Haji Saleh,Ramadhan Haji Saleh,Saleh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ramadhan Saleh,,,,,,
Q16214437,Hamad Masauni,Hamad Masauni,Hamad Masauni,,,Hamad Masauni,Hamad Yussuf Masauni,Hamad Yussuf Masauni,Hamad Yussuf Masauni,Hamad Yussuf Masauni,,,,Hamad Masauni,,Hamad Masauni,,,,male,1973-10-03,,Hamad,Hamad Masauni,Hamad Masauni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hamad Yussuf Masauni,,,,,,,,,politician,,,,,,,,,,,,,,,Hamad Yussuf Masauni,Hamad Yussuf Masauni,Hamad Yussuf Masauni,Hamad Yussuf Masauni,Hamad Yussuf Masauni,Masauni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hamad Masauni,,,,,,
Q16214447,Aeshi Hilaly,Aeshi Hilaly,Aeshi Hilaly,,,Aeshi Hilaly,Aeshi Khalfan Hilaly,Aeshi Khalfan Hilaly,Aeshi Khalfan Hilaly,Aeshi Khalfan Hilaly,,,,Aeshi Hilaly,,Aeshi Hilaly,,,,male,1973-12-12,,Aeshi,Aeshi Hilaly,,Aeshi Khalfan Hilaly,,,Aeshi Khalfan Hilaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aeshi Khalfan Hilaly,,,,,,,,,politician,,,,,,,,,,,,,,,Aeshi Khalfan Hilaly,Aeshi Khalfan Hilaly,Aeshi Khalfan Hilaly,Aeshi Khalfan Hilaly,Aeshi Khalfan Hilaly,Hilaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aeshi Hilaly,,,,,,
Q16214458,Selemani Jafo,Selemani Jafo,Selemani Jafo,,,Selemani Jafo,Selemani Said Jafo,Selemani Said Jafo,Selemani Said Jafo,Selemani Said Jafo,,,,Selemani Jafo,,Selemani Jafo,,,,male,1973-05-26,,Selemani,Selemani Jafo,,Selemani Said Jafo,,,Selemani Said Jafo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Selemani Said Jafo,,,,,,,,,politician,,,,,,,,,,,,,,,Selemani Said Jafo,Selemani Said Jafo,Selemani Said Jafo,Selemani Said Jafo,Selemani Said Jafo,Jafo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Selemani Jafo,,,,,,
Q16214535,Ahmed Ngwali,Ahmed Ngwali,Ahmed Ngwali,,,Ahmed Ngwali,Ahmed Juma Ngwali,Ahmed Juma Ngwali,Ahmed Juma Ngwali,Ahmed Juma Ngwali,,,,Ahmed Ngwali,,Ahmed Ngwali,,,,male,1973-01-01,,Ahmed,Ahmed Ngwali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ahmed Juma Ngwali,,,,,,,,,politician,,,,,,,,,,,,,,,Ahmed Juma Ngwali,Ahmed Juma Ngwali,Ahmed Juma Ngwali,Ahmed Juma Ngwali,Ahmed Juma Ngwali,Ngwali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ahmed Ngwali,,,,,,
Q16215031,Vincent Josephat Kiboko Nyerere,Vincent Nyerere,Vincent Nyerere,,,Vincent Nyerere,Vincent Josephat Kiboko Nyerere,Vincent Josephat Kiboko Nyerere,Vincent Josephat Kiboko Nyerere,Vincent Josephat Kiboko Nyerere,,,,Vincent Josephat Kiboko Nyerere,,Vincent Nyerere,,,,male,1974-10-18,,Vincent,Vincent Nyerere,,Vincent Josephat Kiboko Nyerere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vincent Josephat Kiboko Nyerere,,,,,,,,,politician,,,,,,,,,,,,,,,Vincent Josephat Kiboko Nyerere,Vincent Josephat Kiboko Nyerere,Vincent Josephat Kiboko Nyerere,Vincent Josephat Kiboko Nyerere,Vincent Josephat Kiboko Nyerere,Nyerere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vincent Nyerere,,,,,,
Q16215848,Angellah Kairuki,Angellah Kairuki,Angellah Kairuki,,,Angellah Kairuki,Angellah Jasmine Mbelwa Kairuki,Angellah Jasmine Mbelwa Kairuki,Angellah Jasmine Mbelwa Kairuki,Angellah Jasmine Mbelwa Kairuki,,,,Angellah Kairuki,,Angellah Kairuki,,,,female,1976-09-10,,Angellah,,,,,,,https://upload.wikimedia.org/wikipedia/commons/7/76/Angellah_Kairuki.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/m/0r8mzm_,,,,,,,,,,,,,,,,,,,,,,,,,,,,AngellahKairuki,http://www.angellahkairuki.com,,,,Angellah Jasmine Mbelwa Kairuki,,,,,,,,,politician,,,,,,,,,,,,,,,Angellah Jasmine Mbelwa Kairuki,Angellah Jasmine Mbelwa Kairuki,Angellah Jasmine Mbelwa Kairuki,Angellah Jasmine Mbelwa Kairuki,Angellah Jasmine Mbelwa Kairuki,Kairuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angellah Kairuki,,,,,,
Q16215870,Highness Samson Kiwia,Highness Kiwia,Highness Kiwia,,,Highness Kiwia,Highness Samson Kiwia,Highness Samson Kiwia,Highness Samson Kiwia,Highness Samson Kiwia,,,,Highness Samson Kiwia,,Highness Kiwia,,,,male,1976-10-08,,Highness,Highness Kiwia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Highness Samson Kiwia,,,,,,,,,politician,,,,,,,,,,,,,,,Highness Samson Kiwia,Highness Samson Kiwia,Highness Samson Kiwia,Highness Samson Kiwia,Highness Samson Kiwia,Kiwia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Highness Kiwia,,,,,,
