id,given_name,family_name,name,sort_name,birth_date,gender,area,area_id,party,party_id,term,source,image
EVH,Eva Kristin,Hansen,Eva Kristin Hansen,"Hansen, Eva Kristin",1973-03-05,female,Sør-Trøndelag,ST,Arbeiderpartiet,A,2009-2013,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2009-2013,http://data.stortinget.no/eksport/personbilde?personid=EVH&storrelse=middels
EVH,Eva Kristin,Hansen,Eva Kristin Hansen,"Hansen, Eva Kristin",1973-03-05,female,Sør-Trøndelag,ST,Arbeiderpartiet,A,2005-2009,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2005-2009,http://data.stortinget.no/eksport/personbilde?personid=EVH&storrelse=middels
EVL,Eva,Lian,Eva Lian,"Lian, Eva",1956-09-05,female,Vestfold,Ve,Senterpartiet,Sp,1993-97,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1993-97,
EVNI,Eva M.,Nielsen,Eva M. Nielsen,"Nielsen, Eva M.",1950-03-07,female,Finnmark,Fi,Arbeiderpartiet,A,2005-2009,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2005-2009,http://data.stortinget.no/eksport/personbilde?personid=EVNI&storrelse=middels
EVNI,Eva M.,Nielsen,Eva M. Nielsen,"Nielsen, Eva M.",1950-03-07,female,Finnmark,Fi,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005,http://data.stortinget.no/eksport/personbilde?personid=EVNI&storrelse=middels
EW,Erlend,Wiborg,Erlend Wiborg,"Wiborg, Erlend",1984-01-20,male,Østfold,Øs,Fremskrittspartiet,FrP,2017-2021,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2017-2021,http://data.stortinget.no/eksport/personbilde?personid=EW&storrelse=middels
EW,Erlend,Wiborg,Erlend Wiborg,"Wiborg, Erlend",1984-01-20,male,Østfold,Øs,Fremskrittspartiet,FrP,2013-2017,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2013-2017,http://data.stortinget.no/eksport/personbilde?personid=EW&storrelse=middels
FAØ,Freddy André,Øvstegård,Freddy André Øvstegård,"Øvstegård, Freddy André",1994-12-20,male,Østfold,Øs,Sosialistisk Venstreparti,SV,2017-2021,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2017-2021,http://data.stortinget.no/eksport/personbilde?personid=FAØ&storrelse=middels
FBJ,Frank,Bakke-Jensen,Frank Bakke-Jensen,"Bakke-Jensen, Frank",1965-03-08,male,Finnmark,Fi,Høyre,H,2017-2021,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2017-2021,http://data.stortinget.no/eksport/personbilde?personid=FBJ&storrelse=middels
FBJ,Frank,Bakke-Jensen,Frank Bakke-Jensen,"Bakke-Jensen, Frank",1965-03-08,male,Finnmark,Fi,Høyre,H,2013-2017,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2013-2017,http://data.stortinget.no/eksport/personbilde?personid=FBJ&storrelse=middels
FBJ,Frank,Bakke-Jensen,Frank Bakke-Jensen,"Bakke-Jensen, Frank",1965-03-08,male,Finnmark,Fi,Høyre,H,2009-2013,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2009-2013,http://data.stortinget.no/eksport/personbilde?personid=FBJ&storrelse=middels
FFG,Fridtjof Frank,Gundersen,Fridtjof Frank Gundersen,"Gundersen, Fridtjof Frank",1934-10-29,male,Akershus,Ak,Fremskrittspartiet,FrP,1997-2001,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1997-2001,http://data.stortinget.no/eksport/personbilde?personid=FFG&storrelse=middels
FFG,Fridtjof Frank,Gundersen,Fridtjof Frank Gundersen,"Gundersen, Fridtjof Frank",1934-10-29,male,Akershus,Ak,Fremskrittspartiet,FrP,1993-97,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1993-97,
FFG,Fridtjof Frank,Gundersen,Fridtjof Frank Gundersen,"Gundersen, Fridtjof Frank",1934-10-29,male,Akershus,Ak,Fremskrittspartiet,FrP,1989-93,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1989-93,
FFG,Fridtjof Frank,Gundersen,Fridtjof Frank Gundersen,"Gundersen, Fridtjof Frank",1934-10-29,male,Akershus,Ak,Uavhengig representant,Uav,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85,
FHB,Fredric Holen,Bjørdal,Fredric Holen Bjørdal,"Bjørdal, Fredric Holen",1990-03-09,male,Møre og Romsdal,MR,Arbeiderpartiet,A,2017-2021,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2017-2021,http://data.stortinget.no/eksport/personbilde?personid=FHB&storrelse=middels
FHB,Fredric Holen,Bjørdal,Fredric Holen Bjørdal,"Bjørdal, Fredric Holen",1990-03-09,male,Møre og Romsdal,MR,Arbeiderpartiet,A,2013-2017,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2013-2017,http://data.stortinget.no/eksport/personbilde?personid=FHB&storrelse=middels
FIGU,Finn,Gustavsen,Finn Gustavsen,"Gustavsen, Finn",1926-02-22,male,Oslo,Os,Sosialistisk Valgforbund,SVf,1973-77,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1973-77,
FIGU,Finn,Gustavsen,Finn Gustavsen,"Gustavsen, Finn",1926-02-22,male,Oslo,Os,Sosialistisk Folkeparti,SF,1965-69,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1965-69,
FIGU,Finn,Gustavsen,Finn Gustavsen,"Gustavsen, Finn",1926-02-22,male,Oslo,Os,Sosialistisk Folkeparti,SF,1961-65,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1961-65,
FIKR,Finn,Kristensen,Finn Kristensen,"Kristensen, Finn",1936-07-24,male,Telemark,Te,Arbeiderpartiet,A,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85,
FIKR,Finn,Kristensen,Finn Kristensen,"Kristensen, Finn",1936-07-24,male,Telemark,Te,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81,
FIKR,Finn,Kristensen,Finn Kristensen,"Kristensen, Finn",1936-07-24,male,Telemark,Te,Arbeiderpartiet,A,1973-77,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1973-77,
FIKR,Finn,Kristensen,Finn Kristensen,"Kristensen, Finn",1936-07-24,male,Telemark,Te,Arbeiderpartiet,A,1969-73,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1969-73,
FIKU,Finn,Knutsen,Finn Knutsen,"Knutsen, Finn",1932-02-18,male,Nordland,No,Arbeiderpartiet,A,1985-89,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1985-89,
FIMO,Finn,Moe,Finn Moe,"Moe, Finn",1902-10-12,male,Oslo,Os,Arbeiderpartiet,A,1965-69,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1965-69,
FIMO,Finn,Moe,Finn Moe,"Moe, Finn",1902-10-12,male,Oslo,Os,Arbeiderpartiet,A,1961-65,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1961-65,
FIMO,Finn,Moe,Finn Moe,"Moe, Finn",1902-10-12,male,Oslo,Os,Arbeiderpartiet,A,1958-61,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1958-61,
FIMO,Finn,Moe,Finn Moe,"Moe, Finn",1902-10-12,male,Oslo,Os,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57,
FIMO,Finn,Moe,Finn Moe,"Moe, Finn",1902-10-12,male,Oslo,Os,Arbeiderpartiet,A,1950-53,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1950-53,
FITH,Finn,Thoresen,Finn Thoresen,"Thoresen, Finn",1932-01-21,male,Akershus,Ak,Fremskrittspartiet,FrP,1989-93,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1989-93,
FIØE,Finn,Øen,Finn Øen,"Øen, Finn",1902-04-12,male,Bergen,Be,Venstre,V,1950-53,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1950-53,
FJJ,Frank J.,Jenssen,Frank J. Jenssen,"Jenssen, Frank J.",1969-08-11,male,Sør-Trøndelag,ST,Høyre,H,2013-2017,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2013-2017,http://data.stortinget.no/eksport/personbilde?personid=FJJ&storrelse=middels
FKM,Finn Kristian,Marthinsen,Finn Kristian Marthinsen,"Marthinsen, Finn Kristian",1946-01-17,male,Buskerud,Bu,Kristelig Folkeparti,KrF,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005,http://data.stortinget.no/eksport/personbilde?personid=FKM&storrelse=middels
FKM,Finn Kristian,Marthinsen,Finn Kristian Marthinsen,"Marthinsen, Finn Kristian",1946-01-17,male,Buskerud,Bu,Kristelig Folkeparti,KrF,1997-2001,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1997-2001,http://data.stortinget.no/eksport/personbilde?personid=FKM&storrelse=middels
FMS,Morten,Stordalen,Morten Stordalen,"Stordalen, Morten",1968-10-05,male,Vestfold,Ve,Fremskrittspartiet,FrP,2017-2021,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2017-2021,http://data.stortinget.no/eksport/personbilde?personid=FMS&storrelse=middels
FMS,Morten,Stordalen,Morten Stordalen,"Stordalen, Morten",1968-10-05,male,Vestfold,Ve,Fremskrittspartiet,FrP,2013-2017,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2013-2017,http://data.stortinget.no/eksport/personbilde?personid=FMS&storrelse=middels
FMV,Finn Martin,Vallersnes,Finn Martin Vallersnes,"Vallersnes, Finn Martin",1945-12-27,male,Rogaland,Ro,Høyre,H,2005-2009,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2005-2009,http://data.stortinget.no/eksport/personbilde?personid=FMV&storrelse=middels
FMV,Finn Martin,Vallersnes,Finn Martin Vallersnes,"Vallersnes, Finn Martin",1945-12-27,male,Rogaland,Ro,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005,http://data.stortinget.no/eksport/personbilde?personid=FMV&storrelse=middels
FR,Freddy,de Ruiter,Freddy de Ruiter,"de Ruiter, Freddy",1969-04-04,male,Aust-Agder,AA,Arbeiderpartiet,A,2013-2017,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2013-2017,http://data.stortinget.no/eksport/personbilde?personid=FR&storrelse=middels
FR,Freddy,de Ruiter,Freddy de Ruiter,"de Ruiter, Freddy",1969-04-04,male,Aust-Agder,AA,Arbeiderpartiet,A,2009-2013,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2009-2013,http://data.stortinget.no/eksport/personbilde?personid=FR&storrelse=middels
FR,Freddy,de Ruiter,Freddy de Ruiter,"de Ruiter, Freddy",1969-04-04,male,Aust-Agder,AA,Arbeiderpartiet,A,2005-2009,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2005-2009,http://data.stortinget.no/eksport/personbilde?personid=FR&storrelse=middels
FRBE,Frithjof,Bettum,Frithjof Bettum,"Bettum, Frithjof",1900-05-13,male,Vestfold,Ve,Høyre,H,1945-49,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1945-49,
FRKL,Ole Frithjof,Klemsdal,Ole Frithjof Klemsdal,"Klemsdal, Ole Frithjof",1923-07-26,male,Vest-Agder,VA,Høyre,H,1985-89,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1985-89,
FRKL,Ole Frithjof,Klemsdal,Ole Frithjof Klemsdal,"Klemsdal, Ole Frithjof",1923-07-26,male,Vest-Agder,VA,Høyre,H,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85,
FRME,Frida,Melvær,Frida Melvær,"Melvær, Frida",1971-09-29,female,Sogn og Fjordane,SF,Høyre,H,2017-2021,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2017-2021,http://data.stortinget.no/eksport/personbilde?personid=FRME&storrelse=middels
FRMO,Fredrik,Monsen,Fredrik Monsen,"Monsen, Fredrik",1878-04-27,male,"Kjøpstedene i Hedmark og Oppland fylker (Gjøvik, Hamar, Kongsvinger, Lillehammer)",KiHO,Arbeiderpartiet,A,1945-49,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1945-49,
FRVI,Frithjov Meier,Vik,Frithjov Meier Vik,"Vik, Frithjov Meier",1902-03-15,male,Troms,Tr,Høyre,H,1961-65,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1961-65,
FRVI,Frithjov Meier,Vik,Frithjov Meier Vik,"Vik, Frithjov Meier",1902-03-15,male,Troms,Tr,Høyre,H,1958-61,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1958-61,
FRVI,Frithjov Meier,Vik,Frithjov Meier Vik,"Vik, Frithjov Meier",1902-03-15,male,Troms,Tr,Høyre,H,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57,
GAG,Gunnar,Gundersen,Gunnar Gundersen,"Gundersen, Gunnar",1956-05-21,male,Hedmark,He,Høyre,H,2013-2017,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2013-2017,http://data.stortinget.no/eksport/personbilde?personid=GAG&storrelse=middels
GAG,Gunnar,Gundersen,Gunnar Gundersen,"Gundersen, Gunnar",1956-05-21,male,Hedmark,He,Høyre,H,2009-2013,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2009-2013,http://data.stortinget.no/eksport/personbilde?personid=GAG&storrelse=middels
GAG,Gunnar,Gundersen,Gunnar Gundersen,"Gundersen, Gunnar",1956-05-21,male,Hedmark,He,Høyre,H,2005-2009,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2005-2009,http://data.stortinget.no/eksport/personbilde?personid=GAG&storrelse=middels
GAI,Geir Adelsten,Iversen,Geir Adelsten Iversen,"Iversen, Geir Adelsten",1954-09-20,male,Finnmark,Fi,Senterpartiet,Sp,2017-2021,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2017-2021,http://data.stortinget.no/eksport/personbilde?personid=GAI&storrelse=middels
GAMO,Gabriel Endresen,Moseid,Gabriel Endresen Moseid,"Moseid, Gabriel Endresen",1882-10-10,male,Vest-Agder,VA,Bondepartiet,B,1950-53,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1950-53,
GAMO,Gabriel Endresen,Moseid,Gabriel Endresen Moseid,"Moseid, Gabriel Endresen",1882-10-10,male,Vest-Agder,VA,Bondepartiet,B,1945-49,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1945-49,
GBR,Gunnar,Breimo,Gunnar Breimo,"Breimo, Gunnar",1939-05-23,male,Nordland,No,Arbeiderpartiet,A,1997-2001,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1997-2001,http://data.stortinget.no/eksport/personbilde?personid=GBR&storrelse=middels
GBR,Gunnar,Breimo,Gunnar Breimo,"Breimo, Gunnar",1939-05-23,male,Nordland,No,Arbeiderpartiet,A,1993-97,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1993-97,
GEAP,Georg,Apenes,Georg Apenes,"Apenes, Georg",1940-04-05,male,Østfold,Øs,Høyre,H,1985-89,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1985-89,
GEAP,Georg,Apenes,Georg Apenes,"Apenes, Georg",1940-04-05,male,Østfold,Øs,Høyre,H,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85,
GEAP,Georg,Apenes,Georg Apenes,"Apenes, Georg",1940-04-05,male,Østfold,Øs,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81,
GEHN,Geir-Ketil,Hansen,Geir-Ketil Hansen,"Hansen, Geir-Ketil",1956-03-13,male,Nordland,No,Sosialistisk Venstreparti,SV,2009-2013,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2009-2013,http://data.stortinget.no/eksport/personbilde?personid=GEHN&storrelse=middels
GEHN,Geir-Ketil,Hansen,Geir-Ketil Hansen,"Hansen, Geir-Ketil",1956-03-13,male,Nordland,No,Sosialistisk Venstreparti,SV,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005,http://data.stortinget.no/eksport/personbilde?personid=GEHN&storrelse=middels
GEIL,Geirmund,Ihle,Geirmund Ihle,"Ihle, Geirmund",1934-12-29,male,Rogaland,Ro,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81,
GEIL,Geirmund,Ihle,Geirmund Ihle,"Ihle, Geirmund",1934-12-29,male,Rogaland,Ro,Arbeiderpartiet,A,1973-77,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1973-77,
GEIL,Geirmund,Ihle,Geirmund Ihle,"Ihle, Geirmund",1934-12-29,male,Rogaland,Ro,Arbeiderpartiet,A,1969-73,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1969-73,
GEJA,Georg Johan,Jacobsen,Georg Johan Jacobsen,"Jacobsen, Georg Johan",1929-07-29,male,Hordaland,Ho,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81,
GEJA,Georg Johan,Jacobsen,Georg Johan Jacobsen,"Jacobsen, Georg Johan",1929-07-29,male,Hordaland,Ho,Arbeiderpartiet,A,1973-77,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1973-77,
GEKI,Gerd,Kirste,Gerd Kirste,"Kirste, Gerd",1918-06-10,female,Akershus,Ak,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81,
GEKI,Gerd,Kirste,Gerd Kirste,"Kirste, Gerd",1918-06-10,female,Akershus,Ak,Høyre,H,1973-77,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1973-77,
GEST,Geir Sigbjørn,Toskedal,Geir Sigbjørn Toskedal,"Toskedal, Geir Sigbjørn",1954-04-27,male,Rogaland,Ro,Kristelig Folkeparti,KrF,2013-2017,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2013-2017,http://data.stortinget.no/eksport/personbilde?personid=GEST&storrelse=middels
GF,Gunnar,Fatland,Gunnar Fatland,"Fatland, Gunnar",1946-11-09,male,Rogaland,Ro,Høyre,H,1993-97,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1993-97,
GF,Gunnar,Fatland,Gunnar Fatland,"Fatland, Gunnar",1946-11-09,male,Rogaland,Ro,Høyre,H,1989-93,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1989-93,
GF,Gunnar,Fatland,Gunnar Fatland,"Fatland, Gunnar",1946-11-09,male,Rogaland,Ro,Høyre,H,1985-89,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1985-89,
GGF,Grethe G.,Fossum,Grethe G. Fossum,"Fossum, Grethe G.",1945-11-01,female,Hedmark,He,Arbeiderpartiet,A,1997-2001,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1997-2001,http://data.stortinget.no/eksport/personbilde?personid=GGF&storrelse=middels
GHA,Gunnar,Halvorsen,Gunnar Halvorsen,"Halvorsen, Gunnar",1945-07-24,male,Aust-Agder,AA,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005,http://data.stortinget.no/eksport/personbilde?personid=GHA&storrelse=middels
GHA,Gunnar,Halvorsen,Gunnar Halvorsen,"Halvorsen, Gunnar",1945-07-24,male,Aust-Agder,AA,Arbeiderpartiet,A,1997-2001,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1997-2001,http://data.stortinget.no/eksport/personbilde?personid=GHA&storrelse=middels
GHA,Gunnar,Halvorsen,Gunnar Halvorsen,"Halvorsen, Gunnar",1945-07-24,male,Aust-Agder,AA,Arbeiderpartiet,A,1993-97,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1993-97,
GHB,Gro Harlem,Brundtland,Gro Harlem Brundtland,"Brundtland, Gro Harlem",1939-04-20,female,Oslo,Os,Arbeiderpartiet,A,1993-97,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1993-97,
GHB,Gro Harlem,Brundtland,Gro Harlem Brundtland,"Brundtland, Gro Harlem",1939-04-20,female,Oslo,Os,Arbeiderpartiet,A,1989-93,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1989-93,
GHB,Gro Harlem,Brundtland,Gro Harlem Brundtland,"Brundtland, Gro Harlem",1939-04-20,female,Oslo,Os,Arbeiderpartiet,A,1985-89,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1985-89,
GHB,Gro Harlem,Brundtland,Gro Harlem Brundtland,"Brundtland, Gro Harlem",1939-04-20,female,Oslo,Os,Arbeiderpartiet,A,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85,
GHB,Gro Harlem,Brundtland,Gro Harlem Brundtland,"Brundtland, Gro Harlem",1939-04-20,female,Oslo,Os,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81,
GJB,Geir Jørgen,Bekkevold,Geir Jørgen Bekkevold,"Bekkevold, Geir Jørgen",1963-11-19,male,Telemark,Te,Kristelig Folkeparti,KrF,2017-2021,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2017-2021,http://data.stortinget.no/eksport/personbilde?personid=GJB&storrelse=middels
GJB,Geir Jørgen,Bekkevold,Geir Jørgen Bekkevold,"Bekkevold, Geir Jørgen",1963-11-19,male,Telemark,Te,Kristelig Folkeparti,KrF,2013-2017,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2013-2017,http://data.stortinget.no/eksport/personbilde?personid=GJB&storrelse=middels
GJB,Geir Jørgen,Bekkevold,Geir Jørgen Bekkevold,"Bekkevold, Geir Jørgen",1963-11-19,male,Telemark,Te,Kristelig Folkeparti,KrF,2009-2013,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2009-2013,http://data.stortinget.no/eksport/personbilde?personid=GJB&storrelse=middels
GJH,Gjermund,Hagesæter,Gjermund Hagesæter,"Hagesæter, Gjermund",1960-12-12,male,Hordaland,Ho,Fremskrittspartiet,FrP,2013-2017,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2013-2017,http://data.stortinget.no/eksport/personbilde?personid=GJH&storrelse=middels
GJH,Gjermund,Hagesæter,Gjermund Hagesæter,"Hagesæter, Gjermund",1960-12-12,male,Hordaland,Ho,Fremskrittspartiet,FrP,2009-2013,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2009-2013,http://data.stortinget.no/eksport/personbilde?personid=GJH&storrelse=middels
GJH,Gjermund,Hagesæter,Gjermund Hagesæter,"Hagesæter, Gjermund",1960-12-12,male,Hordaland,Ho,Fremskrittspartiet,FrP,2005-2009,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2005-2009,http://data.stortinget.no/eksport/personbilde?personid=GJH&storrelse=middels
