id,name__de,name__nds,name__nb,name__da,name__nn,name__sv,name__fr,name__en,name__cy,name__nl,name,wikipedia__de,wikipedia__nds,gender,birth_date,death_date,family_name,given_name,identifier__bundestag,original_wikiname,name__es,name__ca,name__oc,name__hu,wikipedia__en,image,identifier__VIAF,identifier__GND,name__la,name__pl,wikipedia__fr,wikipedia__la,wikipedia__pl,identifier__freebase,name__it,name__bar,name__cs,name__de_at,name__de_ch,name__en_ca,name__en_gb,name__fi,name__pt,name__tr,wikipedia__commons,identifier__ISNI,identifier__LCAuth,identifier__ULAN,identifier__NTA,identifier__Munzinger,identifier__BNF,name__gl,identifier__FAST,identifier__ODIS,identifier__GTAA,website,facebook,name__af,name__an,name__ast,name__br,name__co,name__eo,name__et,name__eu,name__frp,name__fur,name__ga,name__gd,name__hr,name__ia,name__id,name__ie,name__io,name__is,name__kg,name__lb,name__li,name__lij,name__mg,name__min,name__ms,name__nap,name__nds_nl,name__nrm,name__pcd,name__pms,name__pt_br,name__rm,name__ro,name__sc,name__scn,name__sco,name__sk,name__sl,name__sr_el,name__sw,name__vec,name__vi,name__vls,name__vo,name__wa,name__wo,name__zu,name__gsw,wikipedia__dewikiquote,identifier__SUDOC,wikipedia__no,identifier__NLI,identifier__EuroparlMEP,twitter,name__ja,wikipedia__ja,identifier__OLID,identifier__CANTIC,name__zh,name__ru,name__ko,name__fa,wikipedia__ca,wikipedia__cs,wikipedia__da,wikipedia__eo,wikipedia__es,wikipedia__et,wikipedia__fa,wikipedia__fi,wikipedia__hu,wikipedia__it,wikipedia__ko,wikipedia__nl,wikipedia__pt,wikipedia__ro,wikipedia__ru,wikipedia__simple,wikipedia__sv,wikipedia__tr,wikipedia__zh,identifier__NDL,identifier__filmportal_de,wikipedia__als,name__ar,name__el,name__he,name__uk,name__eml,name__nah,wikipedia__ar,wikipedia__bar,wikipedia__cswikiquote,wikipedia__el,wikipedia__eml,wikipedia__frwikiquote,wikipedia__he,wikipedia__ie,wikipedia__nah,wikipedia__plwikiquote,wikipedia__uk,name__be_tarask,wikipedia__be_x_old,wikipedia__enwikiquote,wikipedia__mg,wikipedia__oc,name__bs,name__lmo,name__lt,name__sq,name__war,name__hy,name__hsb,wikipedia__af,wikipedia__hsb,wikipedia__hy,wikipedia__id,wikipedia__io,wikipedia__is,wikipedia__itwikiquote,wikipedia__lt,wikipedia__sco,wikipedia__sk,wikipedia__vi,wikipedia__war,identifier__NKC,name__ceb,wikipedia__lb,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__be,name__sh,name__sr_ec,name__bg,name__ka,name__sr,name__lv,name__qu,name__fy,wikipedia__be,wikipedia__bg,wikipedia__eswikiquote,wikipedia__eu,wikipedia__hr,wikipedia__ka,wikipedia__lv,wikipedia__ptwikiquote,wikipedia__qu,wikipedia__sh,wikipedia__sl,wikipedia__sr,identifier__IMDB,identifier__MusicBrainz,identifier__BNE,identifier__NUKAT,identifier__NNDB,identifier__GNC,identifier__Britannica,identifier__SELIBR,identifier__ADS,identifier__N6I,name__dsb,name__ksh,name__ku,name__mk,name__mr,name__pnb,name__tg,name__yo,name__ta,name__hi,name__stq,name__uz,name__ur,wikipedia__an,wikipedia__br,wikipedia__bs,wikipedia__cy,wikipedia__dewikivoyage,wikipedia__dsb,wikipedia__eowikiquote,wikipedia__fy,wikipedia__gl,wikipedia__glwikiquote,wikipedia__hi,wikipedia__huwikiquote,wikipedia__ksh,wikipedia__ku,wikipedia__mk,wikipedia__mr,wikipedia__nn,wikipedia__pnb,wikipedia__ruwikiquote,wikipedia__sc,wikipedia__sq,wikipedia__stq,wikipedia__svwikiquote,wikipedia__sw,wikipedia__tg,wikipedia__ur,wikipedia__uz,wikipedia__yo,identifier__NLA,identifier__PTBNP,identifier__BIBSYS,identifier__NLAtrove,identifier__NPG,identifier__discogs,identifier__BVMC,name__vmf,name__kk,wikipedia__kk,name__az,name__bn,name__bo,name__ckb,name__cv,name__diq,name__ext,name__fo,name__gv,name__ha,name__ilo,name__jv,name__koi,name__lad,name__mhr,name__ml,name__mn,name__my,name__nov,name__pag,name__pdc,name__ps,name__sah,name__th,name__tl,name__tt,name__ty,name__mzn,name__se,name__nan,name__hak,name__pa,name__kw,name__arz,name__yi,name__tet,name__am,name__ne,name__yue,name__zea,name__wuu,name__mai,wikipedia__am,wikipedia__arz,wikipedia__ast,wikipedia__az,wikipedia__azwikiquote,wikipedia__bgwikiquote,wikipedia__bn,wikipedia__bo,wikipedia__cawikiquote,wikipedia__ckb,wikipedia__cswikinews,wikipedia__cv,wikipedia__cywikiquote,wikipedia__dewikinews,wikipedia__diq,wikipedia__elwikiquote,wikipedia__enwikinews,wikipedia__enwikisource,wikipedia__eowikinews,wikipedia__eswikinews,wikipedia__ext,wikipedia__fiwikiquote,wikipedia__fo,wikipedia__frp,wikipedia__frwikinews,wikipedia__ga,wikipedia__gd,wikipedia__gv,wikipedia__hak,wikipedia__ha,wikipedia__ia,wikipedia__idwikiquote,wikipedia__ilo,wikipedia__itwikinews,wikipedia__jv,wikipedia__koi,wikipedia__kowikinews,wikipedia__kw,wikipedia__lad,wikipedia__li,wikipedia__lmo,wikipedia__mai,wikipedia__mhr,wikipedia__ml,wikipedia__mn,wikipedia__ms,wikipedia__my,wikipedia__mzn,wikipedia__ne,wikipedia__nlwikiquote,wikipedia__nov,wikipedia__pag,wikipedia__pa,wikipedia__pdc,wikipedia__ps,wikipedia__ptwikinews,wikipedia__ruwikinews,wikipedia__sah,wikipedia__scn,wikipedia__se,wikipedia__slwikiquote,wikipedia__srwikinews,wikipedia__svwikinews,wikipedia__ta,wikipedia__tet,wikipedia__th,wikipedia__tl,wikipedia__trwikinews,wikipedia__trwikiquote,wikipedia__tt,wikipedia__ty,wikipedia__ukwikiquote,wikipedia__vo,wikipedia__wuu,wikipedia__yi,wikipedia__zea,wikipedia__zh_min_nan,wikipedia__zh_yue,wikipedia__zhwikinews,identifier__AlloCine,identifier__LNB,identifier__CSPAN,identifier__PORT,married_name,identifier__kinopoisk,identifier__CSFD,wikipedia__species,wikipedia__bswikiquote,identifier__CERL,wikipedia__rowikiquote,identifier__parlement,identifier__BAV,identifier__SFDb,identifier__PACE,identifier__halensis,name__rw,wikipedia__rw,electoral_district,identifier__DBNL,pseudonym,identifier__britishmuseum,identifier__heidelberg,identifier__BBF,identifier__MGP,identifier__zbMATH,identifier__NLP,name__ht,wikipedia__ht,identifier__BPN,name__aa,name__ace,name__ak,name__ang,name__ay,name__bcl,name__bi,name__bjn,name__bm,name__cbk_zam,name__cdo,name__ch,name__cho,name__chy,name__cr,name__crh_latn,name__csb,name__de_formal,name__dtp,name__ee,name__egl,name__ff,name__fit,name__fj,name__frc,name__frr,name__gag,name__gn,name__jbo,name__sn,name__su,identifier__HDS,wikipedia__ltwikiquote,name__pfl,wikipedia__pfl,birth_name,identifier__BMLO,wikipedia__arwikiquote,wikipedia__co,wikipedia__hewikiquote,wikipedia__liwikiquote,wikipedia__pms,wikipedia__skwikiquote,identifier__OpenPlaques,name__vro,name__sa,wikipedia__fiu_vro,wikipedia__sa,identifier__SCOPE,wikipedia__fawikiquote,name__hrx,name__lfn,name__pdt,name__sli,wikipedia__ang,identifier__elonet,identifier__IIAF,identifier__CiNii,identifier__saebi,name__jam,name__kab,name__pap,name__prg,name__rgn,name__ky,wikipedia__ky,identifier__Oxforddnb,identifier__hansard,name__mt,identifier__senate_nl,identifier__DNF,name__kana,identifier__allmovie,name__te,wikipedia__te,instagram,wikipedia__kowikiquote,identifier__CTHS,identifier__magdeburg,identifier__bigenc_ru,identifier__youtube,identifier__wikitree,wikipedia__nowikiquote,name__szl,wikipedia__szl,identifier__NSK
Q15854424,Wilfried Lorenz,,,,,,Wilfried Lorenz,Wilfried Lorenz,,Wilfried Lorenz,Wilfried Lorenz,Wilfried Lorenz (Politiker),,male,1942-09-17,,,Wilfried,http://www.bundestag.de/bundestag/abgeordnete18/biografien/L/lorenz_wilfried.html,Wilfried Lorenz (Politiker),,,,,,"https://upload.wikimedia.org/wikipedia/commons/2/21/Lorenz,_Wilfried-0700.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2573,Gustav Heinemann,Gustav Heinemann,Gustav Heinemann,Gustav Heinemann,Gustav Heinemann,Gustav Heinemann,Gustav Heinemann,Gustav Heinemann,,Gustav Heinemann,Gustav Heinemann,Gustav Heinemann,Gustav Heinemann,male,1899-07-23,1976-07-07,Heinemann,Gustav,,Gustav Heinemann,Gustav Heinemann,Gustav Heinemann,Gustav Heinemann,Gustav Heinemann,Gustav Heinemann,"https://upload.wikimedia.org/wikipedia/commons/3/3a/Bundesarchiv_Bild_146-2007-0037,_Gustav_Heinemann.jpg",41879327,118548115,Gustavus Heinemann,Gustav Heinemann,Gustav Heinemann,Gustavus Heinemann,Gustav Heinemann,/m/0qmcp,Gustav Heinemann,,Gustav Heinemann,,,,,Gustav Heinemann,Gustav Heinemann,Gustav Heinemann,Gustav Heinemann,0000 0001 0891 2301,n50029981,,069555621,00000002635,121594049,,9963,,106369,,,,,,Gustav Heinemann,,Gustav Heinemann,,Gustav Heinemann,,,,,Gustav Heinemann,,Gustav Walter Heinemann,,Gustav Heinemann,,,Gustav Heinemann,,,,,,,,,,,,,Gustav Heinemann,,,Gustav Heinemann,,,,,,,,,,,,Gustav Heinemann,Gustav Heinemann,030112915,Gustav Heinemann,000407133,,,グスタフ・ハイネマン,グスタフ・ハイネマン,,a11098570,古斯塔夫·海涅曼,Густав Хайнеман,구스타프 하이네만,گوستاو هاینمان,Gustav Heinemann,Gustav Heinemann,Gustav Heinemann,Gustav Heinemann,Gustav Heinemann,,گوستاو هاینمان,Gustav Heinemann,Gustav Heinemann,Gustav Heinemann,구스타프 하이네만,Gustav Heinemann,Gustav Heinemann,Gustav Heinemann,"Хайнеман, Густав",Gustav Heinemann,Gustav Heinemann,Gustav Heinemann,古斯塔夫·海涅曼,,b2eb35ebbc914775be577302a519d3a0,Gustav Heinemann,غوستاف هاينيمان,Γκούσταβ Χάινεμαν,,Густав Хайнеман,,,غوستاف هاينيمان,,Gustav Heinemann,,,,,,,,Густав Хайнеман,Густаў Гайнэман,Густаў Гайнэман,,,Gustav Heinemann,,,Gustav Heinemann,Gustav Heinemann,,,,,,,Gustav Walter Heinemann,Gustav Heinemann,,Gustav Heinemann,Gustav Heinemann,Gustav Heinemann,,,,,,Gustav Heinemann,,,,,,,Густаў Хайнеман,,,Густав Хайнеман,გუსტავ ჰაინემანი,,,,,Густаў Хайнеман,Густав Хайнеман,,Gustav Heinemann,Gustav Heinemann,გუსტავ ჰაინემანი,,,,,,,nm2753376,,XX1302720,,790/000111457,,,,,,,,,,गुस्टाफ हाइनेमान,گستاف ہائینمان,,Gustav Heinemann,கஸ்டவ் ஹெயின்மேன்,,Gustav Heinemann,,گستاو ہائنمین,,Gustav Heinemann,,,,,,,,,,,,,,गुस्टाफ हाइनेमान,,گستاف ہائینمان,,,Gustav Heinemann,Gustav Heinemann,,,,گستاو ہائنمین,,Gustav Heinemann,,,,1061622,,,,,Густав Хайнеман,Густав Хайнеман,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1540093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1321146,Klaus Hasenfratz,,Klaus Hasenfratz,Klaus Hasenfratz,Klaus Hasenfratz,Klaus Hasenfratz,Klaus Hasenfratz,Klaus Hasenfratz,,Klaus Hasenfratz,Klaus Hasenfratz,Klaus Hasenfratz,,male,1946-05-31,,,Klaus,http://webarchiv.bundestag.de/archive/2007/0206/mdb/mdb14/bio/H/hasenkl0.html,Klaus Hasenfratz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1078281,Christel Deichmann,,Christel Deichmann,Christel Deichmann,Christel Deichmann,Christel Deichmann,Christel Deichmann,Christel Deichmann,,Christel Deichmann,Christel Deichmann,Christel Deichmann,,female,1941-08-29,,,Christel,http://webarchiv.bundestag.de/archive/2007/0206/mdb/mdb14/bio/D/deichch0.html,Christel Deichmann,,,,,,,,,,,,,,,Christel Deichmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christel Kruse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q73500,Philipp Mißfelder,,Philipp Mißfelder,Philipp Mißfelder,Philipp Mißfelder,Philipp Mißfelder,Philipp Mißfelder,Philipp Mißfelder,Philipp Mißfelder,Philipp Mißfelder,Philipp Mißfelder,Philipp Mißfelder,,male,1979-08-25,2015-07-13,,Philipp,http://www.bundestag.de/bundestag/abgeordnete18/biografien/M/missfelder_philipp.html,Philipp Mißfelder,Philipp Mißfelder,Philipp Mißfelder,Philipp Mißfelder,Philipp Mißfelder,Philipp Mißfelder,https://upload.wikimedia.org/wikipedia/commons/b/be/PhilippMissfelder2008.jpg,107711156,140713840,Philippus Mißfelder,,Philipp Missfelder,Philippus Mißfelder,,/m/0cwkmp,Philipp Mißfelder,,,,Philipp Missfelder,,,,,,Category:Philipp Mißfelder,,,,,00000024641,,Philipp Mißfelder,,,,http://www.philipp-missfelder.de/,philipp.missfelder,,,,,,,Philipp Mißfelder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philipp Mißfelder,,Philipp Mißfelder,,,missfelder,,,,,菲利普·梅斯菲爾德,"Мисфельдер, Филипп",,,,,,,,Philipp Mißfelder,,,,Philipp Mißfelder,,,,,"Мисфельдер, Филипп",Philipp Mißfelder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ฟิลิปป์ มิสเฟลเดอร์,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ฟิลิปป์ มิสเฟลเดอร์,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1533582,Simone Probst,,Simone Probst,Simone Probst,Simone Probst,Simone Probst,Simone Probst,Simone Probst,,Simone Probst,Simone Probst,Simone Probst,,female,1967-12-03,,,Simone,http://webarchiv.bundestag.de/archive/2007/0206/mdb/mdb15/bio/P/probssi0.html,Simone Probst,,,,,,,,,,,,,,,Simone Probst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1618318,Hildegard Bleyler,,Hildegard Bleyler,Hildegard Bleyler,Hildegard Bleyler,Hildegard Bleyler,Hildegard Bleyler,Hildegard Bleyler,,Hildegard Bleyler,Hildegard Bleyler,Hildegard Bleyler,,female,1899-11-12,1984-02-06,,Hildegard,,Hildegard Bleyler,Hildegard Bleyler,,,Hildegard Bleyler,,,107703566,140705023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q14943152,Cemile Giousouf,,,,,,Cemile Giousouf,Cemile Giousouf,,Cemile Giousouf,Cemile Giousouf,Cemile Giousouf,,female,1978-05-05,,,Cemile,http://www.bundestag.de/bundestag/abgeordnete18/biografien/G/giousouf_cemile/258378,Cemile Giousouf,,,,,Cemile Giousouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://cemile-giousouf.de/,cemile.giousouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1270207,Lothar Riebsamen,,Lothar Riebsamen,Lothar Riebsamen,Lothar Riebsamen,Lothar Riebsamen,Lothar Riebsamen,Lothar Riebsamen,,Lothar Riebsamen,Lothar Riebsamen,Lothar Riebsamen,,male,1957-09-24,,,Lothar,http://www.bundestag.de/bundestag/abgeordnete18/biografien/R/riebsamen_lothar.html,Lothar Riebsamen,,,,,,https://upload.wikimedia.org/wikipedia/commons/9/9f/Lothar_Riebsamen_(2014).jpg,,,,,,,,,Lothar Riebsamen,,,,,,,,,,,,,,,,,,,,,http://www.lothar-riebsamen.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1224093,Dietrich Wetzel,,Dietrich Wetzel,Dietrich Wetzel,Dietrich Wetzel,Dietrich Wetzel,Dietrich Wetzel,Dietrich Wetzel,Dietrich Wetzel,Dietrich Wetzel,Dietrich Wetzel,Dietrich Wetzel,,male,1936-10-27,2006-09-02,,Dietrich,,Dietrich Wetzel,Dietrich Wetzel,,,Dietrich Wetzel,,,7929667,143098411,,,,,,,Dietrich Wetzel,,,,,,,,,,,0000 0001 0813 655X,n84115347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172396336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1519244,Gesine Multhaupt,,Gesine Multhaupt,Gesine Multhaupt,Gesine Multhaupt,Gesine Multhaupt,Gesine Multhaupt,Gesine Multhaupt,,Gesine Multhaupt,Gesine Multhaupt,Gesine Multhaupt,,female,1963-05-19,,,Gesine,http://webarchiv.bundestag.de/archive/2010/0427/bundestag/abgeordnete/bio/M/multhge0.html,Gesine Multhaupt,,,,,,,,,,,,,,,Gesine Multhaupt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1444314,Frank Tiesler,,,,,,Frank Tiesler,Frank Tiesler,,Frank Tiesler,Frank Tiesler,Frank Tiesler,,male,1938-04-20,,,Frank,,Frank Tiesler,Frank Tiesler,,,Frank Tiesler,,,51927713,,,,,,,,,,,,,,,,,,,,n94004406,,,,14539460b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
