id,name__ro,name__en,name__af,name__an,name__ast,name__bar,name__bm,name__br,name__ca,name__co,name__cs,name__cy,name__da,name__de,name__de_at,name__de_ch,name__en_ca,name__en_gb,name__eo,name__es,name__et,name__eu,name__fi,name__fr,name__frc,name__frp,name__fur,name__ga,name__gd,name__gl,name__gsw,name__hr,name__hu,name__ia,name__id,name__ie,name__io,name__it,name__jam,name__kab,name__kg,name__lb,name__li,name__lij,name__lt,name__lv,name__mg,name__min,name__ms,name__nap,name__nb,name__nds,name__nds_nl,name__nl,name__nn,name__nrm,name__oc,name__pap,name__pcd,name__pl,name__pms,name__prg,name__pt,name__pt_br,name__rgn,name__rm,name__sc,name__scn,name__sco,name__sk,name__sr_el,name__sv,name__sw,name__tr,name__vec,name__vi,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,name,wikipedia__ro,gender,birth_date,original_wikiname,name__la,wikipedia__en,wikipedia__fr,wikipedia__hu,wikipedia__la,identifier__freebase,given_name,name__bs,name__is,name__lmo,name__sl,name__sq,wikipedia__pl,image,website,wikipedia__sk,family_name,identifier__EuroparlMEP,wikipedia__de,wikipedia__it,wikipedia__sv,death_date,name__he,name__ru,name__ja,name__zh,name__uk,wikipedia__ca,wikipedia__cs,wikipedia__da,wikipedia__es,wikipedia__et,wikipedia__eu,wikipedia__he,wikipedia__ja,wikipedia__mg,wikipedia__nl,wikipedia__pt,wikipedia__ru,wikipedia__sl,wikipedia__uk,wikipedia__zh,identifier__ISNI,identifier__VIAF,identifier__GND,identifier__LCAuth,identifier__BNF,identifier__SUDOC,identifier__Munzinger,identifier__FAST,wikipedia__commons,wikipedia__eo,name__bg,wikipedia__bg,wikipedia__rowikiquote,name__ar,wikipedia__ar,wikipedia__simple,name__ka,name__el,name__sr,name__az,name__ko,name__fa,name__mk,name__be,name__sh,wikipedia__az,wikipedia__be,wikipedia__el,wikipedia__enwikinews,wikipedia__fa,wikipedia__fi,wikipedia__gl,wikipedia__id,wikipedia__ie,wikipedia__io,wikipedia__ka,wikipedia__ko,wikipedia__lb,wikipedia__lmo,wikipedia__lt,wikipedia__no,wikipedia__oc,wikipedia__plwikiquote,wikipedia__ruwikinews,wikipedia__sco,wikipedia__sh,wikipedia__sr,wikipedia__tr,wikipedia__vi,identifier__GTAA,identifier__parlement,twitter,facebook,name__zh_hans,name__zh_hant,name__zh_hk,name__rup,name__sr_ec,wikipedia__roa_rup,last_seen,identifier__PACE,occupation,identifier__NSZL,wikipedia__rowikinews,wikipedia__br,name__fo,name__kl,wikipedia__hr,email,identifier__youtube,identifier__quora,identifier__google_knowledge,name__hsb,wikipedia__hsb,name__tt,name__ceb,identifier__Britannica,wikipedia__ms,name__be_tarask,identifier__NTA,wikipedia__lv,identifier__OLID,name__zh_cn,wikipedia__mk,linkedin,name__hy,wikipedia__hy,name__lfn,wikipedia__enwikisource,wikipedia__eswikiquote,wikipedia__frwikisource,wikipedia__itwikisource,wikipedia__rowikisource,wikipedia__sq,identifier__NKC,identifier__CANTIC,identifier__SELIBR,identifier__NLA,identifier__britishmuseum,identifier__GNC,identifier__AGORHA,identifier__NLAtrove,identifier__NLI,identifier__BNE,identifier__nlg,identifier__snac,identifier__persee,identifier__ne_se,identifier__BIBSYS,identifier__BAV,identifier__NUKAT,identifier__PTBNP,identifier__SBN_it,identifier__MusicBrainz,electoral_district,identifier__IMDB,identifier__PORT,name__uz,name__ta,name__pam,name__yo,name__fy,name__rmy,name__mr,name__qu,wikipedia__be_x_old,wikipedia__cy,wikipedia__fy,wikipedia__ga,wikipedia__gd,wikipedia__itwikiquote,wikipedia__mr,wikipedia__nn,wikipedia__pam,wikipedia__qu,wikipedia__rmy,wikipedia__scn,wikipedia__uz,wikipedia__yo,identifier__NNDB,name__dsb,name__pfl,name__frr,identifier__discogs,name__zh_sg,name__zh_tw,name__kk,wikipedia__kk,identifier__bigenc_ru,identifier__IIAF,identifier__ioc_athlete,name__mo,pseudonym,name__th,wikipedia__th,name__azb,wikipedia__azb,identifier__NDL,identifier__NSK,wikipedia__pms,identifier__zbMATH,identifier__MGP,identifier__ULAN,wikipedia__ast,wikipedia__enwikiquote,wikipedia__huwikiquote,wikipedia__svwikiquote,wikipedia__ltwikiquote,wikipedia__ukwikiquote,identifier__NPG,identifier__songkick,identifier__BVMC,identifier__CONOR,identifier__google_plus,wikipedia__species,identifier__JewishEnc,identifier__Gutenberg,identifier__NLP,wikipedia__ruwikisource,name__pa,name__ba,wikipedia__ba,wikipedia__pa,identifier__EGAXA,identifier__CERL,name__mi,identifier__BBC_things
Q18548413,Cătălina Ștefănescu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cătălina Ștefănescu,Cătălina Ștefănescu,female,1988-08-28,Elena Cătălina Ștefănescu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18548416,Florian Ștefănescu-Goangă,Florian Ștefănescu-Goangă,,,,,,,,,,,,Florian Ștefanescu-Goangă,,,,,,Florian Ștefanescu-Goangă,,,,Florian Ștefanescu-Goangă,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florian Ștefanescu-Goangă,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florian Ștefănescu-Goangă,Florian Ștefănescu-Goangă,male,1881-04-05,,,Florian Ștefănescu-Goangă,,,,,Florian,,,,Florian Ștefănescu-Goangă,,,https://upload.wikimedia.org/wikipedia/commons/8/82/Florian_Stefanescu_Goanga_(bust).jpg,,,,,,,,1958-03-26,,,,,,,,,,,,,,,,,,,,,0000 0000 1682 7580,52796743,130496146,,,082033390,,,Category:Florian Ștefănescu-Goangă,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psychologist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18548437,Gheorghe-Mirel Taloș,Gheorghe-Mirel Taloș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gheorghe-Mirel Taloș,Gheorghe-Mirel Taloș,male,1973-12-03,Gheorghe-Mirel Taloș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18548493,Constantin Teculescu,Constantin Teculescu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Constantin Teculescu,Constantin Teculescu,male,,,Constantinus Teculescu,,,,Constantinus Teculescu,,Constantin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18548609,Mircea Nicu Toader,Mircea-Nicu Toader,,,,,,,,,,,,,,,,,,,,,,Mircea-Nicu Toader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mircea-Nicu Toader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mircea Nicu Toader,Mircea-Nicu Toader,male,1948-01-23,Mircea-Nicu Toader,,,,,,,,,,,Mircea-Nicu Toader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18548694,Grigore Triandafil,Grigore Trandafil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grigore Triandafil,Grigore Triandafil,male,1840-02-04,,,Grigore Trandafil,,,,,Grigore,,,,,,,,,,,,,,,1907-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18548846,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,,,,,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,,,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,,,,,Elena-Ramona Uioreanu,,,,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,,,,,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,,,,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,,Elena-Ramona Uioreanu,,,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,,Elena-Ramona Uioreanu,,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,,Elena-Ramona Uioreanu,,,Elena-Ramona Uioreanu,,,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,female,1975-02-22,Elena-Ramona Uioreanu,,,,,,,,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,Elena-Ramona Uioreanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18548918,Eugen Uricec,Eugen Uricec,,,,,,,,,,,,,,,,,,,,,,Eugen Uricec,,,,,,,,,,,,,,Eugen Uricec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eugen Uricec,Eugen Uricec,male,1958-05-10,Eugen Uricec,,,,,,,Eugen,,,,,,,https://upload.wikimedia.org/wikipedia/commons/a/aa/Informal_meeting_of_environment_ministers._Arrivals_Eugen-Constantin_Uricec_(35103596113).jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18549025,Șerban Valeca,Șerban Valeca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Șerban Valeca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Șerban Valeca,Șerban Valeca,male,1956-06-23,,Șerban Valeca,,,,Șerban Valeca,,Șerban,,,,Șerban Valeca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18549217,Aurel Vlădoiu,Aurel Vlădoiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aurel Vlădoiu,Aurel Vlădoiu,male,1948-01-27,Aurel Vlădoiu,,,,,,,Aurel,,,,Aurel Vlădoiu,,,,,,,,,,,2015-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18549271,Valerian Vreme,Valerian Vreme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valerian Vreme,Valerian Vreme,male,1963-07-13,Valerian Vreme,Valerianus Vreme,,,,Valerianus Vreme,,,,,,Valerian Vreme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18549337,Daniel-Cătălin Zamfir,Daniel-Cătălin Zamfir,,,,,,,,,,,,Daniel-Cătălin Zamfir,,,,,,,,,,Daniel-Cătălin Zamfir,,,,,,,,,Daniel-Cătălin Zamfir,,,,,,,,,,,,,,,,,,,,,Daniel-Cătălin Zamfir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daniel-Cătălin Zamfir,Daniel-Cătălin Zamfir,male,1967-03-10,Daniel-Cătălin Zamfir,,,,,,,Daniel,,,,Daniel-Cătălin Zamfir,,,https://upload.wikimedia.org/wikipedia/commons/9/9f/Daniel_Zamfir.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18549450,Viorel Ștefan,Viorel Ștefan,,,,,,,,,,,,,,,,,,,,,,Viorel Ștefan,,,,,,,,,,,,,,Viorel Ștefan,,,,,,,,,,,,,,,,Viorel Ștefan,,,,,,Viorel Ștefan,,,,,,,,,,,,,,,,,,,,,,,Viorel Ștefan,Viorel Ștefan,male,1954-07-26,Viorel Ștefan,Viorel Ștefan,,Viorel Ștefan,,Viorel Ștefan,,Viorel,,,,Viorel Ștefan,,Viorel Ștefan,,,,,,,Viorel Ștefan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18549532,Dan Bordeianu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dan Bordeianu,Dan Bordeianu (politician),male,1967-05-09,Dan Bordeianu (politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18549570,Mircea Gheorghe Drăghici,Mircea Gheorghe Drăghici,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mircea Gheorghe Drăghici,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mircea Gheorghe Drăghici,Mircea Gheorghe Drăghici,male,1966-04-08,Mircea Gheorghe Drăghici,,Mircea Gheorghe Drăghici,,,,,Mircea,,,,Mircea Gheorghe Drăghici,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18549572,Gavril Mîrza,Gavril Mîrza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gavril Mîrza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gavril Mîrza,Gavril Mîrza,male,1949-07-27,Gavril Mîrza,,,,,,,,,,,Gavril Mîrza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18549627,Virgil Petrescu,Virgil Petrescu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Virgil Petrescu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Virgil Petrescu,Virgil Petrescu,male,1942-08-26,,Virgilius Petrescu,,,,Virgilius Petrescu,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/f/f2/Virgil_Petrescu.jpg,,,,,,Virgil Petrescu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18549720,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,,,,,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,,,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,,,,,Ion Th. Simionescu,,,,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,,,,,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,,,,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,,Ion Th. Simionescu,,,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,,Ion Th. Simionescu,,Ion Th. Simionescu,Ion Th. Simionescu,,Ion Th. Simionescu,,,Ion Th. Simionescu,,,Ion Th. Simionescu,Ion Th. Simionescu,male,1873-07-10,,,Ion Th. Simionescu,,,,,Ion,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,Ion Th. Simionescu,,https://upload.wikimedia.org/wikipedia/commons/6/6f/IonSimionescu.jpg,,,,,,,,1944-01-07,,,,,,,,,,,,,,,,,,,,,0000 0000 8453 1730,70538369,,,,133203069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,paleontologist,,,,,,,,,,,,,,,,,,133505960,,OL1113703A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ion Simionescu,,,,,,,,,,,,
Q18549786,Gheorghe Tokay,Gheorghe Tokay,,,,,,,,,,,,,,,,,,,,,,Gheorghe Tokay,,,,,,,,,Tokay György,,,,,,,,,,,,,,,,,,,,,Gheorghe Tokay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gheorghe Tokay,Gheorghe Tokay,male,1939-03-27,,Georgius Tokay,,György Tokay,Tokay György,Georgius Tokay,,Gheorghe,,,,Gheorghe Tokay,,,,,,,,,,,2016-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18647975,Ioan Vulpescu,Ioan Vulpescu,,,,,,,,,,,,,,,,,,,,,,Ionuț Vulpescu,,,,,,,,,Ioan Vulpescu,,,,,,,,,,,,,,,,,,,,,Ionuț Vulpescu,,,,,,Ioan Vulpescu,,,,,,,,,,,,,,,,,,,,,,,Ioan Vulpescu,Ioan Vulpescu,male,1976-06-17,Ioan Vulpescu,Ionuț Vulpescu,Ioan Vulpescu,Ionuț Vulpescu,Ioan Vulpescu,Ionuţ Vulpescu,,Ioan,,,,Ioan Vulpescu,,Ioan Vulpescu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18920227,,Alexandru Bassarab,,,,,,,,,,,,,,,,,,Alexandru Bassarab,,,,Alexandru Bassarab,,,,,,,,,Alexandru Bassarab,,,,,,,,,,,,,,,,,,,,,Alexandru Bassarab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alexandru Bassarab,,male,1907-08-07,,,Alexandru Bassarab,,,,,Alexandru,,,,Alexandru Bassarab,,,https://upload.wikimedia.org/wikipedia/commons/6/64/Alexandru_Bassarab_-_Autoportret.jpg,,,,,,,,1941-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Alexandru Bassarab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,painter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
