id,name__pt,name__en,name__de,name__it,name__fr,name,wikipedia__pt,gender,birth_date,death_date,given_name,original_wikiname,name__nb,name__da,name__nn,name__sv,website,name__es,wikipedia__en,identifier__ISNI,identifier__VIAF,name__pl,name__ro,wikipedia__pl,wikipedia__ro,identifier__EuroparlMEP,name__uk,name__nl,name__cs,wikipedia__commons,wikipedia__cs,wikipedia__de,wikipedia__es,wikipedia__fa,wikipedia__fr,wikipedia__it,wikipedia__nl,wikipedia__no,wikipedia__sv,wikipedia__uk,image,identifier__GTAA,identifier__parlement,identifier__BNF,identifier__SUDOC,identifier__freebase,name__fi,wikipedia__fi,identifier__LCAuth,name__ca,name__oc,name__tr,wikipedia__tr,identifier__GND,family_name,name__ru,wikipedia__ru,name__et,wikipedia__et,name__gl,name__zh,wikipedia__gl,wikipedia__zh,name__ar,name__be,name__bg,name__el,name__eo,name__eu,name__ga,name__gv,name__he,name__hi,name__hr,name__hu,name__id,name__io,name__ja,name__ka,name__ko,name__la,name__lb,name__li,name__lt,name__lv,name__mn,name__ms,name__roa_tara,name__scn,name__sk,name__sl,name__sr,name__tk,name__vi,name__war,name__fa,name__an,name__sco,name__sgs,wikipedia__an,wikipedia__ar,wikipedia__bat_smg,wikipedia__be,wikipedia__bg,wikipedia__bgwikiquote,wikipedia__ca,wikipedia__cswikiquote,wikipedia__da,wikipedia__el,wikipedia__eo,wikipedia__eu,wikipedia__fiwikiquote,wikipedia__frwikinews,wikipedia__frwikiquote,wikipedia__ga,wikipedia__gv,wikipedia__he,wikipedia__hi,wikipedia__hr,wikipedia__hu,wikipedia__id,wikipedia__io,wikipedia__itwikiquote,wikipedia__itwikisource,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__la,wikipedia__lb,wikipedia__li,wikipedia__lt,wikipedia__lv,wikipedia__mn,wikipedia__ms,wikipedia__nn,wikipedia__oc,wikipedia__plwikiquote,wikipedia__roa_tara,wikipedia__ruwikinews,wikipedia__scn,wikipedia__sco,wikipedia__sk,wikipedia__sl,wikipedia__sr,wikipedia__tk,wikipedia__ukwikiquote,wikipedia__vi,wikipedia__war,identifier__NTA,identifier__CANTIC,name__tet,name__hy,wikipedia__hy,wikipedia__tet,name__en_ca,name__en_gb,name__pt_br,name__mr,name__sw,wikipedia__mr,wikipedia__sw,identifier__NLA,identifier__MusicBrainz,identifier__SELIBR,identifier__BNE,identifier__PTBNP,identifier__BAV,identifier__discogs,name__cy,wikipedia__glwikiquote,identifier__FAST,name__af,name__ast,name__bar,name__bm,name__br,name__co,name__de_at,name__de_ch,name__frc,name__frp,name__fur,name__gd,name__gsw,name__ia,name__ie,name__jam,name__kab,name__kg,name__lij,name__mg,name__nap,name__nds,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__rgn,name__rm,name__sc,name__vec,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,name__is,name__min,name__sr_el,name__pa,wikipedia__br,wikipedia__pa,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__qu,wikipedia__mg,wikipedia__qu,identifier__NNDB,identifier__Munzinger,name__ty,name__my,name__az,name__yo,name__ku,name__ext,name__ltg,name__bs,wikipedia__az,wikipedia__bs,wikipedia__ext,wikipedia__ie,wikipedia__is,wikipedia__ku,wikipedia__ltg,wikipedia__my,wikipedia__simple,wikipedia__ty,wikipedia__vo,wikipedia__yo,identifier__IMDB,identifier__SBN_it,name__mwl,wikipedia__mwl,name__sh,name__sr_ec,wikipedia__enwikisource,wikipedia__ptwikiquote,wikipedia__sh,identifier__OLID,name__tl,wikipedia__tl,wikipedia__rm,wikipedia__enwikiquote,identifier__britishmuseum,identifier__NKC,identifier__NUKAT,last_seen,identifier__TED,identifier__senate_nl,identifier__PACE,identifier__Britannica,identifier__NLI,wikipedia__hsb,name__hsb,wikipedia__eswikiquote,name__fo,name__kl,name__ky,wikipedia__ky,wikipedia__th,name__th,name__lmo,name__ba,name__si,name__bn,wikipedia__ba,wikipedia__bn,wikipedia__lmo,wikipedia__si,name__xmf,wikipedia__xmf,identifier__GNC,identifier__Gutenberg,occupation,name__ml,wikipedia__ml,wikipedia__ckb,wikipedia__ta,facebook,identifier__google_knowledge,name__mk,name__azb,name__ckb,name__sq,name__ta,wikipedia__azb,wikipedia__sq,wikipedia__uz,identifier__nlg,name__uz,wikipedia__tt,wikipedia__zh_yue,name__tt,identifier__ne_se,identifier__ORCID,name__yue,wikipedia__bewikiquote,wikipedia__nds,twitter,wikipedia__als,wikipedia__kk,wikipedia__fawikiquote,wikipedia__cy,name__kk,wikipedia__gom,wikipedia__ur,identifier__snac,wikipedia__eswikinews,name__ne,name__ur,wikipedia__ne,name__gom,wikipedia__af,wikipedia__arz,name__arz,wikipedia__zh_min_nan,name__nan,wikipedia__mai,identifier__persee,name__mai,identifier__BVMC,identifier__BBC_things,wikipedia__frr,name__frr,identifier__dialnet,identifier__whoswho_france,wikipedia__ast,wikipedia__ptwikisource,identifier__NLAtrove,name__pnb,wikipedia__pnb,identifier__NDL,identifier__nobel_prize,identifier__BIBSYS,wikipedia__pms,second_surname,identifier__AlloCine,identifier__allmovie,identifier__PORT,identifier__elonet,identifier__CSFD,identifier__kinopoisk,identifier__bigenc_ru,identifier__NLP,identifier__NPG,linkedin,wikipedia__enwikinews
Q3081880,Francisco Lucas Pires,Francisco Lucas Pires,Francisco Lucas Pires,,Francisco Lucas Pires,Francisco Lucas Pires,Francisco Lucas Pires,male,1944-10-19,1998-05-22,Francisco,Francisco Lucas Pires,Francisco Lucas Pires,Francisco Lucas Pires,Francisco Lucas Pires,Francisco Lucas Pires,,Francisco Lucas Pires,Francisco Lucas Pires,0000 0000 6651 4718,27192668,Francisco Lucas Pires,,Francisco Lucas Pires,,1363,,Francisco Lucas Pires,,,,,,,Francisco Lucas Pires,,,,,,,,,12772265q,066909872,,,,,Francisco Lucas Pires,,,,,,,,,,Francisco Lucas Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Francisco Lucas Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3081884,Francisco Madeira Lopes,Francisco Madeira Lopes,Francisco Madeira Lopes,,Francisco Madeira Lopes,Francisco Madeira Lopes,Francisco Madeira Lopes,male,1975-01-02,,Francisco,Francisco Madeira Lopes,,,,,,,,,,,,,,,,,,,,,,,Francisco Madeira Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Francisco Madeira Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q30930777,Graça Fonseca,Graça Fonseca,,,,Graça Fonseca,Graça Fonseca,female,1971-08-13,,,Graça Fonseca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Graça Fonseca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q30932423,Inês Teotónio Pereira,Inês Teotónio Pereira,,,,Inês Teotónio Pereira,Inês Teotónio Pereira,female,,,,Inês Teotónio Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inês Teotónio Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q30934473,António Carlos Monteiro,António Carlos Monteiro,,,,António Carlos Monteiro,António Carlos Monteiro,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,António Carlos Monteiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q30934714,Cecília Felgueiras de Meireles Graça,Cecília Felgueiras de Meireles Graça,,,,Cecília Felgueiras de Meireles Graça,Cecília Meireles (política),female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cecília Felgueiras de Meireles Graça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q30934717,Álvaro Castelo Branco,Álvaro Castelo Branco,,,,Álvaro Castelo Branco,Álvaro Castelo Branco,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Álvaro Castelo Branco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q30934722,Vânia Dias da Silva,Vânia Dias da Silva,,,,Vânia Dias da Silva,Vânia Dias da Silva,female,1977-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vânia Dias da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q30934734,Isabel Galriça Neto,Isabel Galriça Neto,,,,Isabel Galriça Neto,Isabel Galriça Neto,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isabel Galriça Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q30934986,Clara Marques Mendes,Clara Marques Mendes,,,,Clara Marques Mendes,Clara Marques Mendes,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clara Marques Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q30934991,Teresa Leal Coelho,,,,,Teresa Leal Coelho,Teresa Leal Coelho,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q30934999,Helena Lopes da Costa,,,,,Helena Lopes da Costa,Helena Lopes da Costa,female,,,,Helena Lopes da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q311440,António Guterres,António Guterres,António Guterres,António Guterres,António Guterres,António Guterres,António Guterres,male,1949-04-30,,António,António Guterres,António Guterres,António Guterres,António Guterres,António Guterres,http://www.antonioguterres.gov.pt/,António Guterres,António Guterres,0000 0000 7899 1212,68907606,António Guterres,Antonio Manuel de Oliveira Guterres,António Guterres,Antonio Manuel de Oliveira Guterres,,Антоніу Гутерреш,António Guterres,António Guterres,Category:António Guterres,António Guterres,António Guterres,António Guterres,آنتونیو گوترش,António Guterres,António Guterres,António Guterres,António Guterres,António Guterres,Антоніу Гутерреш,https://upload.wikimedia.org/wikipedia/commons/e/e1/António_Guterres_2013.jpg,105325,,,12864706X,/m/02dkv_,António Guterres,António Guterres,n00025864,António Guterres,António Manuel Guterres,António Guterres,António Guterres,104951775X,Guterres,Антониу Гутерреш,"Гутерреш, Антониу",António Guterres,António Guterres,António Guterres,安东尼奥·古特雷斯,António Guterres,安东尼奥·古特雷斯,أنطونيو غوتيريس,Антоніу Гутэрэш,Антониу Гутериш,Αντόνιο Γκουτέρες,António Guterres,António Guterres,,,אנטוניו גוטרש,एंटोनियो गुटेरेस,António Guterres,António Guterres,António Guterres,António Manuel Guterres,アントニオ・グテーレス,ანტონიუ გუტიერეში,안토니우 구테흐스,Antonius Guterres,António Guterres,,António Guterres,Antoniu Guterrešs,Антониу Гутерреш,,,,António Guterres,António Guterres,Антонио Гутерес,,António Guterres,,آنتونیو گوترس,António Guterres,António Guterres,,António Guterres,أنطونيو غوتيريس,,Антоніу Гутэрыш,Антониу Гутериш,,António Guterres,,António Guterres,Αντόνιο Γκουτέρες,António Guterres,António Guterres,,,,,,אנטוניו גוטרש,एंटोनियो गुटेरेस,António Guterres,António Guterres,António Guterres,António Manuel Guterres,António Guterres,,アントニオ・グテーレス,ანტონიუ გუტერეში,안토니우 구테흐스,Antonius Guterres,António Guterres,,António Guterres,Antoniu Guterrešs,Антониу Гутерреш,,,António Manuel Guterres,António Guterres,,Категория:Антониу Гутерреш,,António Guterres,António Guterres,António Guterres,Антонио Гутерес,,,António Guterres,,,,,Անտոնիու Գուտեռեշ,Անտոնիու Գուտեռեշ,,António Guterres,António Guterres,António Guterres,अँतोनियो गुतेरेस,,अँतोनियो गुतेरेस,,53834286,,250042,,43212,,,,,449752,António Guterres,António Guterres,,,António Guterres,,,,,,,,António Guterres,,António Guterres,,,,,António Guterres,,António Guterres,,,,,António Guterres,,,,,,,,,,,,António Guterres,,,ਐਨਤੋਨੀਓ ਗੁਤੇਰਸ,António Guterres,ਐਨਤੋਨੀਓ ਗੁਤੇਰਸ,安东尼奥·古特雷斯,安東尼奧·古特雷斯,安東尼奧·古特雷斯,安东尼奥·古特雷斯,安东尼奥·古特雷斯,安東尼奧·古特雷斯,António Guterres,António Guterres,António Guterres,722/000111389,,,အန်တိုနီရို ဂူတာရက်စ်,Antoniu Quterreş,,António Guterres,,,,Antoniu Quterreş,,,António Guterres,António Guterres,António Guterres,,အန်တိုနီရို ဂူတာရက်စ်,António Guterres,,,,,,António Guterres,António Guterres,António Guterres,,,António Guterres,António Guterres,,,,,António Guterres,,,,,antonio_guterres,,2181,biography/Antonio-Guterres,,António Guterres,António Guterres,,,,,,อังตอนีอู กูแตรึช,อังตอนีอู กูแตรึช,António Guterres,Антониу Гутерреш,ඇන්ටෝනියෝ ගුටරෙස්,অ্যান্টোনিও গুতারেস,Антониу Гутерреш,অ্যান্টোনিও গুতারেস,António Guterres,ඇන්ටෝනියෝ ගුටරෙස්,ანტონიუ გუტერეში,ანტონიუ გუტერეში,0247618,,politician,അന്റോണിയോ ഗുട്ടെർസ്,അന്റോണിയോ ഗുട്ടെർസ്,ئەنتۆنیۆ گوتیرێس,அந்தோனியோ குத்தேரசு,,,Антонио Гутерес,آنتونیو قوترش,ئەنتۆنیۆ گوتیرێس,António Guterres,அந்தோனியோ குத்தேரசு,آنتونیو قوترش,António Guterres,António Guterres,,António Guterres,Антониу Гутерреш,古泰理舒,Антониу Гутерреш,antonio-guterres,,古特雷斯,Антоніу Гутэрыш,António Guterres,antonioguterres,António Guterres,Антониу Гутерреш,,,Антониу Гутерриш,,اینٹونیو گوٹیریس,,,एन्टोनियो गुटेरेस,اینٹونیو گوٹیریس,एन्टोनियो गुटेरेस,,António Guterres,انتونيو جوتيريس,انتونيو جوتيريس,António Guterres,António Guterres,एन्टोनियो गुटेर्रेस,,एन्टोनियो गुटेर्रेस,,cf7094d4-0518-42b4-bccf-71ceb074a465,António Guterres,António Guterres,,,António Guterres,,,,,,,,António Guterres,,,,,,,,,,,,Category:António Guterres
Q3116195,Ilda Figueiredo,Ilda Figueiredo,Ilda Figueiredo,,Ilda Figueiredo,Ilda Figueiredo,Ilda Figueiredo,female,1948-10-30,,Ilda,Ilda Figueiredo,Ilda Figueiredo,Ilda Figueiredo,Ilda Figueiredo,Ilda Figueiredo,,Ilda Figueiredo,Ilda Figueiredo,,99980011,Ilda Figueiredo,Ilda Figueiredo,Ilda Figueiredo,Ilda Figueiredo,4466,,Ilda Figueiredo,,Category:Ilda Figueiredo,,Ilda Figueiredo,,,Ilda Figueiredo,,Ilda Figueiredo,,,,https://upload.wikimedia.org/wikipedia/commons/9/9c/Ilda_Figueiredo_2011_(cropped).jpg,,,,,/m/0552kr,Ilda Figueiredo,Ilda Figueiredo,nb2011030959,,,,,,,,,,,,,,,,,,,,,,,,,,Ilda Figueiredo,,,,,,,,,,,,,,,,Ilda Figueiredo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800026,,,Ilda Figueiredo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3119570,Guilherme d'Oliveira Martins,Guilherme d'Oliveira Martins,Guilherme d'Oliveira Martins,Guilherme de Oliveira Martins,Guilherme d'Oliveira Martins,Guilherme d'Oliveira Martins,Guilherme d'Oliveira Martins,male,1952-09-23,,Guilherme,Guilherme d'Oliveira Martins,Guilherme d'Oliveira Martins,Guilherme d'Oliveira Martins,Guilherme d'Oliveira Martins,Guilherme d'Oliveira Martins,,Guilherme d'Oliveira Martins,Guilherme d'Oliveira Martins,0000 0001 2025 5420,50430422,Guilherme d'Oliveira Martins,,Guilherme d'Oliveira Martins,,,,Guilherme d'Oliveira Martins,,,,,,,Guilherme d'Oliveira Martins,Guilherme de Oliveira Martins,,,,,https://upload.wikimedia.org/wikipedia/commons/8/80/Guilherme_d'Oliveira_Martins.jpg,,,12206597t,030702895,,,,,,,,,13394865X,Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guilherme d'Oliveira Martins,,,,,,,,,,,,,Гилерме Мартинс,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130515590,,,,,,,,,,,,,,,81469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3129652,Helena André,Helena André,Helena André,,Helena André,Helena André,Helena André,female,1960-10-29,,Helena,Helena André,,,,,,Helena André,,,,Helena André,,Helena André,,,,Helena André,,,,,,,Helena André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Helena André,,,,,,,,,,,,,,,,Helena André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3131021,Miguel Macedo,Miguel Macedo,Miguel Macedo,,Miguel Macedo,Miguel Macedo,Miguel Macedo,male,1959-05-06,,Miguel,Miguel Macedo,Miguel Macedo,Miguel Macedo,Miguel Macedo,Miguel Macedo,,Miguel Macedo,Miguel Macedo,0000 0000 7022 2099,99566599,Miguel Macedo,,Miguel Macedo,,,,Miguel Macedo,,,,Miguel Macedo,Miguel Macedo,,Miguel Macedo,,,,Miguel Macedo,,,,,,,/m/0h3qq0x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miguel Macedo,,,,,,,,,,,,,,,,Miguel Macedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3132528,Henrique Nascimento Rodrigues,Henrique Alberto Freitas do Nascimento Rodrigues,Henrique Alberto Freitas do Nascimento Rodrigues,,Henrique Alberto Freitas do Nascimento Rodrigues,Henrique Nascimento Rodrigues,Henrique Nascimento Rodrigues,male,1940-08-03,2010-04-11,Henrique,Henrique Nascimento Rodrigues,Henrique Nascimento Rodrigues,Henrique Nascimento Rodrigues,Henrique Nascimento Rodrigues,Henrique Nascimento Rodrigues,,,,,65439391,,,,,,,Henrique Alberto Freitas do Nascimento Rodrigues,,,,,,,Henrique Nascimento Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henrique Nascimento Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henrique Alberto Freitas do Nascimento Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jurist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
