id,name,full_name,birth_date,image,source,term,party,area,start_date,end_date,identifier__parlamento
555,Domingos Abrantes,Domingos Abrantes Ferreira,1936-01-19,http://app.parlamento.pt/webutils/getimage.aspx?id=555&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=555,6,PCP,Lisboa,1991-11-04,1991-11-21,555
557,João Camilo Gonçalves,João Camilo Vieira Carvalhal Gonçalves,1947-08-22,http://app.parlamento.pt/webutils/getimage.aspx?id=557&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=557,5,PCP,Lisboa,1988-06-01,1988-06-02,557
558,Helena Bastos,Maria Helena do Carmo Guilherme Bastos,1943-02-23,http://app.parlamento.pt/webutils/getimage.aspx?id=558&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=558,3,PCP,Lisboa,1984-02-09,1984-02-16,558
559,Daniel Branco,Daniel dos Reis Branco,1945-05-24,http://app.parlamento.pt/webutils/getimage.aspx?id=559&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=559,6,PCP,Lisboa,1992-03-20,1992-04-09,559
562,António Abreu,António Simões de Abreu,1947-08-06,http://app.parlamento.pt/webutils/getimage.aspx?id=562&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=562,6,PCP,Lisboa,1992-04-28,1992-05-19,562
564,Luís Peixoto,Luís Carlos Martins Peixoto,1955-10-28,http://app.parlamento.pt/webutils/getimage.aspx?id=564&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=564,6,PCP,Santarém,1992-03-05,1992-08-01,564
567,Amândio Freitas,Amândio Braulino Freitas,1950-09-06,http://app.parlamento.pt/webutils/getimage.aspx?id=567&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=567,6,PCP,Santarém,1995-07-01,1995-10-27,567
568,Raúl Castro,Raúl Fernandes de Morais e Castro,1921-08-25,http://app.parlamento.pt/webutils/getimage.aspx?id=568&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=568,2,DESC,Desconhecido,1981-03-20,1981-03-27,568
568,Raúl Castro,Raúl Fernandes de Morais e Castro,1921-08-25,http://app.parlamento.pt/webutils/getimage.aspx?id=568&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=568,3,MDP/CDE,Porto,1983-05-31,1983-06-20,568
568,Raúl Castro,Raúl Fernandes de Morais e Castro,1921-08-25,http://app.parlamento.pt/webutils/getimage.aspx?id=568&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=568,4,MDP/CDE,Porto,1985-11-04,1986-05-01,568
568,Raúl Castro,Raúl Fernandes de Morais e Castro,1921-08-25,http://app.parlamento.pt/webutils/getimage.aspx?id=568&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=568,5,ID,Porto,1987-08-13,1988-07-02,568
568,Raúl Castro,Raúl Fernandes de Morais e Castro,1921-08-25,http://app.parlamento.pt/webutils/getimage.aspx?id=568&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=568,6,PCP,Porto,1991-11-04,1991-11-06,568
569,Ilda Figueiredo,Maria Ilda da Costa Figueiredo,1948-10-30,http://app.parlamento.pt/webutils/getimage.aspx?id=569&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=569,2,PCP,Porto,1980-11-19,1983-05-31,569
569,Ilda Figueiredo,Maria Ilda da Costa Figueiredo,1948-10-30,http://app.parlamento.pt/webutils/getimage.aspx?id=569&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=569,3,PCP,Porto,1983-05-31,1985-11-04,569
569,Ilda Figueiredo,Maria Ilda da Costa Figueiredo,1948-10-30,http://app.parlamento.pt/webutils/getimage.aspx?id=569&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=569,4,PCP,Porto,1985-11-04,1985-12-04,569
569,Ilda Figueiredo,Maria Ilda da Costa Figueiredo,1948-10-30,http://app.parlamento.pt/webutils/getimage.aspx?id=569&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=569,5,PCP,Porto,1987-08-13,1989-09-25,569
570,Vitor Ranita,Vitor Manuel Rodrigues Ranita,1939-10-10,http://app.parlamento.pt/webutils/getimage.aspx?id=570&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=570,6,PCP,Porto,1992-04-01,1992-07-20,570
578,Acílio Gala,Acílio Domingues Gala,1929-12-18,http://app.parlamento.pt/webutils/getimage.aspx?id=578&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=578,6,CDS-PP,Aveiro,1995-01-17,1995-03-03,578
578,Acílio Gala,Acílio Domingues Gala,1929-12-18,http://app.parlamento.pt/webutils/getimage.aspx?id=578&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=578,9,CDS-PP,Aveiro,2002-04-05,2002-10-01,578
579,João Carlos Pinho,João Carlos da Silva Pinho,1964-10-20,http://app.parlamento.pt/webutils/getimage.aspx?id=579&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=579,6,CDS-PP,Aveiro,1992-06-30,1992-09-01,579
580,Juvenal Costa,Juvenal Alcides da Silva Costa,1956-06-01,http://app.parlamento.pt/webutils/getimage.aspx?id=580&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=580,6,CDS-PP,Aveiro,1993-02-01,1993-05-19,580
581,Ferreira Ramos,Manuel Jose Flores Ferreira dos Ramos,1964-10-18,http://app.parlamento.pt/webutils/getimage.aspx?id=581&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=581,6,CDS-PP,Aveiro,1993-05-19,1993-07-12,581
581,Ferreira Ramos,Manuel Jose Flores Ferreira dos Ramos,1964-10-18,http://app.parlamento.pt/webutils/getimage.aspx?id=581&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=581,7,CDS-PP,Aveiro,1996-11-13,1998-06-22,581
582,Conceição Seixas,Maria da Conceição Seixas de Almeida,1962-01-18,http://app.parlamento.pt/webutils/getimage.aspx?id=582&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=582,6,CDS-PP,Aveiro,1994-07-28,1995-01-17,582
583,Monteiro de Castro,António Monteiro de Castro,1952-07-15,http://app.parlamento.pt/webutils/getimage.aspx?id=583&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=583,6,CDS-PP,Braga,1994-01-22,1994-03-08,583
584,João Paulo Gomes,João Paulo de Castro Morais Gomes,1957-05-06,http://app.parlamento.pt/webutils/getimage.aspx?id=584&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=584,6,CDS-PP,Braga,1992-03-17,1992-04-01,584
587,Helena Barbosa,Maria Helena Sa Oliveira de Miranda Barbosa,1951-09-05,http://app.parlamento.pt/webutils/getimage.aspx?id=587&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=587,6,CDS-PP,Braga,1995-01-05,1995-10-27,587
588,Freitas do Amaral,Diogo Pinto de Freitas do Amaral,1941-07-21,http://app.parlamento.pt/webutils/getimage.aspx?id=588&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=588,2,CDS,Lisboa,1981-01-09,1981-09-04,588
588,Freitas do Amaral,Diogo Pinto de Freitas do Amaral,1941-07-21,http://app.parlamento.pt/webutils/getimage.aspx?id=588&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=588,6,CDS-PP,Lisboa,1992-08-01,1992-09-08,588
589,Luís Beiroco,Luís Filipe Paes Beiroco,,http://app.parlamento.pt/webutils/getimage.aspx?id=589&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=589,2,CDS,Lisboa,1980-11-13,1983-05-31,589
589,Luís Beiroco,Luís Filipe Paes Beiroco,,http://app.parlamento.pt/webutils/getimage.aspx?id=589&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=589,3,CDS,Lisboa,1983-05-31,1985-11-04,589
589,Luís Beiroco,Luís Filipe Paes Beiroco,,http://app.parlamento.pt/webutils/getimage.aspx?id=589&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=589,4,CDS,Lisboa,1985-11-04,1986-01-06,589
590,Luís Queiró,Luís Afonso Cortez Rodrigues Queiró,1953-07-02,http://app.parlamento.pt/webutils/getimage.aspx?id=590&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=590,3,CDS,Lisboa,1984-05-17,1984-05-19,590
590,Luís Queiró,Luís Afonso Cortez Rodrigues Queiró,1953-07-02,http://app.parlamento.pt/webutils/getimage.aspx?id=590&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=590,7,CDS-PP,Lisboa,1995-10-27,1996-01-27,590
595,Nuno Correia da Silva,Nuno Jorge Lopes Correia da Silva,1966-09-26,http://app.parlamento.pt/webutils/getimage.aspx?id=595&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=595,7,CDS-PP,Lisboa,1995-10-27,1996-09-20,595
612,Helena Falcão,Maria Helena Falcão Ramos Ferreira Mourão,1951-06-18,http://app.parlamento.pt/webutils/getimage.aspx?id=612&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=612,5,PSD,Coimbra,1991-03-06,1991-11-04,612
612,Helena Falcão,Maria Helena Falcão Ramos Ferreira Mourão,1951-06-18,http://app.parlamento.pt/webutils/getimage.aspx?id=612&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=612,6,PSD,Coimbra,1992-01-13,1992-06-02,612
613,António Lobo Xavier,António Bernardo Aranha da Gama Lobo Xavier,1959-10-16,http://app.parlamento.pt/webutils/getimage.aspx?id=613&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=613,3,CDS,Coimbra,1983-06-15,1983-06-16,613
613,António Lobo Xavier,António Bernardo Aranha da Gama Lobo Xavier,1959-10-16,http://app.parlamento.pt/webutils/getimage.aspx?id=613&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=613,4,CDS,Coimbra,1986-03-18,1986-04-17,613
613,António Lobo Xavier,António Bernardo Aranha da Gama Lobo Xavier,1959-10-16,http://app.parlamento.pt/webutils/getimage.aspx?id=613&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=613,6,CDS-PP,Porto,1992-02-24,1992-03-10,613
613,António Lobo Xavier,António Bernardo Aranha da Gama Lobo Xavier,1959-10-16,http://app.parlamento.pt/webutils/getimage.aspx?id=613&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=613,7,CDS-PP,Porto,1995-10-27,1996-09-25,613
614,Celeste Correia,Maria Celeste Lopes da Silva Correia,1948-10-08,http://app.parlamento.pt/webutils/getimage.aspx?id=614&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=614,6,PS,Lisboa,1992-03-09,1992-03-24,614
614,Celeste Correia,Maria Celeste Lopes da Silva Correia,1948-10-08,http://app.parlamento.pt/webutils/getimage.aspx?id=614&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=614,7,PS,Lisboa,1995-10-30,1999-10-25,614
614,Celeste Correia,Maria Celeste Lopes da Silva Correia,1948-10-08,http://app.parlamento.pt/webutils/getimage.aspx?id=614&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=614,8,PS,Lisboa,1999-10-25,2002-04-05,614
614,Celeste Correia,Maria Celeste Lopes da Silva Correia,1948-10-08,http://app.parlamento.pt/webutils/getimage.aspx?id=614&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=614,9,PS,Lisboa,2002-04-05,2005-03-10,614
614,Celeste Correia,Maria Celeste Lopes da Silva Correia,1948-10-08,http://app.parlamento.pt/webutils/getimage.aspx?id=614&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=614,10,PS,Lisboa,2005-03-10,2009-10-15,614
614,Celeste Correia,Maria Celeste Lopes da Silva Correia,1948-10-08,http://app.parlamento.pt/webutils/getimage.aspx?id=614&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=614,11,PS,Lisboa,2009-10-15,2011-06-20,614
614,Celeste Correia,Maria Celeste Lopes da Silva Correia,1948-10-08,http://app.parlamento.pt/webutils/getimage.aspx?id=614&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=614,12,PS,Porto,2011-06-20,2011-06-21,614
615,Raul Rêgo,Raul d'Assunção Pimenta Rêgo,1913-04-15,http://app.parlamento.pt/webutils/getimage.aspx?id=615&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=615,2,PS,Braga,1980-11-13,1982-11-24,615
615,Raul Rêgo,Raul d'Assunção Pimenta Rêgo,1913-04-15,http://app.parlamento.pt/webutils/getimage.aspx?id=615&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=615,3,PS,Braga,1983-05-31,1985-11-04,615
615,Raul Rêgo,Raul d'Assunção Pimenta Rêgo,1913-04-15,http://app.parlamento.pt/webutils/getimage.aspx?id=615&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=615,4,PS,Braga,1985-11-04,1987-08-13,615
615,Raul Rêgo,Raul d'Assunção Pimenta Rêgo,1913-04-15,http://app.parlamento.pt/webutils/getimage.aspx?id=615&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=615,5,PS,Lisboa,1987-08-13,1988-05-29,615
615,Raul Rêgo,Raul d'Assunção Pimenta Rêgo,1913-04-15,http://app.parlamento.pt/webutils/getimage.aspx?id=615&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=615,6,PS,Lisboa,1991-11-04,1995-10-27,615
615,Raul Rêgo,Raul d'Assunção Pimenta Rêgo,1913-04-15,http://app.parlamento.pt/webutils/getimage.aspx?id=615&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=615,7,PS,Lisboa,1995-10-27,1999-10-25,615
616,Manuel Correia,Manuel Garcia Correia,1952-11-25,http://app.parlamento.pt/webutils/getimage.aspx?id=616&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=616,6,PCP,Lisboa,1992-03-25,1994-04-09,616
617,Apolónia Teixeira,Apolónia Maria Alberto Pereira Teixeira,1950-03-14,http://app.parlamento.pt/webutils/getimage.aspx?id=617&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=617,5,PCP,Setúbal,1987-08-14,1991-11-04,617
617,Apolónia Teixeira,Apolónia Maria Alberto Pereira Teixeira,1950-03-14,http://app.parlamento.pt/webutils/getimage.aspx?id=617&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=617,6,PCP,Setúbal,1992-01-31,1993-10-01,617
618,Guilherme Silva,Guilherme Henrique Valente Rodrigues da Silva,1943-07-16,http://app.parlamento.pt/webutils/getimage.aspx?id=618&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=618,5,PSD,Madeira,1987-08-13,1991-11-04,618
618,Guilherme Silva,Guilherme Henrique Valente Rodrigues da Silva,1943-07-16,http://app.parlamento.pt/webutils/getimage.aspx?id=618&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=618,6,PSD,Madeira,1991-11-04,1995-10-27,618
618,Guilherme Silva,Guilherme Henrique Valente Rodrigues da Silva,1943-07-16,http://app.parlamento.pt/webutils/getimage.aspx?id=618&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=618,7,PSD,Madeira,1995-10-27,1999-10-25,618
618,Guilherme Silva,Guilherme Henrique Valente Rodrigues da Silva,1943-07-16,http://app.parlamento.pt/webutils/getimage.aspx?id=618&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=618,8,PSD,Madeira,1999-10-25,2002-04-05,618
618,Guilherme Silva,Guilherme Henrique Valente Rodrigues da Silva,1943-07-16,http://app.parlamento.pt/webutils/getimage.aspx?id=618&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=618,9,PSD,Madeira,2002-04-05,2005-03-10,618
618,Guilherme Silva,Guilherme Henrique Valente Rodrigues da Silva,1943-07-16,http://app.parlamento.pt/webutils/getimage.aspx?id=618&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=618,10,PSD,Madeira,2005-03-10,2009-10-15,618
618,Guilherme Silva,Guilherme Henrique Valente Rodrigues da Silva,1943-07-16,http://app.parlamento.pt/webutils/getimage.aspx?id=618&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=618,11,PSD,Madeira,2009-10-15,2011-06-20,618
618,Guilherme Silva,Guilherme Henrique Valente Rodrigues da Silva,1943-07-16,http://app.parlamento.pt/webutils/getimage.aspx?id=618&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=618,12,PSD,Madeira,2011-06-20,2015-10-23,618
619,Jardim Fernandes,Emanuel Vasconcelos Jardim Fernandes,1944-01-21,http://app.parlamento.pt/webutils/getimage.aspx?id=619&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=619,3,PS,Madeira,1983-05-31,1983-07-05,619
619,Jardim Fernandes,Emanuel Vasconcelos Jardim Fernandes,1944-01-21,http://app.parlamento.pt/webutils/getimage.aspx?id=619&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=619,6,PS,Madeira,1992-05-04,1992-05-19,619
620,Coelho dos Reis,José Guilherme Pereira Coelho dos Reis,1930-03-22,http://app.parlamento.pt/webutils/getimage.aspx?id=620&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=620,4,PSD,Santarém,1986-01-01,1987-08-13,620
620,Coelho dos Reis,José Guilherme Pereira Coelho dos Reis,1930-03-22,http://app.parlamento.pt/webutils/getimage.aspx?id=620&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=620,5,PSD,Santarém,1987-08-13,1991-11-04,620
620,Coelho dos Reis,José Guilherme Pereira Coelho dos Reis,1930-03-22,http://app.parlamento.pt/webutils/getimage.aspx?id=620&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=620,6,PSD,Santarém,1991-12-04,1991-12-19,620
628,António Guterres,António Manuel de Oliveira Guterres,1949-04-30,http://app.parlamento.pt/webutils/getimage.aspx?id=628&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=628,2,PS,Desconhecido,1980-11-13,1982-03-04,628
628,António Guterres,António Manuel de Oliveira Guterres,1949-04-30,http://app.parlamento.pt/webutils/getimage.aspx?id=628&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=628,4,PS,Castelo Branco,1985-11-04,1987-08-13,628
628,António Guterres,António Manuel de Oliveira Guterres,1949-04-30,http://app.parlamento.pt/webutils/getimage.aspx?id=628&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=628,5,PS,Castelo Branco,1987-08-13,1991-11-04,628
628,António Guterres,António Manuel de Oliveira Guterres,1949-04-30,http://app.parlamento.pt/webutils/getimage.aspx?id=628&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=628,6,PS,Castelo Branco,1991-11-04,1995-10-27,628
628,António Guterres,António Manuel de Oliveira Guterres,1949-04-30,http://app.parlamento.pt/webutils/getimage.aspx?id=628&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=628,7,PS,Castelo Branco,1995-10-27,1995-10-28,628
629,Pedro Pinto,Pedro Augusto Cunha Pinto,1956-10-24,http://app.parlamento.pt/webutils/getimage.aspx?id=629&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=629,2,PSD,Lisboa,1980-11-13,1982-04-15,629
629,Pedro Pinto,Pedro Augusto Cunha Pinto,1956-10-24,http://app.parlamento.pt/webutils/getimage.aspx?id=629&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=629,3,PSD,Lisboa,1983-05-31,1983-06-15,629
629,Pedro Pinto,Pedro Augusto Cunha Pinto,1956-10-24,http://app.parlamento.pt/webutils/getimage.aspx?id=629&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=629,4,PSD,Lisboa,1985-11-04,1986-01-01,629
629,Pedro Pinto,Pedro Augusto Cunha Pinto,1956-10-24,http://app.parlamento.pt/webutils/getimage.aspx?id=629&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=629,5,PSD,Lisboa,1989-07-25,1991-11-04,629
629,Pedro Pinto,Pedro Augusto Cunha Pinto,1956-10-24,http://app.parlamento.pt/webutils/getimage.aspx?id=629&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=629,6,PSD,Lisboa,1991-11-04,1992-08-04,629
629,Pedro Pinto,Pedro Augusto Cunha Pinto,1956-10-24,http://app.parlamento.pt/webutils/getimage.aspx?id=629&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=629,7,PSD,Setúbal,1995-10-27,1999-10-25,629
629,Pedro Pinto,Pedro Augusto Cunha Pinto,1956-10-24,http://app.parlamento.pt/webutils/getimage.aspx?id=629&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=629,8,PSD,Porto,1999-10-25,2002-01-11,629
629,Pedro Pinto,Pedro Augusto Cunha Pinto,1956-10-24,http://app.parlamento.pt/webutils/getimage.aspx?id=629&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=629,10,PSD,Lisboa,2005-09-06,2009-10-15,629
629,Pedro Pinto,Pedro Augusto Cunha Pinto,1956-10-24,http://app.parlamento.pt/webutils/getimage.aspx?id=629&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=629,12,PSD,Lisboa,2011-06-20,2015-10-23,629
629,Pedro Pinto,Pedro Augusto Cunha Pinto,1956-10-24,http://app.parlamento.pt/webutils/getimage.aspx?id=629&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=629,13,PSD,Lisboa,2015-10-23,,629
