id,name__hy,name__en,name__nl,name,wikipedia__hy,gender,birth_date,original_wikiname,name__es,name__ru,name__fr,name__de,name__hu,name__fa,wikipedia__en,wikipedia__fa,wikipedia__hywikiquote,wikipedia__ru,image,occupation,identifier__freebase,given_name,website,name__pt,wikipedia__pt,name__et,name__pl,name__tr,name__ka,name__ja,wikipedia__commons,wikipedia__et,wikipedia__fr,wikipedia__hywikisource,wikipedia__ka,wikipedia__pl,wikipedia__tr,identifier__VIAF,identifier__PACE,wikipedia__ruwikiquote,name__uk,name__zh,wikipedia__de,wikipedia__uk,wikipedia__zh,identifier__google_knowledge,name__it,wikipedia__simple,name__eo,wikipedia__eo,identifier__GND,identifier__LCAuth,identifier__SUDOC,name__sv,name__en_ca,name__en_gb,wikipedia__sv,wikipedia__es,name__zh_hant,name__zh_hans,name__bg,wikipedia__it,name__oc,name__be,name__cy,death_date,name__az,name__el,wikipedia__az,name__id,name__la,name__lv,name__nds,name__mr,name__vi,name__da,name__nb,name__nn,name__pt_br,wikipedia__el,wikipedia__id,wikipedia__la,wikipedia__lv,wikipedia__mr,wikipedia__nds,wikipedia__no,wikipedia__ruwikinews,wikipedia__vi,facebook,wikipedia__bg,wikipedia__ja,family_name,name__sl,identifier__GTAA,wikipedia__ca,wikipedia__io,wikipedia__hu,name__be_tarask,wikipedia__ky,name__ar,name__he,wikipedia__ar,wikipedia__he,name__hsb,name__cs,name__sr,name__ky,wikipedia__cs,wikipedia__hsb,wikipedia__sr,name__ca,wikipedia__sh,name__sh,name__mg,wikipedia__mg,identifier__NTA,name__sco,name__an,name__ast,name__ext,name__gl,wikipedia__sco,name__qu,wikipedia__qu,identifier__MGP,identifier__FAST,identifier__IMDB,identifier__bigenc_ru,identifier__BNF,identifier__ISNI,name__fi,name__kk,wikipedia__kk,name__ace,identifier__kinopoisk,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__ko,name__io,name__arc,wikipedia__arc,wikipedia__fi,wikipedia__gl,wikipedia__ko,wikipedia__nl,wikipedia__nn,wikipedia__oc,wikipedia__be,wikipedia__enwikiquote,name__ro,name__diq,wikipedia__ro,identifier__OLID,identifier__nlg,identifier__Britannica,wikipedia__xmf,wikipedia__te,wikipedia__sq,name__ba,wikipedia__ba,name__te,name__sq,name__bn,name__hi,wikipedia__bn,name__xmf,name__azb,wikipedia__azb,identifier__BIBSYS,identifier__NUKAT
Q4061572,Սամվել Ալեքսանյան,Samvel Aleksanyan,Samvel Aleksanyan,Սամվել Ալեքսանյան,Սամվել Ալեքսանյան (պատգամավոր),male,1968-08-19,Սամվել Ալեքսանյան (պատգամավոր),,Самвел Лиминдрович Алексанян,,,,,,,Սամվել Ալեքսանյան,"Алексанян, Самвел Лиминдрович",,politician,,,,,,,,,,,,,,,,,,,,,Алексанян Самвел Ліміндрович,,,Алексанян Самвел Ліміндрович,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4061574,Մարատ  Ալեքսանյան,Marat Aleksanian,Marat Aleksanian,Մարատ  Ալեքսանյան,,male,1949-08-03,,Marat Aleksanian,Марат Егорович Алексанян,Marat Aleksanian,Marat Aleksanian,Marat Aleksanian,مارات آلکسانیان,Marat Aleksanian,مارات آلکسانیان,,"Алексанян, Марат Егорович",,politician,,Marat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marat Aleksanian,,,,,,,,,Marat Aleksanjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4062849,Արամաիս Ալոան,,,Արամաիս Ալոան,,male,1962-04-30,,,"Алоян, Арамаис Никогосович",,,,,,,,"Алоян, Арамаис Никогосович",,politician,,,,,,,,,,,,,,,,,,,,,Алоян Арамаїс Никогосович,,,Алоян Арамаїс Никогосович,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4064013,Արկադի  Համբարձումյան,,,Արկադի  Համբարձումյան,,male,1971-04-09,,,"Амбарцумян, Аркадий Станиславович",,,,,,,,"Амбарцумян, Аркадий Станиславович",,politician,,Arkady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ambartsumian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4064844,Ջեմմա Անանյան,Jemma Ananyan,,Ջեմմա Անանյան,Ջեմմա Անանյան,female,1931-06-09,,,Джемма Ананян,,,,,,,,"Ананян, Джемма Гургеновна",,politician,,,,,,,,,,,,,,,,,,55372497,,,,,,,,,,,,,13575738X,n2010036723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ananyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0000 7996 8647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4068132,Աշոտ Ափոյան,,,Աշոտ Ափոյան,,male,1950-06-11,,,"Апоян, Ашот Оганесович",,,,,,,,"Апоян, Ашот Оганесович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4068455,Արտակ Արաքելյան,Artak Arakelyan,,Արտակ Արաքելյան,,male,1945-08-28,,,"Аракелян, Артак Григорьевич",,,,,,,,"Аракелян, Артак Григорьевич",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,Arakelyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4068458,Կորյուն Արաքելյան,,,Կորյուն Արաքելյան,,male,1944-11-24,,,"Аракелян, Корюн Варданович",,,,,,,,"Аракелян, Корюн Варданович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arakelyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4069098,Կամո Արեյան,Kamo Areyan,,Կամո Արեյան,Կամո Արեյան,male,1957-11-20,,,Камо Ареян,,,,,,,,"Ареян, Камо Аракелович",https://upload.wikimedia.org/wikipedia/commons/d/d2/Камо_Ареян.png,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4069133,Տիգրան Արզաքանցյան,,,Տիգրան Արզաքանցյան,,male,1966-08-07,,,"Арзаканцян, Тигран Григорьевич",,,,,,,,"Арзаканцян, Тигран Григорьевич",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4069173,Ալեքսանդր Արզումանյան,Alexander Arzoumanian,Alexander Arzoumanian,Ալեքսանդր Արզումանյան,Ալեքսանդր Արզումանյան,male,1959-12-24,Ալեքսանդր Արզումանյան,Alexander Arzoumanian,"Арзуманян, Александр Робертович",Alexander Arzoumanian,Alexander Arzoumanian,Alexander Arzoumanian,آلکساندر آرزومانیان,Alexander Arzumanyan,آلکساندر آرزومانیان,,"Арзуманян, Александр Робертович",https://upload.wikimedia.org/wikipedia/commons/1/1a/Ալեքսանդր_Արզումանյան_02.jpg,politician,/m/0h6nxf,Alexander,,,,,,,,,Category:Alexander Arzumanyan,,Alexander Arzumanyan,,,,,306346912,,,Арзуманян Олександр Робертович,,,Арзуманян Олександр Робертович,,,,,,,,,175400059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arzumanyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4070057,Աշոտ  Արսենյան,,,Աշոտ  Արսենյան,Աշոտ Արսենյան,male,1960-11-14,,,"Арсенян, Ашот Егишеевич",,,,,,,,"Арсенян, Ашот Егишеевич",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4070059,Գուրգեն Արսենյան,Gurgen Arsenyan,,Գուրգեն Արսենյան,Գուրգեն Արսենյան,male,1959-11-22,Գուրգեն Արսենյան,,"Арсенян, Гурген Бабкенович",,,,گورگن آرسنیان,,گورگن آرسنیان,,"Арсенян, Гурген Бабкенович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4070506,Արամ Հարությունյան,,,Արամ Հարությունյան,Արամ Հարությունյան,male,1967-07-20,,,"Арутюнян, Арам Хачикович",,,,,,,,"Арутюнян, Арам Хачикович",,politician,,Aram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harutjunjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4070515,Համլետ  Հարությոնյան,,,Համլետ  Հարությոնյան,,male,1947-10-05,,,"Арутюнян, Гамлет Микаелович",,,,,,,,"Арутюнян, Гамлет Микаелович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harutjunjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4070518,Գրիգոր Հարությոնյան,,,Գրիգոր Հարությոնյան,,male,1954-10-10,,,"Арутюнян, Григор Арутюнович",,,,,,,,"Арутюнян, Григор Арутюнович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harutjunjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4070525,Դավիթ Հարությունյան,Davit Harutyunyan,Davit Harutyunyan,Դավիթ Հարությունյան,Դավիթ Հարությունյան (քաղաքական գործիչ),male,1963-03-05,Դավիթ Հարությունյան (քաղաքական գործիչ),Davit Harutyunyan,"Арутюнян, Давид Эдонисович",Davit Harutyunyan,Davit Harutyunyan,Davit Harutyunyan,داویت هاروتیونیان,Davit Harutyunyan,داویت هاروتیونیان,,"Арутюнян, Давид Эдонисович",,politician,,David,,,,Davit Harutjunjan,,,,,,Davit Harutjunjan,,,,,,,,,Арутюнян Давид Едонісович,,,Арутюнян Давид Едонісович,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harutjunjan,,,,,,,,دافيت هاروتيونيان,,دافيت هاروتيونيان,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4070998,Աղասի Արշակյան,Aghasi Arshakyan,,Աղասի Արշակյան,Աղասի Արշակյան,male,1954-07-24,,,"Аршакян, Агаси Арамаисович",Aghasi Arshakyan,,,,,,,"Аршакян, Агаси Арамаисович",https://upload.wikimedia.org/wikipedia/commons/c/c5/Aghasi_Arshakyan_04.jpg,politician,,,,,,,,,,,,,,,,,,,,,Аршакян Агасі Арамаїсович,,,Аршакян Агасі Арамаїсович,,,,,,,,,,,,,,,,,,,,,,2017-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4071000,Ազատ Արշակյան,Azat Arshakyan,,Ազատ Արշակյան,Ազատ Արշակյան,male,1950-08-13,,,"Аршакян, Азат Левонович",,,,,,,,"Аршакян, Азат Левонович",,politician,,,,,,,,,,,,,,,,,,,,,Аршакян Азат Левонович,,,Аршакян Азат Левонович,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4071171,Բագրատ Ասատրյան,Bagrat Asatryan,Bagrat Asatryan,Բագրատ Ասատրյան,Բագրատ Ասատրյան,male,1956-02-02,,Bagrat Asatryan,"Асатрян, Баграт Арташесович",Bagrat Asatryan,Bagrat Asatryan,Bagrat Asatryan,باگرات آساتریان,Bagrat Asatryan,باگرات آساتریان,,"Асатрян, Баграт Арташесович",https://upload.wikimedia.org/wikipedia/commons/e/e5/Bagrat-asatryan.jpg,economist,,,,,,,,,,,,,,,,,,,,,,巴格拉特·阿薩圖良,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,బగ్రాత్ అసత్ర్యాన్,,Асатрян Баграт Арташесович,Асатрян Баграт Арташесович,బగ్రాత్ అసత్ర్యాన్,,,,,,,,,
Q4071353,Գագիկ  Ասլանյան,,,Գագիկ  Ասլանյան,Գագիկ Ասլանյան,male,1954-02-25,,,"Асланян, Гагик Сергеевич",,,,,,,,"Асланян, Гагик Сергеевич",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aslanyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4073535,Արմեն Աշոտյան,Armen Ashotyan,,Արմեն Աշոտյան,Արմեն Աշոտյան,male,1975-07-25,,,"Ашотян, Армен Геворгович",,,,آرمن آشوتیان,,آرمن آشوتیان,,"Ашотян, Армен Геворгович",https://upload.wikimedia.org/wikipedia/commons/7/77/Armen_ashotyan.JPG,politician,,Armen,,,,,,,,,Category:Armen Ashotyan,,,,,,,,,,Ашотян Армен Геворгович,阿爾緬·阿紹強,,Ашотян Армен Геворгович,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4074245,,,,,,male,1980-11-26,,,"Бабаян, Ваан Шотаевич",,,,,,,,"Бабаян, Ваан Шотаевич",https://upload.wikimedia.org/wikipedia/commons/2/2b/Vahan_Babayan.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4074471,Արա Բաբլոյան,Ara Babloyan,Ara Babloyan,Արա Բաբլոյան,Արա Բաբլոյան,male,1947-05-05,Արա Բաբլոյան,,Ара Саенович Баблоян,,Ara Bablojan,,آرا بابلویان,Ara Babloyan,آرا بابلویان,,"Баблоян, Ара Саенович",,politician,,,,,,,,,,,,,,,,,,,,,,,Ara Bablojan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4074549,Հայկ Բաբուխանյան,Hayk Babukhanyan,Hayk Babukhanyan,Հայկ Բաբուխանյան,Հայկ Բաբուխանյան,male,1964-10-22,Հայկ Բաբուխանյան,,"Бабуханян, Айк Борисович",,,,,,,,"Бабуханян, Айк Борисович",,politician,,Hayk,,,,,,,,,,,,,,,,501145857959023021379,,,Бабуханян Айк Борисович,,,Бабуханян Айк Борисович,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Бабуханян Айк Борисович,Бабуханян Айк Борисович,,,,,,,,,,
Q4074750,Աշոտ Բաղդասարյան,,,Աշոտ Բաղդասարյան,,male,1952-10-08,,,"Багдасарян, Ашот Геворгович",,,,,,,,"Багдасарян, Ашот Геворгович",,politician,,,,,,,,,,,,,,,,,,,,,Багдасарян Ашот Геворгович,,,Багдасарян Ашот Геворгович,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bagdasarian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4074751,Վահրամ Բաղդասարյան,Vahram Baghdasaryan,Vahram Baghdasaryan,Վահրամ Բաղդասարյան,Վահրամ Բաղդասարյան,male,1961-06-15,Վահրամ Բաղդասարյան,,"Багдасарян, Ваграм Вагинакович",,,,,,,Վահրամ Բաղդասարյան,"Багдасарян, Ваграм Вагинакович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bagdasarian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4074910,Վլադիմիր Բադալյան,Vladimir Badalyan,,Վլադիմիր Բադալյան,,male,1948-05-12,,,"Бадалян, Владимир Арамаисович",,,,,,,,"Бадалян, Владимир Арамаисович",,politician,,Vladimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Badalyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4074914,Գառնիկ Բադալյան,,,Գառնիկ Բադալյան,Գառնիկ Բադալյան,male,1950-06-01,,,"Бадалян, Гарник Жораевич",,,,,,,,"Бадалян, Гарник Жораевич",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Badalyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4074915,Մանվել  Բադալյան,,,Մանվել  Բադալյան,Մանվել Բադալյան,male,1961-04-01,,,"Бадалян, Манвел Эдуардович",,,,,,,,"Бадалян, Манвел Эдуардович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Badalyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4074919,Սերգեյ Բադալյան,Sergey Badalyan,Sergey Badalyan,Սերգեյ Բադալյան,Սերգեյ Բադալյան,male,1947-07-04,,Sergey Badalyan,"Бадалян, Сергей Григорьевич",Sergey Badalyan,Sergey Badalyan,Sergey Badalyan,سرگئی بادالیان,Sergey Badalyan,سرگئی بادالیان,,"Бадалян, Сергей Григорьевич",https://upload.wikimedia.org/wikipedia/commons/c/cf/Sergey_Badalyan's_plaque.JPG,politician,,Sergey,,,,,,,,,,,,,,,,,6239,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,Badalyan,,,,,,,,سيرجي بداليان,,سيرجي بداليان,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4074948,,,,,,male,1957-06-29,,,"Бадеян, Манвел Генрихович",,,,,,,,"Бадеян, Манвел Генрихович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4076518,Կիմ Բալայան,,,Կիմ Բալայան,Կիմ Բալայան,male,1947-10-15,,,"Балаян, Ким Габриелович",,,,,,,,"Балаян, Ким Габриелович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4078512,Արամաիս Բարսեղյան,,,Արամաիս Բարսեղյան,,male,1953-05-12,,,"Барсегян, Арамаис Залибекович",,,,,,,,"Барсегян, Арамаис Залибекович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barseghyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4078520,Ստեփան Բարսեղյան,,,Ստեփան Բարսեղյան,,male,1959-04-18,,,"Барсегян, Степан Сарибекович",,,,,,,,"Барсегян, Степан Сарибекович",,politician,,Stepan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barseghyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4079994,Յուրի Բախշյան,Yuri Bakhshyan,Yuri Bakhshyan,Յուրի Բախշյան,Յուրի Բախշյան,male,1947-06-28,,,"Бахшян, Юрий Гургенович",,Yuri Bakhshyan,,یوری باخشیان,Yuri Bakhshyan,یوری باخشیان,,"Бахшян, Юрий Гургенович",https://upload.wikimedia.org/wikipedia/commons/2/2b/Yuri-bakhshyan.jpg,politician,,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4079997,Անահիտ  Բախշյան,Anahit Bakhshyan,Anahit Bakhshyan,Անահիտ  Բախշյան,Անահիտ Բախշյան,female,1947-09-20,,Anahit Bakhshyan,"Бахшян, Анаит Нерсесовна",Anahit Bakhshyan,Anahit Bakhshyan,Anahit Bakhshyan,آناهیت باخشیان,Anahit Bakhshyan,آناهیت باخشیان,,"Бахшян, Анаит Нерсесовна",,politician,,Anahit,,,,,,,,,,,,,,,,288486845,,,Бахшян Анаїт Нерсесівна,,,Бахшян Анаїт Нерсесівна,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anahit Bakhsjan,Anahit Bakhsjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0003 9410 5374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4080908,Խաչատուր Բեզիրջյան,Khachatur Bezirjyan,,Խաչատուր Բեզիրջյան,Խաչատուր Բեզիրջյան,male,1950-12-06,,,"Безирджян, Хачатур Оникович",,,,خاچاتور بزیرجیان,Khachatur Bezirjyan,خاچاتور بزیرجیان,,"Безирджян, Хачатур Оникович",https://upload.wikimedia.org/wikipedia/commons/1/1a/Khachatur_Bezirjyan.jpg,politician,,,,,,,,,,,,,,,,,,,,,Безірджян Хачатур Онікович,,,Безірджян Хачатур Онікович,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4084880,Ֆիլարետ Բերիկյան,,,Ֆիլարետ Բերիկյան,Ֆիլարետ Բերիկյան,male,1951-11-17,,,"Берикян, Филарет Арсенович",,,,,,,,"Берикян, Филарет Арсенович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4087634,Հեղինե Բիշարյան,Heghineh Bisharyan,,Հեղինե Բիշարյան,,female,1961-01-05,,,"Бишарян, Егине Вачеевна",,,,,,,,"Бишарян, Егине Вачеевна",,politician,,,,,,,,,,,,,,,,,,,,,Бішарян Єгіне Вачеївна,,,Бішарян Єгіне Вачеївна,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4095039,Վարդան Բոստանջյան,,,Վարդան Բոստանջյան,Վարդան Բոստանջյան,male,1949-09-09,,,"Бостанджян, Вардан Бабкенович",,,,,,,,"Бостанджян, Вардан Бабкенович",https://upload.wikimedia.org/wikipedia/commons/0/05/Vardan_Bostanjyan3.jpg,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
