id,name__en,name,image,gender,identifier__VIAF,identifier__GND,identifier__LCAuth,identifier__SUDOC,honorific_prefix,birth_date,identifier__freebase,family_name,given_name,identifier__ISNI,identifier__NLA,website,identifier__NNDB,death_date,identifier__Muzinger,twitter,identifier__BNF,identifier__NLI,identifier__NTA,instagram,facebook,identifier__ATP,identifier__ITF,wikipedia__en,identifier__Munzinger,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__pt,name__pl,name__fr,name__ru,name__es,name__fi,name__it,name__la,name__de,name__ja,name__cs,name__fa,name__hr,name__nl,name__zh,name__sv,name__uk,name__mr,name__de_ch,name__el,name__en_ca,name__en_gb,name__he,name__id,name__ko,name__nb,name__pt_br,name__sh,name__ta,name__vi,name__hu,name__ms,name__be_tarask,name__da,name__fo,name__is,name__kl,name__nn,name__tl,name__sco,name__af,name__et,name__tr,name__ne,name__be,name__ur,name__bn,name__ro,name__sr,name__min,name__mn,name__hi,name__lt,name__bg,name__ar,name__io,name__th,name__ca,name__hy,name__mk,name__lv,name__mg,name__yi,name__ka,name__ckb,name__eo,wikipedia__af,wikipedia__ar,wikipedia__be_x_old,wikipedia__be,wikipedia__bg,wikipedia__bn,wikipedia__ca,wikipedia__ckb,wikipedia__commons,wikipedia__cs,wikipedia__da,wikipedia__de,wikipedia__el,wikipedia__enwikiquote,wikipedia__eo,wikipedia__es,wikipedia__et,wikipedia__fa,wikipedia__fi,wikipedia__fr,wikipedia__he,wikipedia__hi,wikipedia__hr,wikipedia__hu,wikipedia__hy,wikipedia__id,wikipedia__io,wikipedia__it,wikipedia__itwikiquote,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__la,wikipedia__lt,wikipedia__lv,wikipedia__mg,wikipedia__min,wikipedia__mn,wikipedia__mr,wikipedia__ms,wikipedia__ne,wikipedia__nl,wikipedia__no,wikipedia__pl,wikipedia__pt,wikipedia__ro,wikipedia__ru,wikipedia__ruwikinews,wikipedia__ruwikiquote,wikipedia__sco,wikipedia__sh,wikipedia__simple,wikipedia__sr,wikipedia__sv,wikipedia__ta,wikipedia__th,wikipedia__thwikiquote,wikipedia__tl,wikipedia__tr,wikipedia__uk,wikipedia__ur,wikipedia__vi,wikipedia__yi,wikipedia__zh,name__sq,wikipedia__sq,name__si,wikipedia__si,name__nds,name__eu,name__qu,name__uz,name__vo,name__oc,name__ga,name__bi,name__hak,name__rm,name__nan,name__arz,name__ug,name__yo,name__ml,name__yue,name__ht,name__wuu,name__ku,name__sk,name__cy,name__war,name__tpi,name__ceb,name__br,name__kn,wikipedia__arz,wikipedia__bi,wikipedia__br,wikipedia__ceb,wikipedia__cswikiquote,wikipedia__cy,wikipedia__enwikisource,wikipedia__eu,wikipedia__ga,wikipedia__hak,wikipedia__ht,wikipedia__kn,wikipedia__ku,wikipedia__ml,wikipedia__oc,wikipedia__qu,wikipedia__rm,wikipedia__sk,wikipedia__tpi,wikipedia__ug,wikipedia__uz,wikipedia__vo,wikipedia__war,wikipedia__wuu,wikipedia__yo,wikipedia__zh_min_nan,wikipedia__zh_yue,wikipedia__enwikinews,name__an,name__ast,name__bar,name__co,name__de_at,name__frp,name__fur,name__gd,name__gl,name__gsw,name__ia,name__ie,name__kg,name__lb,name__li,name__lij,name__nap,name__nds_nl,name__nrm,name__pcd,name__pms,name__sc,name__scn,name__sl,name__sr_el,name__sw,name__vec,name__vls,name__wa,name__wo,name__zu,wikipedia__lb,wikipedia__mk,original_wikiname,name__szl,name__bcl,name__my,name__az,name__vep,name__ksh,name__nah,name__mwl,wikipedia__az,wikipedia__bcl,wikipedia__gd,wikipedia__ie,wikipedia__is,wikipedia__ksh,wikipedia__mwl,wikipedia__my,wikipedia__nah,wikipedia__nds,wikipedia__nn,wikipedia__plwikiquote,wikipedia__sw,wikipedia__szl,wikipedia__trwikiquote,wikipedia__vep,identifier__MusicBrainz,identifier__discogs,identifier__IMDB,name__jv,wikipedia__dewikiquote,wikipedia__gl,wikipedia__jv,wikipedia__nowikiquote,wikipedia__svwikinews,wikipedia__ukwikiquote,name__gv,wikipedia__gv,identifier__CANTIC,identifier__NDL,identifier__NUKAT,name__bs,name__lmo,wikipedia__ast,identifier__ULAN,identifier__NLAtrove,wikipedia__hif,name__hif,identifier__GTAA,identifier__OLID,wikipedia__hiwikiquote,identifier__Britannica,wikipedia__sm,identifier__FAST,name__sm,last_seen,identifier__CSPAN,identifier__TED,identifier__AuDB,identifier__senate_nl,linkedin,identifier__google_plus,identifier__wikitree,wikipedia__mai,identifier__google_knowledge,name__mai,occupation,identifier__nlg
Q5293376,Don Randall,Don Randall,https://upload.wikimedia.org/wikipedia/commons/1/14/Don_Randall.jpg,male,,,,,,1953-05-02,,,Don,,,,,2015-07-21,,,,,,,,,,Don Randall,,,,,,,,,,Don Randall,,Don Randall,,Don Randall,,Don Randall,,,,,Don Randall,唐·蘭德爾,,,,,,,,,,,,,,,,Don Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Don Randall,,,,,,,,,,,,,,,,,,,,Don Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Don Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q5294885,Donald Milner Cameron,Donald Milner Cameron,,male,91487694,,,,,1940-02-06,,,Donald,,,,,,,,,,,,,,,Don Cameron (Queensland Liberal politician),,,,,,,,,,Donald Milner Cameron,,Donald Milner Cameron,,Donald Milner Cameron,,Donald Milner Cameron,,,,,Donald Milner Cameron,,Donald Milner Cameron,,,,,,,,,,Donald Milner Cameron,,,,,Donald Milner Cameron,,,Donald Milner Cameron,,,,Donald Milner Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Don Cameron (Queensland Liberal politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q5334974,Ed Husic,Ed Husic,,male,,,,,,1970-02-03,,,Ed,,,,,,,,,,,,,,,Ed Husic,,,,,,,,,,Ed Husic,,Ed Husic,,,,Ed Husic,,,,,Ed Husic,,,,,,,,,,Ed Husic,,,,,,,Ed Husic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ed Husic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ed Husic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q5353191,Elaine Darling,Elaine Darling,,female,,,,,,1936-06-06,,,Elaine,,,,,,,,,,,,,,,Elaine Darling,,,,,,,,,,Elaine Darling,,,,Elaine Darling,,Elaine Darling,,,,,Elaine Darling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elaine Darling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q5362859,Elizabeth Grace,Elizabeth Grace,,female,,,,,,1940-05-27,,,Elizabeth,,,,,,,,,,,,,,,Elizabeth Grace,,,,,,,,,,Elizabeth Grace,,Elizabeth Grace,,Elizabeth Grace,,Elizabeth Grace,,,,,Elizabeth Grace,,,,,,,,,,,,,,,,,Elizabeth Grace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elizabeth Grace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q5362938,Elizabeth Harvey,Elizabeth Harvey,,female,,,,,,1946-10-19,,Harvey,Elizabeth,,,,,,,,,,,,,,,Elizabeth Harvey,,,,,,,,,,Elizabeth Harvey,,,,,,Elizabeth Harvey,,,,,Elizabeth Harvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elizabeth Harvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q5381709,Eoin Cameron,Eoin Cameron,,male,16739615,,nb2004023975,,,1951-01-04,,Cameron,Eoin,,,,,2016-06-23,,,,,,,,,,Eoin Cameron,,,,,,,,,,Eoin Cameron,,,,Eoin Cameron,,Eoin Cameron,,,,,Eoin Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eoin Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587659,,,,,,,,,,,,,politician,
Q5386488,Eric Fitzgibbon,Eric Fitzgibbon,,male,92563921,,,,,1936-08-27,,,Eric,,,,,2015-01-24,,,,,,,,,,Eric Fitzgibbon,,,,,,,,,,Eric Fitzgibbon,,Eric Fitzgibbon,,Eric Fitzgibbon,,Eric Fitzgibbon,,,,,Eric Fitzgibbon,,,,,,,,,,,,,,,,,Eric Fitzgibbon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eric Fitzgibbon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eric Fitzgibbon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q5415311,Evan Adermann,Evan Adermann,,male,,,,,,1927-03-10,,,Evan,,,,,2001-11-03,,,,,,,,,,Evan Adermann,,,,,,,,,,Evan Adermann,,Evan Adermann,,Evan Adermann,,Evan Adermann,,,,,Evan Adermann,,,,,,,,,,,,,,,,,Evan Adermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Adermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q5418968,Ewen Cameron,Ewen Cameron,,male,31190070,,,,,1930-01-12,,,,,,,,,,,,,,,,,,Ewen Cameron (Australian politician),,,,,,,,,,Ewen Cameron,,,,,,Ewen Cameron,,,,,Ewen Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ewen Cameron (Australian politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q5418982,Ewen Jones,Ewen Jones,https://upload.wikimedia.org/wikipedia/commons/e/e9/Ewen_Jones.jpg,male,,,,,,1960-03-07,,Jones,,,,,,,,,,,,,,,,Ewen Jones,,,,,,,,,,Ewen Jones,,,,,,Ewen Jones,,,,,Ewen Jones,伊萬·瓊斯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,伊萬·瓊斯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ewen Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q5478100,Fran Bailey,Fran Bailey,https://upload.wikimedia.org/wikipedia/commons/b/b1/Fran_Bailey.jpg,female,,,,,,1946-05-21,,,Fran,,,,,,,,,,,,,,,Fran Bailey,,,,,,,,,,Fran Bailey,,Fran Bailey,,,,Fran Bailey,,,,,Fran Bailey,,,,,,,,,,,,,,,,,Fran Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fran Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q5486654,Frank Ford,Frank Ford,,male,,,,,,1936-08-10,,,Frank,,,,,,,,,,,,,,,Frank Ford (Australian politician),,,,,,,,,,Frank Ford,Фрэнк Форд,,,,,Frank Ford,,,,,Frank Ford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frank Ford (Australian politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q5488558,Frank Mossfield,Frank Mossfield,,male,,,,,,1935-06-04,,,Frank,,,,,,,,,,,,,,,Frank Mossfield,,,,,,,,,,Frank Mossfield,,Frank Mossfield,,,,Frank Mossfield,,,,,Frank Mossfield,,,,,,,,,,,,,,,,,Frank Mossfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frank Mossfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q550879,Clive Palmer,Clive Palmer,"https://upload.wikimedia.org/wikipedia/commons/1/19/Clive_Palmer,_December_2012,_cropped.png",male,,,,,,1954-03-26,/m/07kdvrf,Palmer,Clive,,,,,,,,,,,,,,,Clive Palmer,,克莱夫·帕尔默,克萊夫·帕爾默,克萊夫·帕爾默,,,,Clive Palmer,,Clive Palmer,,Clive Palmer,Clive Palmer,Clive Palmer,,Clive Palmer,,,,,Clive Palmer,克萊夫·帕爾默,Clive Palmer,,,,,,,,,,Clive Palmer,,,,,Clive Palmer,,,Clive Palmer,,,,Clive Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clive Palmer,,,,,,,Clive Palmer,Clive Palmer (homme politique),,,,,,,,Clive Palmer,,,,,,,,,,,,,,,,,Clive Palmer,,,,,,,,,,,,,,,,,,,克萊夫·帕爾默,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clive Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entrepreneur,
Q5516953,Gai Brodtmann,Gai Brodtmann,https://upload.wikimedia.org/wikipedia/commons/2/2d/Gai_Brodtmann.jpg,female,,,,,,1963-11-24,/m/0crdjkv,,,,,http://www.gaibrodtmann.com.au/,,,,,,,,,,,,Gai Brodtmann,,,,,,,,,,Gai Brodtmann,,Gai Brodtmann,,Gai Brodtmann,,Gai Brodtmann,,,,,Gai Brodtmann,,,,,,,,,,,,,,,,,Gai Brodtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gai Brodtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q5524001,Garrie Gibson,Garrie Gibson,,male,92019590,,,,,1954-10-17,,Gibson,Garrie,,,,,,,,,,,,,,,Garrie Gibson,,,,,,,,,,Garrie Gibson,,,,Garrie Gibson,,Garrie Gibson,,,,,Garrie Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garrie Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q5524195,Garry Nehl,Garry Nehl,,male,,,,,,1934-02-19,,,Garry,,,,,,,,,,,,,,,Garry Nehl,,,,,,,,,,Garry Nehl,,,,,,Garry Nehl,,,,,Garry Nehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garry Nehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q5525157,Gary Gray,Gary Gray,https://upload.wikimedia.org/wikipedia/commons/1/18/Gary_Gray_September_2011.jpg,male,,,,,,1958-04-30,,,Gary,,,,,,,,,,,,,,,Gary Gray (politician),,,,,,,,,Gary Gray,Gary Gray,Гари Грэй,Gary Gray,,,,Gary Gray,,,,,Gary Gray,蓋瑞·格雷,,,,,,,,,,,,,,,,Gary Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gary Gray,,,,,,,,,,,,,,,,,,,,蓋瑞·格雷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gary Gray (politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q5525209,Gary Hardgrave,Gary Hardgrave,,male,,,,,,1960-01-05,,,Gary,,,,,,,,,,,,,,,Gary Hardgrave,,,,,,,,,Gary Hardgrave,Gary Hardgrave,,Gary Hardgrave,,,,Gary Hardgrave,ゲイリー・ハードグレイブ,,,,Gary Hardgrave,,Gary Hardgrave,,,,,,,,,,Gary Hardgrave,,,,,Gary Hardgrave,,,Gary Hardgrave,,,,Gary Hardgrave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gary Hardgrave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gary Hardgrave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q5525318,Gary Johns,Gary Johns,,male,,,,,,1952-08-29,,,Gary,,,,,,,,,,,,,,,Gary Johns,,,,,,,,,,Gary Johns,,Gary Johns,,,,Gary Johns,,,,,Gary Johns,,,,,,,,,,,,,,,,,Gary Johns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gary Johns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q5525646,Gary Nairn,Gary Nairn,,male,,,,,,1951-01-03,,,Gary,,,,,,,,,,,,,,,Gary Nairn,,,,,,,,,,Gary Nairn,,Gary Nairn,,,,Gary Nairn,,,,,Gary Nairn,,Gary Nairn,,,,,,,,,,Gary Nairn,,,,,Gary Nairn,,,Gary Nairn,,,,Gary Nairn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gary Nairn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q5525789,Gary Punch,Gary Punch,,male,,,,,,1957-08-21,,,Gary,,,,,,,,,,,,,,,Gary Punch,,,,,,,,,,Gary Punch,,,,,,Gary Punch,,,,,Gary Punch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gary Punch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q5527997,Gavan O'Connor,Gavan O'Connor,,male,,,,,,1947-12-02,,,,,,,,,,,,,,,,,,Gavan O'Connor,,,,,,,,,,Gavan O'Connor,,Gavan O'Connor,,,,Gavan O'Connor,,,,,Gavan O'Connor,,,,,,,,,,,,,,,,,Gavan O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gavan O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q5534212,Geoff Lyons,Geoff Lyons,,male,,,,,,1953-04-29,,Lyons,Geoff,,,,,,,,,,,,,,,Geoff Lyons,,,,,,,,,,Geoff Lyons,,,,,,Geoff Lyons,,,,,Geoff Lyons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geoff Lyons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q5534277,Geoff Prosser,Geoff Prosser,,male,,,,,,1948-11-06,,,Geoff,,,,,,,,,,,,,,,Geoff Prosser,,,,,,,,,,Geoff Prosser,,Geoff Prosser,,Geoff Prosser,,Geoff Prosser,,,,,Geoff Prosser,,Geoff Prosser,,,,,,,,,,Geoff Prosser,,,,,Geoff Prosser,,,Geoff Prosser,,,,Geoff Prosser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geoff Prosser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
