id,name__pl,name__en,name__de,name__fr,name,wikipedia__pl,gender,birth_date,given_name,original_wikiname,name__pt,name__nl,name__eo,name__et,name__it,wikipedia__commons,wikipedia__en,wikipedia__et,wikipedia__fr,wikipedia__pt,image,identifier__VIAF,name__es,name__nb,name__da,name__nn,name__sv,name__en_ca,name__en_gb,name__pt_br,wikipedia__de,identifier__freebase,identifier__EuroparlMEP,wikipedia__plwikiquote,name__de_ch,name__sk,wikipedia__sk,identifier__NUKAT,name__lt,wikipedia__lt,name__af,name__an,name__ast,name__bar,name__br,name__bs,name__ca,name__co,name__cs,name__cy,name__eu,name__fi,name__fur,name__ga,name__gd,name__gl,name__gsw,name__hr,name__hu,name__is,name__lb,name__li,name__lij,name__lmo,name__nap,name__nds,name__nds_nl,name__pcd,name__pms,name__rm,name__ro,name__sc,name__scn,name__sco,name__sl,name__sq,name__tr,name__vec,name__vls,name__wa,name__ru,wikipedia__es,identifier__ISNI,identifier__BNF,identifier__SUDOC,identifier__IMDB,name__zh_hans,name__zh_hant,name__zh_hk,name__uk,name__fa,name__zh,wikipedia__fa,wikipedia__fi,wikipedia__it,wikipedia__ro,wikipedia__ru,wikipedia__sv,wikipedia__uk,wikipedia__zh,wikipedia__eo,identifier__LCAuth,name__mg,wikipedia__ca,wikipedia__mg,wikipedia__nl,wikipedia__tr,website,identifier__FIFA,name__ka,name__be,name__bg,name__vi,name__la,name__ie,name__szl,name__ko,name__el,name__io,name__hy,name__ja,name__mk,name__sr,name__mr,wikipedia__be,wikipedia__bg,wikipedia__cs,wikipedia__cswikiquote,wikipedia__da,wikipedia__el,wikipedia__hu,wikipedia__ie,wikipedia__io,wikipedia__is,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__la,wikipedia__lb,wikipedia__mr,wikipedia__no,wikipedia__simple,wikipedia__szl,wikipedia__vi,wikipedia__eu,wikipedia__gl,name__ksh,wikipedia__ksh,name__oc,identifier__GND,name__he,name__sr_el,name__sr_ec,name__be_tarask,name__th,wikipedia__be_x_old,wikipedia__he,wikipedia__sr,wikipedia__th,identifier__NKC,facebook,wikipedia__sl,wikipedia__oc,twitter,name__id,wikipedia__dewikiquote,wikipedia__id,wikipedia__itwikiquote,wikipedia__ukwikiquote,identifier__NTA,identifier__GTAA,name__csb,wikipedia__csb,name__az,name__hsb,name__lv,name__ms,name__sh,name__uz,name__yo,name__yue,name__ar,wikipedia__ar,wikipedia__az,wikipedia__br,wikipedia__hr,wikipedia__hsb,wikipedia__lv,wikipedia__ms,wikipedia__nn,wikipedia__sco,wikipedia__sh,wikipedia__uz,wikipedia__yo,wikipedia__zh_yue,name__mwl,wikipedia__mwl,identifier__NLP,wikipedia__af,wikipedia__mk,family_name,identifier__Munzinger,name__fo,wikipedia__fo,name__hi,name__kk,wikipedia__ast,wikipedia__kk,name__dsb,name__ht,name__qu,name__zh_cn,name__mn,name__ta,name__crh_latn,name__ne,wikipedia__crh,wikipedia__cy,wikipedia__dsb,wikipedia__enwikiquote,wikipedia__ht,wikipedia__hy,wikipedia__lmo,wikipedia__mn,wikipedia__qu,wikipedia__scn,death_date,name__sgs,wikipedia__bat_smg,identifier__AlloCine,name__ia,name__na,name__os,name__zh_tw,name__zh_sg,name__zh_mo,name__zh_my,name__kaa,wikipedia__an,wikipedia__eowikiquote,wikipedia__ia,wikipedia__kaa,wikipedia__na,wikipedia__os,identifier__LNB,name__tl,wikipedia__tl,name__fy,wikipedia__fy,wikipedia__bgwikiquote,name__vo,wikipedia__vo,name__cv,name__jv,name__mrj,name__sah,name__se,name__tt,name__nan,name__ckb,wikipedia__ckb,wikipedia__cv,wikipedia__fur,wikipedia__ga,wikipedia__gd,wikipedia__hewikiquote,wikipedia__hi,wikipedia__jv,wikipedia__ltwikiquote,wikipedia__mrj,wikipedia__nds,wikipedia__plwikisource,wikipedia__sah,wikipedia__se,wikipedia__sq,wikipedia__ta,wikipedia__tt,wikipedia__zh_min_nan,identifier__PTBNP,identifier__parlement,identifier__NDL,identifier__NLA,identifier__NLI,identifier__BNE,identifier__BAV,name__diq,wikipedia__bs,name__simple,name__mo,wikipedia__mo,identifier__catholic_hierarchy,wikipedia__xmf,name__xmf,name__bm,name__de_at,name__frc,name__frp,name__jam,name__kab,name__kg,name__min,name__nrm,name__pap,name__prg,name__rgn,name__sw,name__vmf,name__wo,name__zu,identifier__IIAF,identifier__MusicBrainz,identifier__discogs,identifier__MGP,identifier__allmovie,identifier__OLID,identifier__SFDb,identifier__NNDB,identifier__FAST,identifier__CSPAN,identifier__moviemeter,last_seen,wikipedia__ba,identifier__Britannica,name__ba,identifier__elonet,identifier__PORT,identifier__kinopoisk,identifier__CSFD,identifier__dialnet,identifier__senate_nl,identifier__PACE,wikipedia__bn,name__bn,name__pdc,name__stq,name__war,identifier__wikitree,identifier__bigenc_ru,identifier__google_knowledge,wikipedia__dewikinews,wikipedia__plwikinews,wikipedia__ruwikinews,wikipedia__srwikinews,occupation,identifier__polish_scientist,identifier__ne_se,identifier__ULAN,identifier__quora,wikipedia__enwikinews,identifier__snac,wikipedia__frwikinews,wikipedia__bewikiquote,identifier__persee,identifier__filmpolski,name__ext,pseudonym,identifier__songkick,identifier__ioc_athlete,instagram,name__ty,name__ceb,identifier__BIBSYS,identifier__EGAXA,identifier__CONOR,identifier__GNC,name__bat_smg,identifier__flickr,identifier__youtube,wikipedia__ruwikiquote,wikipedia__enwikisource,wikipedia__ruwikisource,identifier__Gutenberg,wikipedia__myv,name__lfn,name__crh,name__myv,name__mi,noble_title,identifier__CERL,name__kana,identifier__NSK,identifier__CiNii,identifier__NLAtrove,wikipedia__azb,wikipedia__wuu,name__azb,wikipedia__ur,name__wuu,name__ur,wikipedia__nlwikiquote,wikipedia__mzn,name__mzn,wikipedia__ml,name__ml,identifier__democracyclub,wikipedia__species
Q5762274,Ignacy Bohusz,Ignacy Bohusz,Ignacy Bohusz,Ignacy Bohusz,Ignacy Bohusz,Ignacy Bohusz,male,1720,Ignacy,,Ignacy Bohusz,Ignacy Bohusz,,,Ignacy Bohusz,,Ignacy Bohusz,,,,,43253519,Ignacy Bohusz,,Ignacy Bohusz,,Ignacy Bohusz,,,,,,,,,,,,Ignotas Bogušas,Ignotas Bogušas,,,Ignacy Bohusz,,,,Ignacy Bohusz,,,,,Ignacy Bohusz,,,,,,,,,,,,,,,,,,,,,,,Ignacy Bohusz,,,,,,,,0000 0000 2492 6642,,,,,,,,,,,,,,,,,,,n84216340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068298839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bohusz,,,,,,,,,,,,,,,,,,,,,,,,,,1778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,judge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q590729,Aleksander Skorupa,Aleksander Skorupa,Aleksander Skorupa,Aleksander Skorupa,Aleksander Skorupa,Aleksander Skorupa,male,1955-12-12,Aleksander,,Aleksander Skorupa,Aleksander Skorupa,,,Aleksander Skorupa,,,,,,,,Aleksander Skorupa,Aleksander Skorupa,Aleksander Skorupa,Aleksander Skorupa,Aleksander Skorupa,,,,Aleksander Skorupa,,,,,,,,,,,,Aleksander Skorupa,,,,Aleksander Skorupa,,,,,Aleksander Skorupa,,,,,,,,,,,,,,,,,,,,,,,Aleksander Skorupa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skorupa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q594531,Radosław Parda,Radosław Parda,Radosław Parda,Radosław Parda,Radosław Parda,Radosław Parda,male,1979-06-28,Radosław,Radosław Parda,Radosław Parda,Radosław Parda,,,Radosław Parda,,Radosław Parda,,,Radosław Parda,https://upload.wikimedia.org/wikipedia/commons/6/6f/Radosław_Parda.jpg,,Radosław Parda,Radosław Parda,Radosław Parda,Radosław Parda,Radosław Parda,,,,,/m/0f6wj_,,,,,,,,,,,Radosław Parda,,,,Radosław Parda,,,,,Radosław Parda,,,,,,,,,,,,,,,,,,,,,,,Radosław Parda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q597205,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,male,1947-06-14,Antoni,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,,,,,,,,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,,,,Antoni Błądek,,,,,Antoni Błądek,,,Antoni Błądek,,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,Antoni Błądek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q597698,Antoni Macierewicz,Antoni Macierewicz,Antoni Macierewicz,Antoni Macierewicz,Antoni Macierewicz,Antoni Macierewicz,male,1948-08-03,Antoni,Antoni Macierewicz,Antoni Macierewicz,Antoni Macierewicz,Antoni Macierewicz,Antoni Macierewicz,Antoni Macierewicz,Antoni Macierewicz,Antoni Macierewicz,Antoni Macierewicz,Antoni Macierewicz,,https://upload.wikimedia.org/wikipedia/commons/b/bc/Antoni_Macierewicz.jpg,201273331,Antoni Macierewicz,Antoni Macierewicz,Antoni Macierewicz,Antoni Macierewicz,Antoni Macierewicz,,,,Antoni Macierewicz,/m/05t1kz,23885,Antoni Macierewicz,,Antoni Macierewicz,,,,,,,Antoni Macierewicz,,,,Antoni Macierewicz,,Antoni Macierewicz,,,Antoni Macierewicz,,,,,,Antoni Macierewicz,Antoni Macierewicz,,,,,,,,,,,,,,,,Antoni Macierewicz,,,,,,"Мацеревич, Антоний",,0000 0003 5801 8388,,155240501,,安东尼·马切列维奇,安東尼·馬切列維奇,,Антоній Мацеревич,,,,,Antoni Macierewicz,,"Мацеревич, Антоний",,Антоній Мацеревич,,Antoni Macierewicz,no2012097378,,,,,,http://www.antonimacierewicz.pl/,,,,Антони Мачеревич,,Antonius Macierewicz,,Antoni Macierewicz,안토니 마치에레비치,,,,,,,,,Антони Мачеревич,,,,,,,,,,,,Antonius Macierewicz,,,,,,,,,,,,1118537491,,,,Антоні Мацярэвіч,,Антоні Мацярэвіч,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Macierewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q602861,Rafał Grupiński,Rafał Grupiński,Rafał Grupiński,Rafał Grupiński,Rafał Grupiński,Rafał Grupiński,male,1952-09-26,Rafał,Rafał Grupiński,Rafał Grupiński,Rafał Grupiński,,,Rafał Grupiński,Category:Rafał Grupiński,Rafał Grupiński,,Rafał Grupiński,Rafał Grupiński,https://upload.wikimedia.org/wikipedia/commons/6/68/Rafał_Grupiński_Sejm_2014_03.JPG,64423836,,Rafał Grupiński,Rafał Grupiński,Rafał Grupiński,Rafał Grupiński,,,,,/m/0f6sb8,,Rafał Grupiński,,,,n96220353,,,,,Rafał Grupiński,,,,Rafał Grupiński,,,,,Rafał Grupiński,,,,,,,,,,,,,,,,,,,,,,,Rafał Grupiński,,,,,,,,0000 0000 5337 9780,,,,,,,,,,,,,,,,,,,nr94009928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,99018139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q604392,Danuta Hojarska,Danuta Hojarska,Danuta Hojarska,Danuta Hojarska,Danuta Hojarska,Danuta Hojarska,female,1960-01-02,Danuta,Danuta Hojarska,Danuta Hojarska,Danuta Hojarska,,,Danuta Hojarska,,Danuta Hojarska,,,Danuta Hojarska,,,Danuta Hojarska,Danuta Hojarska,Danuta Hojarska,Danuta Hojarska,Danuta Hojarska,,,,,/m/0f6skm,,Danuta Hojarska,,,,,,,,,Danuta Hojarska,,,,Danuta Hojarska,,,,,Danuta Hojarska,,,,,,,Danuta Hojarska,,,,,,,,,,,,,,,,Danuta Hojarska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q604616,Marek Siwiec,Marek Siwiec,Marek Siwiec,Marek Siwiec,Marek Siwiec,Marek Siwiec,male,1955-03-13,Marek,Marek Siwiec,,Marek Siwiec,,Marek Siwiec,,Category:Marek Siwiec,Marek Siwiec,Marek Siwiec,Marek Siwiec,,https://upload.wikimedia.org/wikipedia/commons/5/5e/Marek_Siwiec_(Martin_Rulsch)_1.jpg,163731318,Marek Siwiec,Marek Siwiec,Marek Siwiec,Marek Siwiec,Marek Siwiec,,,,Marek Siwiec,/m/05y79t,28380,Marek Siwiec,,,,,,,,,Marek Siwiec,,,,Marek Siwiec,,,,,Marek Siwiec,,,,,,,Marek Siwiec,,,,,,,,,,,,Marek Siwiec,,,,Marek Siwiec,,,,,,,,0000 0001 1458 1553,,,,,,,Марек Сівець,,,,,,Marek Siwiec,,,Марек Сівець,,,no2010034630,,,,,,http://www.mareksiwiec.pl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099947472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Siwiec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3379,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q607103,Eugeniusz Wycisło,Eugeniusz Wycisło,Eugeniusz Wycisło,Eugeniusz Wycisło,Eugeniusz Wycisło,Eugeniusz Wycisło,male,1948-01-04,Eugeniusz,Eugeniusz Wycisło,Eugeniusz Wycisło,Eugeniusz Wycisło,,,Eugeniusz Wycisło,,Eugeniusz Wycisło,,,Eugeniusz Wycisło,,,Eugeniusz Wycisło,Eugeniusz Wycisło,Eugeniusz Wycisło,Eugeniusz Wycisło,Eugeniusz Wycisło,,,,,,,,,,,,,,,,Eugeniusz Wycisło,,,,Eugeniusz Wycisło,,,,,Eugeniusz Wycisło,,,,,,,,,,,,,,,,,,,,,,,Eugeniusz Wycisło,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q60833165,Kamil Bortniczuk,,,,Kamil Bortniczuk,Kamil Bortniczuk,male,1983-06-11,,Kamil Bortniczuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spokesperson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q60833401,Grzegorz Lorek,,,,Grzegorz Lorek,Grzegorz Lorek,male,1970-10-31,,Grzegorz Lorek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q60834445,Paweł Rychlik,,,,Paweł Rychlik,Paweł Rychlik,male,1986-12-16,,Paweł Rychlik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pharmacist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6110648,Jacek Sauk,Jacek Sauk,Jacek Sauk,Jacek Sauk,Jacek Sauk,Jacek Sauk,male,1944-07-21,Jacek,Jacek Sauk,Jacek Sauk,Jacek Sauk,,,Jacek Sauk,Category:Jacek Sauk,Jacek Sauk,,,,https://upload.wikimedia.org/wikipedia/commons/1/1f/Jacek_Sauk_Kancelaria_Senatu_2005.jpg,,Jacek Sauk,,Jacek Sauk,,Jacek Sauk,,,,,,,,,,,,,,,,Jacek Sauk,,,,Jacek Sauk,,,,,Jacek Sauk,,,,,,,,,,,,,,,,,,,,,,,Jacek Sauk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sauk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6149329,Jan Król,Jan Król,Jan Król,Jan Król,Jan Król,Jan Król (ur. 1950),male,1950-06-14,Jan,Jan Król (ur. 1950),Jan Król,Jan Król,,,Jan Król,,Jan Król,,,,,164404416,Jan Król,,Jan Król,,Jan Król,,,,,,,,,,,,,,,,Jan Król,,,,Jan Król,,,,,Jan Król,,,,,,,,,,,,,,,,,,,Jan Król,,,,Jan Król,Jan Król,,,,,,,0000 0001 1274 7476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Król,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6150446,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,male,1950-12-19,Jan,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,,Jan Łączny,,,Jan Łączny,,,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,,,,,/m/0f6vb0,,Jan Łączny,,Jan Łączny,,,Jan Łączny,,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,Jan Łączny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6156019,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,male,1953-12-11,Janusz,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Category:Janusz Dzięcioł,Janusz Dzięcioł,,,,https://upload.wikimedia.org/wikipedia/commons/1/16/Janusz_Dzieciol_2007.JPG,302410829,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,,,,,,,,,Janusz Dzięcioł,,,Janusz Dzięcioł,,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,Janusz Dzięcioł,,,0000 0004 0903 4063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
