id,name__en,name__ar,name__es,name__de,name__fr,name__nl,name,wikipedia__ar,wikipedia__en,gender,original_wikiname,name__pl,wikipedia__de,wikipedia__fr,wikipedia__pl,birth_date,identifier__freebase,given_name,name__it,name__ja,wikipedia__ja,image,identifier__VIAF,name__he,wikipedia__he,death_date,name__mg,wikipedia__mg,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__yo,name__ms,name__id,name__el,name__sv,name__pt,name__ru,name__tr,name__ca,name__fi,name__nn,name__frp,name__bg,name__nb,name__zh,name__pam,name__scn,wikipedia__bg,wikipedia__ca,wikipedia__commons,wikipedia__el,wikipedia__es,wikipedia__fi,wikipedia__frp,wikipedia__id,wikipedia__it,wikipedia__itwikiquote,wikipedia__ms,wikipedia__nl,wikipedia__nn,wikipedia__no,wikipedia__pam,wikipedia__pt,wikipedia__ru,wikipedia__scn,wikipedia__simple,wikipedia__sv,wikipedia__tr,wikipedia__yo,wikipedia__zh,identifier__SUDOC,identifier__Munzinger,name__yi,name__hy,name__la,name__sl,name__fa,wikipedia__fa,wikipedia__hy,wikipedia__la,wikipedia__sl,wikipedia__yi,identifier__ISNI,identifier__GND,identifier__LCAuth,identifier__BNF,identifier__NLI,name__arz,name__cs,wikipedia__arz,name__oc,name__gl,name__io,name__sh,name__hu,name__et,name__pt_br,wikipedia__cs,wikipedia__et,wikipedia__gl,wikipedia__hu,wikipedia__io,wikipedia__oc,wikipedia__sh,website,name__eu,name__eo,name__th,wikipedia__eo,wikipedia__eu,wikipedia__th,name__cy,wikipedia__cy,wikipedia__enwikiquote,identifier__IMDB,name__br,wikipedia__br,family_name,name__en_ca,name__en_gb,name__ko,name__vi,name__uk,name__ie,wikipedia__ie,wikipedia__ko,wikipedia__uk,wikipedia__vi,identifier__NNDB,wikipedia__ro,wikipedia__trwikiquote,name__ro,wikipedia__frwikinews,wikipedia__arwikiquote,wikipedia__fawikiquote,name__da,identifier__FAST,identifier__GTAA,facebook,last_seen,identifier__Britannica,name__lt,wikipedia__mzn,name__mzn,name__ast,name__my,wikipedia__ast,wikipedia__my,name__ga,name__hi,name__jv,wikipedia__da,wikipedia__ga,wikipedia__hi,wikipedia__jv,wikipedia__plwikiquote,name__ps,name__ckb,wikipedia__ckb,wikipedia__ps,name__af,name__ka,wikipedia__af,wikipedia__ka,identifier__NTA,identifier__NLAtrove,name__sco,wikipedia__sco,name__tg_latn,name__tg,wikipedia__tg,identifier__OLID,identifier__GNC,identifier__BAV,identifier__CTHS,wikipedia__ptwikiquote,identifier__NUKAT,wikipedia__be_x_old,name__be_tarask,name__an,name__bar,name__bm,name__co,name__de_at,name__de_ch,name__frc,name__fur,name__gd,name__gsw,name__hr,name__ia,name__jam,name__kab,name__kg,name__lb,name__li,name__lij,name__lv,name__min,name__nap,name__nds,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__rgn,name__rm,name__sc,name__sk,name__sr_el,name__sw,name__vec,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,occupation,wikipedia__hr,wikipedia__xmf,identifier__EGAXA,wikipedia__tt,identifier__nlg,name__tt,name__xmf,identifier__ne_se,identifier__snac,wikipedia__trwikinews,identifier__quora,identifier__persee,name__fo,name__kl,wikipedia__ml,name__ml,twitter,wikipedia__bn,name__bn,wikipedia__azb,name__azb,identifier__SELIBR,name__ur,identifier__CSPAN,honorific_suffix,noble_title,identifier__NKC,instagram,wikipedia__az,name__az,identifier__youtube,wikipedia__ruwikinews
Q3050961,Elie Ferzli,,Elie Ferzli,Elie Frizli,Elie Ferzli,Elie Ferzli,Elie Ferzli,,Elie Ferzli,male,Elie Ferzli,Elie Ferzli,,Elie Ferzli,Elie Ferzli,1949-11-22,,Elie,Elie Frizli,,,https://upload.wikimedia.org/wikipedia/commons/2/2d/FERZLI.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elie Ferzli,,,,,,Elie Ferzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3050973,Elie Kayrouz,إيلي كيروز,Elie Kayrouz,Elie Kayrouz,Elie Keyrouz,Elie Kayrouz,Elie Kayrouz,إيلي كيروز,Elie Keyrouz,male,إيلي كيروز,,,Elie Keyrouz,,1959,/m/02qnr1r,Elie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elie Kayrouz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3066825,Farès Boueiz,فارس بويز,Farès Boueiz,Farès Boueiz,Fares Boueiz,Farès Boueiz,Farès Boueiz,فارس بويز,Farès Boueiz,male,Farès Boueiz,Fares Boueiz,Farès Boueiz,Fares Boueiz,Fares Boueiz,1955-01-15,/m/0rpg_vk,Fares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.fares-bouez.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diplomat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3066881,Farid Elias Khazen,فريد إلياس الخازن,Farid Elias Khazen,,Farid Elias Khazen,Farid Elias Khazen,Farid Elias Khazen,فريد إلياس الخازن,Farid Elias Khazen,male,فريد إلياس الخازن,Farid Elias al-Khazen,,Farid Elias Khazen,Farid Elias al-Khazen,"",/m/0c3dknz,Farid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Farid Elias Khazen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,professor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3066888,Farid Haykal Khazen,,Farid Haykal Khazen,,Farid Haykal Khazen,,Farid Haykal Khazen,,Farid Haykal Khazen,male,,Farid Hajkal al-Khazen,,Farid Haykal Khazen,Farid Hajkal al-Khazen,1970,,Farid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Farid Haykal Khazen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3066889,Farid Habib,فريد حبيب,Farid Habib,Farid Habib,Farid Habib,Farid Habib,Farid Habib,فريد حبيب,Farid Habib,male,فريد حبيب,,,Farid Habib,,1935-01-08,,Farid,,,,,,,,2012-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Farid Habib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Farid Habib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,ফরিদ হাবিব,,,,,,,,,,,,,
Q3066903,Farid Makari,فريد مكاري,Farid Makari,Farid Makari,Farid Makari,Farid Makari,Farid Makari,فريد مكاري,Farid Makari,male,فريد مكاري,Farid Makari,,Farid Makari,Farid Makari,1947,/m/0glsmfn,Farid,,,,,,,,,Farid Makari,Farid Makari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Farid Makari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,engineer,,,,,,,,,,,,,,,,,,,ফরিদ মাকারি,,,,,,,,,,,,,
Q3067198,Fathi Yakan,فتحي يكن,Fathi Yakan,Fathi Yakan,Fathi Yakan,Fathi Yakan,Fathi Yakan,فتحي يكن,Fathi Yakan,male,Fathi Yakan,,,Fathi Yakan,,1933-02-09,/m/02q9309,Fathi,,,,,10651692,,,2009-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0001 2099 0791,,n81098901,,,,,,,,,,,,,,,,,,,,,,,,,,,Fathi Yakan,,Fathi Yakan,,,,,,,,,,,,,,,,,,,,,,,78489,,,,,,,,Fathi Yakan,,,,,,,,,,,,فتحي يکن,فەتحی یەکن,فەتحی یەکن,فتحي يکن,,,,,073455636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3067717,Faisal Karami,فيصل كرامي,Faisal Karami,Faisal Karami,Fayçal Karamé,Faisal Karami,Faisal Karami,فيصل كرامي,Faisal Karami,male,,Fajsal Karami,,Fayçal Karamé,Fajsal Karami,1971-09-26,,Faisal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3067722,Fayçal Sayegh,فيصل الصايغ,,,Fayçal Sayegh,Faisal Al Sayegh,Fayçal Sayegh,فيصل الصايغ,Faisal Al Sayegh,male,Faisal Al Sayegh,,,Fayçal Sayegh,,1961,,Faïçal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3093894,Gabriel Murr,غابريال المر,Gabriel Murr,Gabriel Murr,Gabriel Murr,Gabriel Murr,Gabriel Murr,غابريال المر,Gabriel Murr,male,Gabriel Murr,Gabriel Murr,,Gabriel Murr,Gabriel Murr,,,Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabriel Murr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3102173,Georges Adwan,جورج عدوان,Georges Adwan,Georges Adwan,Georges Adouan,Georges Adwan,Georges Adwan,جورج عدوان,Georges Adwan,male,جورج عدوان,Georges Adwan,,Georges Adouan,Georges Adwan,1947,/m/02qzq8g,Georges,,,,,,,,,,,,,,,,,,,,,,,"Адуан, Жорж",,,,,,,,,,,,,,,,,,,,,,,,,,,"Адуан, Жорж",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georges Adwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3103444,Georges Saadeh,جورج سعادة,Georges Saadeh,Georges Saadeh,Georges Saadeh,Georges Saadeh,Georges Saadeh,جورج سعادة,Georges Saadeh,male,Georges Saadeh,,,Georges Saadeh,,1930-11-21,,Georges,,,,,,,,1998-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georges Saadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3104800,Ghattas Khoury,غطاس خوري,Ghattas Khoury,,Ghattas Khoury,,Ghattas Khoury,غطاس خوري,,male,,,,Ghattas Khoury,,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghattas Khoury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3122868,Gebran Areiji,جبران عريجي,Gebran Areiji,Gebran Areiji,Gébrane Oreiji,Gebran Araiji,Gebran Areiji,جبران عريجي,Gebran Araiji,male,,,,Gébrane Oreiji,,1951,,,,,,,,,,2019-01-09,,,,,,,,,,,,,,,,Gebran Areiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebran Areiji,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebran Areiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3125434,Hachem Alameddine,هاشم علم الدين,Hachem Alameddine,,Hachem Alameddine,,Hachem Alameddine,هاشم علم الدين,,male,هاشم علم الدين,,,Hachem Alameddine,,"",,,Hachem Alameddine,,,,,,,2010-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hachem Alameddine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3125537,Hadi Hobeich,هادي حبيش,Hadi Hobeich,Hadi Hobeich,Hadi Hobeich,Hadi Hobeich,Hadi Hobeich,هادي حبيش,Hadi Hobeich,male,هادي حبيش,,,Hadi Hobeich,,1974-07-01,,Hadi,Hadi Hobeich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hadi Hobeich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3125718,Hagop Kassarjian,هاغوب قصارجيان,Hagop Kassarjian,Hagop Kassarjian,Hagop Kassarjian,Hagop Kassarjian,Hagop Kassarjian,هاغوب قصارجيان,Hagop Kassarjian,male,Hagop Kassarjian,,,Hagop Kassarjian,,1946,,Hagop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,هاکوب کاسارجیان,هاکوب کاسارجیان,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hagop Kassarjian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3125719,Hagop Pakradounian,هاغوب بقرادونيان,Hagop Pakradounian,Hagop Pakradounian,Hagop Pakradounian,Hagop Pakradounian,Hagop Pakradounian,هاغوب بقرادونيان,Hagop Pakradounian,male,Hagop Pakradounian,Hagop Pakradonian,,Hagop Pakradounian,Hagop Pakradonian,1956-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Յակոբ Բագրատունի,,,هاکوب باگرادونیان,هاکوب باگرادونیان,Յակոբ Բագրատունի,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hagop Pakradounian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q314263,Fouad Siniora,فؤاد السنيورة,Fuad Siniora,Fuad Siniora,Fouad Siniora,Fouad Siniora,Fouad Siniora,فؤاد السنيورة,Fouad Siniora,male,فؤاد السنيورة,Fouad Siniora,Fuad Siniora,Fouad Siniora,Fouad Siniora,1943-04-14,/m/06v1zk,Fouad,Fouad Siniora,フアード・シニオラ,フアード・シニオラ,https://upload.wikimedia.org/wikipedia/commons/9/94/Fouad_Sinora.jpg,205003269,פואד סניורה,פואד סניורה,,,,福阿德·西尼乌拉,福阿德·西尼烏拉,福阿德·西尼烏拉,福阿德·西尼乌拉,福阿德·西尼乌拉,福阿德·西尼烏拉,Fouad Siniora,Fouad Siniora,Fouad Siniora,Φουάτ Σινιόρα,Fouad Siniora,Fuad Siniora,"Синьора, Фуад",Fuad Sinyora,Fouad Siniora,Fuad Siniora,Fouad Siniora,Fouad Siniora,Фуад Синиора,Fouad Siniora,福阿德·西尼乌拉,Fouad Siniora,Fuad Siniora,Фуад Синиора,Fouad Siniora,Fouad Siniora,Φουάτ Σινιόρα,Fuad Siniora,Fuad Siniora,Fouad Siniora,Fouad Siniora,Fouad Siniora,,Fouad Siniora,Fouad Siniora,Fouad Siniora,Fouad Siniora,Fouad Siniora,Fuad Siniora,"Синьора, Фуад",Fuad Siniora,Fouad Siniora,Fouad Siniora,Fuad Sinyora,Fouad Siniora,福阿德·西尼乌拉,,,,,,,فواد سنيوره,فؤاد سنیوره,,,,,0000 0001 4059 3056,1137000430,,,,,,,,,,,Fuad Siniora,,,,,,,,,,http://www.fuadsiniora.com,,,,,,,,,,,,,Siniora,,,,,,,,,,,822/000120462,,,,,فؤاد السنيورة,فؤاد سنیوره,,,153770,,,biography/Fouad-Siniora,Fuʼād al-Sinyūra,,,,,,,,,,,,,,,,,,,,ფუად სინიორა,,ფუად სინიორა,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3143487,Hussein Hajj Hassan,حسين الحاج حسن,Hussein Hajj Hassan,Hussein Hajj Hassan,Hussein Hajj Hassan,Hussein Hajj Hassan,Hussein Hajj Hassan,حسين الحاج حسن,Hussein Hajj Hassan,male,حسين الحاج حسن,Hussein Hadżdż Hassan,,Hussein Hajj Hassan,Hussein Hadżdż Hassan,1960,/m/080n3sb,Hussein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Hussein Hajj Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hussein Hajj Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,후세인 하지 하산,,,,,후세인 하지 하산,,,,,,,,,,,,,,,,,,,Hussein Hajj Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3143491,Hussein el-Husseini,حسين الحسيني,Hussein el-Husseini,,Hussein Husseini,Hussein el-Husseini,Hussein el-Husseini,حسين الحسيني,Hussein el-Husseini,male,Hussein el-Husseini,Hussein el-Husseini,,Hussein Husseini,Hussein el-Husseini,1937-04-15,/m/0fj2kh,Hussein,,,,https://upload.wikimedia.org/wikipedia/commons/3/3d/Hussein-alhusseini.JPG,305212926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Hussein el-Husseini,,,,,,,,,,,,,,,,,,,,,,,,,,,سید حسین الحسینی,,,,,,0000 0004 1892 3567,142669296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,سید حسین الحسینی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3147509,Ibrahim Najjar,إبراهيم نجار,Ibrahim Najjar,Ibrahim Najjar,Ibrahim Najjar,Ibrahim Najjar,Ibrahim Najjar,إبراهيم نجار,Ibrahim Najjar,male,Ibrahim Najjar,Ibrahim Nadżdżar,,Ibrahim Najjar,Ibrahim Nadżdżar,1941-09-02,,Ibrahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0000 8153 0249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibrahim Najjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q317274,Abdul Hamid Karami,عبد الحميد كرامي,Abdul Hamid Karami,Abdul Hamid Karami,Abdel Hamid Karamé,Abdul Hamid Karami,Abdul Hamid Karami,عبد الحميد كرامي,Abdul Hamid Karami,male,Abdul Hamid Karami,Abdul Hamid Karami,Abdul Hamid Karami,Abdel Hamid Karamé,Abd al-Hamid Karami,1890-10-23,/m/0805s8,Abdul Hamid,Abd al-Hamid Karame,アブドルハミード・カラーミー,,https://upload.wikimedia.org/wikipedia/commons/4/47/Ah_karami.png,168802769,עבד אל-חמיד כראמי,עבד אל-חמיד כראמי,1950-11-23,,,,,,,,,,,,,,,"Караме, Абдул Хамид",,Abdul Hamid Karami,,,,,,,,,,Abdul Hamid Karami,,,,,,,Abd al-Hamid Karame,,,,,,,,"Караме, Абдул Хамид",,,,,,,,,,,,,,,,,,,0000 0001 1554 069X,,no2011028337,,,,,,,,,,Abdul Hamid Karami,,,,,,,,,,,,,,,,,,,,,,,Karami,,,,Abdul Hamid Karami,,,,,,Abdul Hamid Karami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3173769,Jean Obeid,جان عبيد,Jean Obeid,Jean Obeid,Jean Obeid,Jean Obeid,Jean Obeid,جان عبيد,Jean Obeid,male,Jean Obeid,Jean Obeid,Jean Obeid,Jean Obeid,Jean Obeid,1939-05-08,/m/0rf8glz,Jean,,,,https://upload.wikimedia.org/wikipedia/commons/7/72/Jean_Obeid_-_1988.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jean Obeid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q318493,Najib Mikati,نجيب ميقاتي,Najib Mikati,Nadschib Miqati,Najib Mikati,Najib Mikati,Najib Mikati,نجيب ميقاتي,Najib Mikati,male,نجيب ميقاتي,Nadżib Mikati,Nadschib Miqati,Najib Mikati,Nadżib Mikati,1955-11-24,/m/05sstd,Najib,Najib Mikati,ナジーブ・ミーカーティー,ナジーブ・ミーカーティー,https://upload.wikimedia.org/wikipedia/commons/2/23/Miktai.jpg,,נג'יב מיקאתי,נג'יב מיקאתי,,,,纳吉布·米卡提,納吉布·米卡提,納吉布·米卡提,纳吉布·米卡提,纳吉布·米卡提,納吉布·米卡提,,Najib Mikati,Najib Mikati,,,Najib Mikati,"Микати, Наджиб",Necip Mikati,Najib Mikati,Najib Mikati,,,,,納吉布·米卡提,Najib Mikati,,,Najib Mikati,Category:Najib Mikati,,Najib Mikati,Najib Mikati,,Najib Mikati,Najib Mikati,,Najib Mikati,Najib Mikati,,,Najib Mikati,Najib Mikati,"Микати, Наджиб",,,,Necip Mikati,,納吉布·米卡提,,,,,,,نجیب میقاتی,نجیب میقاتی,,,,,,,,,,,Nadžíb Míkátí,,Najib Mikati,Najib Mikati,Najib Azmi Mikati,Najib Mikati,Nádzsib Mikati,Najīb Mīqātī,Najib Mikati,Nadžíb Míkátí,Najīb Mīqātī,Naxib Miqati,Nadzsíb Míkáti,Najib Azmi Mikati,Najib Mikati,Najib Mikati,http://www.najib-mikati.net/indexArabic.aspx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,نجیب میقاتی,,,,,,biography/Najib-Mikati,,نجیب میقاتی,نجیب میقاتی,Najib Mikati,,,,,,,,,,,,,,,,,ნაჯიბ მიკატი,,ნაჯიბ მიკატი,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
