id,name,image,gender,birth_date,given_name,identifier__IMDB,identifier__MusicBrainz,identifier__EuroparlMEP,identifier__VIAF,identifier__LCAuth,identifier__GND,identifier__discogs,name__et,name__en,identifier__freebase,wikipedia__et,wikipedia__en,identifier__ISNI,twitter,name__pt,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__pl,name__ru,name__fr,name__be,name__es,name__ro,name__ca,name__oc,name__fi,name__uk,name__lv,name__it,name__be_tarask,name__de,name__cs,name__io,name__lt,name__nl,name__sk,name__sl,name__da,name__hr,name__la,name__sv,name__zh,name__nb,name__nn,name__fa,name__ka,name__tr,wikipedia__be_x_old,wikipedia__be,wikipedia__ca,wikipedia__commons,wikipedia__cs,wikipedia__da,wikipedia__de,wikipedia__es,wikipedia__etwikiquote,wikipedia__fa,wikipedia__fi,wikipedia__fr,wikipedia__io,wikipedia__it,wikipedia__ka,wikipedia__lt,wikipedia__lv,wikipedia__nl,wikipedia__no,wikipedia__oc,wikipedia__pl,wikipedia__pt,wikipedia__ro,wikipedia__ru,wikipedia__tr,wikipedia__uk,wikipedia__ukwikiquote,wikipedia__zh,wikipedia__la,name__is,wikipedia__is,name__ja,wikipedia__ja,name__en_ca,name__en_gb,wikipedia__sv,name__ie,wikipedia__ie,name__id,wikipedia__id,wikipedia__plwikiquote,name__bar,name__af,name__an,name__ast,name__br,name__bs,name__co,name__cy,name__eo,name__eu,name__fur,name__ga,name__gd,name__gl,name__gsw,name__hu,name__lb,name__li,name__lij,name__lmo,name__nap,name__nds,name__nds_nl,name__pcd,name__pms,name__rm,name__sc,name__scn,name__sco,name__sq,name__vec,name__vls,name__wa,identifier__SUDOC,name__ko,name__fo,wikipedia__ko,wikipedia__nn,wikipedia__sco,identifier__Munzinger,name__bg,wikipedia__bg,name__he,name__az,name__de_ch,name__el,name__vi,name__ar,name__ta,name__mk,wikipedia__ar,wikipedia__ast,wikipedia__az,wikipedia__el,wikipedia__he,wikipedia__lb,wikipedia__ruwikinews,wikipedia__ta,wikipedia__vi,identifier__parlement,website,original_wikiname,identifier__allmovie,name__mn,name__vro,wikipedia__fiu_vro,wikipedia__mn,identifier__IIAF,name__hy,wikipedia__hy,identifier__BNF,wikipedia__enwikiquote,wikipedia__hu,wikipedia__liwikiquote,death_date,name__yo,name__sr,name__se,name__pt_br,wikipedia__eo,wikipedia__eu,wikipedia__fiwikiquote,wikipedia__ga,wikipedia__gl,wikipedia__se,wikipedia__simple,wikipedia__sl,wikipedia__sr,wikipedia__yo,identifier__NNDB,identifier__GTAA,identifier__NTA,identifier__FAST,identifier__SFDb,name__de_at,last_seen,identifier__AlloCine,identifier__elonet,identifier__kinopoisk,identifier__CSFD,identifier__DNF,identifier__PORT,identifier__senate_nl,identifier__PACE,wikipedia__tpi,wikipedia__hsb,name__hsb,name__tpi,name__bm,name__frc,name__frp,name__ia,name__jam,name__kab,name__kg,name__mg,name__min,name__ms,name__nrm,name__pap,name__prg,name__rgn,name__sr_el,name__sw,name__vmf,name__vo,name__wo,name__zu,identifier__etis_ee,family_name,identifier__google_knowledge,occupation,identifier__snac,name__tt,name__ba,wikipedia__myv,wikipedia__af,identifier__ioc_athlete,name__sje,name__sma,name__smj,facebook,wikipedia__azwikiquote,identifier__Britannica,name__nys,identifier__NUKAT,identifier__BIBSYS,identifier__SELIBR,married_name,identifier__LNB,instagram,identifier__riigikogu,name__lfn,wikipedia__sq,name__myv,name__mi,identifier__CONOR,identifier__NKC,wikipedia__tt,name__lo,name__th,wikipedia__lo,wikipedia__th,wikipedia__hr,name__kana,name__azb,wikipedia__azb,name__ceb,name__fy,name__eml,name__dsb,name__mt,name__frr,name__sh,name__tl,name__uz,name__hif,name__ht,name__jv,name__ang,name__su,name__ay,name__aa,name__ace,name__bcl,name__bi,name__cdo,name__ch,name__cho,name__chy,name__cr,name__crh_latn,name__csb,name__cu,name__diq,name__ext,name__ff,name__fj,name__gn,name__got,name__gv,name__hak,name__haw,name__hif_latn,name__ho,name__hz,name__ig,name__ik,name__ike_latn,name__ilo,name__jbo,name__kaa,name__ki,name__kj,name__kk_latn,name__kl,name__kr,name__ksh,name__ku_latn,name__kw,name__lad,name__lg,name__ln,name__ltg,name__map_bms,name__mh,name__mo,name__mus,name__mwl,name__my,name__na,name__nah,name__nov,name__nso,name__nv,name__om,name__pag,name__pam,name__pdc,name__pih,name__qu,name__rmy,name__rn,name__ruq_latn,name__rw,name__sg,name__shi_latn,name__sm,name__sn,name__so,name__srn,name__ss,name__st,name__stq,name__szl,name__tet,name__tg_latn,name__tk,name__tn,name__to,name__ts,name__tt_latn,name__tum,name__tw,name__ty,name__ug_latn,name__ve,name__vep,name__war,name__xh,name__za,name__zea,name__ak,name__aln,name__arn,name__cbk_zam,name__chr,name__ee,name__fit,name__gag,name__dtp,name__ha,name__iu
Q20933560,Martin Repinski,https://upload.wikimedia.org/wikipedia/commons/a/a2/RK_Martin_Repinski.jpg,male,1986-08-06,Martin,,,,,,,,Martin Repinski,Martin Repinski,,Martin Repinski,,,,,,,,,,,Martin Repinski,"Репинский, Мартин",Martin Repinski,,Martin Repinski,,,,Martin Repinski,,,,,Martin Repinski,,,,,,Martin Repinski,,,,Martin Repinski,,,,,,,,,,Category:Martin Repinski,,,Martin Repinski,,,,,,,,,,,,,,Martin Repinski,,,"Репинский, Мартин",,,,,,,,,,,,Martin Repinski,,,,,,,,,Martin Repinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Repinski,,politician,,,,,,,,,,100001896969458,,,,,,,,,,ce3f9ed0-083c-4d0f-b45a-096610012b5f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2097451,Sven Mikser,https://upload.wikimedia.org/wikipedia/commons/d/db/Sven_Mikser_2017-05-25.jpg,male,1973-11-08,Sven,,,,,,,,Sven Mikser,Sven Mikser,/m/0j_4zbm,Sven Mikser,Sven Mikser,,svenmikser,Sven Mikser,,,,,,,Sven Mikser,"Миксер, Свен",Sven Mikser,,Sven Mikser,Sven Mikser,Sven Mikser,,Sven Mikser,Свен Міксер,Svens Miksers,Sven Mikser,,Sven Mikser,Sven Mikser,,Sven Mikser,Sven Mikser,Sven Mikser,Sven Mikser,Sven Mikser,Sven Mikser,Sven Mikser,Sven Mikser,斯文·米克塞爾,Sven Mikser,Sven Mikser,,,Sven Mikser,,,,Category:Sven Mikser,,,Sven Mikser,,,,Sven Mikser,Sven Mikser,,Sven Mikser,,,Svens Miksers,Sven Mikser,,,Sven Mikser,,,"Миксер, Свен",Sven Mikser,Свен Міксер,,,Sven Mikser,,,スヴェン・ミクセル,,,,Sven Mikser,,,,,,,,,Sven Mikser,,,,,,,,,,,,Sven Mikser,,,,,,,,,,,,,,,,,,,,,,,,,,,סוון מיקסר,,,,Sven Mikser,,,,,,,,,,,,Sven Mikser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,SvenMikser1,,,,,,,,,,8719c4cd-291e-4216-b3e1-8b5a0d7902fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21009735,Liisa Oviir,,female,1977-03-01,Liisa,,,,,,,,Liisa Oviir,Liisa Oviir,,Liisa Oviir,Liisa Oviir,,liisaoviir,,,,,,,,Liisa Oviir,,Liisa Oviir,,Liisa Oviir,,,,Liisa Oviir,,,,,Liisa Oviir,,,,Liisa Oviir,,Liisa Oviir,,,,,,,,,,,,,,,,,Liisa Oviir,,,,Liisa Oviir,Liisa Oviir,,,,,,,,,Liisa Oviir,,,,,,,,,,,,,,,,,,,,,,,,Liisa Oviir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oviir,,politician,,,,,,,,,,liisa.oviir,,,,,,,,,,b5063311-cf9e-43bb-8b24-e767b447eb37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2128576,Rait Maruste,https://upload.wikimedia.org/wikipedia/commons/f/f3/RE_Rait_Maruste.jpg,male,1953-09-27,Rait,,,,50710147,n86103245,1109823339,,Rait Maruste,Rait Maruste,,Rait Maruste,,0000 0000 2707 5353,,Rait Maruste,,,,,,,Rait Maruste,,Rait Maruste,,Rait Maruste,Rait Maruste,Rait Maruste,,Rait Maruste,,,,,Rait Maruste,Rait Maruste,,Rait Maruste,Rait Maruste,Rait Maruste,Rait Maruste,Rait Maruste,Rait Maruste,Rait Maruste,Rait Maruste,,,,,,,,,,Category:Rait Maruste,,,Rait Maruste,,,,,,,,,,,,,,,,,,,,,,,,,ライト・マルステ,,,,,,,,,,,,,Rait Maruste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070712476,,,,,,,,,,,,7240,,,,,,,,,,,,,,,,,,,,,,,,,,,,author,,,,,,,,,,100008839053633,,,,,,,,,,e3daca91-fbe7-4157-a72c-e87cda4565e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q22041600,Anneli Ott,,female,1976-05-02,Anneli,,,,,,,,Anneli Ott,Anneli Ott,,Anneli Ott,,,,Anneli Ott,,,,,,,Anneli Ott,,Anneli Ott,,Anneli Ott,Anneli Ott,Anneli Ott,,Anneli Ott,,,Anneli Ott,,Anneli Ott,Anneli Ott,,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,,Anneli Ott,,Anneli Ott,Anneli Ott,,,Anneli Ott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anneli Ott,,,,,,,,,,,,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,Anneli Ott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ott,,politician,,,,,,,,,,anneli.viitkin,,,,,,,,,,4dbb83c0-9dbe-4aa7-9d89-29cf398da20d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2285186,Signe Kivi,https://upload.wikimedia.org/wikipedia/commons/0/0a/Signekivi.JPG,female,1957-02-24,Signe,,,,3751147270508435700003,,1111531404,,Signe Kivi,Signe Kivi,,Signe Kivi,,,,Signe Kivi,,,,,,,Signe Kivi,,Signe Kivi,,Signe Kivi,Signe Kivi,Signe Kivi,,Signe Kivi,,,,,Signe Kivi,Signe Kivi,,Signe Kivi,Signe Kivi,Signe Kivi,Signe Kivi,Signe Kivi,Signe Kivi,Signe Kivi,Signe Kivi,,Signe Kivi,Signe Kivi,,,,,,,Category:Signe Kivi,,,Signe Kivi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Signe Kivi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kivi,,politician,,,,,,,,,,,,,,,,,,,,71bdc9b2-841d-408f-8ace-909e8c11d7d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q231327,Kristina Šmigun-Vähi,https://upload.wikimedia.org/wikipedia/commons/2/2f/Kristina_Šmigun_Otepää_MK.JPG,female,1977-02-23,Kristina,,,,,,,,Kristina Šmigun-Vähi,Kristina Šmigun-Vähi,,Kristina Šmigun-Vähi,Kristina Šmigun-Vähi,,,Kristina Šmigun-Vähi,,,,,,,Kristina Šmigun-Vähi,Кристина Шмигун-Вяхи,Kristina Šmigun-Vähi,,Kristina Šmigun-Vähi,,,,Kristina Šmigun-Vähi,Крістіна Шмігун-Вяхі,Kristina Šmiguna-Vehi,Kristina Šmigun-Vähi,,Kristina Šmigun-Vähi,Kristina Šmigun-Vähi,,Kristina Šmigun-Vähi,Kristina Šmigun-Vähi,,Kristina Šmigun-Vähi,Kristina Šmigun-Vähi,Kristina Šmigun-Vähi,,Kristina Šmigun-Vähi,,Kristina Šmigun-Vähi,Kristina Šmigun,کریستینا شمیگون-واهی,,,,,,Category:Kristina Šmigun-Vähi,Kristina Šmigun-Vähi,,Kristina Šmigun-Vähi,,,کریستینا شمیگون-واهی,Kristina Šmigun-Vähi,Kristina Šmigun-Vähi,,Kristina Šmigun-Vähi,,Kristina Šmigun-Vähi,Kristina Šmiguna-Vehi,Kristina Šmigun-Vähi,Kristina Šmigun-Vähi,,Kristina Šmigun-Vähi,Kristina Šmigun-Vähi,,"Шмигун-Вяхи, Кристина",,Крістіна Шмігун-Вяхі,,,,,,クリスチナ・シュミグン＝バヒ,クリスチナ・シュミグン＝バヒ,,,Kristina Šmigun-Vähi,,,,,,,,,Kristina Šmigun-Vähi,,,,,Kristina Šmigun-Vähi,,,,,,,,,,,,,,,,,,,,,,,,,,크리스티나 슈미군,,크리스티나 슈미군,Kristina Šmigun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kristina Šmigun-Vähi,,,,,,,Kristina Šmigun-Vähi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cross-country skier,,,,,,,,,,kristinasmigunvahi,,,,,,,,,,28e48bd7-9f1f-4d6a-b40c-9c6ff6d445e5,,,,,,,,,,,,Kristina Šmigun-Vähi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q253515,Jaak Aaviksoo,"https://upload.wikimedia.org/wikipedia/commons/e/e9/Jaak_Aaviksoo,_2011.jpg",male,1954-01-11,Jaak,,,,225145003298161301958,,,,Jaak Aaviksoo,Jaak Aaviksoo,/m/02qh557,Jaak Aaviksoo,Jaak Aaviksoo,,jaakaaviksoo,Jaak Aaviksoo,,,,,,,Jaak Aaviksoo,Яак Аавиксоо,Jaak Aaviksoo,,Jaak Aaviksoo,Jaak Aaviksoo,Jaak Aaviksoo,,Jaak Aaviksoo,,,Jaak Aaviksoo,,Jaak Aaviksoo,Jaak Aaviksoo,,Jaak Aaviksoo,Jaak Aaviksoo,Jaak Aaviksoo,Jaak Aaviksoo,Jaak Aaviksoo,Jaak Aaviksoo,Jaak Aaviksoo,Jaak Aaviksoo,,Jaak Aaviksoo,Jaak Aaviksoo,,,,,,,Category:Jaak Aaviksoo,,,Jaak Aaviksoo,,,,Jaak Aaviksoo,Jaak Aaviksoo,,,,,,,,,Jaak Aaviksoo,,,"Аавиксоо, Яак",,,,,,,,,,Jaak Aaviksoo,Jaak Aaviksoo,,,,,,,,,,Jaak Aaviksoo,,,,,,,,,,,,Jaak Aaviksoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,جاك ايفيكسو,,,جاك ايفيكسو,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aaviksoo,,physicist,,,,,,,,,,jaak.aaviksoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q25519722,Toomas Jürgenstein,,male,1964-07-23,Toomas,,,,,,,,Toomas Jürgenstein,Toomas Jürgenstein,,Toomas Jürgenstein,,,,,,,,,,,,,Toomas Jürgenstein,,,,,,Toomas Jürgenstein,,,,,,,,,,,Toomas Jürgenstein,Toomas Jürgenstein,,,Toomas Jürgenstein,,Toomas Jürgenstein,Toomas Jürgenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toomas Jürgenstein,,,,,,,,,,,,,,,Toomas Jürgenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toomas Jürgenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toomas Jürgenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toomas Jürgenstein,,,,,,Jürgenstein,,politician,,,,,,,Toomas Jürgenstein,Toomas Jürgenstein,Toomas Jürgenstein,toomas.jyrgenstein,,,,,,,,,,6e0b6122-249d-48f1-9582-9df8b2bb236d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2621730,Jüri Ratas,https://upload.wikimedia.org/wikipedia/commons/3/34/RK_Jüri_Ratas.jpg,male,1978-07-02,Jüri,,,,3510148122896895200000,,1120411025,,Jüri Ratas,Jüri Ratas,/m/09x8rc,Jüri Ratas,Jüri Ratas,,ratasjuri,Jüri Ratas,,,,,,,Jüri Ratas,"Ратас, Юри",Jüri Ratas,Юры Ратас,Jüri Ratas,Jüri Ratas,Jüri Ratas,,Jüri Ratas,Юрі Ратас,Jiri Ratass,Jüri Ratas,,Jüri Ratas,Jüri Ratas,Jüri Ratas,Jüri Ratas,Jüri Ratas,Jüri Ratas,Jüri Ratas,Jüri Ratas,Jüri Ratas,Georgius Ratas,Jüri Ratas,尤里·拉塔斯,Jüri Ratas,Jüri Ratas,یوری راتاس,,Jüri Ratas,,Юры Ратас,Jüri Ratas,Category:Jüri Ratas,Jüri Ratas,Jüri Ratas,Jüri Ratas,Jüri Ratas,Jüri Ratas,یوری راتاس,Jüri Ratas,Jüri Ratas,Jüri Ratas,Jüri Ratas,,,Jiri Ratass,Jüri Ratas,Jüri Ratas,,Jüri Ratas,Jüri Ratas,,"Ратас, Юри",Jüri Ratas,Юрі Ратас,,尤里·拉塔斯,Georgius Ratas,Jüri Ratas,Jüri Ratas,ユリ・ラタス,ユリ・ラタス,Jüri Ratas,Jüri Ratas,Jüri Ratas,Jüri Ratas,Jüri Ratas,Jüri Ratas,Jüri Ratas,,,Jüri Ratas,,Jüri Ratas,,,,,,,,,,,,Jüri Ratas,Jüri Ratas,,,,,,,,,,,,Jüri Ratas,Jüri Ratas,,,,,위리 라타스,,위리 라타스,,Jüri Ratas,,Юрий Ратас,Юрий Ратас,,,,Γιούρι Ράτας,Jüri Ratas,,,,,Jüri Ratas,,Γιούρι Ράτας,,Jüri Ratas,,,Jüri Ratas,,,,,,,,,,Յուրի Ռատաս,Յուրի Ռատաս,,,Jüri Ratas,,,,Јири Ратас,Jüri Ratas,,,,,,,Jüri Ratas,,,Јири Ратас,,,,,,,,,,,,,,,,,,Jüri Ratas,Jüri Ratas,,,,,,,,,,,,,,,,,,,,,,,Ratas,,politician,,Юри Ратас,Йүри Ратас,,Jüri Ratas,,,,,ratasjuri,,,,,,,,,,87b36dbb-08e9-4048-91eb-6df699c6e27e,,Jüri Ratas,,,,,Юри Ратас,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q27430407,Raimond Kaljulaid,,male,1982-01-27,Raimond,,,,,,,,Raimond Kaljulaid,Raimond Kaljulaid,,Raimond Kaljulaid,,,PRB_Raimond,,,,,,,,,Раймонд Кальюлайд,Raimond Kaljulaid,,Raimond Kaljulaid,,,,Raimond Kaljulaid,,,,,,Raimond Kaljulaid,,,Raimond Kaljulaid,,Raimond Kaljulaid,,,,,,Raimond Kaljulaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,Раймонд Кальюлайд,,,,,,,,,,,,,,,,,,,,,Raimond Kaljulaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaljulaid,,politician,,,,,,,,,,raimondkaljulaid1,,,,,,,,,,989194b6-b6cc-4c8f-9e6a-8eb8913d103e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28071323,Toomas Paur,,male,1949-03-17,Toomas,,,,,,,,Toomas Paur,Toomas Paur,,Toomas Paur,,,,,,,,,,,,,Toomas Paur,,Toomas Paur,,,,Toomas Paur,,,,,,,,,Toomas Paur,,Toomas Paur,Toomas Paur,,,Toomas Paur,,Toomas Paur,Toomas Paur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toomas Paur,,,,,,,,,,,,,,,Toomas Paur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toomas Paur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toomas Paur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toomas Paur,,,,,,Paur,,politician,,,,,,,Toomas Paur,Toomas Paur,Toomas Paur,toomas.paur,,,,,,,,,,dd8df35c-edd1-4c9a-ac7e-6681b58361eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28071329,Marko Šorin,,male,1974-06-09,Marko,,,,,,,,Marko Šorin,Marko Šorin,,Marko Šorin,,,,,,,,,,,,,Marko Šorin,,,,,,Marko Šorin,,,,,,,,,Marko Šorin,,Marko Šorin,Marko Šorin,,,Marko Šorin,,Marko Šorin,Marko Šorin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marko Šorin,,,,,,,,,,,,,,,Marko Šorin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marko Šorin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marko Šorin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marko Šorin,,,,,,Šorin,,politician,,,,,,,Marko Šorin,Marko Šorin,Marko Šorin,edukas.sindi,,,,,,,,,,149dab3f-f850-4eb3-bf03-0890ce9090c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28840779,Igor Kravtšenko,,male,1973-03-28,Igor,,,,,,,,Igor Kravtšenko,Igor Kravtšenko,,Igor Kravtšenko,Igor Kravtšenko,,,,,,,,,,,Игорь Кравченко,Igor Kravtšenko,,,,,,Igor Kravtšenko,,,,,,,,,Igor Kravtšenko,,Igor Kravtšenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Igor Kravtšenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kravtšenko,,politician,,,,,,,,,,kravtsenkoigor,,,,,,,,,,9893487a-845e-4b03-ba51-09a79fef87eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28845703,Alar Nääme,,male,1983-12-21,Alar,,,,,,,,Alar Nääme,Alar Nääme,,,,,,,,,,,,,,,Alar Nääme,,,,,,Alar Nääme,,,,,,,,,Alar Nääme,,Alar Nääme,Alar Nääme,,,Alar Nääme,,Alar Nääme,Alar Nääme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alar Nääme,,,,,,,,,,,,,,,Alar Nääme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alar Nääme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alar Nääme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alar Nääme,,,,,,Nääme,,politician,,,,,,,Alar Nääme,Alar Nääme,Alar Nääme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
