id,name__en,name,wikipedia__en,image,gender,identifier__ISNI,identifier__VIAF,identifier__GND,identifier__LCAuth,identifier__BNF,identifier__SUDOC,identifier__CiNii,identifier__IMDB,identifier__NDL,identifier__NLA,birth_date,identifier__freebase,identifier__NKC,family_name,given_name,website,identifier__RSL,identifier__NLI,identifier__dmoz,identifier__NTA,identifier__BIBSYS,identifier__NUKAT,identifier__NNDB,identifier__CANTIC,identifier__Munzinger,identifier__GNC,identifier__EGAXA,identifier__Britannica,identifier__parlement,twitter,facebook,identifier__AlloCine,identifier__JewishEnc,death_date,identifier__MGP,identifier__BNE,identifier__PTBNP,identifier__BAV,birth_name,identifier__N6I,identifier__GTAA,identifier__MusicBrainz,identifier__discogs,identifier__SELIBR,identifier__OpenPlaques,identifier__NPG,identifier__NLP,name__he,wikipedia__he,name__zh,name__pl,name__eu,name__es,name__ta,name__af,name__oc,name__ms,name__hu,name__et,name__sq,name__el,name__bcl,name__my,name__nl,name__sv,name__ar,name__pt,name__is,name__eo,name__yi,name__ru,name__sr,name__tr,name__fi,name__uk,name__nn,name__io,name__sco,name__hr,name__tl,name__da,name__nan,name__gsw,name__ko,name__be,name__fr,name__lad,name__yo,name__lv,name__it,name__gl,name__de,name__id,name__ja,name__vi,name__wuu,name__sk,name__kn,name__fy,name__ro,name__ca,name__la,name__cy,name__war,name__cs,name__fa,name__bg,name__mr,name__arc,name__ka,name__nds,name__lt,name__nb,name__ckb,name__de_ch,name__en_ca,name__en_gb,name__pam,name__pt_br,name__sh,name__gv,name__az,name__ur,name__ie,name__arz,name__ml,name__mk,name__mzn,name__fo,name__hy,name__bn,wikipedia__af,wikipedia__als,wikipedia__arc,wikipedia__ar,wikipedia__arz,wikipedia__az,wikipedia__bcl,wikipedia__be,wikipedia__bg,wikipedia__bn,wikipedia__ca,wikipedia__ckb,wikipedia__commons,wikipedia__cs,wikipedia__cswikiquote,wikipedia__cy,wikipedia__da,wikipedia__de,wikipedia__el,wikipedia__enwikinews,wikipedia__enwikiquote,wikipedia__enwikisource,wikipedia__eo,wikipedia__es,wikipedia__eswikiquote,wikipedia__et,wikipedia__eu,wikipedia__fa,wikipedia__fawikinews,wikipedia__fi,wikipedia__fo,wikipedia__fr,wikipedia__fy,wikipedia__gl,wikipedia__gv,wikipedia__hewikinews,wikipedia__hewikiquote,wikipedia__hewikisource,wikipedia__hr,wikipedia__hu,wikipedia__hy,wikipedia__id,wikipedia__ie,wikipedia__io,wikipedia__is,wikipedia__it,wikipedia__itwikiquote,wikipedia__ja,wikipedia__ka,wikipedia__kn,wikipedia__ko,wikipedia__lad,wikipedia__la,wikipedia__lt,wikipedia__lv,wikipedia__ml,wikipedia__mr,wikipedia__ms,wikipedia__my,wikipedia__mzn,wikipedia__nds,wikipedia__nl,wikipedia__nn,wikipedia__no,wikipedia__oc,wikipedia__pam,wikipedia__pl,wikipedia__plwikiquote,wikipedia__pt,wikipedia__ro,wikipedia__ru,wikipedia__ruwikinews,wikipedia__ruwikiquote,wikipedia__sco,wikipedia__sh,wikipedia__simple,wikipedia__sk,wikipedia__sq,wikipedia__sr,wikipedia__sv,wikipedia__ta,wikipedia__tl,wikipedia__tr,wikipedia__uk,wikipedia__ukwikiquote,wikipedia__ur,wikipedia__vi,wikipedia__war,wikipedia__wuu,wikipedia__yi,wikipedia__yo,wikipedia__zh_min_nan,wikipedia__zh,name__hi,wikipedia__hi,name__jv,wikipedia__jv,wikipedia__simplewikiquote,name__mo,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__br,name__sr_el,name__sr_ec,name__ast,name__be_tarask,name__sl,name__ksh,wikipedia__ast,wikipedia__be_x_old,wikipedia__br,wikipedia__ksh,wikipedia__sl,wikipedia__trwikiquote,name__vmf,wikipedia__dewikiquote,name__pnb,name__scn,name__ku,name__qu,name__bs,name__yue,wikipedia__arwikiquote,wikipedia__bgwikiquote,wikipedia__bswikiquote,wikipedia__idwikiquote,wikipedia__ku,wikipedia__pnb,wikipedia__ptwikiquote,wikipedia__qu,wikipedia__scn,wikipedia__zh_yue,name__ga,name__tg_latn,name__mn,name__th,name__tg,wikipedia__bs,wikipedia__ga,wikipedia__mn,wikipedia__tg,wikipedia__th,name__ang,name__an,name__li,name__cv,name__kk,name__lb,name__nap,name__bar,name__tt,name__vo,name__de_at,name__min,name__lez,wikipedia__ang,wikipedia__an,wikipedia__bar,wikipedia__cv,wikipedia__fiwikiquote,wikipedia__kk,wikipedia__lb,wikipedia__lez,wikipedia__li,wikipedia__min,wikipedia__nap,wikipedia__nowikiquote,wikipedia__tt,wikipedia__vo,wikipedia__frwikiquote,name__mg,wikipedia__mg,name__uz,wikipedia__uz,name__os,wikipedia__mk,wikipedia__os,wikipedia__thwikiquote,name__szl,wikipedia__szl,name__ht,wikipedia__ht,wikipedia__liwikiquote,name__ba,name__pa,name__ku_arab,name__ku_latn,wikipedia__ba,wikipedia__pa,wikipedia__srwikiquote,wikipedia__svwikiquote,name__mwl,name__si,wikipedia__fawikiquote,wikipedia__mwl,wikipedia__si,wikipedia__slwikiquote,name__lij,name__new,name__nov,name__krc,wikipedia__azwikiquote,wikipedia__krc,wikipedia__kuwikiquote,wikipedia__lij,wikipedia__new,wikipedia__nlwikiquote,wikipedia__nov,name__sw,name__rue,name__wa,name__hif,name__sgs,name__pms,name__lrc,wikipedia__bat_smg,wikipedia__glwikiquote,wikipedia__hif,wikipedia__kowikiquote,wikipedia__lrc,wikipedia__pms,wikipedia__rue,wikipedia__ruwikisource,wikipedia__sw,wikipedia__wa,name__diq,wikipedia__diq,name__bm,name__co,name__frc,name__frp,name__fur,name__gd,name__ia,name__jam,name__kab,name__kg,name__nds_nl,name__nrm,name__pap,name__pcd,name__prg,name__rgn,name__rm,name__sc,name__vec,name__vls,name__wo,name__zu,wikipedia__kl,name__kl,identifier__NLAtrove,instagram,wikipedia__frwikinews,wikipedia__hywikiquote,wikipedia__azb,original_wikiname,identifier__FAST,identifier__OLID,identifier__NLC,identifier__rotten_tomatoes,identifier__BNC,name__azb,identifier__NSZL,identifier__ORCID,identifier__DoUB,identifier__SFDb,identifier__CSPAN,identifier__zbMATH,identifier__PORT,identifier__KLfG,last_seen,identifier__kinopoisk,wikipedia__cawikiquote,name__ceb,name__eml,name__frr,name__hak,name__hsb,name__nah,name__zea,wikipedia__xmf,name__xmf,identifier__filmportal_de,identifier__senate_nl,identifier__allmovie,name__kana,identifier__PACE,identifier__SCOPE,identifier__CSFD,wikipedia__hsb,identifier__bigenc_ru,identifier__wikitree,wikipedia__ky,identifier__dialnet,identifier__google_knowledge,identifier__guardian_topic,wikipedia__bewikiquote,wikipedia__lmo,name__lmo,occupation,identifier__nobel_prize,identifier__livejournal,identifier__youtube,identifier__google_plus,identifier__nyt_topic,identifier__nlg,identifier__ne_se,name__dsb,name__pfl,name__als,name__ky,identifier__quora,identifier__snac,wikipedia__arwikinews,wikipedia__dewikinews,wikipedia__rowikinews,wikipedia__srwikinews,wikipedia__svwikinews,wikipedia__eswikinews,wikipedia__itwikinews,wikipedia__trwikinews,identifier__politifact,identifier__persee,wikipedia__gom,name__gom,identifier__BVMC,name__ext,identifier__DNF,identifier__BBC_things,wikipedia__ay,name__ay,political_alignment,identifier__LAC,email,name__ne,wikipedia__ne,pseudonym,identifier__LNB,identifier__NSK,wikipedia__tk,wikipedia__sm,name__tk,name__sm,identifier__CONOR,identifier__goodreads,wikipedia__got,name__got,wikipedia__lfn,name__lfn,name__hil,name__aeb_arab,name__mai,wikipedia__mai,wikipedia__zea,identifier__CTHS,identifier__google_scholar,name__te,identifier__flickr,name__mt,name__hyw,wikipedia__hyw
Q2916597,Shaul Yahalom,שאול יהלום,Shaul Yahalom,,male,,,,,,,,,,,1947-09-27,/m/09tj_6,,,Shaul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,שאול יהלום,שאול יהלום,,Shaul Yahalom,,Shaul Yahalom,,,,,Shaul Yahalom,,,,,,Shaul Yahalom,,,,,,,"Яалом, Шауль",,,,,,,,,,,,,,,Shaul Yahalom,,,,,,Scha'ul Jahalom,,,,,,,,,Shaul Yahalom,,,,Ša'ul Jahalom,,,,,,,,,,,Shaul Yahalom,Shaul Yahalom,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ša'ul Jahalom,,,,Scha’ul Jahalom,,,,,,Shaul Yahalom,,,,,,,,Shaul Yahalom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sza’ul Jahalom,,,,"Яалом, Шауль",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shaul Yahalom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shaul Yahalom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2916662,Nitzan Horowitz,ניצן הורוביץ,Nitzan Horowitz,https://upload.wikimedia.org/wikipedia/commons/c/c8/Nitzan_Horowitz_2012.jpg,male,,,,,,,,,,,1965-02-24,/m/04q0djh,,Horowitz,Nitzan,http://www.nitzan.org.il/,,,,,,,,,,,,,,nitzanhorowitz,,,,,,,,,,,234500,,,,,,,ניצן הורוביץ,ניצן הורוביץ,,Niccan Horowic,,Nitzan Horowitz,,,,,Nitzan Horowitz,,,,,,Nitzan Horowitz,,,,,,,"Горовиц, Ницан",,,,,,,,,,,,,,,Nitzan Horowitz,,,,,,Nitzan Horowitz,,ニツァン・ホロヴィッツ,,,,,,,Nitzan Horowitz,,,,Nican Horowitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Nitzan Horowitz,Nican Horowitz,,,,Nitzan Horowitz,,,,,,,,,,,,,,Nitzan Horowitz,,,,,ניצן הורוביץ,,,,,,,,,,,ニツァン・ホロヴィッツ,,,,,,,,,,,,,,,,,,,Niccan Horowic,,,,"Горовиц, Ницан",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nitzan Horowitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2916693,Avigdor Yitzhaki,אביגדור יצחקי,Avigdor Yitzhaki,,male,,,,,,,,,,,1949-09-13,/m/02qy7w2,,,Avigdor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,אביגדור יצחקי,אביגדור יצחקי,,Avigdor Yitzhaki,,Avigdor Yitzhaki,,,,,Avigdor Yitzhaki,,,,,,Avigdor Yitzhaki,,,,,,,,,,Avigdor Jitzhaki,,,,,,,,,,,,Avigdor Yitzhaki,,,,,,Avigdor Yitzhaki,,,,,,,,,Avigdor Yitzhaki,,,,Avigdor Jicchaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Avigdor Jicchaki,,,,,,,,,,,,,,,,Avigdor Jitzhaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Awigdor Jicchaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Avigdor Yitzhaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2916806,David Tal,דוד טל,David Tal (politician),,male,0000 0000 6865 823X,97348336,,,,,,,,,1950-01-26,/m/03hh4d9,,,David,,,,,,,,,,,,,,,,,,,2016-07-02,,,,,,,,,,,,,,דוד טל,דוד טל,,David Tal,,David Tal,,,,,David Tal,,,,,,David Tal,,,,,,,,,,,,,,,,,,,,,,David Tal,,,,,,David Tal,,,,,,,,,David Tal,,,,David Tal,دیوید تال,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Tal,,,,,,,,,,,,,,,,,,David Tal (homme politique),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dawid Tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Tal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Tal (politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2916912,Shlomo Benizri,שלמה בניזרי,Shlomo Benizri,https://upload.wikimedia.org/wikipedia/commons/e/e9/הרב_שלמה_בניזרי.jpg,male,0000 0000 6694 8591,297459879,,nr93049641,,,,,,,1961-02-07,/m/0c8q6g,,,Schlomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,שלמה בניזרי,שלמה בניזרי,,Shlomo Benizri,,Shlomo Benizri,,,,,Shlomo Benizri,,,,,,Shlomo Benizri,,,,,,,,,,Shlomo Benizri,,,,,,,,,,,,Shlomo Benizri,,,,,,Schlomo Benizri,Shlomo Benizri,,,,,,,,Shlomo Benizri,,,,Šlomo Benizri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Šlomo Benizri,,,,Schlomo Benizri,,,,,,,,,,,,Shlomo Benizri,,Shlomo Benizri,,,,,,,,,,Shlomo Benizri,,,,,,,,,,,,,,,,,,,,,,,,,Szelomo Benizri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shlomo Benizri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shlomo Benizri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2917373,Akram Hasson,אכרם חסון,Akram Hasson,,male,0000 0000 6699 0028,19072514,,n2004052653,,,,,,,1959-07-02,/m/0jwrm4b,,,Akram,,,,,,,n2012153232,,,,,,,,AKRAMHASSON,akram.hasson,,,,,,,,,,,,,,,,,אכרם חסון,אכרם חסון,,,,Akram Hasson,,,,,Akram Hasson,,,,,,Akram Hasson,,أكرم حسون,,,,,,,,,,,,,,,,,,,,Akram Hasson,,,,,,Akram Hasson,,,,,,,,,Akram Hasson,,,,Akram Hasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,أكرم حسون,,,,,,,,,,Akram Hasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akram Hasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,אכרם חסון,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2917557,Abba Hushi,אבא חושי,Abba Hushi,https://upload.wikimedia.org/wikipedia/commons/c/c8/Abba18.JPG,male,0000 0000 6680 1194,8324052,124547702,n94098603,,,,,,,1898,/m/04ps9p,,,Abbas,,,,,,,,,,,,,,,,,,,1969-03-24,,,,,,,,,,,,,,אבא חושי,אבא חושי,,Abba Chuszi,,Abba Hushi,,,,,Abba Hushi,,,,,,Abba Hushi,,آبا حوشي,,,,,,,Abba Hushi,,Хуші Абба,,,,,,,,,,,Abba Hushi,,,,,,Abba Hushi,Abba Hushi,,,,,,,,Abba Hushi,,,,Aba Chuši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,آبا حوشي,,,,,,,,,Category:Abba Hushi,Aba Chuši,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abba Hushi,,,,,,,,,,,,,,,,,,,,,,,,,Abba Chuszi,,,,,,,,,,,,,,,,Abba Huşi,Хуші Абба,,,,,,,,,,,,,,,,,,,,,,,,,Abba Hushi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2919162,Shlomo Molla,שלמה מולה,Shlomo Molla,https://upload.wikimedia.org/wikipedia/commons/7/70/Shlomo_Molla_official.jpg,male,,,,,,,,,,,1965-11-21,/m/03nnpq8,,Molla,Shlomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,שלמה מולה,שלמה מולה,,,,Shlomo Molla,,,,,Shlomo Molla,,,,,,Shlomo Molla,,,,,,,"Молла, Шломо",,,,,,,,,,,,,,,Shlomo Molla,,,,Shlomo Molla,,Shlomo Molla,,,,,,,,,Shlomo Molla,,,,Šlomo Mola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Shlomo Molla,Šlomo Mola,,,,,,,,,,,,,,,,,,Shlomo Molla,,,,,,,,,,,,,,Shlomo Molla,,,,,,,,,,,,,,,,,,,,,Szelomo Mola,,,,"Молла, Шломо",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shlomo Molla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6519,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2919288,Ofir Akunis,אופיר אקוניס,Ofir Akunis,https://upload.wikimedia.org/wikipedia/commons/6/65/אופיר_אקוניס.jpg,male,,,,,,,,,,,1973-05-28,/m/05mqp76,,,Ofir,http://ofirakunis.co.il,,,,,,,,,,,,,,,OfirAkunis,,,,,,,,,,,,,,,,,אופיר אקוניס,אופיר אקוניס,,Ofir Akunis,,Ofir Akunis,,,,,Ofir Akunis,Ofir Akunis,,,,,Ofir Akunis,,أوفير أكونيس,,,,,"Акунис, Офир",,Ofir Akunis,,Офір Акуніс,,,,,,,,,,,Ofir Akunis,,,,,,Ofir Akunis,,,,,,,,,Ofir Akunis,,,,Ofir Akunis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,أوفير أكونيس,,,,,,,,,Category:Ofir Akunis,Ofir Akunis,,,,Ofir Akunis,,,,,,,,Ofir Akunis,,,,,,,,,,,אופיר אקוניס,,,,,,,,,,,,,,,,,,,,,,,,,Ofir Akunis,,,,,Ofir Akunis,,,,"Акунис, Офир",Категория:Офир Акунис,,,,,,,,,,,Ofir Akunis,Офір Акуніс,,,,,,,,,,,,,,,,,,,,,,,,,Ofir Akunis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,אופיר אקוניס,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,UCu_dapRKnYJ95XE4E00u-Og,105901923714686812754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2919419,Eliyahu Eliashar,אליהו אלישר,Eliyahu Elyashar,,male,0000 0000 8267 5140,75245823,,n84030121,,,,,,,1899-10-10,/m/064jwvx,,,Eliyahu,,,,,068375921,,,,,,,,,,,,,,1981-10-30,,,,,,,,,,,,,,אליהו אלישר,אליהו אלישר,,Elijjahu Eljaszar,,Eliyahu Eliashar,,,,,Eliyahu Eliashar,,,,,,Eliyahu Eliashar,,,,,,,"Элисар, Элияху",,,,,,,,,,,,,,,Eliyahu Eliashar,,,,,,Eliyahu Eliashar,,,,,,,,,Eliyahu Eliashar,,,,Elijahu Elijašar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elijahu Elijašar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elijjahu Eljaszar,,,,"Элисар, Элияху",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eliyahu Eliashar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2919440,Danny Danon,דני דנון,Danny Danon,https://upload.wikimedia.org/wikipedia/commons/9/92/Danny_danon2.jpg,male,,308266347,,,,,,,,,1971-05-08,/m/03bz0xh,,,Danny,http://embassies.gov.il/un/AboutTheEmbassy/Pages/Ambassador-Danny-Danon.aspx,,,,,,,,,,,,,,,DanonDanny,,,,,,,,,,,,,,,,,דני דנון,דני דנון,丹尼·丹儂,Danny Danon,,Danny Danon,,,,,Danny Danon,,,,,,Danny Danon,,داني دانون,,,,,"Данон, Дани",,,,Дані Данон,,,,,,,,,,,Danny Danon,,,,,,Danny Danon,,,,,,,,,Danny Danon,,,,Danny Danon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,داني دانون,,,,,,,,,Category:Danny Danon,Danny Danon,,,,Danny Danon,,,,,,,,,,,,,,Danny Danon,,,,,דני דנון,,,,,,,,,,,,,,,,,,,,,,,,,Danny Danon,,,,,Danny Danon,,,,"Данон, Дани",,,,,,,,,,,,,Дані Данон,,,,,,,,,,,,,,,,丹尼·丹侬,,,,,,,,,Danny Danon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,דני דנון,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2919596,Seif el-Din el-Zoubi,סיף א-דין א-זועבי,Seif el-Din el-Zoubi,https://upload.wikimedia.org/wikipedia/commons/a/a9/Seif_el-Din_el-Zubi.jpg,male,,26172774,1171573359,n88288995,,,,,,,1913,/m/047bdj3,,,Seif,,,,,,,,,,,,,,,,,,,1986-06-26,,,,,,,,,,,,,,סיף א-דין א-זועבי,סיף א-דין א-זועבי,,Sajf ad-Din az-Zubi,,Seif el-Din el-Zoubi,,,,,Seif el-Din el-Zoubi,,,,,,Seif el-Din el-Zoubi,,سيف الدين الزعبي,,,,,,,,,,,,,,,,,,,,Seif el-Din el-Zoubi,,,,,,Seif el-Din el-Zoubi,Seif el-Din el-Zoubi,,,,,,,,Seif el-Din el-Zoubi,,,,Sajfuddín az-Zuabí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,سيف الدين الزعبي,,,,,,,,,Category:Seif el-Din el-Zoubi,Sajfuddín az-Zuabí,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seif el-Din el-Zoubi,,,,,,,,,,,,,,,,,,,,,,,,,Sajf ad-Din az-Zubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seif el-Din el-Zoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2919651,David Petel,דוד פתל,David Petel,https://upload.wikimedia.org/wikipedia/commons/0/01/David_Petell.jpg,male,,,,,,,,,,,1921-09-06,/m/07s9z98,,,David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,דוד פתל,דוד פתל,,Dawid Petel,,David Petel,,,,,David Petel,,,,,,David Petel,,ديفيد بيتيل,,,,,,,,,,,,,,,,,,,,David Petel,,,,,,David Petel,,,,,,,,,David Petel,,,,David Petel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ديفيد بيتيل,,,,,,,,,,David Petel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dawid Petel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Petel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
