id,name__en,name__gu,name__te,name__hi,name__mr,name__ne,name__sa,name__de,name__nl,name__fr,name,wikipedia__en,wikipedia__hi,gender,birth_date,given_name,original_wikiname,name__ta,wikipedia__mr,wikipedia__ta,image,website,name__nb,name__da,name__nn,name__sv,name__or,name__it,name__id,wikipedia__id,name__ru,name__es,wikipedia__ru,name__bn,wikipedia__bn,wikipedia__commons,wikipedia__es,identifier__IMDB,name__ml,wikipedia__ml,wikipedia__te,identifier__VIAF,name__pa,wikipedia__pa,wikipedia__enwikiquote,wikipedia__hiwikiquote,name__ur,name__zh,wikipedia__fr,wikipedia__sa,wikipedia__sv,wikipedia__ur,wikipedia__zh,identifier__freebase,identifier__FAST,name__pl,name__kn,wikipedia__kn,wikipedia__ne,wikipedia__pl,death_date,family_name,identifier__ISNI,identifier__BNF,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__jv,name__eu,name__ms,name__hu,name__et,name__my,name__ar,name__pt,name__eo,name__tr,name__fi,name__uk,name__be_tarask,name__tl,name__nan,name__be,name__he,name__ko,name__ja,name__vi,name__ca,name__la,name__cy,name__os,name__fa,name__bg,name__ka,name__arz,name__oc,name__el,name__yue,name__mai,wikipedia__ar,wikipedia__arz,wikipedia__be_x_old,wikipedia__be,wikipedia__bg,wikipedia__ca,wikipedia__cy,wikipedia__da,wikipedia__de,wikipedia__el,wikipedia__eo,wikipedia__et,wikipedia__eu,wikipedia__fa,wikipedia__fi,wikipedia__gu,wikipedia__he,wikipedia__hu,wikipedia__it,wikipedia__ja,wikipedia__jv,wikipedia__ka,wikipedia__ko,wikipedia__la,wikipedia__mai,wikipedia__ms,wikipedia__my,wikipedia__nl,wikipedia__no,wikipedia__or,wikipedia__os,wikipedia__plwikiquote,wikipedia__pt,wikipedia__ruwikinews,wikipedia__simple,wikipedia__tl,wikipedia__tr,wikipedia__uk,wikipedia__vi,wikipedia__zh_min_nan,wikipedia__zh_yue,identifier__GND,identifier__LCAuth,identifier__SUDOC,identifier__OLID,identifier__NKC,identifier__NTA,identifier__Munzinger,identifier__GTAA,name__en_ca,name__en_gb,name__as,wikipedia__as,name__de_ch,name__si,name__hif,name__gl,name__sh,name__sco,name__pnb,name__th,name__cs,name__lb,name__pt_br,name__lt,name__sr,name__bh,name__bcl,name__lv,name__yi,name__mk,name__br,name__ckb,name__xmf,name__hy,name__ks,name__uz,name__ga,name__af,wikipedia__af,wikipedia__bcl,wikipedia__bh,wikipedia__br,wikipedia__ckb,wikipedia__cs,wikipedia__cswikiquote,wikipedia__ga,wikipedia__gl,wikipedia__hif,wikipedia__hy,wikipedia__ks,wikipedia__lb,wikipedia__lt,wikipedia__lv,wikipedia__nn,wikipedia__oc,wikipedia__pnb,wikipedia__sco,wikipedia__sh,wikipedia__si,wikipedia__sr,wikipedia__tewikiquote,wikipedia__th,wikipedia__uz,wikipedia__xmf,wikipedia__yi,identifier__Britannica,twitter,identifier__AlloCine,identifier__allmovie,identifier__MusicBrainz,identifier__NNDB,identifier__CANTIC,name__ro,name__yo,name__sq,wikipedia__ro,wikipedia__yo,name__dv,name__ps,name__az,name__kk,name__mg,name__ce,wikipedia__az,wikipedia__ce,wikipedia__dv,wikipedia__kk,wikipedia__mg,wikipedia__ps,facebook,name__bho,wikipedia__bgwikiquote,name__an,name__bs,name__ceb,name__hr,name__is,name__lmo,name__nds,name__nds_nl,name__pms,name__sk,name__sl,name__vec,name__wa,name__gsw,electoral_district,identifier__CSPAN,identifier__TED,identifier__elonet,identifier__PORT,identifier__KLfG,last_seen,identifier__kinopoisk,identifier__CSFD,identifier__filmportal_de,identifier__DNF,identifier__NLA,wikipedia__tawikiquote,identifier__NUKAT,wikipedia__enwikisource,identifier__SFDb,name__sd,identifier__SCOPE,wikipedia__tcy,name__tcy,identifier__BNE,identifier__guardian_topic,wikipedia__itwikiquote,occupation,wikipedia__gom,name__gom,identifier__flickr,identifier__nyt_topic,identifier__quora,identifier__ne_se,identifier__BBC_things,wikipedia__ie,name__ie,name__ast,name__ext,wikipedia__vep,wikipedia__dty,name__dty,name__vep,identifier__BIBSYS,identifier__NSK,identifier__goodreads,wikipedia__sd,instagram,wikipedia__is,identifier__SELIBR,name__anp,identifier__EGAXA,wikipedia__azb,name__azb,identifier__NLP,wikipedia__wuu,identifier__bigenc_ru,identifier__GNC,wikipedia__an,name__wuu,wikipedia__io,wikipedia__war,name__war,name__io,identifier__discogs,wikipedia__ast,name__ace,name__min,name__su,name__map_bms,name__bug,name__bjn,name__tet,name__gor,identifier__prsindia,wikipedia__sat,name__sat,identifier__CONOR
Q16914124,Gajendrasingh Shekhawat,ગજેન્દ્ર સિંહ શેખાવત,గజేంద్రసింగ్ షెఖావత్,गजेन्द्र सिंह शेखावत,गजेन्द्र सिंह शेखावत,गजेन्द्र सिंह शेखावत,गजेन्द्र सिंह शेखावत,Gajendrasingh Shekhawat,Gajendrasingh Shekhawat,Gajendrasingh Shekhawat,Gajendrasingh Shekhawat,Gajendra Singh Shekhawat,गजेन्द्र सिंह शेखावत,male,1967-10-03,,,,,,,http://gajendrasinghshekhawat.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gajendrasinghshekhawat,,,
Q16914125,Shrikant Shinde,શ્રીકાંત શિંદે,శ్రీకాంత్ ఏక్నాథ్ శిండే,श्रीकांत शिंदे,श्रीकांत शिंदे,श्रीकांत शिंदे,श्रीकांत शिंदे,Shrikant Shinde,Shrikant Shinde,Shrikant Shinde,Shrikant Shinde,Shrikant Shinde,श्रीकांत शिंदे,male,1987-02-04,,,ஸ்ரீகாந்து ஷிண்டே,श्रीकांत एकनाथ शिंदे,ஸ்ரீகாந்து ஷிண்டே,,,,,,,ଶ୍ରୀକାନ୍ତ ଶିନ୍ଦେ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16914132,Krupal Tumane,કૃપાલ તુમાને,క్రుపాల్ బాలాజీ తుమానే,कृपाल तुमाने,कृपाल तुमाने,कृपाल तुमाने,कृपाल तुमाने,Krupal Tumane,Krupal Tumane,Krupal Tumane,Krupal Tumane,Krupal Tumane,कृपाल तुमाने,male,1965-06-01,,,கிருபால துமானே,कृपाल तुमाने,கிருபால துமானே,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16929574,V. Elumalai,વી૰ એલુમલૈ,వీ. ఏలుమలై,वी॰ एलुमलै,वी॰ एलुमलै,वी॰ एलुमलै,वी॰ एलुमलै,,V. Elumalai,V. Elumalai,V. Elumalai,V. Elumalai,वी॰ एलुमलै,male,1955-05-03,V.,,வி.ஏழுமலை,,வி. ஏழுமலை,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,velumalai,,,
Q16929588,B. Senguttuvan,બી૰ સેનગુટ્ટુવન,బీ. సెంగుత్తువన్,बी॰ सेनगुट्टुवन,बी॰ सेनगुट्टुवन,बी॰ सेनगुट्टुवन,बी॰ सेनगुट्टुवन,,B. Senguttuvan,B. Senguttuvan,B. Senguttuvan,B. Senguttuvan,बी॰ सेनगुट्टुवन,male,1956-05-21,B.,,பி. செங்குட்டுவன்,,பி. செங்குட்டுவன்,https://upload.wikimedia.org/wikipedia/commons/e/e9/B_Senguttuvan.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bsenguttuvan,,,
Q16929702,Maganti Venkateswara Rao,માગણ્ટિ વેંકટેશ્વર રાવ,మాగంటి వెంకటేశ్వర రావు,मागण्टि वेंकटेश्वर राव,मागण्टि वेंकटेश्वर राव,मागण्टि वेंकटेश्वर राव,मागण्टि वेंकटेश्वर राव,Maganti Venkateswara Rao,Maganti Venkateswara Rao,Maganti Venkateswara Rao,Maganti Venkateswara Rao,Maganti Venkateswara Rao,मगनती वेंकटेश्वर राव,male,1960-02,,,மாகண்டி வெண்கடேஷ்வர ராவு,मगंती वेंकटेश्वर राव,எம். வெங்கடேஸ்வர ராவ்,,,,,,,,,,,,,,,,,,,മാഗംടി വെംകടേശ്വര രാവു,,మాగంటి వెంకటేశ్వరరావు,,,,,,,,,,,,,,,,ಮಾಗಂಟಿ ವೆಂಕಟೇಶ್ವರ ರಾವು,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,magantivenkateswararaobabu,,,
Q16929721,Mohammed Faizal P. P.,પી૰પી૰ મોહમ્મદ ફૈજ઼લ,మొహమ్మద్ ఫైజల్ పి.పి.,पी॰पी॰ मोहम्मद फैज़ल,पी॰पी॰ मोहम्मद फैज़ल,पी॰पी॰ मोहम्मद फैज़ल,पी॰पी॰ मोहम्मद फैज़ल,,Mohammed Faizal P. P.,Mohammed Faizal P. P.,Mohammed Faizal P. P.,Mohammed Faizal P. P.,पी॰पी॰ मोहम्मद फैज़ल,male,1975-05-28,Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16929744,R.Parthipan,આર૰ પાર્થીપન,ఆర్. పార్తిబన్,आर॰ पार्थीपन,आर॰ पार्थीपन,आर॰ पार्थीपन,आर॰ पार्थीपन,,R. Parthipan,R.Parthipan,R.Parthipan,R. Parthipan,आर॰ पार्थीपन,male,1963-06-04,R.,,ஆர். பார்த்தீபன்,,ஆர். பார்த்தீபன்,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rparthipan,,,
Q16929753,Charanjeet Singh Rori,ચરણજીત સિંહ રોડ઼ી,చరణ్ జీత్ సింగ్ రోడీ,चरणजीत सिंह रोड़ी,चरणजीत सिंह रोड़ी,चरणजीत सिंह रोड़ी,चरणजीत सिंह रोड़ी,Charanjeet Singh Rori,Charanjeet Singh Rori,Charanjeet Singh Rori,Charanjeet Singh Rori,Charanjeet Singh Rori,चरणजीत सिंह रोड़ी,male,1969-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charanjeetsinghrori,,,
Q16929761,Sathyabama V,વી૰ સત્યભામા,వీ. సత్యభామ,वी॰ सत्यभामा,वी॰ सत्यभामा,वी॰ सत्यभामा,वी॰ सत्यभामा,Sathyabama V,V. Sathyabama,Sathyabama V,Sathyabama V,V. Sathyabama,वी॰ सत्यभामा,female,1972-03-22,,,வி. சத்தியபாமா,,வா. சத்தியபாமா,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vsathyabama,,,
Q16929762,P.R. Senthilnathan,પીઆર સેંથિલનાથાન,పీ. ఆర్. సెన్థిల్ నాథన్,पीआर सेंथिलनाथान,पीआर सेंथिलनाथान,पीआर सेंथिलनाथान,पीआर सेंथिलनाथान,,P.R. Senthilnathan,P.R. Senthilnathan,P.R. Senthilnathan,P. R. Senthilnathan,पीआर सेंथिलनाथान,male,1968,P.,,பி.ஆர்.செந்தில்நாதன்,,பி. ஆர். செந்தில்நாதன்,https://upload.wikimedia.org/wikipedia/commons/b/ba/P_R_S.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prsenthilnathan,,,
Q16929780,R. Vanaroja,આર૰ વનરોજા,ఆర్. వనరోజ,आर॰ वनरोजा,आर॰ वनरोजा,आर॰ वनरोजा,आर॰ वनरोजा,,R. Vanaroja,R. Vanaroja,R. Vanaroja,R. Vanaroja,आर॰ वनरोजा,female,1963,R.,,இர. வனரோசா,,இர. வனரோசா,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rvanaroja,,,
Q16929782,Vasanthi M,એમ૰ વસંતી,ఎం. వాసంతి,एम॰ वसंती,एम॰ वसंती,एम॰ वसंती,एम॰ वसंती,Vasanthi M,M. Vasanthi,Vasanthi M,Vasanthi M,M. Vasanthi,एम॰ वसंती,female,1962-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mvasanthi,,,
Q16937355,Arunmozhithevan A,અરુનમોજ઼િતેવન એ૰,ఏ. అరున్‍మొళిదేవన్,अरुनमोज़ितेवन ए॰,अरुनमोज़ितेवन ए॰,अरुनमोज़ितेवन ए॰,अरुनमोज़ितेवन ए॰,,Arunmozhithevan A,Arunmozhithevan A,Arunmozhithevan A,A. Arunmozhithevan,अरुनमोज़ितेवन ए॰,male,1969,,,அ. அருண்மொழித்தேவன்,,அ. அருண்மொழித்தேவன்,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aarunmozhithevan,,,
Q16937356,Ashok Kumar K,અશોક કુમાર કે૰,కే. అషోక్ కుమార్,अशोक कुमार के॰,अशोक कुमार के॰,अशोक कुमार के॰,अशोक कुमार के॰,Ashok Kumar K,K. Ashok Kumar,Ashok Kumar K,Ashok Kumar K,K. Ashok Kumar,अशोक कुमार के॰,male,1953-09-27,Ashok,,அசோக் குமார்,,கே. அசோக் குமார்,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kashokkumar,,,
Q16937360,Chandrakasi M,ચન્દ્રકસી એમ૰,ఎమ్. చంద్రకాసి,चन्द्रकसी एम॰,चन्द्रकसी एम॰,चन्द्रकसी एम॰,चन्द्रकसी एम॰,Chandrakasi M,Chandrakasi M,Chandrakasi M,Chandrakasi M,M. Chandrakasi,चन्द्रकसी एम॰,male,1969-01-04,,,எம். சந்திரகாசி,,எம். சந்திரகாசி,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16937363,Udhayakumar M,ઉદય કુમાર એમ૰,ఎం. ఉదయకుమార్,उदय कुमार एम॰,उदय कुमार एम॰,उदय कुमार एम॰,उदय कुमार एम॰,Udhayakumar M,M. Udhayakumar,Udhayakumar M,Udhayakumar M,M. Udhayakumar,उदय कुमार एम॰,male,1969,,,எம். உதயகுமார்,,எம். உதயகுமார்,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16937372,Gopalakrishnan Chinnaraj,સી૰ ગોપાલકૃષ્ણન,సీ. గోపాలకృష్ణన్,गोपालकृष्णन चिन्नाराज,सी॰ गोपालकृष्णन,सी॰ गोपालकृष्णन,सी॰ गोपालकृष्णन,Gopalakrishnan C,C. Gopalakrishnan,Gopalakrishnan Chinnaraj,Gopalakrishnan Chinnaraj,C. Gopalakrishnan,सी॰ गोपालकृष्णन,male,1962,,,கோபாலகிருஷ்ணன்,,சி. கோபாலகிருஷ்ணன்,,,,,,,,,,,,,,গোপালকৃষ্ণ চিন্না,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgopalakrishnan,,,
Q16937403,Mahendran C,સી૰ મહેન્દ્રન,సీ. మహేంద్ర,सी॰ महेन्द्रन,सी॰ महेन्द्रन,सी॰ महेन्द्रन,सी॰ महेन्द्रन,Mahendran C,C. Mahendran,Mahendran C,Mahendran C,C. Mahendran,सी॰ महेन्द्रन,male,1972,,,சி. மகேந்திரன்,,சி. மகேந்திரன்,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmahendran,,,
Q16937405,Maragatham K,મરગતમ કે૰,మరగతం కే,मरगतम के॰,मरगतम के॰,मरगतम के॰,मरगतम के॰,Maragatham K,K. Maragatham,Maragatham K,Maragatham K,K. Maragatham,मरगतम के॰,female,1982,,,கே. மரகதம்,,கே. மரகதம்,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kmaragatham,,,
Q16937416,P Nagarajan,પી૰ નાગરાજન,పీ. నాగరాజన్,पी॰ नागराजन,पी॰ नागराजन,पी॰ नागराजन,पी॰ नागराजन,P Nagarajan,P. Nagarajan,P Nagarajan,P Nagarajan,P. Nagarajan,पी॰ नागराजन,male,1963,,,பி நாகராஜன்,,பி. நாகராஜன்,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pnagarajan,,,
Q16937418,V. Pannerselvam,વી૰ પન્નીરસેલ્વમ,వీ.పన్నీర్ సెల్వం,वी॰ पन्नीरसेल्वम,वी॰ पन्नीरसेल्वम,वी॰ पन्नीरसेल्वम,वी॰ पन्नीरसेल्वम,,V. Pannerselvam,V. Pannerselvam,V. Pannerselvam,V. Pannerselvam,वी॰ पन्नीरसेल्वम,male,1959-06-10,V.,,வி. பன்னீர்செல்வம்,,வி. பன்னீர்செல்வம்,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vpannerselvam,,,
