id,identifier__parldata,name,family_name,birth_date,honorific_prefix,email,image,source,term,party,party_id,start_date,end_date,sort_name
g049,550303d9273a39033bab35eb,Gelencsér Attila,"","","",attila.gelencser@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303d9273a39033bab35eb/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=g049,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
d026,550303d9273a39033bab35ef,Demeter Zoltán,"","","",zoltan.demeter@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303d9273a39033bab35ef/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=d026,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
c029,550303da273a39033bab35f1,Czunyiné Dr. Bertalan Judit,"","","",judit.bertalan@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303da273a39033bab35f1/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=c029,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
c030,550303da273a39033bab35f3,Csöbör Katalin,"","","",csobor.katalin@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303da273a39033bab35f3/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=c030,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
c025,550303da273a39033bab35f5,Dr. Czomba Sándor,"","","",sandor.czomba@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303da273a39033bab35f5/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=c025,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
c028,550303da273a39033bab35f7,Csenger-Zalán Zsolt,"","","",zsolt.csenger-zalan@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303da273a39033bab35f7/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=c028,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
b076,550303da273a39033bab35f9,Budai Gyula,"","","",gyula.budai@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303da273a39033bab35f9/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b076,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
c032,550303db273a39033bab35fd,Csizi Péter,"","","",peter.csizi@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303db273a39033bab35fd/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=c032,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
c003,550303db273a39033bab35ff,Czerván György,"","","",gyorgy.czervan@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303db273a39033bab35ff/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=c003,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
c014,550303db273a39033bab3601,Cseresnyés Péter,"","","",peter.cseresnyes@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303db273a39033bab3601/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=c014,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
b091,550303db273a39033bab3603,Boldog István,"","","",istvan.boldog@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303db273a39033bab3603/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b091,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
b103,550303dc273a39033bab3605,Bodó Sándor,"","","",bodo.sandor@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dc273a39033bab3605/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b103,39,Fidesz,Fidesz,2011-10-24,2014-05-05,
b053,550303dc273a39033bab3607,Bányai Gábor,"","","",banyai@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dc273a39033bab3607/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b053,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
b013,550303dc273a39033bab3609,Becsó Zsolt,"","","",zsolt.becso@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dc273a39033bab3609/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b013,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
t004,550303dc273a39033bab360b,Dr. Turi-Kovács Béla,"","","",bela.turi.kovacs@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dc273a39033bab360b/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=t004,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
s070,550303dd273a39033bab360d,Szatmáry Kristóf,"","","",kristof.szatmary@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dd273a39033bab360d/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=s070,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
s070,550303dd273a39033bab360d,Szatmáry Kristóf,"","","",kristof.szatmary@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dd273a39033bab360d/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=s070,39,Fidesz,Fidesz,2010-06-08,2014-05-05,
j012,550303dd273a39033bab360f,Dr. Bene Ildikó,"","","",ildiko.bene@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dd273a39033bab360f/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=j012,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
u002,550303dd273a39033bab3611,Dr. Répássy Róbert,"","","",robert.repassy@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dd273a39033bab3611/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=u002,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
u002,550303dd273a39033bab3611,Dr. Répássy Róbert,"","","",robert.repassy@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dd273a39033bab3611/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=u002,39,Fidesz,Fidesz,2010-06-08,2014-05-05,
b052,550303dd273a39033bab3613,Balog Zoltán,"","","",zoltan.balog@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dd273a39033bab3613/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b052,39,Fidesz,Fidesz,2010-05-14,2010-06-07,
b087,550303dd273a39033bab3615,Bartos Mónika,"","","",monika.bartos@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dd273a39033bab3615/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b087,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
n322,550303de273a39033bab3617,Németh Zsolt,"","","",zsolt.nemeth@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303de273a39033bab3617/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=n322,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
b078,550303de273a39033bab3619,B. Nagy László,"","","",laszlo.b.nagy@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303de273a39033bab3619/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b078,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
p003,550303de273a39033bab361b,Pánczél Károly,"","","",karoly.panczel@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303de273a39033bab361b/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=p003,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
s038,550303de273a39033bab361d,Dr. Szűcs Lajos,"","","",lajos.szucs@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303de273a39033bab361d/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=s038,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
s322,550303de273a39033bab361f,Dr. Selmeczi Gabriella,"","","",gabriella.selmeczi@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303de273a39033bab361f/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=s322,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
b089,550303df273a39033bab3621,Bíró Márk,"","","","",http://files.parldata.eu/hu/orszaggyules/people/550303df273a39033bab3621/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b089,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
p022,550303df273a39033bab3623,Dr. Papcsák Ferenc,"","","","",http://files.parldata.eu/hu/orszaggyules/people/550303df273a39033bab3623/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=p022,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
n020,550303df273a39033bab3625,Németh Szilárd István,"","","",szilard.nemeth@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303df273a39033bab3625/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=n020,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
m006,550303df273a39033bab3627,Dr. Mátrai Márta,"","","",marta.matrai@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303df273a39033bab3627/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=m006,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
l032,550303e0273a39033bab3629,L. Simon László,"","","",laszlo.simon@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e0273a39033bab3629/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=l032,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
l032,550303e0273a39033bab3629,L. Simon László,"","","",laszlo.simon@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e0273a39033bab3629/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=l032,39,Fidesz,Fidesz,2010-06-08,2014-05-05,
k018,550303e0273a39033bab362b,Dr. Kovács Zoltán,"","","",zoltan.kovacs@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e0273a39033bab362b/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=k018,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
k018,550303e0273a39033bab362b,Dr. Kovács Zoltán,"","","",zoltan.kovacs@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e0273a39033bab362b/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=k018,39,Fidesz,Fidesz,2010-06-08,2014-05-05,
k093,550303e0273a39033bab362d,Dr. Kovács József,"","","",jozsef.kovacs@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e0273a39033bab362d/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=k093,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
g053,550303e0273a39033bab362f,Dr. Gulyás Gergely,"","","",gergely.gulyas@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e0273a39033bab362f/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=g053,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
g053,550303e0273a39033bab362f,Dr. Gulyás Gergely,"","","",gergely.gulyas@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e0273a39033bab362f/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=g053,39,Fidesz,Fidesz,2010-06-08,2014-05-05,
h275,550303e1273a39033bab3631,Dr. Hörcsik Richárd,"","","",richard.horcsik@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e1273a39033bab3631/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=h275,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
h275,550303e1273a39033bab3631,Dr. Hörcsik Richárd,"","","",richard.horcsik@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e1273a39033bab3631/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=h275,39,Fidesz,Fidesz,2010-06-08,2014-05-05,
j010,550303e1273a39033bab3633,Jakab István,"","","",istvan.jakab@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e1273a39033bab3633/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=j010,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
f010,550303e1273a39033bab3635,Font Sándor,"","","",sandor.font@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e1273a39033bab3635/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=f010,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
k325,550303e1273a39033bab3637,Kósa Lajos,"","","",lajos.kosa@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e1273a39033bab3637/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=k325,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
k098,550303e1273a39033bab3639,Kara Ákos,"","","",akos.kara@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e1273a39033bab3639/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=k098,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
k308,550303e2273a39033bab363b,Kövér László,"","","",kover.laszlo@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e2273a39033bab363b/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=k308,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
f015,550303e2273a39033bab363d,Farkas Flórián,"","","",florian.farkas@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e2273a39033bab363d/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=f015,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
l269,550303e2273a39033bab363f,Lezsák Sándor,"","","",sandor.lezsak@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e2273a39033bab363f/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=l269,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
b009,550303e2273a39033bab3641,Bánki Erik,"","","",erik.banki@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e2273a39033bab3641/image.76.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b009,39,Fidesz,Fidesz,2010-05-14,2012-06-10,
b008,550303e3273a39033bab3643,Balla Mihály,"","","",mihaly.balla@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e3273a39033bab3643/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b008,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
b008,550303e3273a39033bab3643,Balla Mihály,"","","",mihaly.balla@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e3273a39033bab3643/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b008,39,Fidesz,Fidesz,2010-06-08,2014-05-05,
b034,550303e3273a39033bab3645,Bencsik János,"","","",janos.bencsik@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e3273a39033bab3645/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b034,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
v032,550303e3273a39033bab3647,Dr. Varga László,"","","",laszlo.varga@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e3273a39033bab3647/image.80.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=v032,39,MSZP,MSZP,2010-05-14,2014-05-05,
a011,550303e3273a39033bab3649,Ágh Péter,"","","",peter.agh@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e3273a39033bab3649/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=a011,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
a011,550303e3273a39033bab3649,Ágh Péter,"","","",peter.agh@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e3273a39033bab3649/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=a011,39,Fidesz,Fidesz,2011-06-06,2014-05-05,
b007,550303e4273a39033bab364b,Balla György,"","","",gyorgy.balla@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e4273a39033bab364b/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b007,39,Fidesz,Fidesz,2010-05-14,2014-05-05,
t028,550303e4273a39033bab3653,Tukacs István,"","","",istvan.tukacs@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e4273a39033bab3653/image.80.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=t028,39,MSZP,MSZP,2010-05-14,2014-05-05,
m037,550303e5273a39033bab3655,Dr. Molnár Zsolt,"","","",zsolt.molnar@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e5273a39033bab3655/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=m037,39,MSZP,MSZP,2010-05-14,2014-05-05,
r008,550303e5273a39033bab3657,Rogán Antal,"","","",antal.rogan@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e5273a39033bab3657/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=r008,39,Fidesz,Fidesz,2010-05-14,2012-06-01,
r008,550303e5273a39033bab3657,Rogán Antal,"","","",antal.rogan@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e5273a39033bab3657/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=r008,39,Fidesz,Fidesz,2012-06-02,2014-05-05,
m026,550303e5273a39033bab3659,Mesterházy Attila,"","","",attila.mesterhazy@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e5273a39033bab3659/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=m026,39,MSZP,MSZP,2010-05-14,2011-11-20,
m026,550303e5273a39033bab3659,Mesterházy Attila,"","","",attila.mesterhazy@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e5273a39033bab3659/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=m026,39,MSZP,MSZP,2011-11-21,2014-05-05,
h026,550303e7273a39033bab3663,Dr. Hiller István,"","","",istvan.hiller@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e7273a39033bab3663/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=h026,39,MSZP,MSZP,2010-05-14,2014-05-05,
h026,550303e7273a39033bab3663,Dr. Hiller István,"","","",istvan.hiller@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e7273a39033bab3663/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=h026,39,MSZP,MSZP,2011-12-07,2014-05-05,
h026,550303e7273a39033bab3663,Dr. Hiller István,"","","",istvan.hiller@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e7273a39033bab3663/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=h026,39,MSZP,MSZP,2010-07-12,2011-11-20,
j005,550303e7273a39033bab3665,Dr. Józsa István,"","","",istvan.jozsa@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e7273a39033bab3665/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=j005,39,MSZP,MSZP,2010-05-14,2014-05-05,
j005,550303e7273a39033bab3665,Dr. Józsa István,"","","",istvan.jozsa@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e7273a39033bab3665/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=j005,39,MSZP,MSZP,2011-11-21,2014-05-05,
h033,550303e9273a39033bab3667,Harangozó Gábor István,"","","",gabor.harangozo@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e9273a39033bab3667/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=h033,39,MSZP,MSZP,2010-05-14,2014-05-05,
g023,550303ea273a39033bab366f,Gúr Nándor,"","","",nandor.gur@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303ea273a39033bab366f/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=g023,39,MSZP,MSZP,2010-05-14,2014-05-05,
g020,550303ea273a39033bab3671,Gőgös Zoltán,"","","",zoltan.gogos@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303ea273a39033bab3671/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=g020,39,MSZP,MSZP,2010-05-14,2014-05-05,
t045,550303eb273a39033bab3677,Tóth Csaba,"","","",csaba.toth@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303eb273a39033bab3677/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=t045,39,MSZP,MSZP,2010-10-18,2014-05-05,
b166,550303eb273a39033bab3679,Burány Sándor,"","","",sandor.burany@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303eb273a39033bab3679/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b166,39,MSZP,MSZP,2010-05-14,2014-05-05,
b055,550303eb273a39033bab367d,Dr. Bárándy Gergely,"","","",gergely.barandy@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303eb273a39033bab367d/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b055,39,MSZP,MSZP,2010-05-14,2014-05-05,
l029,550303ec273a39033bab367f,Lukács Zoltán,"","","",zoltan.lukacs@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303ec273a39033bab367f/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=l029,39,MSZP,MSZP,2010-05-14,2014-05-05,
l029,550303ec273a39033bab367f,Lukács Zoltán,"","","",zoltan.lukacs@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303ec273a39033bab367f/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=l029,39,MSZP,MSZP,2011-11-21,2014-05-05,
h056,550303ec273a39033bab3681,Dr. Harangozó Tamás,"","","",tamas.harangozo@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303ec273a39033bab3681/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=h056,39,MSZP,MSZP,2010-05-14,2014-05-05,
h056,550303ec273a39033bab3681,Dr. Harangozó Tamás,"","","",tamas.harangozo@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303ec273a39033bab3681/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=h056,39,MSZP,MSZP,2011-11-21,2014-05-05,
