id,name__de,name__fr,name__en,name__hu,name__nl,name__es,name__eo,name__pl,name,wikipedia__commons,wikipedia__de,wikipedia__en,wikipedia__eo,wikipedia__fr,wikipedia__hu,wikipedia__pl,image,gender,birth_date,identifier__freebase,given_name,original_wikiname,last_seen,name__br,identifier__VIAF,identifier__LCAuth,identifier__EuroparlMEP,name__la,name__uk,name__cs,name__ie,name__et,wikipedia__cs,wikipedia__et,wikipedia__huwikiquote,wikipedia__ie,wikipedia__la,wikipedia__nl,wikipedia__uk,name__ru,name__zh,wikipedia__es,wikipedia__ru,wikipedia__zh,name__lb,name__ko,name__he,name__oc,name__yo,name__it,name__gl,name__id,name__ja,name__el,name__vi,name__sh,name__sv,name__pt,name__sk,name__mn,name__sr,name__ro,name__fi,name__nn,name__da,name__ca,name__nb,name__mk,wikipedia__ca,wikipedia__da,wikipedia__el,wikipedia__fi,wikipedia__gl,wikipedia__he,wikipedia__id,wikipedia__it,wikipedia__ja,wikipedia__ko,wikipedia__lb,wikipedia__mn,wikipedia__nn,wikipedia__no,wikipedia__oc,wikipedia__pt,wikipedia__ro,wikipedia__sh,wikipedia__sk,wikipedia__sr,wikipedia__sv,wikipedia__vi,wikipedia__yo,identifier__GND,name__tr,wikipedia__tr,identifier__SUDOC,identifier__GTAA,identifier__parlement,identifier__ISNI,name__be,name__lv,name__ar,name__io,name__bg,name__hr,name__tpi,name__pt_br,name__kk,name__sco,name__en_ca,name__en_gb,name__ms,name__bn,name__fa,name__eu,wikipedia__ar,wikipedia__be,wikipedia__bg,wikipedia__bn,wikipedia__br,wikipedia__cswikiquote,wikipedia__enwikinews,wikipedia__eswikiquote,wikipedia__eu,wikipedia__fa,wikipedia__hr,wikipedia__io,wikipedia__itwikiquote,wikipedia__kk,wikipedia__lv,wikipedia__ms,wikipedia__plwikiquote,wikipedia__ruwikinews,wikipedia__sco,wikipedia__simple,wikipedia__tpi,identifier__BNF,family_name,website,identifier__FAST,name__cy,death_date,wikipedia__fiwikiquote,name__az,wikipedia__az,name__mg,wikipedia__mg,name__ka,wikipedia__ka,identifier__MTMT,identifier__IMDB,identifier__PORT,name__af,name__an,name__ast,name__bar,name__co,name__de_at,name__de_ch,name__frp,name__fur,name__ga,name__gd,name__gsw,name__ia,name__is,name__kg,name__li,name__lij,name__min,name__nap,name__nds,name__nds_nl,name__nrm,name__pcd,name__pms,name__rm,name__sc,name__scn,name__sl,name__sr_el,name__sw,name__vec,name__vls,name__vo,name__wa,name__wo,name__zu,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__bs,name__sr_ec,wikipedia__bs,wikipedia__skwikiquote,wikipedia__slwikiquote,identifier__Munzinger,wikipedia__scn,identifier__NSZL,identifier__Britannica,wikipedia__enwikiquote,identifier__NNDB,identifier__PACE,wikipedia__hsb,name__hsb,identifier__NKC,identifier__NTA,identifier__NUKAT,occupation,identifier__nyt_topic,wikipedia__srwikinews,facebook,wikipedia__frwikiquote,identifier__quora,name__bm,name__frc,name__jam,name__kab,name__lt,name__pap,name__prg,name__rgn,name__vmf,name__ceb,name__dsb,name__eml,name__fo,name__frr,name__fy,name__mt,name__sq,name__tl,identifier__NLP,instagram,email,identifier__google_knowledge,wikipedia__lmo,name__lmo,name__aa,name__ak,name__aln,name__ang,name__arn,name__ay,name__bcl,name__bi,name__bjn,name__brh,name__cbk_zam,name__cdo,name__ch,name__cho,name__chr,name__chy,name__cr,name__crh_latn,name__csb,name__diq,name__dtp,name__ee,name__ext,name__ff,name__fit,name__fj,name__gag,name__gn,name__got,name__ha,name__hak,name__haw,name__hif_latn,name__ho,name__ht,name__hz,name__ig,name__ik,name__ike_latn,name__ilo,name__iu,name__jbo,name__jv,name__kaa,name__ki,name__kj,name__kk_latn,name__kk_tr,name__kl,name__kr,name__krj,name__ksh,name__ku,name__lad,name__lg,name__ln,name__loz,name__ltg,name__lus,name__lzz,name__map_bms,name__mi,name__mus,name__mwl,name__na,name__nah,name__ng,name__nov,name__nso,name__nv,name__ny,name__om,name__pag,name__pam,name__pdc,name__pdt,name__pfl,name__pih,name__qu,name__qug,name__rif,name__rmy,name__rn,name__roa_tara,name__rup,name__ruq_latn,name__rw,name__sat,name__sdc,name__se,name__sei,name__sg,name__sgs,name__shi_latn,name__sli,name__sm,name__sma,name__sn,name__so,name__srn,name__st,name__stq,name__szl,name__tet,name__tg_latn,name__tk,name__tn,name__to,name__tru,name__ts,name__tt_latn,name__tum,name__ty,name__ug_latn,name__uz,name__ve,name__vep,name__vot,name__war,name__xh,name__za,name__zea,wikipedia__ga,identifier__bigenc_ru,identifier__GNC,identifier__CONOR,wikipedia__cy,wikipedia__be_x_old,wikipedia__li,wikipedia__af,name__mr,wikipedia__mr,wikipedia__hi,electoral_district,wikipedia__ast,identifier__youtube,wikipedia__bewikiquote,wikipedia__sl,identifier__NLI,wikipedia__is,name__be_tarask,name__hi,identifier__ioc_athlete,identifier__orszaggyules,identifier__BNE,wikipedia__mk,wikipedia__mzn,weblog,name__mzn
Q30093134,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Vágó Sebestyén,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Vágó Sebestyén,,,,,,Vágó Sebestyén,,,male,1976-09-01,,Sebestyén,Vágó Sebestyén,,Sebestyén Vágó,,,,,,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,,,,,,,,,,,,,Sebestyén Vágó,,,Sebestyén Vágó,,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,,,Sebestyén Vágó,,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,,,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,,,,,,,,,,,,,,,,,,,,,,,,,,Sebestyén Vágó,,,,,,,Sebestyén Vágó,,Sebestyén Vágó,,Sebestyén Vágó,,Sebestyén Vágó,,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,,,Sebestyén Vágó,,,,,,,,,,,,,,,,,,,,,,,Vágó,,,Sebestyén Vágó,,,,,Sebestyén Vágó,,,,,,,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,,,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,Sebestyén Vágó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v050,,,,,
Q30093138,,Árpád Velez,Árpád Velez,Velez Árpád,Árpád Velez,,,,Velez Árpád,,,,,Árpád Velez,Velez Árpád,,,male,1977-07-24,,Árpád,Velez Árpád,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v041,,,,,
Q30103048,,,Attila Szabolcs,Szabolcs Attila,Attila Szabolcs,,,,Szabolcs Attila,,,,,,Szabolcs Attila,,,male,1945-07-28,,Attila,Szabolcs Attila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Attila Szabolcs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s770,,,,,
Q30103059,,,Róbert Balázs Simon,Simon Róbert Balázs,Róbert Balázs Simon,,,,Simon Róbert Balázs,,,,,,Simon Róbert Balázs,,,male,1970,,Róbert,Simon Róbert Balázs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s774,,,,,
Q30103064,,,Tamás Pintér,Pintér Tamás,Tamás Pintér,,,,Pintér Tamás,,,,,,Pintér Tamás (politikus),,,male,1981-05-22,,Tamás,Pintér Tamás (politikus),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p057,,,,,
Q30103066,,,Gergely Kulcsár,Kulcsár Gergely,Gergely Kulcsár,,,,Kulcsár Gergely,,,,,,Kulcsár Gergely (politikus),,,male,1979-08-12,,Gergely,Kulcsár Gergely (politikus),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k115,,,,,
Q30134885,,,János Süli,Süli János,,,János Süli,János Süli,Süli János,,,János Süli,János Süli,,Süli János,János Süli,,male,1956-01-26,,János,,,,,,,,,János Süli,,,János Süli,,,,,,,,,,,,,,,,,,,János Süli,,,,,,,,,,,,,,,,,,,,,,,János Süli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,János Süli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,electrical engineer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q31091594,,,László Salacz,Salacz László,,,,,Salacz László,,,,,,Salacz László,,,male,1971-05-21,,László,Salacz László,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s772,,,,,
Q31092212,,Zsolt Egyed,Zsolt Egyed,Egyed Zsolt,,,,,Egyed Zsolt,,,,,Zsolt Egyed,Egyed Zsolt,,,male,1974-04-27,,Zsolt,Egyed Zsolt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Egyed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zsolt Egyed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e010,,,,,
Q31092223,,,Lorántné Hegedűs,Hegedűs Lórántné,,,,,Hegedűs Lórántné,,,,,,Hegedűs Lórántné,,,female,1970,,,Hegedűs Lórántné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h057,,,,,
Q31092228,,Lajos Kepli,Lajos Kepli,Kepli Lajos,,,,,Kepli Lajos,,,,,Lajos Kepli,Kepli Lajos,,,male,1978-10-11,,Lajos,Kepli Lajos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lajos Kepli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k107,,,,,
Q31092251,,,László György Lukács,Lukács László György,,,,,Lukács László György,,,,,,Lukács László György,,,male,1983-03-07,,László,Lukács László György,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l042,,,,,
Q31092369,,Anita Heringes,Anita Heringes,Heringes Anita,,,,,Heringes Anita,,,,,Anita Heringes,Heringes Anita,,https://upload.wikimedia.org/wikipedia/commons/3/37/Heringes_Anita.jpg,female,1984-08-22,,Anita,Heringes Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anita Heringes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h742,,,,,
Q31092481,,Zsolt Legény,Zsolt Legény,Legény Zsolt,,,,,Legény Zsolt,,,,,Zsolt Legény,Legény Zsolt,,,male,1978-12-06,,Zsolt,Legény Zsolt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l027,,,,,
Q31092510,,László Szakács,László Szakács,Szakács László,,,,,Szakács László,,,,,László Szakács,Szakács László,,,male,1975-12-07,,László,Szakács László,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,László Szakács,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s068,,,,,
Q31092525,,Lajos Oláh,Lajos Oláh,Oláh Lajos,,,,,Oláh Lajos,,,,,Lajos Oláh,Oláh Lajos,,,male,1969-06-17,,Lajos,Oláh Lajos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lajos Oláh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o007,,,,,
Q31094741,,,Sándor Kovács,Kovács Sándor,,,,,Kovács Sándor,,,,,,Kovács Sándor (politikus),,,male,1966-07-15,,Sándor,Kovács Sándor (politikus),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k765,,,,,
Q31094909,,László Kiss,László Kiss,Kiss László,,,,,Kiss László,,,,,László Kiss (homme politique),Kiss László (politikus),,https://upload.wikimedia.org/wikipedia/commons/5/5e/Kiss_László.jpg,male,1979-07-02,,László,Kiss László (politikus),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,László Kiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k764,,,,,
Q31094952,,László Teleki,László Teleki,Teleki László,,,,,Teleki László,,,,,"László Teleki (homme politique, 1959)","Teleki László (politikus, 1959)",,,male,1959-08-01,,László,"Teleki László (politikus, 1959)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,László Teleki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q31094958,,Sándor Szabó,Sándor Szabó,Szabó Sándor,,,,,Szabó Sándor,,,,,Sándor Szabó,Szabó Sándor (politikus),,,male,1975-10-29,,Sándor,Szabó Sándor (politikus),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s773,,,,,
Q31094962,,Szabolcs Szabó,Szabolcs Szabó,Szabó Szabolcs,,,,,Szabó Szabolcs,,,Szabolcs Szabó,,Szabolcs Szabó,Szabó Szabolcs (geográfus),,,male,1979-02-11,,Szabolcs,Szabolcs Szabó,,,,,,,,Szabolcs Szabó,,,Szabolcs Szabó (geograf),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Szabolcs Szabó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geographer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s771,,,,,
Q3331988,Máté Kocsis,Máté Kocsis,Máté Kocsis,Kocsis Máté,Máté Kocsis,,,,Kocsis Máté,Category:Máté Kocsis,,Máté Kocsis,,Máté Kocsis,Kocsis Máté,,https://upload.wikimedia.org/wikipedia/commons/a/a8/Kocsismate2.jpg,male,1981-05-06,/m/0nhj64d,Máté,,,,,,,,,Máté Kocsis,,,Máté Kocsis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Máté Kocsis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k100,,,,,
