id,name__bg,name__pl,name__uk,name__en,name__fr,name,wikipedia__bg,wikipedia__bgwikiquote,wikipedia__pl,wikipedia__uk,gender,birth_date,given_name,name__mk,name__nl,wikipedia__en,wikipedia__mk,identifier__ISNI,identifier__VIAF,identifier__GND,identifier__SUDOC,name__lb,name__zh,name__he,name__ko,name__es,name__oc,name__ie,name__yo,name__hu,name__it,name__gl,name__et,name__de,name__ja,name__el,name__sv,name__pt,name__eo,name__ru,name__sr,name__tr,name__ro,name__fi,name__la,name__cs,name__io,name__az,name__hr,name__nb,name__ml,name__pt_br,name__ar,name__sh,name__ca,name__de_ch,name__en_ca,name__en_gb,name__pam,name__cy,name__fa,name__ku,name__da,name__nn,name__vi,name__be,name__id,name__bs,wikipedia__ar,wikipedia__az,wikipedia__be,wikipedia__ca,wikipedia__commons,wikipedia__cs,wikipedia__cy,wikipedia__de,wikipedia__el,wikipedia__enwikiquote,wikipedia__eo,wikipedia__eowikiquote,wikipedia__es,wikipedia__et,wikipedia__fa,wikipedia__fi,wikipedia__fr,wikipedia__gl,wikipedia__he,wikipedia__hr,wikipedia__hu,wikipedia__id,wikipedia__ie,wikipedia__io,wikipedia__it,wikipedia__itwikiquote,wikipedia__ja,wikipedia__ko,wikipedia__ku,wikipedia__la,wikipedia__lb,wikipedia__ml,wikipedia__nl,wikipedia__no,wikipedia__oc,wikipedia__pam,wikipedia__pt,wikipedia__ro,wikipedia__ru,wikipedia__ruwikinews,wikipedia__sh,wikipedia__simple,wikipedia__sr,wikipedia__sv,wikipedia__tr,wikipedia__trwikiquote,wikipedia__vi,wikipedia__yo,wikipedia__zh,image,identifier__LCAuth,identifier__freebase,identifier__NKC,identifier__Munzinger,identifier__parlement,twitter,name__sk,name__sr_el,name__sr_ec,name__sl,wikipedia__dewikiquote,wikipedia__sk,wikipedia__sl,identifier__EuroparlMEP,facebook,identifier__BNF,death_date,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__se,name__be_tarask,name__lt,name__sq,wikipedia__be_x_old,wikipedia__da,wikipedia__lt,wikipedia__nn,wikipedia__se,wikipedia__sq,name__kk,wikipedia__kk,identifier__IMDB,name__mn,wikipedia__mn,identifier__NTA,family_name,wikipedia__ukwikiquote,name__is,wikipedia__is,name__mg,wikipedia__mg,name__sco,wikipedia__sco,name__lv,name__cu,name__ka,name__hy,wikipedia__bs,wikipedia__cu,wikipedia__hy,wikipedia__ka,wikipedia__lv,identifier__NNDB,name__gd,name__br,name__ast,name__mr,name__qu,name__uz,wikipedia__ast,wikipedia__br,wikipedia__gd,wikipedia__mr,wikipedia__qu,wikipedia__uz,name__ms,name__bn,name__ckb,name__te,wikipedia__bn,wikipedia__ckb,wikipedia__ms,identifier__IIAF,website,original_wikiname,identifier__FAST,identifier__OLID,last_seen,identifier__PACE,wikipedia__hsb,name__hsb,identifier__Britannica,wikipedia__fawikiquote,name__bar,occupation,identifier__nlg,identifier__NLI,identifier__NUKAT,identifier__NLP,name__tt,wikipedia__frwikinews,wikipedia__arwikinews,identifier__google_plus,identifier__quora,identifier__ioc_athlete,wikipedia__eu,name__eu,identifier__google_knowledge,name__an,name__ang,name__th,name__nds,name__os,wikipedia__ang,wikipedia__an,wikipedia__nds,wikipedia__os,wikipedia__plwikiquote,wikipedia__th,identifier__bigenc_ru,identifier__whoswho_france,name__ur,identifier__SELIBR,identifier__GNC,identifier__CiNii,identifier__BIBSYS,identifier__NLA,identifier__NSK,identifier__ne_se,wikipedia__bgwikisource,pseudonym,identifier__persee,name__fy,wikipedia__fy,identifier__CERL,identifier__kinopoisk,identifier__allmovie,identifier__PORT,wikipedia__enwikisource,identifier__BAV,identifier__SFDb,identifier__CSFD,identifier__DNF,identifier__snac,identifier__MusicBrainz,name__ba,wikipedia__ba,identifier__filmportal_de,name__rup,wikipedia__roa_rup,identifier__NDL,name__war,name__ky,name__azb,wikipedia__azb,wikipedia__eowikisource,wikipedia__frwikisource,wikipedia__hywikiquote,wikipedia__ky,wikipedia__plwikisource,wikipedia__ukwikisource,wikipedia__war,identifier__Gutenberg,identifier__N6I,identifier__NLAtrove,identifier__HDS,identifier__SBN_it,identifier__PTBNP,name__tg,wikipedia__tg,identifier__MGP,identifier__zbMATH,identifier__AlloCine,identifier__elonet,identifier__LNB,wikipedia__species,name__kl,identifier__wikitree,identifier__CONOR,wikipedia__pa,wikipedia__af,name__pa,name__af,identifier__discogs,identifier__GTAA,identifier__google_scholar,wikipedia__hi,noble_title,identifier__BNE,name__cv,wikipedia__cv
Q1961022,Васил Кънчов,,,Vasil Kanchov,Vasil Kʺnčov,Васил Кънчов,Васил Кънчов,Васил Кънчов,,,male,1862-07-26,Vasil,Васил К’нчов,Vasil Kanchov,Vasil Kanchov,Васил К’нчов,0000 0000 0106 4488,54326907,119461617,145176762,,,,,Vasil Kanchov,,,,,,,,,,,,,,"Кынчев, Васил Иванов",,,,,,,,,,Vasil Kăntsjov,,,,,,,,,,,,,,Vasil Kăntsjov,,,,,,,,,Category:Vasil Kanchov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Кынчев, Васил",,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/4/4d/Vasil_Kanchov.JPG,n94002443,/m/02833fh,,,,,,,,,,,,,,13749240k,1902-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333867,,,,,,,,,historian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Author:Vasil Kanchov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q19704945,Гадар Хачикян,,,,,Гадар Хачикян,Гадар Хачикян,,,,female,1977-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Гадар Хачикян,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1993042,Неделчо Беронов,Nedełczo Beronow,Неделчо Беронов,Nedelcho Beronov,Nedelcho Beronov,Неделчо Беронов,Неделчо Беронов,Неделчо Беронов,Nedełczo Beronow,Неделчо Беронов,male,1928-07-22,,,Nedelcho Beronov,Nedelcho Beronov,,,,,,,納度持奧·巴納諾夫,,,Nedelcho Beronov,,,,Nedelcho Beronov,Nedelčo Beronov,,,,,,,,,,,,,,,,,,,Nedeltsjo Beronov,,,,,,,,,,Nedelcho Beronov,,,,Nedeltsjo Beronov,,,,,,,,,,,,,,,,,,,,,Nedelcho Beronov,,,,,,,,Nedelčo Beronov,,,,,,,,,,,,,,,,,Nedelcho Beronov,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/7/75/Nedeltcho_Beronov.jpg,,/m/0ksh_v,,,,,,,,,,,,,,,2015-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20029939,Николай Ненчев,Nikołaj Nenczew,,Nikolay Nenchev,,Николай Ненчев,Николай Ненчев,,Nikołaj Nenczew,,male,1966-08-11,Nikolay,,Nikolay Nenchev,Nikolay Nenchev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Николай Ненчев,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2016200,Огнян Тетимов,,,Ognjan Tetimow,Ognjan Tetimow,Огнян Тетимов,Огнян Тетимов,,,,male,1964-07-11,,,Ognjan Tetimow,,,,,,,,,,,,,,,,,,,Ognjan Tetimow,,,,,,,,,,,,,,,,Ognjan Tetimov,,,,,,,,,,,,,,Ognjan Tetimov,,,,,,,,,,,,Ognjan Tetimow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Огнян Тетимов,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q202117,Сергей Станишев,Sergej Staniszew,Сергій Станішев,Sergei Stanishev,Sergueï Stanichev,Сергей Станишев,Сергей Станишев,Сергей Станишев,Sergej Staniszew,Сергій Станішев,male,1966-05-05,Sergey,Сергеј Станишев,Sergej Stanisjev,Sergei Stanishev,Сергеј Станишев,0000 0000 8057 6149,122097124,141617098,,,谢尔盖·斯塔尼舍夫,סרגיי סטאנישב,세르게이 스타니셰프,Sergéi Stánishev,Sergei Stanishev,,,Szergej Sztanisev,Sergej Stanišev,,Sergej Stanišev,Sergei Stanischew,セルゲイ・スタニシェフ,Σεργκέι Στάνισεφ,Sergej Stanisjev,Serguei Stanishev,,Сергей Станишев,Сергеј Станишев,Sergey Stanişev,Serghei Stanișev,Sergei Stanišev,Sergius Stanišev,Sergej Stanišev,Sergei Stanishev,,Sergej Stanišev,Sergej Stanisjev,,,,,Serguei Stànixev,,,,,,سرگئی استانیشف,,Sergej Stanisjev,Sergej Stanisjev,,Сяргей Станішаў,Sergey Stanishev,,,,Сяргей Станішаў,Serguei Staníxev,Category:Sergei Stanishev,Sergej Stanišev,,Sergei Stanischew,Σεργκέι Στάνισεφ,,,,Sergéi Stánishev,Sergej Stanišev,سرگئی استانیشف,Sergei Stanišev,Sergueï Stanichev,,סרגיי סטאנישב,Sergej Stanišev,Szergej Sztanisev,Sergey Stanishev,,Sergei Stanishev,Sergej Stanišev,,セルゲイ・スタニシェフ,세르게이 스타니셰프,,Sergius Stanišev,,,Sergej Stanisjev,Sergej Stanisjev,Sergei Stanishev,,Serguei Stanishev,Serghei Stanișev,"Станишев, Сергей",,,,Сергеј Станишев,Sergej Stanisjev,Sergey Stanişev,,,,谢尔盖·斯塔尼舍夫,https://upload.wikimedia.org/wikipedia/commons/8/8e/Sergey_Stanishev_2009_elections_diff_crop.jpg,n2010064537,/m/06n3vq,,,vi2cm5fj7szd,SergeiStanishev,,Sergej Stanišev,Сергеј Станишев,,,,,124852,Stanishev.Sergei,,,谢尔盖·斯塔尼舍夫,謝爾蓋·斯塔尼舍夫,謝爾蓋·斯塔尼舍夫,谢尔盖·斯塔尼舍夫,谢尔盖·斯塔尼舍夫,謝爾蓋·斯塔尼舍夫,Sergei Stanišev,Сяргей Станішаў,Sergejus Staniševas,Sergei Stanishev,Сяргей Станішаў,Sergej Stanisjev,Sergejus Staniševas,Sergej Stanisjev,Sergei Stanišev,Sergei Stanishev,,,,,,,,,,,,,,,Sergejs Staniševs,,,,,,,,Sergejs Staniševs,741/000162255,,,,,,,,,,,,,,,,,,,,,,Сергей Станишев,,,,,,,biography/Sergei-Stanishev,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2037497,Христо Чернопеев,,,Hristo Chernopeev,,Христо Чернопеев,Христо Чернопеев,,,,male,1868-07-16,Hristo,Христо Чернопеев,Hristo Chernopeev,Hristo Chernopeev,Христо Чернопеев,,310602757,1057940623,,,,,,Hristo Chernopeev,,,,,,,,,フリスト・チェルノペエフ,,,,,"Чернопеев, Христо",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Hristo Chernopeev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Чернопеев, Христо",,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/5/58/Chernopeev.jpg,,/m/02rcm6w,,,,,,,,,,,,,,,1915-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,military officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2037514,Димо Хаджидимов,,Дімо Хаджідімов,Dimo Hadzhidimov,Dimo Hadžidimov,Димо Хаджидимов,Димо Хаджидимов,,,Дімо Хаджідімов,male,1875-02-19,,Димо Хаџи Димов,Dimo Hadzhidimov,Dimo Hadzhidimov,Димо Хаџи Димов,0000 0001 1629 7097,42640383,119092905,,,,,,Dimo Hadzhidimov,,,,Dimo Hadzhidimov,,,,Dimo Chadshidimow,,Δήμο Χατζηντίμοβ,,,,"Хаджидимов, Димо Димков",,,,,,,,,,Dimo Khadzjidimov,,,,,,,,,,,,,,Dimo Khadzjidimov,,Дзіма Хаджыдзімаў,,,,,,,,,,Dimo Chadshidimow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Хаджидимов, Димо",,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/4/45/Dimo_hadjidimov.JPG,n85066384,,,,,,,,,,,,,,,15122613x,1924-09-13,,,,,,,,Дзіма Хаджыдзімаў,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167927,OL1944895A,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082653,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2042380,Илко Димитров,,,Ilko Dimitrov,Ilko Dimitrov,Илко Димитров,Илко Димитров,,,,male,1955-12-23,,,Ilko Dimitrov,Ilko Dimitrov,,0000 0000 4913 5097,44188143,,,,,,,Ilko Dimitrov,,,,,,,,,,,,,,"Димитров, Илко",,,,,,,,İlko Dimitrov,,Ilko Dimitrov,,,,,,,,,,,,,,Ilko Dimitrov,,,,,,İlko Dimitrov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Димитров, Илко",,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/d/d3/Ilkodimitrov.jpg,nr95013972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dimitrov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Илко Димитров,,OL6603130A,,,,,,,,poet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20497127,Константин Пенчев,,,,,Константин Пенчев,Константин Пенчев,,,,male,1952-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Константин Пенчев,,,,4603,,,,,,lawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20497280,Петър Славов,,,,,Петър Славов,Петър Славов (адвокат),,,,male,1975-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/6/63/PeterSlavov.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Петър Славов (адвокат),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20497733,Списък на народните представители в 42-то Народно събрание,,,,,Списък на народните представители в 42-то Народно събрание,Списък на народните представители в 42-то Народно събрание,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Списък на народните представители в 42-то Народно събрание,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20498433,Димитър Андреев Делчев,,,,,Димитър Андреев Делчев,Димитър Делчев (политик),,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/a/ad/DDelchev.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andreyev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Димитър Делчев (политик),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20498547,Петър Агов,,,,,Петър Агов,Петър Агов,,,,male,1943-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Петър Агов,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20498909,Деньо Манев,,,,,Деньо Манев,Деньо Манев,,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/5/5b/BASA_Regional_State_Archives_Directorate_Plovdiv_Denyo_Manev_not_classified.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20498916,Манчо Манев,,,,,Манчо Манев,Манчо Манев,,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/f/fc/BASA_Regional_State_Archives_Directorate_Plovdiv_Mancho_Manev_not_classified.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20500051,Иван Николаев Иванов,,,,,Иван Николаев Иванов,Иван Иванов (политик),,,,male,1945-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ivanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Иван Иванов (политик),,,,,,,,,,teacher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20500388,Димитър Бойчев,,,,,Димитър Бойчев,Димитър Бойчев (политик),,,,male,1965-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Димитър Бойчев (политик),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20500637,Мустафа Карадайъ,Mustafa Karadajy,,Mustafa Karadaya,,Мустафа Карадайъ,Мустафа Карадайъ,,Mustafa Karadajy,,male,1970-05-08,Mustafa,,Mustafa Karadajy,Mustafa Karadaya,,,,,,,,מוסטפה קאראדי,,,,,,,,,,,ムスタファ・カラダヤ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20500902,Красимир Янков,,,,,Красимир Янков,Красимир Янков,,,,male,1974-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/8/89/Krasimiryankov.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Красимир Янков,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2064558,Вежди Рашидов,Weżdi Raszidow,Вежді Рашидов,Vezhdi Rashidov,Vejdi Rachidov,Вежди Рашидов,Вежди Рашидов,,Weżdi Raszidow,Вежді Рашидов,male,1951-12-14,,Вежди Рашидов,Vezhdi Rashidov,Vezhdi Rashidov,Вежди Рашидов,0000 0000 1440 4031,57550271,,,,,,,Vezhdi Rashidov,,,,Vezsdi Rasidov,,,,Weschdi Raschidow,,,,,,,,Vecdi Raşidov,,,,,,,,Vezjdi Rasjidov,,,,,,,,,,,,,,Vezjdi Rasjidov,,,,,,,,,Category:Vezhdi Rashidov,,,Weschdi Raschidow,,,,,Vezhdi Rashidov,,,,Vejdi Rachidov,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vecdi Raşidov,,,,,https://upload.wikimedia.org/wikipedia/commons/b/b7/Vezhdi-Razhidov.jpg,no2007019938,/m/06zt557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Вежди Рашидов,1667771,,,,,,,,,sculptor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2080774,Ангел Марин,Angeł Marin,Ангел Марін,Angel Marin,Angel Marin,Ангел Марин,Ангел Марин,,Angeł Marin,Ангел Марін,male,1942-01-08,Angel,,Angel Marin,Angel Marin,,0000 0004 0139 7820,77191419,,179730339,,,,,Angel Marin,,,,Angel Marin,,,,Angel Marin,,,,,,"Марин, Ангел Иванов",,,,,,,,,,Angel Marin,,,,,,,,,,,,,,Angel Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Марин, Ангел",,,,,,,,,,,,,/m/0f59k0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ангел Марин,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
