id,name,fullname,party,party_id,district,phone,legislaturas,image,email,term,source
5830464,RODRIGO MAIA,RODRIGO FELINTO IBARRA EPITÁCIO MAIA,DEM,DEM,RJ,(61) 3215-5308 -  3215-2308,99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74693.jpg,dep.rodrigomaia@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830464
5830636,RODRIGO MARTINS,RODRIGO RODRIGUES DE SOUZA MARTINS,PSB,PSB,PI,(61) 3215-5558 -  3215-2558,15/19,http://www.camara.gov.br/internet/deputado/bandep/178926.jpg,dep.rodrigomartins@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830636
5830584,RODRIGO PACHECO,RODRIGO OTAVIO SOARES PACHECO,PMDB,PMDB,MG,(61) 3215-5720 -  3215-2720,15/19,http://www.camara.gov.br/internet/deputado/bandep/178897.jpg,dep.rodrigopacheco@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830584
5830463,ROGÉRIO MARINHO,ROGÉRIO SIMONETTI MARINHO,PSDB,PSDB,RN,(61) 3215-5446 -  3215-2446,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/141535.jpg,dep.rogeriomarinho@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830463
5830697,ROGÉRIO PENINHA MENDONÇA,ROGÉRIO MENDONÇA,PMDB,PMDB,SC,(61) 3215-5656 -  3215-2656,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160651.jpg,dep.rogeriopeninhamendonca@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830697
5830553,ROGÉRIO ROSSO,ROGÉRIO SCHUMANN ROSSO,PSD,PSD,DF,(61) 3215-5283 -  3215-2283,07/11 15/19,http://www.camara.gov.br/internet/deputado/bandep/160426.jpg,dep.rogeriorosso@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830553
5830776,RÔMULO GOUVEIA,RÔMULO JOSÉ DE GOUVEIA,PSD,PSD,PB,(61) 3215-5411 -  3215-2411,07/11 15/19,http://www.camara.gov.br/internet/deputado/bandep/141536.jpg,dep.romulogouveia@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830776
5830753,RONALDO BENEDET,RONALDO JOSÉ BENEDET,PMDB,PMDB,SC,(61) 3215-5918 -  3215-2918,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160515.jpg,dep.ronaldobenedet@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830753
5830566,RONALDO CARLETTO,RONALDO CARLETTO,PP,PP,BA,(61) 3215-5262 -  3215-2262,15/19,http://www.camara.gov.br/internet/deputado/bandep/178861.jpg,dep.ronaldocarletto@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830566
5830488,RONALDO FONSECA,RONALDO FONSECA DE SOUZA,PROS,PROS,DF,(61) 3215-5223 -  3215-2223,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160637.jpg,dep.ronaldofonseca@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830488
5830580,RONALDO LESSA,RONALDO AUGUSTO LESSA SANTOS,PDT,PDT,AL,(61) 3215-5722 -  3215-2722,15/19,http://www.camara.gov.br/internet/deputado/bandep/178845.jpg,dep.ronaldolessa@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830580
5830437,RONALDO MARTINS,RONALDO MANCHADO MARTINS,PRB,PRB,CE,(61) 3215-5568 -  3215-2568,15/19,http://www.camara.gov.br/internet/deputado/bandep/122466.jpg,dep.ronaldomartins@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830437
5830723,RONALDO NOGUEIRA,RONALDO NOGUEIRA DE OLIVEIRA,PTB,PTB,RS,(61) 3215-5625 -  3215-2625,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/163321.jpg,dep.ronaldonogueira@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830723
5830310,RONEY NEMER,RONEY TANIOS NEMER,PMDB,PMDB,DF,(61) 3215-5572 -  3215-2572,15/19,http://www.camara.gov.br/internet/deputado/bandep/178870.jpg,dep.roneynemer@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830310
5830846,ROSÂNGELA CURADO,ROSANGELA APARECIDA DA SILVA BARROS,PDT,PDT,MA,(61) 3215-5405 -  3215-2405,15/19,http://www.camara.gov.br/internet/deputado/bandep/191684.jpg,dep.rosangelacurado@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830846
5830662,ROSANGELA GOMES,ROSANGELA DE SOUZA GOMES,PRB,PRB,RJ,(61) 3215-5438 -  3215-2438,15/19,http://www.camara.gov.br/internet/deputado/bandep/178945.jpg,dep.rosangelagomes@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830662
5830546,ROSSONI,VALDIR LUIZ ROSSONI,PSDB,PSDB,PR,(61) 3215-5513 -  3215-2513,15/19,http://www.camara.gov.br/internet/deputado/bandep/178935.jpg,dep.rossoni@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830546
5830573,RUBENS BUENO,RUBENS BUENO,PPS,PPS,PR,(61) 3215-5623 -  3215-2623,91/95 99/03 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/73466.jpg,dep.rubensbueno@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830573
5830485,RUBENS OTONI,RUBENS OTONI GOMIDE,PT,PT,GO,(61) 3215-5501 -  3215-2501,03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74371.jpg,dep.rubensotoni@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830485
5830306,RUBENS PEREIRA JÚNIOR,RUBENS PEREIRA E SILVA JUNIOR,PCdoB,PCdoB,MA,(61) 3215-5574 -  3215-2574,15/19,http://www.camara.gov.br/internet/deputado/bandep/178887.jpg,dep.rubenspereirajunior@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830306
5830560,SÁGUAS MORAES,SÁGUAS MORAES SOUSA,PT,PT,MT,(61) 3215-5371 -  3215-2371,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160630.jpg,dep.saguasmoraes@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830560
5830477,SAMUEL MOREIRA,SAMUEL MOREIRA DA SILVA JUNIOR,PSDB,PSDB,SP,(61) 3215-5921 -  3215-2921,15/19,http://www.camara.gov.br/internet/deputado/bandep/178990.jpg,dep.samuelmoreira@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830477
5830807,SANDES JÚNIOR,JOÃO SANDES JÚNIOR,PP,PP,GO,(61) 3215-5941 -  3215-2941,03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74372.jpg,dep.sandesjunior@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830807
5830763,SANDRO ALEX,SANDRO ALEX CRUZ DE OLIVEIRA,PPS,PPS,PR,(61) 3215-5221 -  3215-2221,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160621.jpg,dep.sandroalex@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830763
5830577,SARAIVA FELIPE,JOSÉ SARAIVA FELIPE,PMDB,PMDB,MG,(61) 3215-5429 -  3215-2429,95/99 99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74762.jpg,dep.saraivafelipe@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830577
5830511,SARNEY FILHO,JOSÉ SARNEY FILHO,PV,PV,MA,(61) 3215-5202 -  3215-2202,83/87 87/91 91/95 95/99 99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74210.jpg,dep.sarneyfilho@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830511
5830291,SÉRGIO BRITO,SÉRGIO LUÍS LACERDA BRITO,PSD,PSD,BA,(61) 3215-5638 -  3215-2638,87/91 91/95 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/73808.jpg,dep.sergiobrito@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830291
5830340,SÉRGIO MORAES,SÉRGIO IVAN MORAES,PTB,PTB,RS,(61) 3215-5258 -  3215-2258,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/141542.jpg,dep.sergiomoraes@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830340
5830603,SÉRGIO REIS,SERGIO BAVINI,PRB,PRB,SP,(61) 3215-5213 -  3215-2213,15/19,http://www.camara.gov.br/internet/deputado/bandep/178991.jpg,dep.sergioreis@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830603
5830722,SERGIO SOUZA,SERGIO DE SOUZA,PMDB,PMDB,PR,(61) 3215-5702 -  3215-2702,15/19,http://www.camara.gov.br/internet/deputado/bandep/178933.jpg,dep.sergiosouza@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830722
5830682,SERGIO VIDIGAL,ANTONIO SERGIO ALVES VIDIGAL,PDT,PDT,ES,(61) 3215-5812 -  3215-2812,15/19,http://www.camara.gov.br/internet/deputado/bandep/178874.jpg,dep.sergiovidigal@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830682
5830489,SHÉRIDAN,SHÉRIDAN ESTÉRFANY OLIVEIRA DE ANCHIETA,PSDB,PSDB,RR,(61) 3215-5246 -  3215-2246,15/19,http://www.camara.gov.br/internet/deputado/bandep/178961.jpg,dep.sheridan@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830489
5830795,SIBÁ MACHADO,SEBASTIÃO SIBÁ MACHADO OLIVEIRA,PT,PT,AC,(61) 3215-5421 -  3215-2421,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160613.jpg,dep.sibamachado@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830795
5830809,SILAS BRASILEIRO,SILAS BRASILEIRO,PMDB,PMDB,MG,(61) 3215-5382 -  3215-2382,95/99 99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74765.jpg,dep.silasbrasileiro@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830809
5830401,SILAS CÂMARA,SILAS CÂMARA,PSD,PSD,AM,(61) 3215-5532 -  3215-2532,99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74356.jpg,dep.silascamara@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830401
5830836,SILAS FREIRE,SILAS FREIRE PEREIRA E SILVA,PR,PR,PI,(61) 3215-5484 -  3215-2484,15/19,http://www.camara.gov.br/internet/deputado/bandep/187008.jpg,dep.silasfreire@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830836
5830641,SILVIO COSTA,SÍLVIO SERAFIM COSTA,PTdoB,PTdoB,PE,(61) 3215-5417 -  3215-2417,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/4930.jpg,dep.silviocosta@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830641
5830704,SILVIO TORRES,SILVIO FRANÇA TORRES,PSDB,PSDB,SP,(61) 3215-5404 -  3215-2404,95/99 99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/73560.jpg,dep.silviotorres@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830704
5830589,SIMÃO SESSIM,SIMÃO SESSIM,PP,PP,RJ,(61) 3215-5709 -  3215-2709,79/83 83/87 87/91 91/95 95/99 99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/73424.jpg,dep.simaosessim@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830589
5830394,SIMONE MORGADO,SIMONE MARIA MORGADO FERREIRA,PMDB,PMDB,PA,(61) 3215-5440 -  3215-2440,15/19,http://www.camara.gov.br/internet/deputado/bandep/178911.jpg,dep.simonemorgado@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830394
5830365,SORAYA SANTOS,SORAYA ALENCAR DOS SANTOS,PMDB,PMDB,RJ,(61) 3215-5352 -  3215-2352,15/19,http://www.camara.gov.br/internet/deputado/bandep/178946.jpg,dep.sorayasantos@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830365
5830563,SÓSTENES CAVALCANTE,SOSTENES SILVA CAVALCANTE,PSD,PSD,RJ,(61) 3215-5560 -  3215-2560,15/19,http://www.camara.gov.br/internet/deputado/bandep/178947.jpg,dep.sostenescavalcante@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830563
5830746,STEFANO AGUIAR,STEFANO AGUIAR DOS SANTOS,PSB,PSB,MG,(61) 3215-5341 -  3215-2341,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/92776.jpg,dep.stefanoaguiar@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830746
5830736,SUBTENENTE GONZAGA,LUIZ GONZAGA RIBEIRO,PDT,PDT,MG,(61) 3215-5750 -  3215-2750,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/177282.jpg,dep.subtenentegonzaga@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830736
5830425,TADEU ALENCAR,FRANCISCO TADEU BARBOSA DE ALENCAR,PSB,PSB,PE,(61) 3215-5820 -  3215-2820,15/19,http://www.camara.gov.br/internet/deputado/bandep/178922.jpg,dep.tadeualencar@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830425
5830674,TAKAYAMA,HIDEKAZU TAKAYAMA,PSC,PSC,PR,(61) 3215-5910 -  3215-2910,03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74385.jpg,dep.takayama@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830674
5830759,TENENTE LÚCIO,SERGIO LUCIO DE ALMEIDA,PSB,PSB,MG,(61) 3215-5239 -  3215-2239,15/19,http://www.camara.gov.br/internet/deputado/bandep/178898.jpg,dep.tenentelucio@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830759
5830732,TEREZA CRISTINA,TEREZA CRISTINA CORREA DA COSTA DIAS,PSB,PSB,MS,(61) 3215-5448 -  3215-2448,15/19,http://www.camara.gov.br/internet/deputado/bandep/178901.jpg,dep.terezacristina@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830732
5830767,TIA ERON,ERONILDES VASCONCELOS CARVALHO,PRB,PRB,BA,(61) 3215-5618 -  3215-2618,15/19,http://www.camara.gov.br/internet/deputado/bandep/178862.jpg,dep.tiaeron@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830767
5830378,TIRIRICA,FRANCISCO EVERARDO OLIVEIRA SILVA,PR,PR,SP,(61) 3215-5637 -  3215-2637,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160976.jpg,dep.tiririca@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830378
5830792,TONINHO PINHEIRO,ANTÔNIO PINHEIRO JÚNIOR,PP,PP,MG,(61) 3215-5584 -  3215-2584,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160611.jpg,dep.toninhopinheiro@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830792
5830417,TONINHO WANDSCHEER,ANTONIO WANDSCHEER,PMB,PMB,PR,(61) 3215-5902 -  3215-2902,15/19,http://www.camara.gov.br/internet/deputado/bandep/178934.jpg,dep.toninhowandscheer@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830417
5830447,ULDURICO JUNIOR,ULDURICO ALENCAR PINTO,PTC,PTC,BA,(61) 3215-5729 -  3215-2729,15/19,http://www.camara.gov.br/internet/deputado/bandep/178863.jpg,dep.ulduricojunior@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830447
5830408,VALADARES FILHO,ANTÔNIO CARLOS VALADARES FILHO,PSB,PSB,SE,(61) 3215-5660 -  3215-2660,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/141384.jpg,dep.valadaresfilho@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830408
5830406,VALDIR COLATTO,VALDIR COLATTO,PMDB,PMDB,SC,(61) 3215-5516 -  3215-2516,87/91 91/95 95/99 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74010.jpg,dep.valdircolatto@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830406
5830418,VALMIR ASSUNÇÃO,VALMIR CARLOS DA ASSUNÇÃO,PT,PT,BA,(61) 3215-5739 -  3215-2739,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160610.jpg,dep.valmirassuncao@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830418
5830355,VALMIR PRASCIDELLI,VALMIR PRASCIDELLI,PT,PT,SP,(61) 3215-5837 -  3215-2837,15/19,http://www.camara.gov.br/internet/deputado/bandep/113247.jpg,dep.valmirprascidelli@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830355
5830648,VALTENIR PEREIRA,VALTENIR LUIZ PEREIRA,PMB,PMB,MT,(61) 3215-5913 -  3215-2913,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/141552.jpg,dep.valtenirpereira@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830648
5830534,VANDER LOUBET,VANDER LUIZ DOS SANTOS LOUBET,PT,PT,MS,(61) 3215-5838 -  3215-2838,03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74376.jpg,dep.vanderloubet@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830534
5830332,VANDERLEI MACRIS,VANDERLEI MACRIS,PSDB,PSDB,SP,(61) 3215-5348 -  3215-2348,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/141553.jpg,dep.vanderleimacris@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830332
5830710,VENEZIANO VITAL DO RÊGO,VENEZIANO VITAL DO RÊGO SEGUNDO NETO,PMDB,PMDB,PB,(61) 3215-5833 -  3215-2833,15/19,http://www.camara.gov.br/internet/deputado/bandep/178913.jpg,dep.venezianovitaldorego@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830710
5830845,VICENTE ARRUDA,VICENTE FERREIRA DE ARRUDA COELHO,PROS,PROS,CE,(61) 3215-5522 -  3215-2522,95/99 99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74308.jpg,dep.vicentearruda@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830845
5830344,VICENTE CANDIDO,VICENTE CÂNDIDO DA SILVA,PT,PT,SP,(61) 3215-5819 -  3215-2819,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160622.jpg,dep.vicentecandido@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830344
5830496,VICENTINHO,VICENTE PAULO DA SILVA,PT,PT,SP,(61) 3215-5740 -  3215-2740,03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74283.jpg,dep.vicentinho@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830496
5830708,VICENTINHO JÚNIOR,VICENTE ALVES DE OLIVEIRA JUNIOR,PSB,PSB,TO,(61) 3215-5817 -  3215-2817,15/19,http://www.camara.gov.br/internet/deputado/bandep/137070.jpg,dep.vicentinhojunior@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830708
5830507,VICTOR MENDES,CARLOS VICTOR GUTERRES MENDES,PMB,PMB,MA,(61) 3215-5580 -  3215-2580,15/19,http://www.camara.gov.br/internet/deputado/bandep/178888.jpg,dep.victormendes@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830507
5830631,VINICIUS CARVALHO,VINICIUS RAPOZO DE CARVALHO,PRB,PRB,SP,(61) 3215-5356 -  3215-2356,07/11 15/19,http://www.camara.gov.br/internet/deputado/bandep/141555.jpg,dep.viniciuscarvalho@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830631
5830482,VINICIUS GURGEL,VINICIUS DE AZEVEDO GURGEL,PR,PR,AP,(61) 3215-5852 -  3215-2852,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160591.jpg,dep.viniciusgurgel@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830482
5830438,VITOR LIPPI,VITOR LIPPI,PSDB,PSDB,SP,(61) 3215-5823 -  3215-2823,15/19,http://www.camara.gov.br/internet/deputado/bandep/178992.jpg,dep.vitorlippi@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830438
5830640,VITOR VALIM,VITOR PEREIRA VALIM,PMDB,PMDB,CE,(61) 3215-5545 -  3215-2545,15/19,http://www.camara.gov.br/internet/deputado/bandep/178869.jpg,dep.vitorvalim@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830640
5830842,WADIH DAMOUS,WADIH NEMER DAMOUS FILHO,PT,PT,RJ,(61) 3215-5483 -  3215-2483,15/19,http://www.camara.gov.br/internet/deputado/bandep/189593.jpg,dep.wadihdamous@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830842
5830810,WADSON RIBEIRO,WADSON NATHANIEL RIBEIRO,PCdoB,PCdoB,MG,(61) 3215-5556 -  3215-2556,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/137853.jpg,dep.wadsonribeiro@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830810
5830548,WALDENOR PEREIRA,WALDENOR ALVES PEREIRA FILHO,PT,PT,BA,(61) 3215-5954 -  3215-2954,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160569.jpg,dep.waldenorpereira@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830548
5830393,WALDIR MARANHÃO,WALDIR MARANHÃO CARDOSO,PP,PP,MA,(61) 3215-5575 -  3215-2575,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/141558.jpg,dep.waldirmaranhao@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830393
5830419,WALTER ALVES,WALTER PEREIRA ALVES,PMDB,PMDB,RN,(61) 3215-5435 -  3215-2435,15/19,http://www.camara.gov.br/internet/deputado/bandep/178952.jpg,dep.walteralves@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830419
5830491,WASHINGTON REIS,WASHINGTON REIS DE OLIVEIRA,PMDB,PMDB,RJ,(61) 3215-5856 -  3215-2856,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160620.jpg,dep.washingtonreis@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830491
5830380,WELITON PRADO,WELITON FERNANDES PRADO,PMB,PMB,MG,(61) 3215-5862 -  3215-2862,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160518.jpg,dep.welitonprado@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830380
5830395,WELLINGTON ROBERTO,JOSÉ WELLINGTON ROBERTO,PR,PR,PB,(61) 3215-5514 -  3215-2514,03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74043.jpg,dep.wellingtonroberto@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830395
5830825,WILLIAM WOO,WILLIAM BOSS WOO,PV,PV,SP,(61) 3215-5235 -  3215-2235,07/11 15/19,http://www.camara.gov.br/internet/deputado/bandep/141563.jpg,dep.williamwoo@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830825
5830858,WILSON BESERRA,WILSON SILVA BESERRA,PMDB,PMDB,RJ,(61) 3215-5585 -  3215-2585,"",http://www.camara.gov.br/internet/deputado/bandep/193066.jpg,dep.wilsonbeserra@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830858
5830752,WILSON FILHO,JOSÉ WILSON SANTIAGO FILHO,PTB,PTB,PB,(61) 3215-5534 -  3215-2534,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160636.jpg,dep.wilsonfilho@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830752
5830474,WLADIMIR COSTA,WLADIMIR AFONSO DA COSTA RABELO,SD,SD,PA,(61) 3215-5343 -  3215-2343,03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/73930.jpg,dep.wladimircosta@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830474
5830303,WOLNEY QUEIROZ,WOLNEY QUEIROZ MACIEL,PDT,PDT,PE,(61) 3215-5936 -  3215-2936,95/99 99/03 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74439.jpg,dep.wolneyqueiroz@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830303
5830849,ZÉ AUGUSTO NALIN,JOSÉ AUGUSTO NALIN,PMDB,PMDB,RJ,(61) 3215-5475 -  3215-2475,15/19,http://www.camara.gov.br/internet/deputado/bandep/191945.jpg,dep.zeaugustonalin@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830849
5830644,ZÉ CARLOS,JOSÉ CARLOS NUNES JÚNIOR,PT,PT,MA,(61) 3215-5748 -  3215-2748,15/19,http://www.camara.gov.br/internet/deputado/bandep/178889.jpg,dep.zecarlos@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830644
