id,name__bg,name__pt,name__en,name__de,name__nb,name__da,name__nn,name__sv,name,wikipedia__bg,wikipedia__pt,gender,given_name,original_wikiname,name__es,name__nl,name__fr,wikipedia__commons,wikipedia__en,wikipedia__es,birth_date,identifier__freebase,image,name__it,name__pt_br,wikipedia__de,wikipedia__fr,name__tw,name__la,name__war,wikipedia__it,wikipedia__la,wikipedia__tw,wikipedia__war,identifier__VIAF,name__he,name__yue,wikipedia__he,wikipedia__zh_yue,website,family_name,identifier__BNF,identifier__SUDOC,identifier__FAST,name__eo,wikipedia__eo,name__pl,wikipedia__pl,wikipedia__sv,wikipedia__ptwikiquote,identifier__LCAuth,name__ru,name__yo,wikipedia__ru,wikipedia__yo,name__fa,wikipedia__fa,name__ca,name__gl,name__ja,name__fi,name__cs,wikipedia__cs,wikipedia__fi,wikipedia__ja,wikipedia__no,name__eml,name__lmo,wikipedia__eml,wikipedia__gl,wikipedia__lmo,identifier__IMDB,identifier__MusicBrainz,name__sw,wikipedia__nl,wikipedia__simple,wikipedia__sw,identifier__ISNI,identifier__GND,identifier__allmovie,name__el,name__hu,last_seen,name__ko,twitter,instagram,name__sco,wikipedia__sco,wikipedia__eowikiquote,second_surname,name__zh,name__ro,name__id,name__lt,name__ar,wikipedia__ar,wikipedia__ca,wikipedia__id,wikipedia__lt,wikipedia__ro,name__cy,death_date,name__mwl,wikipedia__mwl,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__qu,name__be,name__lv,name__bn,name__vi,name__sk,name__mn,name__sr_el,name__sr_ec,name__tr,name__th,name__uk,name__sl,name__sgs,name__ka,name__az,name__hr,name__sr,name__br,name__mg,name__sh,name__io,name__de_ch,name__en_ca,name__en_gb,name__hy,name__ms,wikipedia__az,wikipedia__bat_smg,wikipedia__be,wikipedia__bn,wikipedia__br,wikipedia__cswikiquote,wikipedia__da,wikipedia__el,wikipedia__enwikiquote,wikipedia__eswikiquote,wikipedia__hr,wikipedia__hu,wikipedia__hy,wikipedia__io,wikipedia__itwikiquote,wikipedia__ka,wikipedia__ko,wikipedia__lv,wikipedia__mg,wikipedia__mn,wikipedia__ms,wikipedia__nn,wikipedia__plwikiquote,wikipedia__qu,wikipedia__sh,wikipedia__sk,wikipedia__sl,wikipedia__slwikiquote,wikipedia__sr,wikipedia__th,wikipedia__tr,wikipedia__uk,wikipedia__vi,wikipedia__zh,facebook,name__af,name__an,name__ast,name__bar,name__bm,name__co,name__de_at,name__et,name__eu,name__frc,name__frp,name__fur,name__ga,name__gd,name__gsw,name__ia,name__ie,name__jam,name__kab,name__kg,name__lb,name__li,name__lij,name__min,name__nap,name__nds,name__nds_nl,name__nrm,name__oc,name__pap,name__pcd,name__pms,name__prg,name__rgn,name__rm,name__sc,name__scn,name__vec,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,identifier__BNE,identifier__filmportal_de,identifier__OLID,identifier__AlloCine,identifier__elonet,identifier__PORT,identifier__kinopoisk,identifier__CSFD,identifier__DNF,identifier__NNDB,wikipedia__hywikiquote,occupation,wikipedia__et,name__is,identifier__quora,identifier__google_knowledge,identifier__songkick,wikipedia__mk,name__mk,identifier__PTBNP,name__ace,name__tg,wikipedia__tg,wikipedia__azb,identifier__FIFA,identifier__youtube,name__azb,identifier__bigenc_ru,wikipedia__ast,identifier__Britannica,identifier__GNC,name__ne,name__mai,name__bho,identifier__NTA,identifier__GTAA,name__kk,wikipedia__kk,wikipedia__zh_min_nan,wikipedia__eu,wikipedia__ga,name__nan,identifier__NLP,name__hi,name__mi,wikipedia__wuu,wikipedia__is,wikipedia__ur,name__wuu,name__ur,wikipedia__ruwikinews,wikipedia__haw,name__bi,name__haw,name__yi,wikipedia__bi,wikipedia__diq,wikipedia__frp,wikipedia__ie,wikipedia__uz,wikipedia__yi,name__diq,name__uz,name__be_tarask,wikipedia__af,wikipedia__als,wikipedia__bjn,wikipedia__cy,wikipedia__gn,wikipedia__oc,wikipedia__roa_rup,wikipedia__rw,wikipedia__tt,wikipedia__ceb,wikipedia__ia,name__bjn,name__ceb,name__gn,name__ht,name__rup,name__rw,name__tk,name__tt,wikipedia__ht,wikipedia__tk,wikipedia__be_x_old,wikipedia__bewikiquote,wikipedia__ha,pseudonym,wikipedia__an,wikipedia__vec,wikipedia__bs,wikipedia__cbk_zam,wikipedia__lad,wikipedia__lb,wikipedia__pap,wikipedia__ay,wikipedia__bcl,wikipedia__hsb,wikipedia__ty,name__hsb,wikipedia__ace,wikipedia__na,wikipedia__ak,wikipedia__co,name__ha,name__ty,name__ak,name__cbk_zam,name__na,name__ay,name__bcl,name__lad,wikipedia__ba,identifier__guardian_topic,name__ba,identifier__BBC_things,identifier__flickr,wikipedia__scn
Q20045762,,Fábio Abreu Costa,Fábio Abreu Costa,,,,,,Fábio Abreu Costa,,Fábio Abreu Costa,male,,Fábio Abreu Costa,,Fábio Abreu Costa,,,,,1972-12-31,,,,Fábio Abreu Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fábio Abreu Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20045770,,Flávia Morais,Flávia Morais,,,,,,Flávia Morais,,Flávia Morais,female,,Flávia Morais,,Flávia Morais,,,,,1969-04-26,,https://upload.wikimedia.org/wikipedia/commons/0/0a/PRMU_-_Procuradoria_Especial_da_Mulher_(19726446104).jpg,,Flávia Morais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flávia Morais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20045797,,Giuseppe Vecci,Giuseppe Vecci,,,,,,Giuseppe Vecci,,Giuseppe Vecci,male,Giuseppe,Giuseppe Vecci,,Giuseppe Vecci,,,,,1957-01-14,,https://upload.wikimedia.org/wikipedia/commons/b/bc/CMMPV_-_Comissões_Mistas_Medidas_Provisórias_(21792844895).jpg,,Giuseppe Vecci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Giuseppe Vecci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20045828,,Hiran Gonçalves,Hiran Gonçalves,,,,,,Hiran Gonçalves,,Hiran Gonçalves,male,,Hiran Gonçalves,,Hiran Gonçalves,,,,,1957-06-19,,https://upload.wikimedia.org/wikipedia/commons/9/9f/Hiran_Gonçalves_em_outubro_de_2016.jpg,,Hiran Gonçalves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hiran Gonçalves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20045927,,Leandre Dal Ponte,Leandre Dal Ponte,,,,,,Leandre Dal Ponte,,Leandre Dal Ponte,female,,Leandre Dal Ponte,,Leandre Dal Ponte,,,,,1975-12-20,,https://upload.wikimedia.org/wikipedia/commons/c/c1/Leandre_em_março_de_2016.jpg,,Leandre Dal Ponte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leandre Dal Ponte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20045973,,Lucas Vergílio,Lucas Vergílio,,,,,,Lucas Vergílio,,Lucas Vergílio,male,Lucas,Lucas Vergílio,,Lucas Vergílio,,,,,1987-04-08,,,,Lucas Vergílio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lucas Vergílio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20045976,,Lucio Mosquini,Lucio Mosquini,,,,,,Lucio Mosquini,,Lucio Mosquini,male,Lucio,Lúcio Mosquini,,Lucio Mosquini,,,,,1969-07-23,,https://upload.wikimedia.org/wikipedia/commons/a/ae/Lucio_Mosquini.JPG,,Lucio Mosquini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lucio Mosquini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deputadoluciomosquini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20045978,,Luis Antonio Franciscatto Covatti,Luis Antonio Franciscatto Covatti,,,,,,Luis Antonio Franciscatto Covatti,,Covatti Filho,male,Luis,Luis Antonio Franciscatto Covatti,,Luis Antonio Franciscatto Covatti,,,,,1987-07-25,,,,Luis Antonio Franciscatto Covatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luis Antonio Franciscatto Covatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20045988,,Luiz Lauro Filho,Luiz Lauro Filho,,,,,,Luiz Lauro Filho,,Luiz Lauro Filho,male,Luiz,Luiz Lauro Filho,,Luiz Lauro Filho,,,,,1978-06-10,,https://upload.wikimedia.org/wikipedia/commons/5/5a/Luiz_Lauro_Filho.jpg,,Luiz Lauro Filho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,luizlaurofilho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luiz Lauro Filho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,luizlauro.filho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20046010,,Marcelo Squasoni,Marcelo Squasoni,,,,,,Marcelo Squasoni,,Marcelo Squassoni,male,Marcelo,Marcelo Squasoni,,Marcelo Squasoni,,,,,1967-09-14,,https://upload.wikimedia.org/wikipedia/commons/c/c9/Marcelo_Squassoni_em_setembro_de_2015.jpg,,Marcelo Squasoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marcelo Squasoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marcelo.squassoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20046014,,Marco Antônio Cabral,Marco Antônio Cabral,,,,,,Marco Antônio Cabral,,Marco Antônio Cabral,male,Marco,Marco Antônio Cabral,,Marco Antônio Cabral,,,,,1991-05-07,,,,Marco Antônio Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20046015,,Marcos Abrão,Marcos Abrão,,,,,,Marcos Abrão,,Marcos Abrão,male,Marcos,Marcos Abrão,,Marcos Abrão,,,,,1971-02-15,,,,Marcos Abrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20046022,,Mariana Carvalho,Mariana Carvalho,,,,,,Mariana Carvalho,,Mariana Carvalho,female,,Mariana Carvalho,,Mariana Carvalho,,Category:Mariana Carvalho,,,1986-11-26,,https://upload.wikimedia.org/wikipedia/commons/6/68/Mariana_Carvalho_2017.jpg,,Mariana Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marianapsdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariana Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marianacarvalho45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20046038,,Mauro Pereira,Mauro Pereira,,,,,,Mauro Pereira,,Mauro Pereira,male,Mauro,,,Mauro Pereira,,Category:Mauro Pereira,,,1958-09-01,,,,Mauro Pereira,,,,,,,,,,,,,,,,Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mauro Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20046071,,Nilto Tatto,Nilto Tatto,,,,,,Nilto Tatto,,Nilto Tatto,male,,Nilto Tatto,,Nilto Tatto,,,,,1963-07-31,,https://upload.wikimedia.org/wikipedia/commons/4/40/Nilto_Tatto_em_setembro_de_2017.jpg,,Nilto Tatto,,,,,,,,,,99144898713350290232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079249648,,,,,,niltotatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nilto Tatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311887468974835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20046091,,Pastor Eurico,Pastor Eurico,Pastor Eurico,,Pastor Eurico,,Pastor Eurico,Pastor Eurico,,Eurico da Silva,male,Francisco,Pastor Eurico,,Pastor Eurico,Francisco Eurico da Silva,,,,1962-09-12,,https://upload.wikimedia.org/wikipedia/commons/f/f0/Pastoreurico.jpg,,Pastor Eurico,,Francisco Eurico da Silva,,,,,,,,,,,,,,,,,,,,Pastor Eurico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pastor Eurico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20046125,,Rafael Motta,Rafael Motta,,,,,,Rafael Motta,,Rafael Motta,male,Rafael,Rafael Motta,,Rafael Motta,,,,,1986-08-15,,,,Rafael Motta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20046133,,Renata Abreu,Renata Abreu,,,,,,Renata Abreu,,Renata Abreu,female,Renata,Renata Abreu,,Renata Abreu,,Category:Renata Abreu,,,1982-04-15,,"https://upload.wikimedia.org/wikipedia/commons/a/ae/04-03-2015_Deputada_Renata_Abreu_e_José_de_Abreu,_são_recebidos_em_audiência_pelo_vice-presidente_Michel_Temer._(16098680513).jpg",,Renata Abreu,,,,,,,,,,,,,,,http://renataabreuoficial.com.br/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,renataabreu1919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Renata Abreu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,renataabreu1919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20046141,,Ricardo Teobaldo,Ricardo Teobaldo,,,,,,Ricardo Teobaldo,,Ricardo Teobaldo,male,Ricardo,,,Ricardo Teobaldo,,,,,,,,,Ricardo Teobaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20046143,,Roberto Balestra,Roberto Balestra,,,,,,Roberto Balestra,,Roberto Balestra,male,Roberto,Roberto Balestra,,Roberto Balestra,,Category:Roberto Balestra,,,1944-05-24,,,,Roberto Balestra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roberto Balestra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20046149,,Ronaldo Nogueira,Ronaldo Nogueira,,,,,,Ronaldo Nogueira,,Ronaldo Nogueira,male,Ronaldo,Ronaldo Nogueira,Ronaldo Nogueira,Ronaldo Nogueira,,Category:Ronaldo Nogueira,Ronaldo Nogueira,Ronaldo Nogueira,1966-04-25,,https://upload.wikimedia.org/wikipedia/commons/4/46/Reuniões_Conjuntas_(28107660253).jpg,,Ronaldo Nogueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ronaldo Nogueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20046183,,Shéridan Esterfany Oliveira de Anchieta,Sheridan,,,,,,Shéridan Esterfany Oliveira de Anchieta,,Shéridan Oliveira,female,,Shéridan Oliveira,,Shéridan Esterfany Oliveira de Anchieta,,Category:Shéridan Oliveira,Shéridan Oliveira,,1984-04-11,,https://upload.wikimedia.org/wikipedia/commons/2/2b/Deputada_Sheridan.jpg,,Shéridan Esterfany Oliveira de Anchieta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deputadasheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shéridan Esterfany Oliveira de Anchieta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sheridan4545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20046192,,Sinval Malheiros,Sinval Malheiros,,,,,,Sinval Malheiros,,Sinval Malheiros,male,,Sinval Malheiros,,Sinval Malheiros,,,,,1951-02-23,,https://upload.wikimedia.org/wikipedia/commons/1/18/Sinval_Malheiros_em_outubro_de_2017.jpg,,Sinval Malheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sinval Malheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20046193,,Sóstenes Cavalcante,Sóstenes Cavalcante,,,,,,Sóstenes Cavalcante,,Sóstenes Cavalcante,male,,Sóstenes Cavalcante,,Sóstenes Cavalcante,,Category:Sóstenes Cavalcante,,,1975-01-16,,https://upload.wikimedia.org/wikipedia/commons/4/4b/Sóstenes_Cavalcante_(cropped).jpg,,Sóstenes Cavalcante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sóstenes Cavalcante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
