id,gender,date_of_birth,date_of_death,title,legal_name,national_identity,family_name,given_name,additional_name,honorific_prefix,honorific_suffix,email,image,image_source,summary,biography
152,Male,1966-12-18,"","",DANIEL ORITSEGBUBEMI REYEMEJU,"","","","","","","",http://www.shineyoureye.org/media_root/images/daniel-oritsegbubemi-reyemeju,http://www.nassnig.org/nass2/admin/images/Reyeniju.jpg,"Target Achievement(s): Peace in the Niger Delta and particularly Warri Federal Constituency

Legistlative Interest(s): Resolution of Resource Engendered Crises through Legislation

",""
202,"",1974-12-28,"","",HAKEEM ABIODUN MUNIRU,"","","","","","","",http://www.shineyoureye.org/media_root/images/hakeem-abiodun-muniru,http://www.nassnig.org/nass2/admin/images/hr242.jpg,"",""
203,"",1960-04-01,"","",HALIMA HASSAN TUKUR,"","","","","","","",http://www.shineyoureye.org/media_root/images/halima-hassan-tukur,http://www.nassnig.org/nass2/admin/images/7_6.jpg,"Target Achievement(s): A well developed society with sustained democratic process and rule of law

Legistlative Interest(s): Advocacy, Research and Community Outreach

Awards & Honours: International Fellow, University of San Francisco
International Fellow, Leadership Development Prog.

",""
360,male,1948-02-07,"","",OLUKOLU GANIYU TUNJI,"","","","","","","",http://www.shineyoureye.org/media_root/images/olukolu-ganiyu-tunji,http://www.nassnig.org/nass2/admin/images/hr225.jpg,"Target Achievement(s): QUALITY REPRESENTATION OF MY PEOPLE AND FEDERAL GOVERNMENT PROJECT
PRESENT AND GENERATION OF EMPLOYMENT

Legistlative Interest(s): EDUCATION, POVERTY ERADICATION AND EMPLOYMENT

Awards & Honours: HEROES OF DEMOCRACY AWARD; AWARD OF EXCELLENCE BY THE MUSHIN CONSTITUENCY YOUTHS.

",""
204,"",1061-02-07,"","",HAMZA DALHAT,"","","","","","","",http://www.shineyoureye.org/media_root/images/hamza-dalhat,http://www.nassnig.org/nass2/admin/images/DALHAT%20Hamza.jpg,"Target Achievement(s): IMPROVEMENT OF THE GENERAL WELL BEING OF THE NIGERIAN PEOPLE

Legistlative Interest(s): EDUCATION, AGRICULTURE,POVERTY ALLEVIATION ETC

Awards & Honours: N.Y.S.C. MERIT AWARD 1983

",""
205,"",1960-12-28,"","",HAMZAT GANIYU OLADUNJOYE,"","","","","","","",http://www.shineyoureye.org/media_root/images/hamzat-ganiyu-oladunjoye,http://www.nassnig.org/nass2/admin/images/hr239.jpg,"Target Achievement(s): Legislation that will improve the quality of lives of Nigeria

Legistlative Interest(s): Employment and Poverty Eradication

",""
206,"",1953-05-02,"","",HARUNA FATAHI MUSA,"","","","","","","",http://www.shineyoureye.org/media_root/images/haruna-fatahi-musa,http://www.nassnig.org/nass2/admin/images/hr181.jpg,"Target Achievement(s): To contribute to the enactment of good legislation's that will make Nigeria better

Legistlative Interest(s): Education and Youth Development

",""
361,"",1977-04-15,"","",OLUMIDE BABATUNDE OSOBA,"","","","","","","",http://www.shineyoureye.org/media_root/images/olumide-babatunde-osoba,http://www.nassnig.org/nass2/admin/images/hr261.jpg,"",""
362,Male,1969-01-04,"","",OLUSEGUN DOKUN ODEBUNMI,"","","","","","","",http://www.shineyoureye.org/media_root/images/olusegun-dokun-odebunmi,http://www.nassnig.org/nass2/admin/images/hr297.jpg,"Target Achievement(s): To Improve the Standard Of living Of Nigerian

Legistlative Interest(s): Youth Empowerment, Education For All, Nationsal Transformation

Awards & Honours: Best Performed Chairman Of The year 2005
Best Performed Chairman On Education 2005
Nijj Chairman Of The Year 2006 Oyo, Osun.

",""
363,"",1960-05-06,"","",OMO CHRISTOPHER ISU,"","","","","","","",http://www.shineyoureye.org/media_root/images/omo-christopher-isu,http://www.nassnig.org/nass2/admin/images/hr099.jpg,"Target Achievement(s): PROPER AND EFFECTIVE REPRESENTATION OF MY CONSTITUENCY.

Legistlative Interest(s): TO REPRESENT MY PEOPLE AND MAKE GOOD LAWS FOR THEM.

Awards & Honours: BEST SPEAKER, STATE HOUSE OF ASSEMBLY IN NIGERIA, 2005 ETC.

",""
220,Male,1965-03-03,"","",IBRAHIM BABANGIDA,"","","","","","","",http://www.shineyoureye.org/media_root/images/ibrahim-babangida,http://www.nassnig.org/nass2/admin/images/IBRAHIM%20Babangida.jpg,"",""
153,"",1961-02-14,"","",DANLAMI GARBA,"","","","","","","",http://www.shineyoureye.org/media_root/images/danlami-garba,http://www.nassnig.org/nass2/admin/images/GARBA%20Danlami%20Alhaji.jpg,"Target Achievement(s): MOTIONS/PROPOSALS AND SPONSORING OF BILLS ON EDUCATION,HEALTH ENVIRONMENT

Legistlative Interest(s): MOTIONS/PROPOSALS AND SPONSORING OF BILLS ON EDUCATION,HEALTH ENVIRONMENT

Awards & Honours: HONORARY DOCTORATE DEGREE BY MANHATA VILLE STATION UNIVERSITY OF AMERICA

",""
168,Male,1960-12-30,"","",EMMANUEL MEMGA UDENDE,"","","","","","","",http://www.shineyoureye.org/media_root/images/emmauel-memga-udende,http://www.nassnig.org/nass2/admin/images/EMMAUEL%20MEMGA%20UDENDE.jpg,"Target Achievement(s): Achievement Of The Above Goals

Legistlative Interest(s): Poverty Reduction Rural Development

Awards & Honours: Best Permed Local Government Chairman ---- NULGE
Best Administrator ---- NLC Benue State

",""
154,male,1957-03-02,2012-07-08,Mr,DANTONG GYANG DALYOP,"","","","","","","",http://www.shineyoureye.org/media_root/images/dantong-gyang-dalyop,http://www.nassnig.org/nass/admin/images/s093.jpg,"Target Achievement(s): Improve Health Policy In Nigeria

Legistlative Interest(s): Health,Education & Poverty Alleviation.

",""
155,Male,1957-07-27,"","",DARIYE JOSHUA CHIBI,"","","","","","","",http://www.shineyoureye.org/media_root/images/dariye-joshua-chibi,http://www.nassnig.org/nass/admin/images/s092.jpg,"Target Achievement(s): 
Through collaboration with colleagues and Relevant Ministries and Departments

Legistlative Interest(s): Youth Empowerment, Upliftment of Education Standard, in my Constituency  Poverty Eradication; Ensuring proper Representation for my Constituency.

Awards & Honours: 
Best Governor, North Central; Several Awards from Organizations and Communities for touching their lives with Projects and Social Amenities.

",""
207,"",1973-08-23,"","",HARUNA MANU,"","","","","","","",http://www.shineyoureye.org/media_root/images/haruna-manu,http://www.nassnig.org/nass2/admin/images/hr334.jpg,"",""
156,"",1978-01-10,"","",DAVID DAVEMATICS OMBUGADU EMMANUEL,"","","","","","","",http://www.shineyoureye.org/media_root/images/david-davematics-ombugadu-emmanuel,http://www.nassnig.org/nass2/admin/images/EMMANUEL%20Davematics%20David%20Ombugadu.jpg,"",""
157,"",1970-07-01,"","",DAWARI IBIETELA GEORGE,"","","","","","","",http://www.shineyoureye.org/media_root/images/dawari-ibietela-george,http://www.nassnig.org/nass2/admin/images/hr313.jpg,"",""
158,"",1960-10-10,"","",DEBO JEROME OLOGUNAGBA,"","","","","","","",http://www.shineyoureye.org/media_root/images/debo-jerome-ologunagba,http://www.nassnig.org/nass2/admin/images/hr271.jpg,"Target Achievement(s): To touch lives positively and make a difference in the representation of my Federal Constituency

",""
208,"",1955-07-14,"","",HASKE FRANCIS HANANIYA,"","","","","","","",http://www.shineyoureye.org/media_root/images/haske-francis-hananiya,http://www.nassnig.org/nass2/admin/images/HASKE%20FRANCIS%20HANANIYA.jpg,"Target Achievement(s): Produce individual Bills and participate in group Bills

Legistlative Interest(s): Make laws that will improve the living conditions of my constituency

",""
160,"",1942-02-06,"","",EDDIE MBADIWE IFEANYICHUKWU,"","","","","","","",http://www.shineyoureye.org/media_root/images/eddie-mbadiwe-ifeanyichukwu,http://www.nassnig.org/nass2/admin/images/hon%20Eddie%20Mbadiwe.jpg,"Target Achievement(s): ERADICATION OF CORRUPTION,ROAD AND EROSION WORK IN IDEATO

Legistlative Interest(s): EROSION CONTROL,WATER RESOURCES,OIKL AND GAS

",""
364,"",1963-04-08,"","",OMOSULE ENIOTIOLORUNDA,"","","","","","","",http://www.shineyoureye.org/media_root/images/omosule-eniolorunda,http://www.nassnig.org/nass2/admin/images/hr278.jpg,"",""
161,"",1964-05-31,"","",EMEYESE SUNDAY AKPODIOGAGA,"","","","","","","",http://www.shineyoureye.org/media_root/images/emeyese-sunday-akpodiogaga,http://www.nassnig.org/nass2/admin/images/hr086.jpg,"",""
209,"",1960-07-03,"","",HASSAN ABDULMUMINI MUHAMMAD,"","","","","","","",http://www.shineyoureye.org/media_root/images/hassan-abdulmumini-muhammad,http://www.nassnig.org/nass/admin/images/s051.jpg,"Target Achievement(s): To ensure greater transformation in all sectors of the economy for the benefit of all Nigerians

Legistlative Interest(s): Education and economic development Poverty reduction and agriculture Security

",""
162,male,1971-10-07,"","",EMMANUEL BARTHOLOMEW EKON,"","","","","","","",http://www.shineyoureye.org/media_root/images/emmanuel-bartholomew-ek,http://www.nassnig.org/nass2/admin/images/hr017.jpg,"",""
163,"",1967-11-06,"","",EMMANUEL ETIM EKPENYONG,"","","","","","","",http://www.shineyoureye.org/media_root/images/emmanuel-etim-ekpenyong,http://www.nassnig.org/nass2/admin/images/hr026.jpg,"Target Achievement(s): To be an Outstanding legislator, in the aspect of effective involvement in all active contribution on the floor of the House

Legistlative Interest(s): Committee on Appropriation

Awards & Honours: Otuenkong Nsitatai, Uboil  Udom Oron,
Award of Excellence by Rotary International

",""
164,Male,1974-06-23,"","",EMMANUEL ISSAC UKOETE,"","","","","","","",http://www.shineyoureye.org/media_root/images/emmanuel-issac-ukoete,http://www.nassnig.org/nass2/admin/images/hr025.jpg,"",""
210,"",1966-05-02,"","",HASSAN ANTHONY SALE,"","","","","","","",http://www.shineyoureye.org/media_root/images/hassan-anthony-sale,http://www.nassnig.org/nass2/admin/images/HASSAN%20ANTHONY%20SALEH.jpg,"",""
165,"",1962-06-20,"","",EMMANUEL JIME,"","","","","","","",http://www.shineyoureye.org/media_root/images/emmanuel-jime,http://www.nassnig.org/nass2/admin/images/EMMANUEL%20JIME.jpg,"",""
166,"",1960-04-24,"","",EMMANUEL LOKJI LUKA GOAR,"","","","","","","",http://www.shineyoureye.org/media_root/images/emmanuel-lokji-luka-goar,http://www.nassnig.org/nass2/admin/images/hr306.jpg,"Target Achievement(s): SPONSOR BILLS/MOTIONS ON ISSUES THAT HAVE DIRECT BEARING ON MY CONSTITUENTS

Legistlative Interest(s): SUPPORT ISSUES THAT BORDERS ON THE NATIONAL UNITY OF OUR COUNTRY,EFFECTIVE REPRESENTATION OF MY CONSTITUENTS

Awards & Honours: MANY AWARDS TOO NUMEROUS TO MENTION

",""
167,Male,1963-04-15,"","",EMMANUEL YISA ORKER-JEV,"","","","","","","",http://www.shineyoureye.org/media_root/images/emmanuel-yisa-orker-jev,http://www.nassnig.org/nass2/admin/images/hr057.jpg,"Legistlative Interest(s): Rural Development, True Federalism

",""
211,"",1940-12-31,"","",HASSAN KAKU EL-BADAWY,"","","","","","","",http://www.shineyoureye.org/media_root/images/hassan-kaku-el-badawy,"http://www.nassnig.org/nass2/admin/images/Hon.%20Hassan%20K%20Elbadawy%20Ofr,mni.jpg","Target Achievement(s): FULL EMPLOYMENT FOR THE YOUTHS;
OIL TO BE STRUCK IN BORNO STATE AND YOBE STATE

Legistlative Interest(s): SANITIZING THE NATIONAL ECONOMY,OIL EXPLORATION IN THE NORTH EAST REGION

Awards & Honours: OFR (2004)
MNI (1983)

",""
365,"",1960-04-13,"","",ONAOLAPO OLUGBENGA OBADARA,"","","","","","","",http://www.shineyoureye.org/media_root/images/onaolapo-olugbenga-obadara,http://www.nassnig.org/nass/admin/images/s080.jpg,"Legistlative Interest(s): NA

",""
212,Male,1968-05-16,"","",HAZEEZ BABAJIDE AKINLOYE,"","","","","","","",http://www.shineyoureye.org/media_root/images/hazeez-babajide-akinloye,http://www.nassnig.org/nass2/admin/images/hr229.jpg,"",""
213,male,1967-04-03,"","",HEINEKEN LOKPOBIRI,"","","","","","","",http://www.shineyoureye.org/media_root/images/heineken-lokpobiri,http://www.nassnig.org/nass/admin/images/s018.jpg,"Target Achievement(s): Facilitate Amendment of Petroleum and Environmental Laws

Legistlative Interest(s): Petroleum and Environmental and Constitutional Law.

",""
214,Male,1969-08-10,"","",HEMBE HERMAN IORWASE,"","","","","","","",http://www.shineyoureye.org/media_root/images/hembe-herman-iorwase,http://www.nassnig.org/nass2/admin/images/HEMBE%20HERMAN%20IORWASE.jpg,"Target Achievement(s): TO MAKE THE PEOPLE OF MY CONSTITUENCY EXPERIENCE A LEASE OF LIFE CONSIDERING THAT
IMPOVERISHMENT HAS BEEN THEIR PORTION OVER THE YEARS

Legistlative Interest(s): RURAL DEVELOPMENT, EDUCATION, YOUTH DEVELOPMENT

Awards & Honours: VARIOUS

",""
367,male,1959-10-18,"","",OTU PRINCE BASSEY,"","","","","","","",http://www.shineyoureye.org/media_root/images/otu-prince-bassey,http://www.nassnig.org/nass/admin/images/s027.jpg,"Legistlative Interest(s): NA

",""
215,male,1969-07-19,"","",HENRY ALADEINYEFA DANIEL-OFONGO,"","","","","","","",http://www.shineyoureye.org/media_root/images/henry-aladeinyefa-daniel-ofong,http://www.nassnig.org/nass2/admin/images/hr053.jpg,"",""
216,male,1955-10-25,"","",HUSSEIN MUDASIRU OYETUNDE,"","","","","","","",http://www.shineyoureye.org/media_root/images/hussain-mudasiru-oyetund,http://www.nassnig.org/nass/admin/images/s088.jpg,"Target Achievement(s): A Nigeria where everybody will be happy

Legistlative Interest(s): good governance & true physical federalism

Awards & Honours: 1. Elsa 2001 merit award 
NAOSS UniBen merit Award

",""
217,"",1965-12-07,"","",HUSSEIN NAMADI ABDULKADIR,"","","","","","","",http://www.shineyoureye.org/media_root/images/hussein-namadi-abdulkadir,http://www.nassnig.org/nass2/admin/images/hr146.jpg,"Target Achievement(s): Improve infrastructural facilities and standard of living

Legistlative Interest(s): Improve Economic Growth, Health Services, Education And Rural Development.

Awards & Honours: Merit Award For Best Staff1994 (Intercontinental Bank)

",""
368,male,1979-12-26,"","",OYETUNDE OLADIMEJI OJO,"","","","","","","",http://www.shineyoureye.org/media_root/images/oyetunde-oladimeji-oj,http://www.nassnig.org/nass2/admin/images/hr113.jpg,"",""
218,Male,1965-10-28,"","",IBRAHIM ABU,"","","","","","","",http://www.shineyoureye.org/media_root/images/ibrahim-abu,http://www.nassnig.org/nass/admin/images/s059.jpg,"Legistlative Interest(s): NA

",""
219,"",1968-01-22,"","",IBRAHIM ADENIYI OLAYFA,"","","","","","","",http://www.shineyoureye.org/media_root/images/ibrahim-adeniyi-olayfa,http://www.nassnig.org/nass2/admin/images/hr298.jpg,"",""
221,male,1954-05-17,"","",IBRAHIM BAWA KAMBA,"","","","","","","",http://www.shineyoureye.org/media_root/images/ibrahim-bawa-kamba,http://www.nassnig.org/nass2/admin/images/hr199.jpg,"Target Achievement(s): IMPROVEMENT IN AGRICULTURAL PRODUCTION

Legistlative Interest(s): Environment and Petroleum

Awards & Honours: Contribution to Education

",""
369,Male,1955-01-19,"","",PALLY ISUMAFE OBOKHUAIME IRIASE,"","","","","","","",http://www.shineyoureye.org/media_root/images/pally-isumafe-obokhuaime-iriase,http://www.nassnig.org/nass2/admin/images/hr108.jpg,"Target Achievement(s): 1. To Sponsor At Least 3 Private Member's Bill
2. To Sponsor 10 Epoch-Making Motions / Resolutions
3. To Attend All Plenary Sessions & Make Useful Contribution To Debates.

Legistlative Interest(s): Legislating For Rapid Development & Oversight Activism

Awards & Honours: Best Bank Manager 1994
Best Performed Local Government Chairman - 2006

",""
222,male,1966-02-02,"","",IBRAHIM BELLO,"","","","","","","",http://www.shineyoureye.org/media_root/images/ibrahim-bell,http://www.nassnig.org/nass2/admin/images/hr155.jpg,"Target Achievement(s): Dedicated democrat and two participate in the unity political stability of the country

Legistlative Interest(s): Youth Empowerment and Development

Awards & Honours: Igabi CPC Award Winner 2011
Arewa Yourth Forum Award 2010

",""
223,male,1950-01-11,"","",IBRAHIM BUKAR ABBA,"","","","","","","",http://www.shineyoureye.org/media_root/images/ibrahim-bukar-abba,http://www.nassnig.org/nass/admin/images/s104.jpg,"Target Achievement(s): A vision of free and compulsory for all Nigerians up to secondary school level, adequate power and water supply to all Nigerians.

Legistlative Interest(s): Physical Infrastructural development,Education And Environment.

Awards & Honours: 1. CON
2. Hon Phd in Environmental Management, Federal University of Science and Technology Akure
3. Hon. Phd in Agriculture, Federal University of Agriculture, Makurdi

",""
