id,name__it,name__fr,name__en,name__de,name,wikipedia__it,image,gender,birth_date,given_name,identifier__italian_cod,original_wikiname,wikipedia__itwikiquote,identifier__VIAF,identifier__SBN_it,name__nb,name__da,name__nn,name__sv,name__nl,family_name,name__pl,name__es,name__hu,wikipedia__en,wikipedia__fr,wikipedia__pl,identifier__freebase,identifier__openpolis,wikipedia__commons,name__ro,wikipedia__ro,identifier__EuroparlMEP,name__la,wikipedia__de,wikipedia__la,identifier__ISNI,identifier__LCAuth,identifier__BNF,identifier__SUDOC,name__eo,name__fi,website,twitter,facebook,name__ar,wikipedia__ar,name__scn,wikipedia__scn,name__ca,name__cs,name__et,name__hr,name__lt,name__pt,name__sk,name__sl,wikipedia__nl,name__ru,name__fa,name__el,wikipedia__ca,wikipedia__es,wikipedia__fa,wikipedia__ru,identifier__GND,instagram,name__lmo,wikipedia__lmo,identifier__IMDB,name__uk,wikipedia__eo,wikipedia__uk,identifier__GTAA,wikipedia__pt,name__vec,wikipedia__vec,name__oc,name__tw,name__cy,name__ga,name__eu,name__az,name__id,name__eml,name__pms,name__de_ch,name__en_ca,name__en_gb,name__ext,name__is,name__lb,name__pt_br,name__sq,name__sco,name__co,name__an,name__io,name__ay,name__gl,name__ie,name__nds_nl,name__tr,name__tl,name__lij,name__nap,name__rm,name__pcd,name__mwl,name__wa,name__ast,name__lad,name__fy,name__fo,name__gsw,name__roa_tara,name__cbk_zam,name__sc,name__diq,name__war,name__br,name__lv,name__ja,name__ko,name__zh,wikipedia__als,wikipedia__an,wikipedia__ast,wikipedia__ay,wikipedia__az,wikipedia__br,wikipedia__cbk_zam,wikipedia__co,wikipedia__cy,wikipedia__diq,wikipedia__eml,wikipedia__eu,wikipedia__ext,wikipedia__fi,wikipedia__fo,wikipedia__fy,wikipedia__ga,wikipedia__gl,wikipedia__id,wikipedia__ie,wikipedia__io,wikipedia__is,wikipedia__ja,wikipedia__ko,wikipedia__lad,wikipedia__lb,wikipedia__lij,wikipedia__lv,wikipedia__mwl,wikipedia__nap,wikipedia__nds_nl,wikipedia__no,wikipedia__oc,wikipedia__pcd,wikipedia__pms,wikipedia__roa_tara,wikipedia__sco,wikipedia__sc,wikipedia__sq,wikipedia__sv,wikipedia__tl,wikipedia__tr,wikipedia__tw,wikipedia__war,wikipedia__wa,wikipedia__zh,wikipedia__da,wikipedia__sl,identifier__Munzinger,wikipedia__el,identifier__BNE,identifier__NTA,identifier__BAV,identifier__NUKAT,name__be,name__he,name__ml,name__mr,name__vi,name__bg,name__nds,name__sr,name__lo,name__sh,wikipedia__be,wikipedia__bg,wikipedia__cs,wikipedia__et,wikipedia__he,wikipedia__hu,wikipedia__itwikinews,wikipedia__lo,wikipedia__lt,wikipedia__ml,wikipedia__mr,wikipedia__nds,wikipedia__plwikiquote,wikipedia__ruwikinews,wikipedia__sh,wikipedia__simple,wikipedia__sk,wikipedia__sr,wikipedia__vi,identifier__NLA,identifier__NKC,identifier__CANTIC,identifier__parlement,identifier__FAST,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__hy,wikipedia__hy,name__ckb,name__ka,name__nan,wikipedia__ckb,wikipedia__enwikiquote,wikipedia__ka,wikipedia__zh_min_nan,identifier__Britannica,name__mk,wikipedia__mk,wikipedia__nn,name__be_tarask,wikipedia__be_x_old,wikipedia__cawikiquote,wikipedia__fiwikiquote,wikipedia__frwikiquote,wikipedia__ptwikiquote,wikipedia__slwikiquote,identifier__AlloCine,identifier__allmovie,wikipedia__itwikisource,wikipedia__dewikiquote,wikipedia__hr,identifier__NLAtrove,name__af,name__bs,name__ceb,wikipedia__cswikiquote,identifier__youtube,identifier__PORT,identifier__kinopoisk,identifier__CSFD,identifier__treccani,wikipedia__frwikinews,name__ia,name__nov,name__mt,name__vro,wikipedia__fiu_vro,wikipedia__ia,wikipedia__mt,wikipedia__nov,electoral_district,identifier__dialnet,identifier__NLI,identifier__google_plus,death_date,identifier__PACE,email,linkedin,identifier__britishmuseum,identifier__google_knowledge,name__bar,name__de_at,name__egl,name__frp,name__fur,name__gd,name__kg,name__li,name__mg,name__min,name__ms,name__nrm,name__sr_el,name__sw,name__vls,name__vo,name__wo,name__zu,name__bm,name__frc,name__jam,name__kab,name__pap,name__prg,name__rgn,name__vmf,occupation,identifier__GNC,identifier__flickr,name__ace,name__jv,name__su,wikipedia__bewikiquote,wikipedia__th,name__th,name__hsb,name__dsb,name__pfl,name__frr,name__xmf,wikipedia__xmf,identifier__quora,wikipedia__azb,name__azb,name__or,wikipedia__my,name__my,name__tt,identifier__ioc_athlete,wikipedia__bn,wikipedia__ukwikiquote,name__bn,identifier__PTBNP,identifier__BIBSYS,wikipedia__am,name__am,identifier__NDL,identifier__NLP,name__als,identifier__bigenc_ru,wikipedia__li,wikipedia__uz,wikipedia__jv,name__uz,name__lfn,wikipedia__af,identifier__NSK,noble_title,identifier__CONOR,name__ur
Q229967,Valentina Vezzali,Valentina Vezzali,Valentina Vezzali,Valentina Vezzali,Valentina Vezzali,Valentina Vezzali,https://upload.wikimedia.org/wikipedia/commons/b/b9/Valentina_Vezzali_01.jpg,female,1974-02-14,Valentina,305755,Valentina Vezzali,,265939437,IT\ICCU\UBOV\052487,Valentina Vezzali,Valentina Vezzali,Valentina Vezzali,Valentina Vezzali,Valentina Vezzali,,Valentina Vezzali,Valentina Vezzali,Valentina Vezzali,Valentina Vezzali,Valentina Vezzali,Valentina Vezzali,/m/08l1h4,685890,Category:Valentina Vezzali,Valentina Vezzali,Valentina Vezzali,,,Valentina Vezzali,,0000 0003 8247 1334,no2012063251,,,,Valentina Vezzali,http://valentinavezzali.com,VVezzali,ValentinaVezzaliOfficial,فالينتينا فيزالي,فالينتينا فيزالي,,,Valentina Vezzali,Valentina Vezzali,,,,Valentina Vezzali,,Valentina Vezzali,Valentina Vezzali,Валентина Веццали,والنتینا وزالی,,Valentina Vezzali,Valentina Vezzali,والنتینا وزالی,"Веццали, Валентина",132407434,,,,,Валентіна Веццалі,,Валентина Веццалі,,Valentina Vezzali,,,,,,,,,,,,,,,,,,,,Valentina Vezzali,,,,,Valentina Vezzali,,,Valentina Vezzali,,,,,,,,Valentina Vezzali,,,,,,,,,,,Valentīna Vecāli,バレンチナ・ベッツァーリ,발렌티나 베찰리,瓦伦蒂娜·韦扎利,,,Valentina Vezzali,,,,,,,,,,,Valentina Vezzali,,,,Valentina Vezzali,,,,,バレンチナ・ベッツァーリ,발렌티나 베찰리,,,,Valentīna Vecāli,,,,Valentina Vezzali,,,,,Valentina Vezzali,,,Valentina Vezzali,,Valentina Vezzali,,,,瓦伦蒂娜·韦扎利,,Valentina Vezzali,01000008217,,,,,,,ולנטינה וצאלי,,,,,,,,,,,Valentina Vezzaliová,,ולנטינה וצאלי,,Categoria:Valentina Vezzali,,,,,,,,,,,,,,,,,,瓦伦蒂娜·韦扎利,瓦倫蒂娜·韋扎利,瓦倫蒂娜·韋扎利,瓦伦蒂娜·韦扎利,瓦伦蒂娜·韦扎利,瓦倫蒂娜·韋扎利,,,,,,,,,,,Валентина Вецали,Валентина Вецали,Valentina Vezzali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3465064,,,,,,,,,,
Q23017918,Giovanni Palladino,Giovanni Palladino,Giovanni Palladino,,Giovanni Palladino,Giovanni Palladino,,male,1974-07-05,Giovanni,306883,Giovanni Palladino,,,,,,,,Giovanni Palladino,Palladino,,,,,Giovanni Palladino,,,304504,,,,,,,,,,,,,,http://www.camera.it/leg17/29?shadow_deputato=306883&idpersona=306883&idlegislatura=17,,,,,,,,,,,,,,Giovanni Palladino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q23047395,Andrea Maestri,Andrea Maestri,Andrea Maestri,,Andrea Maestri,Andrea Maestri,,male,1975-01-12,Andrea,306861,Andrea Maestri,,,,,,,,Andrea Maestri,,,,,,,,,120799,,,,,,,,,,,,,,,AvvAMaestri,andrea.maestri.16,,,,,,,,,,,,Andrea Maestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q23773338,Trifone Altieri,Trifone Altieri,Trifone Altieri,,Trifone Altieri,Trifone Altieri,,male,1975-09-27,Trifone,306743,Trifone Altieri,,,,,,,,Trifone Altieri,,,Trifone Altieri,,,,,,6261,,,,,,,,,,,,,,http://www.camera.it/leg17/29?tipoAttivita=&tipoVisAtt=&tipoPersona=&shadow_deputato=306743&idLegislatura=17,,,,,,,,,,,,,,Trifone Altieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q23931137,Dino Secco,Dino Secco,Dino Secco,,Dino Secco,Dino Secco,,male,1952-12-08,Dino,306961,Dino Secco,,,,,,,,Dino Secco,Secco,,,,,,,,9090,,,,,,,,,,,,,,http://www.camera.it/leg17/29?shadow_deputato=306961&idpersona=306961&idlegislatura=17,,,,,,,,,,,,,,Dino Secco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2573947,Renato Brunetta,Renato Brunetta,Renato Brunetta,Renato Brunetta,Renato Brunetta,Renato Brunetta,https://upload.wikimedia.org/wikipedia/commons/e/e6/Renato_Brunetta_2011.jpg,male,1950-05-26,Renato,302875,Renato Brunetta,Renato Brunetta,111118768,IT\ICCU\CFIV\028041,Renato Brunetta,Renato Brunetta,Renato Brunetta,Renato Brunetta,Renato Brunetta,Brunetta,Renato Brunetta,Renato Brunetta,Renato Brunetta,Renato Brunetta,Renato Brunetta,Renato Brunetta,/m/05v3jd,14,,Renato Brunetta,Renato Brunetta,4422,,,,0000 0000 8408 415X,n81074199,12282000x,031643523,Renato Brunetta,Renato Brunetta,http://www.renatobrunetta.it/,,renato.brunetta,,,,,,,,,,,,Renato Brunetta,,,,,,,,,124074073,,Renato Brunetta,Renato Brunetta,,Ренато Брунетта,,Ренато Брунетта,,,Renato Brunetta,Renato Brunetta,,,,,Renato Brunetta,,,Renato Brunetta,,,,Renato Brunetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Renato Brunetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091160596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a11740085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,economist,,,,,,,,,,,,,,,,,,,,,,,,,,,90413050,,,,,,,,,,,,,,,,
Q25864587,Giovanni Falcone,Giovanni Falcone,Giovanni Falcone,,Giovanni Falcone,Giovanni Falcone (politico),https://upload.wikimedia.org/wikipedia/commons/4/4c/Giovanni_Falcone_politico.jpg,male,1965-07-20,Giovanni,306741,Giovanni Falcone (politico),,,,,,,,Giovanni Falcone,Falcone,,,,,,,,685891,Category:Giovanni Falcone (politician),,,,,,,,,,,,,http://www.camera.it/leg17/29?tipoAttivita=&tipoVisAtt=&tipoPersona=&shadow_deputato=306741&idLegislatura=17,falconenovara,,,,,,,,,,,,,Giovanni Falcone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2595856,Alessandro Zan,Alessandro Zan,Alessandro Zan,Alessandro Zan,Alessandro Zan,Alessandro Zan,https://upload.wikimedia.org/wikipedia/commons/3/31/Alessandro_Zan_daticamera_2018.jpg,male,1973-10-04,Alessandro,306272,Alessandro Zan,Alessandro Zan,,,Alessandro Zan,Alessandro Zan,Alessandro Zan,Alessandro Zan,Alessandro Zan,,,Alessandro Zan,Alessandro Zan,Alessandro Zan,,,,82511,Category:Alessandro Zan,,,,,Alessandro Zan,,,,,,,,http://www.camera.it/leg18/29?tipoAttivita=&tipoVisAtt=&tipoPersona=&shadow_deputato=306272&idLegislatura=18,zan_alessandro,alessandro.zan,,,,,,,,,,,,Alessandro Zan,,,,,,,,,,,,,,,,,,,Alessandro Zan,Alessandro Zan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q266651,Mara Carfagna,Mara Carfagna,Mara Carfagna,Mara Carfagna,Mara Carfagna,Mara Carfagna,https://upload.wikimedia.org/wikipedia/commons/7/7c/Mara_Carfagna.jpg,female,1975-12-18,Mara,301531,Mara Carfagna,Mara Carfagna,78969987,IT\ICCU\UBOV\274030,Mara Carfagna,Mara Carfagna,Mara Carfagna,Mara Carfagna,Mara Carfagna,Carfagna,Mara Carfagna,Mara Carfagna,Mara Carfagna,Mara Carfagna,Mara Carfagna,Mara Carfagna,/m/043l91z,272,Category:Mara Carfagna,Mara Carfagna,,,,Mara Carfagna,,0000 0000 5502 5695,no2009024435,,,,Mara Carfagna,,mara_carfagna,CarfagnaMara,مارا كارفانيا,مارا كارفانيا,,,Mara Carfagna,Mara Carfagna,,,,Mara Carfagna,Mara Carfagna,Mara Carfagna,Mara Carfagna,"Карфанья, Мара",مارا کارفانیا,,,Mara Carfagna,مارا کارفانیا,"Карфанья, Мара",,,,,,Мара Карфанья,,Мара Карфанья,,Mara Carfagna,,,Mara Carfagna,,,,Mara Carfagna,Mara Karfanya,Mara Carfagna,Mara Carfagna,,Mara Carfagna,Mara Carfagna,Mara Carfagna,,,,Mara Carfagna,,Mara Carfagna,,,,,Mara Carfagna,,,,Mara Carfagna,,,,,,,,,,,,,,,,Mara Carfagna,,,マーラ・カルファーニャ,,玛拉·卡尔法尼亚,,,,,Mara Karfanya,,,,,,Mara Carfagna,,,Mara Carfagna,,,,Mara Carfagna,Mara Carfagna,,,,マーラ・カルファーニャ,,,,,,,,,,,,,,,,,,,,,,,玛拉·卡尔法尼亚,,,,,,,,,,מארה קרפניה,,,,,,,,,,,Mara Carfagna,,מארה קרפניה,,,,,,,,,,,,,,,,,,,,玛拉·卡尔法尼亚,瑪拉·卡爾法尼亞,瑪拉·卡爾法尼亞,玛拉·卡尔法尼亚,玛拉·卡尔法尼亚,瑪拉·卡爾法尼亞,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mara Carfagna,,,,,,,,,,,,,,,,,,,,,,,,,,,Mara Carfagna,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q27078218,Domenico Menorello,Domenico Menorello,Domenico Menorello,,Domenico Menorello,Domenico Menorello,https://upload.wikimedia.org/wikipedia/commons/f/f0/Domenico_Menorello_daticamera_2016.jpg,male,1967-07-28,Domenico,306981,Domenico Menorello,,,,,,,,Domenico Menorello,,,Domenico Menorello,,,,,,82519,Category:Domenico Menorello,,,,,,,,,,,,,http://www.camera.it/leg17/29?shadow_deputato=306981&idLegislatura=17,,,,,,,Domenico Menorello,,,,,Domenico Menorello,,Domenico Menorello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domenico Menorello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28070590,Giuseppe Galati,,Giuseppe Galati,,Giuseppe Galati,,,male,1961-07-13,Giuseppe,50258,,,,IT\ICCU\BVEV\121200,,,,,Giuseppe Galati,Galati,,,,,,,,435,Category:Giuseppe Galati,,,,,,,0000 0000 7768 355X,,,,,,,GiuseppeGalati,,,,,,,,,,,,,Giuseppe Galati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q30076187,Ernesto Auci,Ernesto Auci,Ernesto Auci,,Ernesto Auci,Ernesto Auci,https://upload.wikimedia.org/wikipedia/commons/4/47/Ernesto_Auci_Sala_Stampa.jpg,male,1946-02-09,Ernesto,307021,Ernesto Auci,,,,,,,,Ernesto Auci,,,,,,,,,779453,,,,,,,,,,,,,,http://www.camera.it/leg17/29?tipoAttivita=&tipoVisAtt=&tipoPersona=&shadow_deputato=307021&idLegislatura=17,,,,,,,,,,,,,,Ernesto Auci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3059585,Eugenia Roccella,Eugenia Roccella,Eugenia Roccella,Eugenia Roccella,Eugenia Roccella,Eugenia Roccella,https://upload.wikimedia.org/wikipedia/commons/d/d4/Eugenia_Roccella_daticamera.jpg,female,1953-11-15,Eugenia,302748,Eugenia Roccella,,39547476,IT\ICCU\SBLV\252096,Eugenia Roccella,Eugenia Roccella,Eugenia Roccella,Eugenia Roccella,Eugenia Roccella,,Eugenia Roccella,Eugenia Roccella,Eugenia Roccella,,Eugenia Roccella,,,332892,Category:Eugenia Roccella,Eugenia Roccella,,,,,,0000 0000 6156 2550,,13596920v,052567303,,Eugenia Roccella,,,,,,,,Eugenia Roccella,Eugenia Roccella,,,,Eugenia Roccella,Eugenia Roccella,Eugenia Roccella,,,,,,Eugenia Roccella,,,,,,,,,,,,,,,Eugenia Roccella,,,,Eugenia Roccella,,Eugenia Roccella,,,Eugenia Roccella,Eugenia Roccella,Eugenia Roccella,,,,Eugenia Roccella,,Eugenia Roccella,,,,,Eugenia Roccella,,,,Eugenia Roccella,,,,,,,,,,,,,,,,Eugenia Roccella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,073698091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eugenia Roccella,,,,,,,,,,,,,,,,,,,,,,,,,,,Eugenia Roccella,,,,,,,,,,,,,,,,,,,,,,,,,journalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3081082,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,https://upload.wikimedia.org/wikipedia/commons/3/3b/Francesco_Saverio_Romano_daticamera.jpg,male,1964-12-24,Francesco Saverio,300369,Francesco Saverio Romano,Francesco Saverio Romano,224782909,,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,/m/0vxd5my,686,Category:Francesco Saverio Romano,Francesco Saverio Romano,,,,Francesco Saverio Romano,,0000 0003 6252 1103,no2012051796,,,Francesco Saverio Romano,Francesco Saverio Romano,,,,فرانسيسكو رومانو,,Francesco Saverio Romano,,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,,,,Φραντσέσκο Σαβέριο Ρομάνο,,,,,1018974105,,,,,,,,,,Francesco Saverio Romano,,Francesco Saverio Romano,,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,,Francesco Saverio Romano,Francesco Saverio Romano,,,,Francesco Saverio Romano,,,Francesco Saverio Romano,,Francesco Saverio Romano,Francesco Saverio Romano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Francesco Saverio Romano,,Francesco Saverio Romano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Francesco Saverio Romano,,Francesco Saverio Romano,,,,,,,,Francesco Saverio Romano,,,,,,,,,,,,,5781,,,,,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,Francesco Saverio Romano,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3119274,Guglielmo Epifani,Guglielmo Epifani,Guglielmo Epifani,Guglielmo Epifani,Guglielmo Epifani,Guglielmo Epifani,https://upload.wikimedia.org/wikipedia/commons/0/06/Guglielmo_Epifani_crop.jpg,male,1950-03-24,Guglielmo,305837,Guglielmo Epifani,Guglielmo Epifani,2764572,IT\ICCU\IEIV\056657,Guglielmo Epifani,Guglielmo Epifani,Guglielmo Epifani,Guglielmo Epifani,Guglielmo Epifani,,Guglielmo Epifani,Guglielmo Epifani,Guglielmo Epifani,Guglielmo Epifani,Guglielmo Epifani,Guglielmo Epifani,/m/0vpk6lg,685884,Category:Guglielmo Epifani,Guglielmo Epifani,,,,Guglielmo Epifani,,0000 0001 0863 6343,,15100903j,088439844,,Guglielmo Epifani,http://www.guglielmoepifani.it/,,,,,,,Guglielmo Epifani,Guglielmo Epifani,,,,Guglielmo Epifani,Guglielmo Epifani,Guglielmo Epifani,,Гульельмо Эпифани,,,,,,"Эпифани, Гульельмо",,,,,,Гульєльмо Епіфані,,Гульєльмо Епіфані,,,,,Guglielmo Epifani,,,,Guglielmo Epifani,,Guglielmo Epifani,,,Guglielmo Epifani,Guglielmo Epifani,Guglielmo Epifani,,,,Guglielmo Epifani,,Guglielmo Epifani,,,,,Guglielmo Epifani,,,,Guglielmo Epifani,,,,,,,,,,,,,,,,Guglielmo Epifani,,,グリエルモ・エピファーニ,,,,,,,,,,,,,,,,,,,,,,,,,グリエルモ・エピファーニ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,古列爾莫·埃皮法尼,,古列尔莫·埃皮法尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guglielmo Epifani,,,,,,,,,,,,,,,,,,,,,,,,,,,Guglielmo Epifani,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
