end_date,election_list,id,birth_date,start_date,name,source,group,area,gender,term,email,area_id,image
2013-11-18,IL POPOLO DELLA LIBERTA',302914,1972-08-27,"",SALTAMARTINI Barbara,http://www.camera.it/leg17/29?shadow_deputato=302914&idpersona=302914&idlegislatura=17,IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,LAZIO 2,female,17,SALTAMARTINI_B@CAMERA.IT,XVI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/914/original_d302914.jpg
2015-02-09,IL POPOLO DELLA LIBERTA',302914,1972-08-27,2013-11-18,SALTAMARTINI Barbara,http://www.camera.it/leg17/29?shadow_deputato=302914&idpersona=302914&idlegislatura=17,AREA POPOLARE (NCD-UDC),LAZIO 2,female,17,SALTAMARTINI_B@CAMERA.IT,XVI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/914/original_d302914.jpg
2015-03-31,IL POPOLO DELLA LIBERTA',302914,1972-08-27,2015-02-09,SALTAMARTINI Barbara,http://www.camera.it/leg17/29?shadow_deputato=302914&idpersona=302914&idlegislatura=17,MISTO - non iscritto ad alcuna componente politica,LAZIO 2,female,17,SALTAMARTINI_B@CAMERA.IT,XVI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/914/original_d302914.jpg
"",IL POPOLO DELLA LIBERTA',302914,1972-08-27,2015-03-31,SALTAMARTINI Barbara,http://www.camera.it/leg17/29?shadow_deputato=302914&idpersona=302914&idlegislatura=17,LEGA NORD E AUTONOMIE - LEGA DEI POPOLI - NOI CON SALVINI,LAZIO 2,female,17,SALTAMARTINI_B@CAMERA.IT,XVI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/914/original_d302914.jpg
"",PARTITO DEMOCRATICO,302917,1970-06-11,"",BERRETTA Giuseppe,http://www.camera.it/leg17/29?shadow_deputato=302917&idpersona=302917&idlegislatura=17,PARTITO DEMOCRATICO,SICILIA 2,male,17,BERRETTA_G@CAMERA.IT,XXV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/917/original_d302917.jpg
2015-12-22,PARTITO DEMOCRATICO,302918,1968-12-24,"",GENOVESE Francantonio,http://www.camera.it/leg17/29?shadow_deputato=302918&idpersona=302918&idlegislatura=17,PARTITO DEMOCRATICO,SICILIA 2,male,17,GENOVESE_F@CAMERA.IT,XXV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/918/original_d302918.jpg
"",PARTITO DEMOCRATICO,302918,1968-12-24,2015-12-22,GENOVESE Francantonio,http://www.camera.it/leg17/29?shadow_deputato=302918&idpersona=302918&idlegislatura=17,FORZA ITALIA - IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,SICILIA 2,male,17,GENOVESE_F@CAMERA.IT,XXV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/918/original_d302918.jpg
"",PARTITO DEMOCRATICO,302920,1956-10-15,"",CAUSI Marco,http://www.camera.it/leg17/29?shadow_deputato=302920&idpersona=302920&idlegislatura=17,PARTITO DEMOCRATICO,SICILIA 1,male,17,CAUSI_M@CAMERA.IT,XXIV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/920/original_d302920.jpg
"",PARTITO DEMOCRATICO,302921,1953-04-29,"",GINOBLE Tommaso,http://www.camera.it/leg17/29?shadow_deputato=302921&idpersona=302921&idlegislatura=17,PARTITO DEMOCRATICO,ABRUZZO,male,17,GINOBLE_T@CAMERA.IT,XVII,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/921/original_d302921.jpg
"",PARTITO DEMOCRATICO,302922,1956-01-27,"",D'INCECCO Vittoria,http://www.camera.it/leg17/29?shadow_deputato=302922&idpersona=302922&idlegislatura=17,PARTITO DEMOCRATICO,ABRUZZO,female,17,DINCECCO_V@CAMERA.IT,XVII,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/922/original_d302922.jpg
2015-09-23,IL POPOLO DELLA LIBERTA',302940,1958-03-21,"",ABRIGNANI Ignazio,http://www.camera.it/leg17/29?shadow_deputato=302940&idpersona=302940&idlegislatura=17,FORZA ITALIA - IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,MARCHE,male,17,ABRIGNANI_I@CAMERA.IT,XIV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/940/original_d302940.jpg
2015-09-24,IL POPOLO DELLA LIBERTA',302940,1958-03-21,2015-09-23,ABRIGNANI Ignazio,http://www.camera.it/leg17/29?shadow_deputato=302940&idpersona=302940&idlegislatura=17,MISTO - non iscritto ad alcuna componente politica,MARCHE,male,17,ABRIGNANI_I@CAMERA.IT,XIV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/940/original_d302940.jpg
"",IL POPOLO DELLA LIBERTA',302940,1958-03-21,2015-09-24,ABRIGNANI Ignazio,http://www.camera.it/leg17/29?shadow_deputato=302940&idpersona=302940&idlegislatura=17,MISTO - ALLEANZA LIBERALPOPOLARE AUTONOMIE ALA-MAIE-MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO,MARCHE,male,17,ABRIGNANI_I@CAMERA.IT,XIV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/940/original_d302940.jpg
"",IL POPOLO DELLA LIBERTA',302942,1944-09-16,"",ANGELUCCI Antonio,http://www.camera.it/leg17/29?shadow_deputato=302942&idpersona=302942&idlegislatura=17,FORZA ITALIA - IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,LOMBARDIA 2,male,17,ANGELUCCI_A@CAMERA.IT,IV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/942/original_d302942.jpg
"",PARTITO DEMOCRATICO,302943,1963-04-17,"",CENNI Susanna,http://www.camera.it/leg17/29?shadow_deputato=302943&idpersona=302943&idlegislatura=17,PARTITO DEMOCRATICO,TOSCANA,female,17,CENNI_S@CAMERA.IT,XII,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/943/original_d302943.jpg
"","",302946,"","",CUOMO Antonio,http://www.camera.it/leg17/29?shadow_deputato=302946&idpersona=302946&idlegislatura=17,,"",male,17,"","",http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/946/original_d302946.jpg
"",PARTITO DEMOCRATICO,302946,1957-10-04,2015-07-29,CUOMO Antonio,http://www.camera.it/leg17/29?shadow_deputato=302946&idpersona=302946&idlegislatura=17,PARTITO DEMOCRATICO,CAMPANIA 2,male,17,CUOMO_A@CAMERA.IT,XX,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/946/original_d302946.jpg
"",IL POPOLO DELLA LIBERTA',302950,1968-12-08,"",CENTEMERO Elena,http://www.camera.it/leg17/29?shadow_deputato=302950&idpersona=302950&idlegislatura=17,FORZA ITALIA - IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,LOMBARDIA 1,female,17,CENTEMERO_E@CAMERA.IT,III,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/950/original_d302950.jpg
2015-11-19,IL POPOLO DELLA LIBERTA',302955,1952-10-04,"",FUCCI Benedetto Francesco,http://www.camera.it/leg17/29?shadow_deputato=302955&idpersona=302955&idlegislatura=17,FORZA ITALIA - IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,PUGLIA,male,17,FUCCI_B@CAMERA.IT,XXI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/955/original_d302955.jpg
"",IL POPOLO DELLA LIBERTA',302955,1952-10-04,2015-11-19,FUCCI Benedetto Francesco,http://www.camera.it/leg17/29?shadow_deputato=302955&idpersona=302955&idlegislatura=17,MISTO - CONSERVATORI E RIFORMISTI,PUGLIA,male,17,FUCCI_B@CAMERA.IT,XXI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/955/original_d302955.jpg
2013-11-18,IL POPOLO DELLA LIBERTA',302956,1958-11-30,"",GAROFALO Vincenzo,http://www.camera.it/leg17/29?shadow_deputato=302956&idpersona=302956&idlegislatura=17,IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,SICILIA 2,male,17,GAROFALO_V@CAMERA.IT,XXV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/956/original_d302956.jpg
"",IL POPOLO DELLA LIBERTA',302956,1958-11-30,2013-11-18,GAROFALO Vincenzo,http://www.camera.it/leg17/29?shadow_deputato=302956&idpersona=302956&idlegislatura=17,AREA POPOLARE (NCD-UDC),SICILIA 2,male,17,GAROFALO_V@CAMERA.IT,XXV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/956/original_d302956.jpg
"",IL POPOLO DELLA LIBERTA',302957,1977-06-13,"",GIAMMANCO Gabriella,http://www.camera.it/leg17/29?shadow_deputato=302957&idpersona=302957&idlegislatura=17,FORZA ITALIA - IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,SICILIA 1,female,17,GIAMMANCO_G@CAMERA.IT,XXIV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/957/original_d302957.jpg
2015-09-23,IL POPOLO DELLA LIBERTA',302961,1946-05-16,"",MOTTOLA Giovanni Carlo Francesco,http://www.camera.it/leg17/29?shadow_deputato=302961&idpersona=302961&idlegislatura=17,FORZA ITALIA - IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,EMILIA-ROMAGNA,male,17,MOTTOLA_G@CAMERA.IT,XI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/961/original_d302961.jpg
2015-09-24,IL POPOLO DELLA LIBERTA',302961,1946-05-16,2015-09-23,MOTTOLA Giovanni Carlo Francesco,http://www.camera.it/leg17/29?shadow_deputato=302961&idpersona=302961&idlegislatura=17,MISTO - non iscritto ad alcuna componente politica,EMILIA-ROMAGNA,male,17,MOTTOLA_G@CAMERA.IT,XI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/961/original_d302961.jpg
"",IL POPOLO DELLA LIBERTA',302961,1946-05-16,2015-09-24,MOTTOLA Giovanni Carlo Francesco,http://www.camera.it/leg17/29?shadow_deputato=302961&idpersona=302961&idlegislatura=17,MISTO - ALLEANZA LIBERALPOPOLARE AUTONOMIE ALA-MAIE-MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO,EMILIA-ROMAGNA,male,17,MOTTOLA_G@CAMERA.IT,XI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/961/original_d302961.jpg
2013-04-03,FRATELLI D'ITALIA,302962,1968-03-18,"",NASTRI Gaetano,http://www.camera.it/leg17/29?shadow_deputato=302962&idpersona=302962&idlegislatura=17,MISTO - non iscritto ad alcuna componente politica,PIEMONTE 2,male,17,NASTRI_G@CAMERA.IT,II,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/962/original_d302962.jpg
"",FRATELLI D'ITALIA,302962,1968-03-18,2013-04-03,NASTRI Gaetano,http://www.camera.it/leg17/29?shadow_deputato=302962&idpersona=302962&idlegislatura=17,FRATELLI D'ITALIA-ALLEANZA NAZIONALE,PIEMONTE 2,male,17,NASTRI_G@CAMERA.IT,II,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/962/original_d302962.jpg
2013-11-18,IL POPOLO DELLA LIBERTA',302964,1959-06-12,"",PAGANO Alessandro,http://www.camera.it/leg17/29?shadow_deputato=302964&idpersona=302964&idlegislatura=17,IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,SICILIA 1,male,17,PAGANO_ALESSANDRO@CAMERA.IT,XXIV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/964/original_d302964.jpg
"",IL POPOLO DELLA LIBERTA',302964,1959-06-12,2013-11-18,PAGANO Alessandro,http://www.camera.it/leg17/29?shadow_deputato=302964&idpersona=302964&idlegislatura=17,AREA POPOLARE (NCD-UDC),SICILIA 1,male,17,PAGANO_ALESSANDRO@CAMERA.IT,XXIV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/964/original_d302964.jpg
2016-02-02,IL POPOLO DELLA LIBERTA',302967,1956-07-06,"",PETRENGA Giovanna,http://www.camera.it/leg17/29?shadow_deputato=302967&idpersona=302967&idlegislatura=17,FORZA ITALIA - IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,CAMPANIA 2,female,17,PETRENGA_G@CAMERA.IT,XX,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/967/original_d302967.jpg
"",IL POPOLO DELLA LIBERTA',302967,1956-07-06,2016-02-02,PETRENGA Giovanna,http://www.camera.it/leg17/29?shadow_deputato=302967&idpersona=302967&idlegislatura=17,FRATELLI D'ITALIA-ALLEANZA NAZIONALE,CAMPANIA 2,female,17,PETRENGA_G@CAMERA.IT,XX,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/967/original_d302967.jpg
"",IL POPOLO DELLA LIBERTA',302968,1967-07-03,"",POLIDORI Catia,http://www.camera.it/leg17/29?shadow_deputato=302968&idpersona=302968&idlegislatura=17,FORZA ITALIA - IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,VENETO 1,female,17,POLIDORI_C@CAMERA.IT,VII,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/968/original_d302968.jpg
"",UNIONE DI CENTRO,302969,1969-05-13,2014-06-25,OCCHIUTO Roberto,http://www.camera.it/leg17/29?shadow_deputato=302969&idpersona=302969&idlegislatura=17,FORZA ITALIA - IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,CALABRIA,male,17,OCCHIUTO_R@CAMERA.IT,XXIII,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/969/original_d302969.jpg
2013-11-18,IL POPOLO DELLA LIBERTA',302971,1950-03-08,"",SAMMARCO Gianfranco,http://www.camera.it/leg17/29?shadow_deputato=302971&idpersona=302971&idlegislatura=17,IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,LAZIO 1,male,17,SAMMARCO_G@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/971/original_d302971.jpg
"",IL POPOLO DELLA LIBERTA',302971,1950-03-08,2013-11-18,SAMMARCO Gianfranco,http://www.camera.it/leg17/29?shadow_deputato=302971&idpersona=302971&idlegislatura=17,AREA POPOLARE (NCD-UDC),LAZIO 1,male,17,SAMMARCO_G@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/971/original_d302971.jpg
"",IL POPOLO DELLA LIBERTA',302977,1950-04-25,"",VELLA Paolo,http://www.camera.it/leg17/29?shadow_deputato=302977&idpersona=302977&idlegislatura=17,FORZA ITALIA - IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,SARDEGNA,male,17,VELLA_P@CAMERA.IT,XXVI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/977/original_d302977.jpg
"",LEGA NORD,302983,1980-07-02,"",FEDRIGA Massimiliano,http://www.camera.it/leg17/29?shadow_deputato=302983&idpersona=302983&idlegislatura=17,LEGA NORD E AUTONOMIE - LEGA DEI POPOLI - NOI CON SALVINI,FRIULI-VENEZIA GIULIA,male,17,FEDRIGA_M@CAMERA.IT,IX,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/302/983/original_d302983.jpg
"",PARTITO DEMOCRATICO,303024,1965-11-10,"",ANTEZZA Maria,http://www.camera.it/leg17/29?shadow_deputato=303024&idpersona=303024&idlegislatura=17,PARTITO DEMOCRATICO,BASILICATA,female,17,ANTEZZA_M@CAMERA.IT,XXII,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/303/024/original_d303024.jpg
"",PARTITO DEMOCRATICO,303028,1957-06-02,"",BIONDELLI Franca,http://www.camera.it/leg17/29?shadow_deputato=303028&idpersona=303028&idlegislatura=17,PARTITO DEMOCRATICO,PIEMONTE 2,female,17,BIONDELLI_F@CAMERA.IT,II,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/303/028/original_d303028.jpg
"",PARTITO DEMOCRATICO,303029,1952-01-16,"",BLAZINA Tamara,http://www.camera.it/leg17/29?shadow_deputato=303029&idpersona=303029&idlegislatura=17,PARTITO DEMOCRATICO,FRIULI-VENEZIA GIULIA,female,17,BLAZINA_T@CAMERA.IT,IX,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/303/029/original_d303029.jpg
2013-11-18,IL POPOLO DELLA LIBERTA',303032,1947-02-19,"",CALABRO' Raffaele,http://www.camera.it/leg17/29?shadow_deputato=303032&idpersona=303032&idlegislatura=17,IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,CAMPANIA 1,male,17,CALABRO_R@CAMERA.IT,XIX,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/303/032/original_d303032.jpg
"",IL POPOLO DELLA LIBERTA',303032,1947-02-19,2013-11-18,CALABRO' Raffaele,http://www.camera.it/leg17/29?shadow_deputato=303032&idpersona=303032&idlegislatura=17,AREA POPOLARE (NCD-UDC),CAMPANIA 1,male,17,CALABRO_R@CAMERA.IT,XIX,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/303/032/original_d303032.jpg
"",IL POPOLO DELLA LIBERTA',303057,1965-04-12,"",DI STEFANO Fabrizio,http://www.camera.it/leg17/29?shadow_deputato=303057&idpersona=303057&idlegislatura=17,FORZA ITALIA - IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,ABRUZZO,male,17,DISTEFANO_FABRIZIO@CAMERA.IT,XVII,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/303/057/original_d303057.jpg
"",PARTITO DEMOCRATICO,303065,1959-01-05,"",GALPERTI Guido,http://www.camera.it/leg17/29?shadow_deputato=303065&idpersona=303065&idlegislatura=17,PARTITO DEMOCRATICO,LOMBARDIA 2,male,17,GALPERTI_G@CAMERA.IT,IV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/303/065/original_d303065.jpg
2015-11-19,IL POPOLO DELLA LIBERTA',303072,1958-12-03,"",LATRONICO Cosimo,http://www.camera.it/leg17/29?shadow_deputato=303072&idpersona=303072&idlegislatura=17,FORZA ITALIA - IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,BASILICATA,male,17,LATRONICO_C@CAMERA.IT,XXII,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/303/072/original_d303072.jpg
"",IL POPOLO DELLA LIBERTA',303072,1958-12-03,2015-11-19,LATRONICO Cosimo,http://www.camera.it/leg17/29?shadow_deputato=303072&idpersona=303072&idlegislatura=17,MISTO - CONSERVATORI E RIFORMISTI,BASILICATA,male,17,LATRONICO_C@CAMERA.IT,XXII,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/303/072/original_d303072.jpg
"",IL POPOLO DELLA LIBERTA',303074,1944-06-29,"",LONGO Piero,http://www.camera.it/leg17/29?shadow_deputato=303074&idpersona=303074&idlegislatura=17,FORZA ITALIA - IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,VENETO 1,male,17,LONGO_P@CAMERA.IT,VII,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/303/074/original_d303074.jpg
"",PARTITO DEMOCRATICO,303107,1965-04-14,"",SANNA Francesco,http://www.camera.it/leg17/29?shadow_deputato=303107&idpersona=303107&idlegislatura=17,PARTITO DEMOCRATICO,SARDEGNA,male,17,SANNA_F@CAMERA.IT,XXVI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/303/107/original_d303107.jpg
"",IL POPOLO DELLA LIBERTA',303108,1959-08-29,"",SARRO Carlo,http://www.camera.it/leg17/29?shadow_deputato=303108&idpersona=303108&idlegislatura=17,FORZA ITALIA - IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,CAMPANIA 2,male,17,SARRO_C@CAMERA.IT,XX,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/303/108/original_d303108.jpg
2013-11-18,IL POPOLO DELLA LIBERTA',303114,1966-01-22,"",TANCREDI Paolo,http://www.camera.it/leg17/29?shadow_deputato=303114&idpersona=303114&idlegislatura=17,IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,ABRUZZO,male,17,TANCREDI_P@CAMERA.IT,XVII,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/303/114/original_d303114.jpg
"",IL POPOLO DELLA LIBERTA',303114,1966-01-22,2013-11-18,TANCREDI Paolo,http://www.camera.it/leg17/29?shadow_deputato=303114&idpersona=303114&idlegislatura=17,AREA POPOLARE (NCD-UDC),ABRUZZO,male,17,TANCREDI_P@CAMERA.IT,XVII,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/303/114/original_d303114.jpg
"",IL POPOLO DELLA LIBERTA',303200,1982-05-06,"",CALABRIA Annagrazia,http://www.camera.it/leg17/29?shadow_deputato=303200&idpersona=303200&idlegislatura=17,FORZA ITALIA - IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,PIEMONTE 1,female,17,CALABRIA_A@CAMERA.IT,I,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/303/200/original_d303200.jpg
2013-03-21,CENTRO DEMOCRATICO,30350,1954-05-23,"",PISICCHIO Pino,http://www.camera.it/leg17/29?shadow_deputato=30350&idpersona=30350&idlegislatura=17,MISTO - non iscritto ad alcuna componente politica,PUGLIA,male,17,PISICCHIO_G@CAMERA.IT,XXI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/030/350/original_d30350.jpg
2014-06-27,CENTRO DEMOCRATICO,30350,1954-05-23,2013-03-21,PISICCHIO Pino,http://www.camera.it/leg17/29?shadow_deputato=30350&idpersona=30350&idlegislatura=17,MISTO - CENTRO DEMOCRATICO,PUGLIA,male,17,PISICCHIO_G@CAMERA.IT,XXI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/030/350/original_d30350.jpg
