id,name__sr,name__fr,name__el,name__en,name__de,name__sh,name__nl,name,wikipedia__commons,wikipedia__el,wikipedia__en,wikipedia__fr,wikipedia__sh,wikipedia__sr,image,gender,birth_date,given_name,original_wikiname,name__ru,name__cs,name__nb,name__da,name__nn,name__sv,wikipedia__cswikiquote,wikipedia__de,wikipedia__ru,identifier__MusicBrainz,family_name,name__ja,name__es,name__it,wikipedia__es,wikipedia__it,wikipedia__ja,identifier__freebase,name__pl,name__ie,name__hr,name__uk,wikipedia__cs,wikipedia__hr,wikipedia__ie,wikipedia__pl,wikipedia__uk,identifier__ISNI,identifier__VIAF,identifier__LCAuth,name__hu,name__ca,name__sr_ec,name__sr_el,name__en_ca,name__en_gb,name__bs,name__de_ch,name__lb,name__tr,name__lmo,name__la,name__sl,name__et,name__he,name__fi,name__vi,name__ka,name__gl,name__zh,wikipedia__bs,wikipedia__bswikiquote,wikipedia__ca,wikipedia__et,wikipedia__fi,wikipedia__gl,wikipedia__he,wikipedia__hu,wikipedia__itwikiquote,wikipedia__ka,wikipedia__la,wikipedia__lb,wikipedia__lmo,wikipedia__nl,wikipedia__no,wikipedia__plwikiquote,wikipedia__slwikiquote,wikipedia__srwikiquote,wikipedia__tr,wikipedia__vi,wikipedia__zh,wikipedia__sv,name__mk,wikipedia__mk,name__ro,death_date,identifier__BNF,name__mg,wikipedia__mg,wikipedia__ro,identifier__GND,identifier__SUDOC,name__sq,wikipedia__sq,name__bg,name__io,name__be,name__oc,wikipedia__bg,wikipedia__da,wikipedia__io,name__cy,wikipedia__sl,website,identifier__NKC,identifier__NTA,identifier__IMDB,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__ko,name__id,name__ar,name__pt,name__sk,name__hy,name__fa,wikipedia__ar,wikipedia__fa,wikipedia__hy,wikipedia__id,wikipedia__ko,wikipedia__pt,wikipedia__simple,wikipedia__sk,identifier__FIFA,wikipedia__be,twitter,identifier__AlloCine,identifier__allmovie,identifier__SFDb,name__rm,identifier__Munzinger,identifier__Britannica,facebook,identifier__moviemeter,identifier__elonet,identifier__PORT,identifier__CSFD,last_seen,identifier__DNF,identifier__SCOPE,identifier__kinopoisk,identifier__filmportal_de,wikipedia__ruwikinews,identifier__PACE,identifier__FAST,name__pt_br,wikipedia__enwikiquote,identifier__NLA,identifier__OLID,identifier__BAV,identifier__NUKAT,name__jv,name__hsb,name__mr,name__lt,name__tl,name__xmf,name__dsb,name__eo,wikipedia__dsb,wikipedia__hsb,wikipedia__jv,wikipedia__lt,wikipedia__mr,wikipedia__tl,wikipedia__xmf,name__za,name__yo,name__ms,name__ml,name__se,name__kk,name__be_tarask,name__lv,name__yue,wikipedia__be_x_old,wikipedia__eo,wikipedia__kk,wikipedia__lv,wikipedia__ml,wikipedia__ms,wikipedia__se,wikipedia__yo,wikipedia__za,wikipedia__zh_yue,name__rmy,wikipedia__rmy,name__eu,name__gd,name__sw,name__bn,name__br,name__pnb,name__sah,name__az,name__an,name__nan,name__pms,name__hi,name__ku,name__ilo,name__bxr,name__ur,name__ga,name__sco,name__kn,name__pa,name__ia,wikipedia__an,wikipedia__az,wikipedia__azwikiquote,wikipedia__bn,wikipedia__br,wikipedia__bxr,wikipedia__eswikisource,wikipedia__eu,wikipedia__ga,wikipedia__gd,wikipedia__hi,wikipedia__hrwikiquote,wikipedia__hrwikisource,wikipedia__ia,wikipedia__ilo,wikipedia__kn,wikipedia__ku,wikipedia__nn,wikipedia__oc,wikipedia__pa,wikipedia__pms,wikipedia__pnb,wikipedia__ptwikiquote,wikipedia__ruwikisource,wikipedia__sah,wikipedia__sco,wikipedia__simplewikiquote,wikipedia__skwikiquote,wikipedia__sw,wikipedia__trwikiquote,wikipedia__ukwikiquote,wikipedia__ur,wikipedia__zh_min_nan,identifier__CiNii,identifier__NDL,identifier__SBN_it,identifier__DBNL,identifier__SELIBR,identifier__NLI,identifier__BNE,identifier__PTBNP,identifier__NNDB,identifier__CANTIC,identifier__KLfG,identifier__EGAXA,identifier__NSK,identifier__N6I,wikipedia__enwikisource,identifier__GNC,identifier__GTAA,wikipedia__srwikisource,identifier__britishmuseum,identifier__bigenc_ru,identifier__goodreads,wikipedia__fawikiquote,occupation,identifier__nobel_prize,identifier__BiblioNet,wikipedia__srwikinews,wikipedia__tt,name__tt,wikipedia__ba,name__ba,wikipedia__bewikiquote,name__ast,name__ext,identifier__rotten_tomatoes,identifier__CONOR,name__fo,name__is,name__kl,name__af,name__bar,name__bm,name__co,name__de_at,name__frc,name__frp,name__fur,name__gsw,name__jam,name__kab,name__kg,name__li,name__lij,name__min,name__nap,name__nds,name__nds_nl,name__nrm,name__pap,name__pcd,name__prg,name__rgn,name__sc,name__scn,name__vec,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,wikipedia__viwikiquote,wikipedia__azb,name__azb,identifier__whoswho_france,identifier__BIBSYS,name__ace,identifier__ne_se,wikipedia__hrwiktionary,wikipedia__ltwikiquote,identifier__LNB,identifier__NLP,wikipedia__cy,wikipedia__bgwikiquote,wikipedia__myv,name__lfn,name__myv,identifier__discogs,honorific_suffix,identifier__nyt_topic,wikipedia__tg,name__tg
Q33739623,,,,Mihailo Jokić,,,,Mihailo Jokić,,,Mihailo Jokić,,,,,male,1948,,Mihailo Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3376349,Петар Шкундрић,Petar Škundrić,,Petar Škundrić,Petar Škundrić,Petar Škundrić,Petar Škundrić,Petar Škundrić,Category:Petar Škundrić,,Petar Škundrić,Petar Škundrić,Petar Škundrić,Петар Шкундрић,https://upload.wikimedia.org/wikipedia/commons/f/f8/Petar_Škundrić_Crop.JPG,male,1947-02-21,Petar,Petar Škundrić,,,,,,,,,,,,,,,,,,,Petar Škundrić,,,,,,,Petar Škundrić,,,,,,,Петар Шкундрић,Petar Škundrić,,,,,,,,,Petar Škundrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q338223,Чедомир Јовановић,Čedomir Jovanović,,Čedomir Jovanović,Čedomir Jovanović,Čedomir Jovanović,Čedomir Jovanović,Čedomir Jovanović,Category:Čedomir Jovanović,,Čedomir Jovanović,Čedomir Jovanović,Čedomir Jovanović,Čedomir Jovanović,https://upload.wikimedia.org/wikipedia/commons/9/92/Cedomir_Jovanovic.jpg,male,1971-04-13,Čedomir,Čedomir Jovanović,"Йованович, Чедомир",,Čedomir Jovanović,Čedomir Jovanović,Čedomir Jovanović,Čedomir Jovanović,,Čedomir Jovanović,"Йованович, Чедомир",,Jovanović,,Čedomir Jovanović,,,,,/m/055kbt,Čedomir Jovanović,,Čedomir Jovanović,Чедомир Йованович,,Čedomir Jovanović,,Čedomir Jovanović,Чедомир Йованович,0000 0000 7888 7028,102681818,nb2006021207,Čedomir Jovanović,,,,,,Čedomir Jovanović,,,,,,Čedomir Jovanović,,,,,,,,Čedomir Jovanović,Čedomir Jovanović,,,,,,,,,,,,,,,,Чедомир Јовановић,,,,,,,,,,,,,139841377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ceda_jovanovic,,,,,,,cedomir.jovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cedomir Yovanovic,Cedomir Yovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3443084,Жарко Обрадовић,Žarko Obradović,,Žarko Obradović,Žarko Obradović,Žarko Obradović,Zjarko Obradović,Žarko Obradović,,,Žarko Obradović,Žarko Obradović,Žarko Obradović,Жарко Обрадовић,https://upload.wikimedia.org/wikipedia/commons/6/68/Žarko_Obradović.jpg,male,1960-05-21,Žarko,Žarko Obradović,,,Žarko Obradović,Žarko Obradović,Žarko Obradović,Žarko Obradović,,,,,,,,,,,,/m/04gmwlq,Žarko Obradović,,Žarko Obradović,Жарко Обрадович,,Žarko Obradović,,Žarko Obradović,Жарко Обрадович,,,,Žarko Obradović,,Жарко Обрадовић,Žarko Obradović,,,,,,,,,Žarko Obradović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Žarko Obradović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3495213,,Srđan Šajn,,Srđan Šajn,Srđan Šajn,,Srđan Šajn,Srđan Šajn,,,Srđan Šajn,Srđan Šajn,,,,male,1963-03-28,Srđan,Srđan Šajn,,,,,,,,,,,,,Srdjan Šajn,,Srdjan Šajn,,,/m/027t83k,Srđan Šajn,,,,,,,Srđan Šajn,,,,,Srdjan Šajn,,,,,,,,,,,,Srđan Šajn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3511242,Горан Кнежевић,Goran Knežević,,Goran Knežević,,,Goran Knezjević,Goran Knežević,,,Goran Knežević,Goran Knežević,,Горан Кнежевић,,male,1957-05-12,Goran,Goran Knežević,,,Goran Knežević,Goran Knežević,Goran Knežević,Goran Knežević,,,,,,,,,,,,/m/03c9jxg,Goran Knežević,,Goran Knežević,,,Goran Knežević,,Goran Knežević,,,,,,,Горан Кнежевић,Goran Knežević,,,,,,,,,Goran Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3555882,Верица Калановић,Verica Kalanović,Βερίκα Καλάνοβιτς,Verica Kalanović,,,Verica Kalanović,Verica Kalanović,Category:Verica Kalanović,Βερίκα Καλάνοβιτς,Verica Kalanović,Verica Kalanović,,Верица Калановић,https://upload.wikimedia.org/wikipedia/commons/3/32/Verica_Kalanović_Crop.jpg,female,1954-07-19,Verica,Verica Kalanović,,,,,,,,,,,,,,,,,,/m/04gn109,Verica Kalanović,,,,,,,Verica Kalanović,,,,,,,,,Verica Kalanović,Verica Kalanović,,,,,,,Verica Kalanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3556019,Верољуб Стевановић,Veroljub Stevanović,,Veroljub Stevanović,,,Veroljub Stevanović,Veroljub Stevanović,Category:Veroljub Stevanović,,Veroljub Stevanović,Veroljub Stevanović,,Верољуб Стевановић,https://upload.wikimedia.org/wikipedia/commons/e/ee/Together_for_Kragujevac.jpg,male,1946-09-17,,Veroljub Stevanović,,,,,,,,,,,,,,,,,,,Veroljub Stevanović,,,,,,,Veroljub Stevanović,,,,,,,Верољуб Стевановић,Veroljub Stevanović,,,,,,,,,Veroljub Stevanović,,,,,,,,,,,,,,,,,,,,,,,,,Верољуб Стевановић,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q35596872,,,,Branimir Jovanović,,,,Branimir Jovanović,,,Branimir Jovanović,,,,,male,1979,,Branimir Jovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q361211,,Jaroslav Hřebík,,Jaroslav Hřebík,Jaroslav Hřebík,,Jaroslav Hřebík,Jaroslav Hřebík,,,Jaroslav Hřebík,,,,,male,1948-12-16,Yaroslav,Jaroslav Hrebik,"Гржебик, Ярослав",Jaroslav Hřebík,Jaroslav Hřebík,Jaroslav Hřebík,Jaroslav Hřebík,Jaroslav Hřebík,,Jaroslav Hřebík,"Гржебик, Ярослав",,,,Jaroslav Hřebík,Jaroslav Hřebík,,Jaroslav Hřebík,,/m/080cv2b,,,,,Jaroslav Hřebík,,,Jaroslav Hřebík,Ярослав Гржебік,0000 0000 5694 9320,84212528,,,,,,,,,,,,,,Jaroslav Hřebík,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jaroslav Hřebík,Jaroslav Hřebík,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,association football player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3624200,Божидар Делић,Božidar Delić,,Božidar Delić,Božidar Delić,Božidar Delić,Božidar Delić,Božidar Delić,Category:Božidar Delić,,Božidar Delić,,Božidar Delić,Божидар Делић,https://upload.wikimedia.org/wikipedia/commons/b/b6/Božidar_Delić.jpg,male,1956-02-20,Božidar,Božidar Delić,,,,,,,,,,,Delic,,Božidar Delić,,,,,,Božidar Delić,,,,,,,Božidar Delić,,,,,Božidar Delić,,Божидар Делић,Božidar Delić,,,,,,,,,Božidar Delić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Божидар Делич,,,,Божидар Делич,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q37077882,,,,Neđo Jovanović,,,Neđo Jovanović,Neđo Jovanović,,,Neđo Jovanović,,,,,male,,,Neđo Jovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q37235551,,,,Vera Jovanović,,,Vera Jovanović,Vera Jovanović,,,Vera Jovanović,,,,,female,1947,Vera,Vera Jovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q37898111,,,,Jasmina Karanac,,,Jasmina Karanac,Jasmina Karanac,,,Jasmina Karanac,,,,,female,1967-06-10,,Jasmina Karanac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q385312,Срђан Драгојевић,Srđan Dragojević,,Srđan Dragojević,Srđan Dragojević,Srđan Dragojević,Srđan Dragojević,Srđan Dragojević,Category:Srđan Dragojević,,Srđan Dragojević,Srđan Dragojević,Srđan Dragojević,Срђан Драгојевић,https://upload.wikimedia.org/wikipedia/commons/e/e4/OIFF_2015-07-18_212820_-_Srđan_Dragojević.jpg,male,1963-01-01,Srđan,Srđan Dragojević,,,,Srdjan Dragojevic,,Srđan Dragojević,,,,,,,Srđan Dragojević,Srđan Dragojević,Srđan Dragojević,Srđan Dragojević,,/m/07yzyc,Srđan Dragojević,,,,,,,Srđan Dragojević,,0000 0001 1759 3656,39787561,,Srđan Dragojević,,Срђан Драгојевић,Srđan Dragojević,,,Srđan Dragojević,,,Srđan Dragojević,,,Srđan Dragojević,,,,,,,,,Srđan Dragojević,,,,,,,,,,,,,,,,Срђан Драгојевић,Srđan Dragojević,,,Srđan Dragojević,,,,,,Srđan Dragojević,Srđan Dragojević,,,132171902,,,,,,,,,,,,,,,,,,,,,,,,,,,,سرجان دراگویویچ,,سرجان دراگویویچ,,,,,,,,,,16322,p189621,257627,,,,,,202792,1392,33225,,187636,40554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,سرجان دراگویویچ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,سرجان دراگویویچ,,,,,,,,,,,,,,,,,,,,,,,,film director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3858665,,Miodrag Nikolić,,Miodrag Nikolić,Miodrag Nikolić,,Miodrag Nikolić,Miodrag Nikolić,,,Miodrag Nikolić,Miodrag Nikolić (basket-ball),,,,male,1938-08-22,Miodrag,Miodrag Nikolić,,,,,,,,,,,Nikolić,,Miodrag Nikolić,Miodrag Nikolić,Miodrag Nikolić,Miodrag Nikolić,,,,,,,,,,,,,,,Miodrag Nikolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miodrag Nikolić,2005-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ميودراغ نيكوليتش,,,,,ميودراغ نيكوليتش,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,basketball player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q40508263,,,,Blaža Knežević,,,,Blaža Knežević,,,Blaža Knežević,,,,,male,1968,,Blaža Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q40813330,,,,Grozdana Banac,,,,Grozdana Banac,,,Grozdana Banac,,,,,female,,Grozdana,Grozdana Banac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q40819300,,,,Ana Čarapić,,,,Ana Čarapić,,,Ana Čarapić,,,,,female,1985,Ana,Ana Čarapić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41188282,,,,Đorđe Komlenski,,,,Đorđe Komlenski,,,Đorđe Komlenski,,,,,male,1965,,Đorđe Komlenski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41361468,,,,Stanija Kompirović,,,,Stanija Kompirović,,,Stanija Kompirović,,,,,female,1968,,Stanija Kompirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41574906,,,,Đorđe Kosanić,,,,Đorđe Kosanić,,,Đorđe Kosanić,,,,,male,1967-10-24,,Đorđe Kosanić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
