id,name__la,name__de,name__cs,name__pl,name__fr,name__en,name__fi,name__it,name__nl,name__es,name__hu,name__nb,name__da,name__nn,name__sv,name__ar,name,wikipedia__ar,wikipedia__cs,wikipedia__de,wikipedia__en,wikipedia__fi,wikipedia__fr,wikipedia__hu,wikipedia__it,wikipedia__la,wikipedia__pl,image,gender,identifier__ISNI,identifier__VIAF,identifier__GND,identifier__LCAuth,identifier__SUDOC,birth_date,identifier__freebase,identifier__NKC,given_name,identifier__NTA,identifier__Munzinger,identifier__FAST,original_wikiname,name__af,name__an,name__ast,name__bar,name__br,name__bs,name__ca,name__co,name__cy,name__eo,name__et,name__eu,name__fur,name__ga,name__gd,name__gl,name__gsw,name__hr,name__is,name__lb,name__li,name__lij,name__lmo,name__lt,name__nap,name__nds,name__nds_nl,name__pcd,name__pms,name__pt,name__rm,name__ro,name__sc,name__scn,name__sco,name__sk,name__sl,name__sq,name__tr,name__vec,name__vls,name__wa,wikipedia__cswikiquote,wikipedia__commons,name__hsb,wikipedia__hsb,wikipedia__sk,name__ru,wikipedia__ro,wikipedia__ru,identifier__EuroparlMEP,identifier__PACE,name__he,name__be,name__sr,name__uk,name__ja,name__bg,name__zh,name__oc,name__be_tarask,name__vi,wikipedia__be_x_old,wikipedia__be,wikipedia__bg,wikipedia__dewikiquote,wikipedia__eo,wikipedia__es,wikipedia__et,wikipedia__he,wikipedia__ja,wikipedia__nl,wikipedia__no,wikipedia__plwikiquote,wikipedia__pt,wikipedia__ruwikinews,wikipedia__sl,wikipedia__sr,wikipedia__sv,wikipedia__tr,wikipedia__uk,wikipedia__vi,wikipedia__zh,noble_title,identifier__BNF,identifier__NDL,website,death_date,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__ko,name__yo,name__id,name__el,name__sh,name__sr_el,name__sr_ec,name__io,name__lv,name__mg,name__fa,wikipedia__ast,wikipedia__ca,wikipedia__cy,wikipedia__da,wikipedia__el,wikipedia__fa,wikipedia__gl,wikipedia__hr,wikipedia__id,wikipedia__io,wikipedia__ko,wikipedia__lb,wikipedia__lv,wikipedia__mg,wikipedia__nn,wikipedia__oc,wikipedia__sco,wikipedia__sh,wikipedia__yo,identifier__NNDB,name__de_ch,name__en_ca,name__en_gb,identifier__NLP,wikipedia__enwikiquote,wikipedia__itwikiquote,identifier__parlement,name__eml,name__fo,name__frr,name__min,name__pt_br,family_name,wikipedia__als,wikipedia__simple,identifier__MusicBrainz,wikipedia__bs,twitter,facebook,name__ie,wikipedia__ie,identifier__IMDB,identifier__CSFD,identifier__AlloCine,identifier__allmovie,identifier__SFDb,identifier__PORT,identifier__kinopoisk,identifier__filmportal_de,name__szl,name__rue,wikipedia__eu,wikipedia__rue,wikipedia__szl,name__ur,name__ka,name__ms,name__pam,name__ps,name__tl,name__hy,name__az,name__mr,wikipedia__az,wikipedia__cswikisource,wikipedia__gd,wikipedia__hy,wikipedia__ka,wikipedia__lt,wikipedia__mr,wikipedia__ms,wikipedia__pam,wikipedia__ps,wikipedia__tl,wikipedia__ur,identifier__GTAA,identifier__CSPAN,identifier__NUKAT,name__qu,name__uz,name__yi,name__mn,name__nov,name__ilo,name__dsb,name__jv,name__kk,wikipedia__dsb,wikipedia__eowikiquote,wikipedia__ilo,wikipedia__jv,wikipedia__kk,wikipedia__lmo,wikipedia__ltwikiquote,wikipedia__mn,wikipedia__nov,wikipedia__qu,wikipedia__sq,wikipedia__uz,wikipedia__yi,identifier__NLA,identifier__BNE,identifier__CANTIC,identifier__Britannica,identifier__goodreads,wikipedia__skwikiquote,name__vo,wikipedia__vo,identifier__elonet,name__ml,wikipedia__ml,identifier__NLI,wikipedia__ga,identifier__GNC,identifier__discogs,occupation,identifier__wikitree,wikipedia__br,identifier__ORCID,wikipedia__zh_yue,name__yue,name__tt,identifier__quora,identifier__persee,name__ext,name__bm,name__de_at,name__frc,name__frp,name__ia,name__jam,name__kab,name__kg,name__nrm,name__pap,name__prg,name__rgn,name__sw,name__vmf,name__wo,name__zu,identifier__songkick,name__mk,identifier__BAV,identifier__BIBSYS,wikipedia__th,identifier__bigenc_ru,name__kl,name__th,identifier__ne_se,wikipedia__tt,weblog,wikipedia__ta,name__ta,identifier__LAC,name__lfn,wikipedia__af,name__fit,identifier__ioc_athlete,linkedin,identifier__CONOR,wikipedia__mk
Q12026759,,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,,Josef Vícha,,Josef Vícha,,,,,,,,,,male,,,,,,1949-10-22,,,Josef,,,,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,Josef Vícha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12026821,,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,,Josef Čerňanský,,Josef Čerňanský,,,,,,,,,,male,,,,,,1943-12-23,,,Josef,,,,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,Josef Čerňanský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12026822,,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,,Josef Červinka,,Josef Červinka (politik),,,,,,,,,,male,,,,,,1951-10-21,,,Josef,,,,Josef Červinka (politik),Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,Josef Červinka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12026843,,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,,Josef Šenfeld,,Josef Šenfeld,,,,,,,,,,male,,,,,,1961-11-13,,,Josef,,,,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,Josef Šenfeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12026892,,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,,Josef Švarcbek,,Josef Švarcbek,,,,,,,,,,male,,,,,,1955-01-02,,,Josef,,,,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,Josef Švarcbek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12027009,,,Jozef Kochan,,Jozef Kochan,Jozef Kochan,,,Jozef Kochan,,,,,,,,Jozef Kochan,,Jozef Kochan,,,,,,,,,,male,,100867310,,,,1946-03-17,,,Jozef,,,,Jozef Kochan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jozef Kochan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kochan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,physician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12027020,,,Jozef Kubinyi,,Jozef Kubinyi,Jozef Kubinyi,,,Jozef Kubinyi,,,,,,,,Jozef Kubinyi,,Jozef Kubinyi,,,,,,,,,,male,0000 0000 5634 9165,84726097,,,,1955-07-21,,mzk2007423885,Jozef,,,,Jozef Kubinyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jozef Kubinyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,physician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12027099,,,Jozef Wagner,,Jozef Wagner,Jozef Wagner,,,Jozef Wagner,,,,,,,,Jozef Wagner,,Jozef Wagner,,,,,,,,,,male,,,,,,1940-08-30,,,Jozef,,,,Jozef Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jozef Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12027239,,,Juraj Raninec,,Juraj Raninec,Juraj Raninec,,,Juraj Raninec,,,,,,,,Juraj Raninec,,Juraj Raninec,,,,,,,,,,male,,,,,,1968-02-16,,,Juraj,,,,Juraj Raninec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juraj Raninec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12028263,,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,,Karel Hrdý,,Karel Hrdý,,,,,,,,,,male,,,,,,1942-09-07,,,Karel,,,,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,Karel Hrdý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12028328,,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,,Karel Korytář,,Karel Korytář,,,,,,,,,,male,0000 0000 5849 0680,84045944,,,,1949-10-09,,,Karel,,,,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,Karel Korytář,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12028336,,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,,Karel Kratochvíle,,Karel Kratochvíle,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/e/ea/Karel_Kratochvile_in_2014.jpg,male,,,,,,1958-04-27,,,Karel,,,,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,Karel Kratochvíle,,Category:Karel Kratochvile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12028365,,,Karel Ledvinka,,Karel Ledvinka,Karel Ledvinka,,,Karel Ledvinka,,,,,,,,Karel Ledvinka,,Karel Ledvinka,,,,,,,,,,male,,,,,,1941-04-18,,,Karel,,,,Karel Ledvinka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karel Ledvinka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12028385,,,Karel Mach,,Karel Mach,Karel Mach,,,Karel Mach,,,,,,,,Karel Mach,,Karel Mach,,,,,,,,,,male,,,,,,1960-06-17,,,Karel,,,,Karel Mach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karel Mach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pedagogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12028387,,,Karel Machovec,,Karel Machovec,Karel Machovec,,,Karel Machovec,,,,,,,,Karel Machovec,,Karel Machovec,,,,,,,,,,male,0000 0000 5575 1347,84118862,,,,1959-07-15,,,Karel,,,,Karel Machovec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karel Machovec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12028418,,,Karel Nejezchleb,,Karel Nejezchleb,Karel Nejezchleb,,,Karel Nejezchleb,,,,,,,,Karel Nejezchleb,,Karel Nejezchleb,,,,,,,,,,male,,,,,,1944-03-01,,,Karel,,,,Karel Nejezchleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karel Nejezchleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12028490,,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,,Karel Rais,,Karel Rais,,,,,,,,Karel Rais,https://upload.wikimedia.org/wikipedia/commons/b/b9/52_rektor_VUT_v_Brně.jpg,male,0000 0000 5568 4893,71101064,,,,1949-10-14,,jn20001227537,Karel,,,,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,Karel Rais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0054024,,pedagogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12028510,,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,,Karel Sehoř,,Karel Sehoř,,,,,,,,,,male,,,,,,1951-07-19,,,Karel,,,,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,Karel Sehoř,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
