id,identifier__psp,identifier__parldata,name,sort_name,family_name,given_name,honorific_prefix,birth_date,death_date,gender,term,party,party_id,start_date,end_date
333,333,333,Jan Grůza,"Grůza, Jan",Grůza,Jan,Ing.,1957-11-03,"",male,5,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,751,2009-09-29,2010-06-03
333,333,333,Jan Grůza,"Grůza, Jan",Grůza,Jan,Ing.,1957-11-03,"",male,4,Poslanecký klub Křesťanské a demokratické unie - Československé strany lidové,49,2002-06-15,2002-06-20
333,333,333,Jan Grůza,"Grůza, Jan",Grůza,Jan,Ing.,1957-11-03,"",male,4,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,597,2002-06-19,2006-06-15
333,333,333,Jan Grůza,"Grůza, Jan",Grůza,Jan,Ing.,1957-11-03,"",male,3,Poslanecký klub Křesťanské a demokratické unie - Československé strany lidové,49,1998-06-25,2002-06-20
333,333,333,Jan Grůza,"Grůza, Jan",Grůza,Jan,Ing.,1957-11-03,"",male,3,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,597,2002-06-19,2002-06-20
333,333,333,Jan Grůza,"Grůza, Jan",Grůza,Jan,Ing.,1957-11-03,"",male,2,Poslanecký klub Křesťanské a demokratické unie - Československá strany lidové,41,1996-11-02,1998-06-19
334,334,334,Vladimír Procházka,"Procházka, Vladimír",Procházka,Vladimír,Bc.ing,1946-11-07,"",male,2,Poslanecký klub Křesťanské a demokratické unie - Československá strany lidové,41,1996-12-18,1998-06-19
335,335,335,Tomáš Kladívko,"Kladívko, Tomáš",Kladívko,Tomáš,"",1957-11-25,"",male,5,Poslanecký klub Občanské demokratické strany,600,2006-06-03,2006-06-15
335,335,335,Tomáš Kladívko,"Kladívko, Tomáš",Kladívko,Tomáš,"",1957-11-25,"",male,5,Poslanecký klub Občanské demokratické strany,753,2006-06-08,2008-10-25
335,335,335,Tomáš Kladívko,"Kladívko, Tomáš",Kladívko,Tomáš,"",1957-11-25,"",male,5,Poslanecký klub Komunistické strany Čech a Moravy,1109,2006-09-13,2008-10-25
335,335,335,Tomáš Kladívko,"Kladívko, Tomáš",Kladívko,Tomáš,"",1957-11-25,"",male,4,Poslanecký klub Občanské demokratické strany,51,2002-06-15,2002-06-20
335,335,335,Tomáš Kladívko,"Kladívko, Tomáš",Kladívko,Tomáš,"",1957-11-25,"",male,4,Poslanecký klub Občanské demokratické strany,600,2002-06-25,2006-06-15
335,335,335,Tomáš Kladívko,"Kladívko, Tomáš",Kladívko,Tomáš,"",1957-11-25,"",male,4,Poslanecký klub Občanské demokratické strany,753,2006-06-08,2006-06-15
335,335,335,Tomáš Kladívko,"Kladívko, Tomáš",Kladívko,Tomáš,"",1957-11-25,"",male,3,Poslanecký klub Občanské demokratické strany,51,1998-06-30,2002-06-20
335,335,335,Tomáš Kladívko,"Kladívko, Tomáš",Kladívko,Tomáš,"",1957-11-25,"",male,2,Poslanecký klub Občanské demokratické strany,45,1997-01-17,1998-06-19
336,336,336,Milan Kynčl,"Kynčl, Milan",Kynčl,Milan,Ing. RNDr.,1940-01-02,"",male,2,Poslanecký klub Občanské demokratické aliance,44,1997-06-03,1998-06-19
337,337,337,Josef Molín,"Molín, Josef",Molín,Josef,Mgr.,1945-07-16,"",male,2,Poslanecký klub Občanské demokratické strany,45,1997-09-02,1998-06-19
338,338,338,Igor Němec,"Němec, Igor",Němec,Igor,RNDr.,1959-04-06,"",male,2,Poslanecký klub Občanské demokratické strany,45,1997-09-02,1998-06-19
339,339,339,Miroslav Leština,"Leština, Miroslav",Leština,Miroslav,"",1964-01-25,"",male,2,Poslanecký klub Občanské demokratické aliance,44,1997-11-13,1997-12-01
34,34,34,Tomáš Fejfar,"Fejfar, Tomáš",Fejfar,Tomáš,"",1951-05-16,"",male,1,Poslanecký klub Občanské demokratické strany,15,1992-06-06,1996-06-06
340,340,340,Vlasta Parkanová,"Parkanová, Vlasta",Parkanová,Vlasta,JUDr.,1951-11-21,"",female,6,Nezařazení,856,2010-05-29,2010-06-03
340,340,340,Vlasta Parkanová,"Parkanová, Vlasta",Parkanová,Vlasta,JUDr.,1951-11-21,"",female,6,Poslanecký klub TOP 09 a Starostové,865,2010-06-10,2013-08-28
340,340,340,Vlasta Parkanová,"Parkanová, Vlasta",Parkanová,Vlasta,JUDr.,1951-11-21,"",female,5,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,597,2006-06-03,2006-06-15
340,340,340,Vlasta Parkanová,"Parkanová, Vlasta",Parkanová,Vlasta,JUDr.,1951-11-21,"",female,5,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,751,2006-06-16,2009-10-09
340,340,340,Vlasta Parkanová,"Parkanová, Vlasta",Parkanová,Vlasta,JUDr.,1951-11-21,"",female,5,Nezařazení,856,2009-10-09,2010-06-03
340,340,340,Vlasta Parkanová,"Parkanová, Vlasta",Parkanová,Vlasta,JUDr.,1951-11-21,"",female,5,Poslanecký klub Občanské demokratické strany,1106,2006-09-13,2007-01-09
340,340,340,Vlasta Parkanová,"Parkanová, Vlasta",Parkanová,Vlasta,JUDr.,1951-11-21,"",female,4,Poslanecký klub Křesťanské a demokratické unie - Československé strany lidové,49,2002-06-15,2002-06-20
340,340,340,Vlasta Parkanová,"Parkanová, Vlasta",Parkanová,Vlasta,JUDr.,1951-11-21,"",female,4,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,597,2002-06-19,2006-06-15
340,340,340,Vlasta Parkanová,"Parkanová, Vlasta",Parkanová,Vlasta,JUDr.,1951-11-21,"",female,3,Poslanecký klub Křesťanské a demokratické unie - Československé strany lidové,49,1998-06-25,2002-06-20
340,340,340,Vlasta Parkanová,"Parkanová, Vlasta",Parkanová,Vlasta,JUDr.,1951-11-21,"",female,3,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,597,2002-06-19,2002-06-20
340,340,340,Vlasta Parkanová,"Parkanová, Vlasta",Parkanová,Vlasta,JUDr.,1951-11-21,"",female,2,Poslanecký klub Občanské demokratické aliance,44,1997-12-02,1998-06-19
341,341,341,Jiří Černota,"Černota, Jiří",Černota,Jiří,"",1948-04-25,"",male,2,Poslanecký klub Občanské demokratické strany,45,1997-12-03,1998-01-19
341,341,341,Jiří Černota,"Černota, Jiří",Černota,Jiří,"",1948-04-25,"",male,2,Poslanecký klub Unie svobody,47,1998-01-20,1998-06-19
342,342,342,František Šnajdauf,"Šnajdauf, František",Šnajdauf,František,Ing.,1954-02-05,"",male,2,Nezařazení,43,1998-02-13,1998-02-23
342,342,342,František Šnajdauf,"Šnajdauf, František",Šnajdauf,František,Ing.,1954-02-05,"",male,2,Poslanecký klub Unie svobody,47,1998-02-24,1998-06-19
343,343,343,Václav Hrubý,"Hrubý, Václav",Hrubý,Václav,Ing.,1946-10-20,"",male,2,Poslanecký klub Občanské demokratické strany,45,1998-02-25,1998-06-19
344,344,344,Vlastimil Aubrecht,"Aubrecht, Vlastimil",Aubrecht,Vlastimil,"",1953-12-23,"",male,5,Poslanecký klub České strany sociálně demokratické,599,2006-06-03,2006-06-15
344,344,344,Vlastimil Aubrecht,"Aubrecht, Vlastimil",Aubrecht,Vlastimil,"",1953-12-23,"",male,5,Poslanecký klub České strany sociálně demokratické,750,2006-06-05,2010-06-03
344,344,344,Vlastimil Aubrecht,"Aubrecht, Vlastimil",Aubrecht,Vlastimil,"",1953-12-23,"",male,4,Poslanecký klub České strany sociálně demokratické,48,2002-06-15,2002-06-20
344,344,344,Vlastimil Aubrecht,"Aubrecht, Vlastimil",Aubrecht,Vlastimil,"",1953-12-23,"",male,4,Poslanecký klub České strany sociálně demokratické,599,2002-06-21,2006-06-15
344,344,344,Vlastimil Aubrecht,"Aubrecht, Vlastimil",Aubrecht,Vlastimil,"",1953-12-23,"",male,4,Poslanecký klub České strany sociálně demokratické,750,2006-06-05,2006-06-15
344,344,344,Vlastimil Aubrecht,"Aubrecht, Vlastimil",Aubrecht,Vlastimil,"",1953-12-23,"",male,3,Poslanecký klub České strany sociálně demokratické,48,1998-06-24,2002-06-20
345,345,345,Walter Bartoš,"Bartoš, Walter",Bartoš,Walter,PhDr.,1961-04-23,"",male,6,Poslanecký klub Občanské demokratické strany,753,2010-05-29,2010-06-03
345,345,345,Walter Bartoš,"Bartoš, Walter",Bartoš,Walter,PhDr.,1961-04-23,"",male,6,Poslanecký klub Občanské demokratické strany,864,2010-05-30,2013-08-28
345,345,345,Walter Bartoš,"Bartoš, Walter",Bartoš,Walter,PhDr.,1961-04-23,"",male,5,Poslanecký klub Občanské demokratické strany,600,2006-06-03,2006-06-15
345,345,345,Walter Bartoš,"Bartoš, Walter",Bartoš,Walter,PhDr.,1961-04-23,"",male,5,Poslanecký klub Občanské demokratické strany,753,2006-06-08,2010-06-03
345,345,345,Walter Bartoš,"Bartoš, Walter",Bartoš,Walter,PhDr.,1961-04-23,"",male,5,Poslanecký klub Občanské demokratické strany,864,2010-05-30,2010-06-03
345,345,345,Walter Bartoš,"Bartoš, Walter",Bartoš,Walter,PhDr.,1961-04-23,"",male,4,Poslanecký klub Občanské demokratické strany,51,2002-06-15,2002-06-20
345,345,345,Walter Bartoš,"Bartoš, Walter",Bartoš,Walter,PhDr.,1961-04-23,"",male,4,Poslanecký klub Občanské demokratické strany,600,2002-06-25,2006-06-15
345,345,345,Walter Bartoš,"Bartoš, Walter",Bartoš,Walter,PhDr.,1961-04-23,"",male,4,Poslanecký klub Občanské demokratické strany,753,2006-06-08,2006-06-15
345,345,345,Walter Bartoš,"Bartoš, Walter",Bartoš,Walter,PhDr.,1961-04-23,"",male,3,Poslanecký klub Občanské demokratické strany,51,1998-06-30,2002-06-20
346,346,346,Petr Bendl,"Bendl, Petr",Bendl,Petr,Ing.,1966-01-24,"",male,7,Poslanecký klub Občanské demokratické strany,1106,2013-10-30,
346,346,346,Petr Bendl,"Bendl, Petr",Bendl,Petr,Ing.,1966-01-24,"",male,6,Poslanecký klub Občanské demokratické strany,864,2010-05-30,2013-08-28
346,346,346,Petr Bendl,"Bendl, Petr",Bendl,Petr,Ing.,1966-01-24,"",male,3,Poslanecký klub Občanské demokratické strany,51,1998-06-30,2001-02-28
347,347,347,Miroslav Beneš,"Beneš, Miroslav",Beneš,Miroslav,Ing.,1956-04-05,"",male,4,Poslanecký klub Občanské demokratické strany,51,2002-06-15,2002-06-20
347,347,347,Miroslav Beneš,"Beneš, Miroslav",Beneš,Miroslav,Ing.,1956-04-05,"",male,4,Poslanecký klub Občanské demokratické strany,600,2002-06-25,2006-06-15
347,347,347,Miroslav Beneš,"Beneš, Miroslav",Beneš,Miroslav,Ing.,1956-04-05,"",male,3,Poslanecký klub Občanské demokratické strany,51,1998-06-30,2002-06-20
348,348,348,Jiří Bílý,"Bílý, Jiří",Bílý,Jiří,"",1954-01-22,"",male,4,Poslanecký klub Občanské demokratické strany,51,2002-06-15,2002-06-20
348,348,348,Jiří Bílý,"Bílý, Jiří",Bílý,Jiří,"",1954-01-22,"",male,4,Poslanecký klub Občanské demokratické strany,600,2002-06-25,2006-06-15
348,348,348,Jiří Bílý,"Bílý, Jiří",Bílý,Jiří,"",1954-01-22,"",male,3,Poslanecký klub Občanské demokratické strany,51,1998-06-30,2002-06-20
349,349,349,Jarmila Boháčková,"Boháčková, Jarmila",Boháčková,Jarmila,"",1947-07-18,2005-06-09,female,4,Poslanecký klub České strany sociálně demokratické,48,2002-06-15,2002-06-20
349,349,349,Jarmila Boháčková,"Boháčková, Jarmila",Boháčková,Jarmila,"",1947-07-18,2005-06-09,female,4,Poslanecký klub České strany sociálně demokratické,599,2002-06-21,2005-06-09
349,349,349,Jarmila Boháčková,"Boháčková, Jarmila",Boháčková,Jarmila,"",1947-07-18,2005-06-09,female,3,Poslanecký klub České strany sociálně demokratické,48,1998-06-24,2002-06-20
35,35,35,Eva Fischerová,"Fischerová, Eva",Fischerová,Eva,"",1935-02-08,"",female,3,Poslanecký klub České strany sociálně demokratické,48,1998-06-24,2002-06-20
35,35,35,Eva Fischerová,"Fischerová, Eva",Fischerová,Eva,"",1935-02-08,"",female,2,Poslanecký klub České strany sociálně demokratické,3,1996-06-01,1996-06-06
35,35,35,Eva Fischerová,"Fischerová, Eva",Fischerová,Eva,"",1935-02-08,"",female,2,Poslanecký klub České strany sociálně demokratické,40,1996-06-12,1998-06-19
35,35,35,Eva Fischerová,"Fischerová, Eva",Fischerová,Eva,"",1935-02-08,"",female,1,Poslanecký klub České strany sociálně demokratické,3,1992-06-06,1996-06-06
350,350,350,Václav Brousek,"Brousek, Václav",Brousek,Václav,Ing.,1952-05-12,"",male,3,Poslanecký klub Občanské demokratické strany,51,1998-06-30,2002-06-20
351,351,351,Jiří Brtnický,"Brtnický, Jiří",Brtnický,Jiří,Akad.malíř,1948-01-07,"",male,3,Poslanecký klub České strany sociálně demokratické,48,1998-06-24,2002-06-20
352,352,352,Augustin Bubník,"Bubník, Augustin",Bubník,Augustin,"",1928-11-21,"",male,3,Poslanecký klub Občanské demokratické strany,51,1998-06-30,2002-06-20
353,353,353,Milan Cabrnoch,"Cabrnoch, Milan",Cabrnoch,Milan,MUDr.,1962-08-06,"",male,4,Poslanecký klub Občanské demokratické strany,51,2002-06-15,2002-06-20
353,353,353,Milan Cabrnoch,"Cabrnoch, Milan",Cabrnoch,Milan,MUDr.,1962-08-06,"",male,4,Poslanecký klub Občanské demokratické strany,600,2002-06-25,2004-07-20
353,353,353,Milan Cabrnoch,"Cabrnoch, Milan",Cabrnoch,Milan,MUDr.,1962-08-06,"",male,4,Poslanecký klub České strany sociálně demokratické,863,2002-10-01,2004-06-22
353,353,353,Milan Cabrnoch,"Cabrnoch, Milan",Cabrnoch,Milan,MUDr.,1962-08-06,"",male,3,Poslanecký klub Občanské demokratické strany,51,1998-06-30,2002-06-20
354,354,354,Karel Černý,"Černý, Karel",Černý,Karel,"",1965-01-12,"",male,7,Poslanecký klub České strany sociálně demokratické,1107,2013-10-29,
354,354,354,Karel Černý,"Černý, Karel",Černý,Karel,"",1965-01-12,"",male,6,Poslanecký klub České strany sociálně demokratické,750,2010-05-29,2010-06-03
354,354,354,Karel Černý,"Černý, Karel",Černý,Karel,"",1965-01-12,"",male,6,Poslanecký klub České strany sociálně demokratické,863,2010-06-04,2013-08-28
354,354,354,Karel Černý,"Černý, Karel",Černý,Karel,"",1965-01-12,"",male,5,Poslanecký klub České strany sociálně demokratické,599,2006-06-03,2006-06-15
354,354,354,Karel Černý,"Černý, Karel",Černý,Karel,"",1965-01-12,"",male,5,Poslanecký klub České strany sociálně demokratické,750,2006-06-05,2010-06-03
354,354,354,Karel Černý,"Černý, Karel",Černý,Karel,"",1965-01-12,"",male,5,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,1110,2006-09-13,2008-10-30
354,354,354,Karel Černý,"Černý, Karel",Černý,Karel,"",1965-01-12,"",male,4,Poslanecký klub České strany sociálně demokratické,48,2002-06-15,2002-06-20
354,354,354,Karel Černý,"Černý, Karel",Černý,Karel,"",1965-01-12,"",male,4,Poslanecký klub České strany sociálně demokratické,599,2002-06-21,2006-06-15
354,354,354,Karel Černý,"Černý, Karel",Černý,Karel,"",1965-01-12,"",male,4,Poslanecký klub České strany sociálně demokratické,750,2006-06-05,2006-06-15
354,354,354,Karel Černý,"Černý, Karel",Černý,Karel,"",1965-01-12,"",male,3,Poslanecký klub České strany sociálně demokratické,48,1998-06-24,2002-06-20
355,355,355,Ivan David,"David, Ivan",David,Ivan,MUDr.,1952-09-24,"",male,3,Poslanecký klub České strany sociálně demokratické,48,1998-06-24,2002-06-20
356,356,356,Michal Doktor,"Doktor, Michal",Doktor,Michal,"",1967-10-02,"",male,6,Poslanecký klub Občanské demokratické strany,753,2010-05-29,2010-06-03
356,356,356,Michal Doktor,"Doktor, Michal",Doktor,Michal,"",1967-10-02,"",male,6,Poslanecký klub Občanské demokratické strany,864,2010-05-30,2011-12-07
356,356,356,Michal Doktor,"Doktor, Michal",Doktor,Michal,"",1967-10-02,"",male,6,Nezařazení,1065,2011-12-07,2013-08-28
356,356,356,Michal Doktor,"Doktor, Michal",Doktor,Michal,"",1967-10-02,"",male,5,Poslanecký klub Občanské demokratické strany,600,2006-06-03,2006-06-15
356,356,356,Michal Doktor,"Doktor, Michal",Doktor,Michal,"",1967-10-02,"",male,5,Poslanecký klub Občanské demokratické strany,753,2006-06-08,2010-06-03
356,356,356,Michal Doktor,"Doktor, Michal",Doktor,Michal,"",1967-10-02,"",male,5,Poslanecký klub Občanské demokratické strany,864,2010-05-30,2010-06-03
356,356,356,Michal Doktor,"Doktor, Michal",Doktor,Michal,"",1967-10-02,"",male,4,Poslanecký klub Občanské demokratické strany,51,2002-06-15,2002-06-20
356,356,356,Michal Doktor,"Doktor, Michal",Doktor,Michal,"",1967-10-02,"",male,4,Poslanecký klub Občanské demokratické strany,600,2002-06-25,2006-06-15
356,356,356,Michal Doktor,"Doktor, Michal",Doktor,Michal,"",1967-10-02,"",male,4,Poslanecký klub Občanské demokratické strany,753,2006-06-08,2006-06-15
356,356,356,Michal Doktor,"Doktor, Michal",Doktor,Michal,"",1967-10-02,"",male,3,Poslanecký klub Občanské demokratické strany,51,1998-06-30,2002-06-20
357,357,357,Vladimír Doležal,"Doležal, Vladimír",Doležal,Vladimír,Ing.,1965-04-30,"",male,4,Poslanecký klub Občanské demokratické strany,51,2002-06-15,2002-06-20
357,357,357,Vladimír Doležal,"Doležal, Vladimír",Doležal,Vladimír,Ing.,1965-04-30,"",male,4,Poslanecký klub Občanské demokratické strany,600,2002-06-25,2006-01-17
357,357,357,Vladimír Doležal,"Doležal, Vladimír",Doležal,Vladimír,Ing.,1965-04-30,"",male,3,Poslanecký klub Občanské demokratické strany,51,1998-06-30,2002-06-20
358,358,358,Kateřina Dostálová,"Dostálová, Kateřina",Dostálová,Kateřina,"",1964-03-20,"",female,4,Poslanecký klub Občanské demokratické strany,51,2002-06-15,2002-06-20
358,358,358,Kateřina Dostálová,"Dostálová, Kateřina",Dostálová,Kateřina,"",1964-03-20,"",female,4,Poslanecký klub Občanské demokratické strany,600,2002-06-25,2006-06-15
358,358,358,Kateřina Dostálová,"Dostálová, Kateřina",Dostálová,Kateřina,"",1964-03-20,"",female,3,Poslanecký klub Občanské demokratické strany,51,1998-06-30,2002-06-20
359,359,359,Jiří Drda,"Drda, Jiří",Drda,Jiří,Ing.,1947-05-26,"",male,3,Poslanecký klub Občanské demokratické strany,51,1998-06-30,2002-06-20
36,36,36,Václav Frank,"Frank, Václav",Frank,Václav,"",1944-04-01,"",male,4,Poslanecký klub Komunistické strany Čech a Moravy,50,2002-06-15,2002-06-20
36,36,36,Václav Frank,"Frank, Václav",Frank,Václav,"",1944-04-01,"",male,4,Poslanecký klub Komunistické strany Čech a Moravy,596,2002-06-19,2006-06-15
36,36,36,Václav Frank,"Frank, Václav",Frank,Václav,"",1944-04-01,"",male,3,Poslanecký klub Komunistické strany Čech a Moravy,50,1998-06-23,2002-06-20
36,36,36,Václav Frank,"Frank, Václav",Frank,Václav,"",1944-04-01,"",male,3,Poslanecký klub Komunistické strany Čech a Moravy,596,2002-06-19,2002-06-20
36,36,36,Václav Frank,"Frank, Václav",Frank,Václav,"",1944-04-01,"",male,2,Poslanecký klub Komunistické strany Čech a Moravy,9,1996-06-01,1996-06-06
36,36,36,Václav Frank,"Frank, Václav",Frank,Václav,"",1944-04-01,"",male,2,Poslanecký klub Komunistické strany Čech a Moravy,42,1996-06-03,1998-06-19
36,36,36,Václav Frank,"Frank, Václav",Frank,Václav,"",1944-04-01,"",male,1,Poslanecký klub Komunistické strany Čech a Moravy,9,1994-01-19,1996-06-06
36,36,36,Václav Frank,"Frank, Václav",Frank,Václav,"",1944-04-01,"",male,1,Poslanecký klub Levého bloku,10,1992-06-06,1994-01-18
36,36,36,Václav Frank,"Frank, Václav",Frank,Václav,"",1944-04-01,"",male,1,Poslanecký klub Komunistické strany Čech a Moravy,42,1996-06-03,1996-06-06
360,360,360,Eva Dundáčková,"Dundáčková, Eva",Dundáčková,Eva,JUDr.,1964-06-11,"",female,5,Poslanecký klub Občanské demokratické strany,600,2006-06-03,2006-06-15
360,360,360,Eva Dundáčková,"Dundáčková, Eva",Dundáčková,Eva,JUDr.,1964-06-11,"",female,5,Poslanecký klub Občanské demokratické strany,753,2006-06-08,2010-06-03
360,360,360,Eva Dundáčková,"Dundáčková, Eva",Dundáčková,Eva,JUDr.,1964-06-11,"",female,4,Poslanecký klub Občanské demokratické strany,51,2002-06-15,2002-06-20
360,360,360,Eva Dundáčková,"Dundáčková, Eva",Dundáčková,Eva,JUDr.,1964-06-11,"",female,4,Poslanecký klub Občanské demokratické strany,600,2002-06-25,2006-06-15
360,360,360,Eva Dundáčková,"Dundáčková, Eva",Dundáčková,Eva,JUDr.,1964-06-11,"",female,4,Poslanecký klub Občanské demokratické strany,753,2006-06-08,2006-06-15
360,360,360,Eva Dundáčková,"Dundáčková, Eva",Dundáčková,Eva,JUDr.,1964-06-11,"",female,3,Poslanecký klub Občanské demokratické strany,51,1998-06-30,2002-06-20
361,361,361,Stanislav Fischer,"Fischer, Stanislav",Fischer,Stanislav,Ing.,1936-11-30,"",male,4,Poslanecký klub Komunistické strany Čech a Moravy,50,2002-06-15,2002-06-20
361,361,361,Stanislav Fischer,"Fischer, Stanislav",Fischer,Stanislav,Ing.,1936-11-30,"",male,4,Poslanecký klub Komunistické strany Čech a Moravy,596,2004-07-20,2006-06-15
361,361,361,Stanislav Fischer,"Fischer, Stanislav",Fischer,Stanislav,Ing.,1936-11-30,"",male,3,Poslanecký klub Komunistické strany Čech a Moravy,50,1998-06-23,2002-06-20
