id,name__fr,name__nl,name__de,name__en,name__it,name,wikipedia__fr,wikipedia__nl,gender,birth_date,given_name,original_wikiname,name__pl,name__es,name__nb,name__da,name__nn,name__sv,name__hu,name__et,wikipedia__commons,wikipedia__de,wikipedia__en,wikipedia__et,wikipedia__no,wikipedia__pl,image,identifier__ISNI,identifier__VIAF,identifier__GND,identifier__LCAuth,identifier__BNF,identifier__SUDOC,identifier__freebase,website,identifier__NTA,name__ca,wikipedia__ca,wikipedia__es,wikipedia__sv,name__zh_hant,name__zh_cn,name__ku,name__tr,name__ckb,name__ro,name__bg,wikipedia__bg,wikipedia__ckb,wikipedia__ku,wikipedia__ro,wikipedia__tr,name__eo,name__de_ch,name__en_ca,name__en_gb,name__lb,name__oc,name__ru,name__uk,name__el,name__zh,name__vi,name__ko,name__la,name__cs,name__br,name__ja,name__ar,name__he,name__id,name__ie,name__io,name__fi,name__af,name__fa,name__li,wikipedia__af,wikipedia__ar,wikipedia__br,wikipedia__cs,wikipedia__da,wikipedia__el,wikipedia__eo,wikipedia__fa,wikipedia__fi,wikipedia__he,wikipedia__hu,wikipedia__id,wikipedia__ie,wikipedia__io,wikipedia__it,wikipedia__ja,wikipedia__ko,wikipedia__la,wikipedia__lb,wikipedia__li,wikipedia__oc,wikipedia__ru,wikipedia__ruwikinews,wikipedia__uk,wikipedia__vi,wikipedia__zh,family_name,name__an,name__ast,name__bar,name__co,name__cy,name__de_at,name__eu,name__frp,name__fur,name__ga,name__gd,name__gl,name__gsw,name__hr,name__ia,name__is,name__kg,name__lij,name__mg,name__min,name__ms,name__nap,name__nds,name__nds_nl,name__nrm,name__pcd,name__pms,name__pt,name__pt_br,name__rm,name__sc,name__scn,name__sco,name__sk,name__sl,name__sr_el,name__sw,name__vec,name__vls,name__vo,name__wa,name__wo,name__zu,wikipedia__wa,name__bs,name__ceb,name__lmo,name__lt,name__sq,wikipedia__vls,death_date,twitter,identifier__ODIS,name__be,name__mr,name__sh,name__sr,name__th,name__nan,wikipedia__be,wikipedia__cswikiquote,wikipedia__cy,wikipedia__frwikiquote,wikipedia__hr,wikipedia__lmo,wikipedia__lt,wikipedia__mg,wikipedia__mr,wikipedia__ms,wikipedia__plwikiquote,wikipedia__pt,wikipedia__sco,wikipedia__sh,wikipedia__simple,wikipedia__sk,wikipedia__sr,wikipedia__th,wikipedia__zh_min_nan,identifier__EuroparlMEP,identifier__Munzinger,identifier__parlement,identifier__FAST,facebook,wikipedia__nlwikiquote,name__ksh,name__frr,name__fy,name__lfn,name__pdc,name__pdt,name__pfl,name__sli,name__stq,name__vmf,identifier__IMDB,identifier__DBNL,name__rw,wikipedia__rw,identifier__PACE,wikipedia__hsb,name__hsb,occupation,wikipedia__ga,identifier__belgian_senate,identifier__flemish_parliament,identifier__quora,identifier__NUKAT,identifier__persee,name__hy,linkedin,name__ext,identifier__Britannica,email,identifier__youtube,name__be_tarask,identifier__google_knowledge,identifier__OLID,identifier__BIBSYS,wikipedia__nn,wikipedia__nlwikinews,identifier__bigenc_ru,identifier__GTAA,wikipedia__uz,wikipedia__ast,name__uz,noble_title,instagram,identifier__NKC,wikipedia__wuu,name__dsb,name__jv,name__tl,name__war,name__yo
Q336599,Bart De Wever,Bart De Wever,Bart De Wever,Bart De Wever,Bart De Wever,Bart De Wever,Bart De Wever,Bart De Wever,male,1970-12-21,Bart,Bart De Wever,Bart De Wever,Bart De Wever,Bart De Wever,Bart De Wever,Bart De Wever,Bart De Wever,Bart De Wever,,Category:Bart De Wever,Bart De Wever,Bart De Wever,,Bart De Wever,Bart De Wever,https://upload.wikimedia.org/wikipedia/commons/5/5f/BartDeWever.jpg,0000 0000 3666 0642,68311856,1022898671,n2003110408,,159187990,/m/03cvxs9,,244701083,Bart de Wever,Bart de Wever,Bart De Wever,Bart De Wever,,,,,,Bart de Wever,Барт Де Вевер,Барт Де Вевер,,,,,Bart De Wever,,,,Bart De Wever,,"Де Вевер, Барт",Барт де Вевер,,,,바르트 더 베버르,Bartholomaeus De Wever,Bart De Wever,Bart De Wever,バルト・デウェーフェル,,בארט דה ובר,,,,,Bart De Wever,,Bart De Wever,,,Bart De Wever,,Bart De Wever,,Bart De Wever,,,,Bart De Wever,,,,Bart De Wever,,바르트 더 베버르,Bartholomaeus De Wever,,Bart De Wever,,"Де Вевер, Барт",,Барт де Вевер,,,De Wever,,,Bart De Wever,,,,,,,,,,Bart De Wever,,,,,,,,,,Bart De Wever,Bart De Wever,,,,Bart De Wever,,,,,Bart De Wever,,Bart De Wever,,,,Bart De Wever,,,,,,,,,Bart De Wever,,Bart De Wever,,,,Барт Дэ Вевер,,,,,,,,,,,,Bart De Wever,,,,,Bart De Wever,,,,,,,,,00000029429,,,,Bart De Wever,Bart De Wever,Bart De Wever,Bart De Wever,Bart De Wever,Bart De Wever,Bart De Wever,Bart De Wever,Bart De Wever,Bart De Wever,Bart De Wever,,,,,,,,columnist,,4463,2796,Bart-De-Wever,,,,,,,,,,,,,,Categorie:Bart De Wever,,223098,,,,,,,,,,,,
Q3369088,Patricia Ceysens,Patricia Ceysens,Patricia Ceysens,Patricia Ceysens,Patricia Ceysens,Patricia Ceysens,Patricia Ceysens,Patricia Ceysens,female,1965-06-05,Patricia,Patricia Ceysens,,Patricia Ceysens,Patricia Ceysens,Patricia Ceysens,Patricia Ceysens,Patricia Ceysens,Patricia Ceysens,,Category:Patricia Ceysens,,Patricia Ceysens,,,,https://upload.wikimedia.org/wikipedia/commons/d/d9/OEB2007_Patricia_Ceysens_(cropped).jpg,0000 0003 9187 8507,285784173,,,,,/m/03cdb0v,http://www.patriciaceysens.be,264994469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patricia Ceysens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patricia Ceysens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,1765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3370366,Paul-Olivier Delannois,Paul-Olivier Delannois,Paul-Olivier Delannois,Paul-Olivier Delannois,Paul-Olivier Delannois,Paul-Olivier Delannois,Paul-Olivier Delannois,Paul-Olivier Delannois,male,1966-07-01,,Paul-Olivier Delannois,,Paul-Olivier Delannois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paul-Olivier Delannois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3376731,Peter Luykx,Peter Luykx,Peter Luykx,Peter Luykx,Peter Luykx,Peter Luykx,Peter Luykx,Peter Luykx,male,1964-05-06,Peter,Peter Luykx,,Peter Luykx,Peter Luykx,Peter Luykx,Peter Luykx,Peter Luykx,Peter Luykx,,,,Peter Luykx,,,,https://upload.wikimedia.org/wikipedia/commons/5/50/Peter_Luykx_20171109.jpg,,,,,,,/m/0cm8f48,http://www.peterluykx.be/,,Peter Luykx,Peter Luykx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peter Luykx,,,,,,,,,,,,,,,,,peerlux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,peter.luykx.3,,,,,,,,,,,,,,,,,,,politician,,,,,,,,https://www.linkedin.com/in/peter-luykx-7315719/,,,,,,,,,,,,,,,,,,,,,,,,
Q3379933,Philippe Goffin,Philippe Goffin,Philippe Goffin,Philippe Goffin,Philippe Goffin,Philippe Goffin,Philippe Goffin (homme politique),Philippe Goffin,male,1967-04-01,Philippe,Philippe Goffin,,Philippe Goffin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Goffin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philippe Goffin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3380542,Philippe Pivin,Philippe Pivin,Philippe Pivin,Philippe Pivin,Philippe Pivin,Philippe Pivin,Philippe Pivin,Philippe Pivin,male,1954-08-04,Philippe,Philippe Pivin,,Philippe Pivin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philippe Pivin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3431045,Richard Miller,Richard Miller,Richard Miller,Richard Miller,Richard Miller,Richard Miller,Richard Miller,Richard Miller (politicus),male,1954-11-16,Richard,Richard Miller (politicus),,Richard Miller,,,,,,,,,,,,,,0000 0000 8139 8815,60250096,,,120296282,028465776,,,301073872,,,,,,,,,,,,,,,,,,,,,,,Ричард Миллер,,,,,,,,,,ريتشارد ميلر,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Richard Miller,,,,,,Richard Miller,,,Richard Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,4216,,,,,,,,,,,,,,,,,,,,,,,,mzk2007390561,,,,,,
Q3438541,Roel Deseyn,Roel Deseyn,Roel Deseyn,Roel Deseyn,Roel Deseyn,Roel Deseyn,Roel Deseyn,Roel Deseyn,male,1976-10-14,Roel,Roel Deseyn,,Roel Deseyn,,,,,,,,,,,,,"https://upload.wikimedia.org/wikipedia/commons/1/11/Roel_Deseyn,_gedreven_en_geëngageerd.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roel Deseyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3490906,Sophie De Wit,Sophie De Wit,Sophie De Wit,Sophie De Wit,Sophie De Wit,Sophie De Wit,Sophie De Wit,Sophie De Wit,female,1973-08-28,Sophie,Sophie De Wit,,Sophie De Wit,,,,,,,,,Sophie De Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,سوفي دي ويت,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sophie De Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,3457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3506764,Sybille de Coster-Bauchau,Sybille de Coster-Bauchau,Sybille de Coster-Bauchau,Sybille de Coster-Bauchau,Sybille de Coster-Bauchau,Sybille de Coster-Bauchau,Sybille de Coster-Bauchau,Sybille de Coster-Bauchau,female,1953-02-23,Sybille,Sybille de Coster-Bauchau,,Sybille de Coster-Bauchau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sybille de Coster-Bauchau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3509917,Sébastian Pirlot,Sébastian Pirlot,Sébastian Pirlot,Sébastian Pirlot,Sébastian Pirlot,Sébastian Pirlot,Sébastian Pirlot,Sébastian Pirlot,male,1971-08-29,,Sébastian Pirlot,Sébastian Pirlot,Sébastian Pirlot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sébastian Pirlot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3554546,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,female,1973-08-12,Vanessa,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,,,Vanessa Matz,,,,,,,,,,,,,,Vanessa Matz,,,,,,,,,Vanessa Matz,,,,,,,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,,,,,Vanessa Matz,,,Vanessa Matz,Vanessa Matz,,,,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,,Vanessa Matz,,,,,,,,,,,,,,,,,,,,,Vanessa Matz,,,,,,Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,Vanessa Matz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,4535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3564292,Véronique Caprasse,Véronique Caprasse,Véronique Caprasse,Véronique Caprasse,Véronique Caprasse,Véronique Caprasse,Véronique Caprasse,Véronique Caprasse,female,1950-11-20,Véronique,Véronique Caprasse,,Véronique Caprasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Вероник Капрасс,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Véronique Caprasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3574660,Zakia Khattabi,Zakia Khattabi,Zakia Khattabi,Zakia Khattabi,Zakia Khattabi,Zakia Khattabi,Zakia Khattabi,Zakia Khattabi,female,1976-01-15,Zakia,Zakia Khattabi,,Zakia Khattabi,,,,,,,Category:Zakia Khattabi,Zakia Khattabi,,,,,https://upload.wikimedia.org/wikipedia/commons/4/4a/Zakia_Khattabi_et_Patrick_Dupriez_-_débat_élection_coprésidence_Écolo_-_Charleroi_mars_2015_-_1.jpg,0000 0003 6100 6927,222128937,,,15506858p,,,,,,,,,,,,,,,,,,,,,,,,,,,Закиа Хатаби,,,,,,,,,,زكية الخطابي,,,,,,,,,,زكية الخطابي,,,,,,,,,,,,,Zakia Khattabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zakia Khattabi,,,,,,,,,,,,,,,,,zakiakhattabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,4561,,,,,,,,,mailto:zakia.khattabi@ecolo.be,,,/g/1231xh8z,,,,,,,,,,,,,,,,,,
Q3591262,Éric Massin,Eric Massin,Éric Massin,Éric Massin,Éric Massin,Eric Massin,Éric Massin,Eric Massin,male,1963-06-09,Éric,Eric Massin,,Éric Massin,,,,,,,Category:Éric Massin,,,,,,https://upload.wikimedia.org/wikipedia/commons/3/38/Éric_Massin_-_Charleroi_-_BPS22_-_2015-09-25_-_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Эрик Массен,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Éric Massin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3593705,Özlem Özen,Özlem Özen,Özlem Özen,Özlem Özen,Özlem Özen,Özlem Özen,Özlem Özen,Özlem Özen,female,1978-10-04,Özlem,Özlem Özen,,Özlem Özen,,,,,Özlem Özen,,Category:Özlem Özen,,,,,,"https://upload.wikimedia.org/wikipedia/commons/9/93/Özlem_Özen,_jeune_femme_politique.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Özlem Özen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q38258739,Isabelle Galant,Isabelle Galant,,Isabelle Galant,,Isabelle Galant,Isabelle Galant,Isabelle Galant,female,1963-12-03,Isabelle,Isabelle Galant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isabelle Galant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,official,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q448224,Laurette Onkelinx,Laurette Onkelinx,Laurette Onkelinx,Laurette Onkelinx,Laurette Onkelinx,Laurette Onkelinx,Laurette Onkelinx,Laurette Onkelinx,female,1958-10-02,Laurette,Laurette Onkelinx,Laurette Onkelinx,Laurette Onkelinx,Laurette Onkelinx,Laurette Onkelinx,Laurette Onkelinx,Laurette Onkelinx,Laurette Onkelinx,,Category:Laurette Onkelinx,Laurette Onkelinx,Laurette Onkelinx,,,Laurette Onkelinx,https://upload.wikimedia.org/wikipedia/commons/5/54/Laurette_Onkelinx_675.jpg,,,,,,,/m/07yxwv,http://www.laurette-onkelinx.be/,,,,,,,,,Laurette Onkelinx,,,,,,,,Laurette Onkelinx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laurette Onkelinx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laurette Onkelinx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q45035973,Youro Casier,Youro Casier,Youro Casier,Youro Casier,,Youro Casier,,Youro Casier,male,1968-11-21,,Youro Casier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Youro Casier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q451040,Eric Van Rompuy,Eric Van Rompuy,Eric Van Rompuy,Eric Van Rompuy,Eric Van Rompuy,Eric Van Rompuy,Eric Van Rompuy,Eric Van Rompuy,male,1949-11-23,Eric,Eric Van Rompuy,,Eric Van Rompuy,Eric Van Rompuy,Eric Van Rompuy,Eric Van Rompuy,Eric Van Rompuy,Eric Van Rompuy,,,Eric Van Rompuy,Eric Van Rompuy,,,,,0000 0000 3722 5837,246621219,171611853,n88625258,,,/m/02q80b7,,07148437X,,,,,,,,,,,,,,,,,,,,,,Eric Van Rompuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eric Van Rompuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672,,,,,,,,,,,,,,,,,romp010,,,,,,politician,,,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4532955,Hendrik Vuye,Hendrik Vuye,Hendrik Vuye,Hendrik Vuye,Hendrik Vuye,Hendrik Vuye,,Hendrik Vuye,male,1962-01-22,Hendrik,Hendrik Vuye,,Hendrik Vuye,Hendrik Vuye,Hendrik Vuye,Hendrik Vuye,Hendrik Vuye,Hendrik Vuye,,,Hendrik Vuye,,,,,,0000 0003 9401 6937,261141581,1026504368,n98092513,,,,,217559271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hendrik Vuye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,university teacher,,,,,n2016050446,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q454893,Annemie Turtelboom,Annemie Turtelboom,Annemie Turtelboom,Annemie Turtelboom,Annemie Turtelboom,Annemie Turtelboom,Annemie Turtelboom,Annemie Turtelboom,female,1967-11-22,Annemie,,Annemie Turtelboom,Annemie Turtelboom,Annemie Turtelboom,Annemie Turtelboom,Annemie Turtelboom,Annemie Turtelboom,Annemie Turtelboom,,,Annemie Turtelboom,Annemie Turtelboom,,,Annemie Turtelboom,https://upload.wikimedia.org/wikipedia/commons/3/3f/Annemie-turtelboom-1379350142.jpg,,316748807,,,,186064659,/m/0gjc22b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Annemie Turtelboom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Annemie Turtelboom,,,,Annemie Turtelboom,,,,,,,,,,,Annemie Turtelboom,,ATurtelboom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,228504,,,,,,,,,,,,
Q476596,Alexander De Croo,Alexander De Croo,Alexander De Croo,Alexander De Croo,Alexander De Croo,Alexander De Croo,Alexander De Croo,Alexander De Croo,male,1975-11-03,Alexander,Alexander De Croo,Alexander De Croo,Alexander De Croo,Alexander De Croo,Alexander De Croo,Alexander De Croo,Alexander De Croo,Alexander De Croo,Alexander De Croo,Category:Alexander De Croo,Alexander De Croo,Alexander De Croo,,,Alexander De Croo,https://upload.wikimedia.org/wikipedia/commons/c/c3/Alexander_De_Croo_-_Global_Citizen_Festival_Hamburg_01.jpg,,,,,,,/m/09k5z0r,http://www.alexanderdecroo.be/,,Alexander De Croo,Alexander De Croo,Alexander De Croo,Alexander De Croo,,,,Alexander De Croo,,Alexander De Croo,,,,,,,,,,,Alexander De Croo,Alexander De Croo,,,,,Alexander De Croo,,,,Alexander De Croo,アレクサンダー・デ・クロー,,,Alexander De Croo,,,Alexander De Croo,Alexander De Croo,,,,,,,,,,,,,,,,,Alexander De Croo,,,,,,,,,,,,De Croo,,Alexander De Croo,,,,,Alexander De Croo,,,Alexander De Croo,,Alexander De Croo,,Alexander De Croo,,Alexander De Croo,,,,,Alexander De Croo,,Alexander De Croo,,,,,Alexander De Croo,,,,,Alexander De Croo,,Alexander De Croo,,,,,,,,,,,,,Alexander De Croo,,,,alexanderdecroo,,,,Alexander De Croo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alexander De Croo,,,,Alexander De Croo,,,,,,,,Alexander De Croo,politician,,4565,,,,,,,,,,,,,,,,,,,,,,,,,,Alexander De Croo,Alexander De Croo,Alexander De Croo,Alexander De Croo,Alexander De Croo
Q518520,André Flahaut,André Flahaut,André Flahaut,André Flahaut,André Flahaut,André Flahaut,André Flahaut,André Flahaut,male,1955-08-18,André,,André Flahaut,André Flahaut,André Flahaut,André Flahaut,André Flahaut,André Flahaut,André Flahaut,,Category:André Flahaut,André Flahaut,André Flahaut,,,André Flahaut,https://upload.wikimedia.org/wikipedia/commons/f/f4/Flahaut_010618-D-2987S-093_screen.jpg,,,,,,,/m/0krs8t,http://www.flahaut.be/,,,,,,,,,André Flahaut,,,,,,,,André Flahaut,,,,,,,,,,,,,,,,,,,,,,André Flahaut,,,,,,,,,,,,André Flahaut,,,,,,André Flahaut,,,,,,,,,,,,Flahaut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,André Flahaut,,,,,,Andre Flahaut,,,Andre Flahaut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,André Flahaut,André Flahaut,6179,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5237918,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,male,1965-12-21,Alain,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,,,,,,,,,,,,,,,,,Alain Top,,,,,,,,,Alain Top,,,,,,,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,,,,,Alain Top,,,Alain Top,Alain Top,,,,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,,Alain Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,Alain Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alain Top,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
