id,name__en,name__ca,name__es,name__fr,name__nl,name__sco,name__de,name__tr,name__hu,name,wikipedia__ca,wikipedia__en,wikipedia__fr,wikipedia__tr,image,gender,birth_date,original_wikiname,name__oc,name__it,name__nb,name__da,name__nn,name__sv,name__mg,wikipedia__mg,wikipedia__oc,wikipedia__sco,given_name,name__ru,family_name,wikipedia__ru,identifier__VIAF,website,twitter,wikipedia__commons,death_date,name__zh,wikipedia__enwikiquote,wikipedia__zh,wikipedia__de,name__ja,wikipedia__enwikisource,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__pl,name__ang,name__he,name__ko,name__mi,name__ms,name__gl,name__et,name__id,name__bn,name__el,name__ar,name__pt,name__eo,name__sr_el,name__sr_ec,name__fi,name__cy,name__cs,name__sgs,name__mr,name__fa,name__io,name__rm,name__az,name__hr,name__lt,name__tpi,name__eu,name__sr,name__vi,name__be,name__uk,name__ast,name__ne,name__ml,wikipedia__ang,wikipedia__ar,wikipedia__ast,wikipedia__az,wikipedia__bat_smg,wikipedia__be,wikipedia__bn,wikipedia__cs,wikipedia__cy,wikipedia__da,wikipedia__el,wikipedia__eo,wikipedia__es,wikipedia__et,wikipedia__eu,wikipedia__fa,wikipedia__fi,wikipedia__gl,wikipedia__he,wikipedia__hr,wikipedia__id,wikipedia__io,wikipedia__it,wikipedia__ja,wikipedia__ko,wikipedia__lt,wikipedia__mi,wikipedia__ml,wikipedia__mr,wikipedia__ms,wikipedia__nl,wikipedia__nn,wikipedia__no,wikipedia__pl,wikipedia__pt,wikipedia__simple,wikipedia__sr,wikipedia__sv,wikipedia__tpi,wikipedia__uk,wikipedia__vi,identifier__ISNI,identifier__GND,identifier__LCAuth,identifier__SUDOC,identifier__IMDB,honorific_prefix,identifier__freebase,identifier__NKC,identifier__NNDB,identifier__Munzinger,identifier__FAST,facebook,identifier__NLAtrove,identifier__BNF,identifier__NDL,identifier__NTA,name__yue,wikipedia__zh_yue,name__af,name__an,name__bar,name__bm,name__br,name__co,name__de_at,name__de_ch,name__en_ca,name__en_gb,name__frc,name__frp,name__fur,name__ga,name__gd,name__gsw,name__ia,name__ie,name__jam,name__kab,name__kg,name__lb,name__li,name__lij,name__lv,name__min,name__nap,name__nds,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__pt_br,name__rgn,name__ro,name__sc,name__scn,name__sk,name__sw,name__vec,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,identifier__ULAN,name__qu,name__sm,name__uz,name__ta,name__mk,name__yo,name__sh,name__wuu,name__la,name__hi,name__th,name__hif,wikipedia__enwikinews,wikipedia__ga,wikipedia__hif,wikipedia__hi,wikipedia__hu,wikipedia__la,wikipedia__lb,wikipedia__lv,wikipedia__mk,wikipedia__qu,wikipedia__ro,wikipedia__ruwikinews,wikipedia__sh,wikipedia__sm,wikipedia__ta,wikipedia__th,wikipedia__uz,wikipedia__wuu,wikipedia__yo,identifier__OpenPlaques,name__tl,wikipedia__tl,identifier__CANTIC,name__sl,wikipedia__sl,name__bg,wikipedia__bgwikiquote,identifier__MusicBrainz,identifier__senate_nl,wikipedia__plwikiquote,identifier__discogs,identifier__Britannica,identifier__wikitree,occupation,wikipedia__fawikiquote,wikipedia__ptwikiquote,identifier__nlg,identifier__NLA,wikipedia__sq,name__hy,wikipedia__hy,name__sq,wikipedia__azb,name__azb,name__as,name__bs,name__ceb,name__de_formal,name__dsb,name__eml,name__fo,name__frr,name__fy,name__hsb,name__is,name__mt,name__nl_informal,name__se,name__ht,name__jv,name__su,name__ay,wikipedia__br,wikipedia__kk,identifier__snac,name__kk,wikipedia__eowikinews,identifier__quora,wikipedia__sk,name__or,name__ext,wikipedia__ie,identifier__BIBSYS,identifier__NUKAT,instagram,wikipedia__kn,name__ace,name__kn,identifier__SELIBR,identifier__LNB,identifier__GNC,wikipedia__zh_min_nan,wikipedia__is,wikipedia__te,name__te,wikipedia__ka,name__nan,name__ka,identifier__GTAA,name__aa,name__bcl,name__bi,name__cdo,name__ch,name__cho,name__chy,name__cr,name__crh_latn,name__csb,name__cu,name__diq,name__ff,name__fj,name__gn,name__got,name__gv,name__hak,name__haw,name__hif_latn,name__ho,name__hz,name__ig,name__ik,name__ike_latn,name__ilo,name__jbo,name__kaa,name__ki,name__kj,name__kk_latn,name__kl,name__kr,name__ksh,name__ku_latn,name__kw,name__lad,name__lg,name__lmo,name__ln,name__lo,name__ltg,name__map_bms,name__mh,name__mo,name__mus,name__mwl,name__my,name__na,name__nah,name__nov,name__nso,name__nv,name__om,name__pag,name__pam,name__pdc,name__pih,name__rmy,name__rn,name__ruq_latn,name__rw,name__sg,name__shi_latn,name__sn,name__so,name__srn,name__ss,name__st,name__stq,name__szl,name__tet,name__tg_latn,name__tk,name__tn,name__to,name__ts,name__tt,name__tt_latn,name__tum,name__tw,name__ty,name__ug_latn,name__ve,name__vep,name__war,name__xh,name__za,name__zea,wikipedia__bg,identifier__OLID
Q6128819,David Carter,David Carter,David Carter,David Carter,David Carter,David Carter,David Carter,,David Carter,David Carter,David Carter,David Carter (politician),,,https://upload.wikimedia.org/wikipedia/commons/4/41/David_Carter_Senate_of_Poland_2015_01.JPG,male,1952-04-03,David Carter (politician),,,,,,,,,,David Carter,David,Дэвид Картер,Carter,,221027908,,,Category:David Carter (politician),,,,,,デビッド・カーター,,,戴維·卡特,,戴维·卡特,,,David Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Carter,,,,,,,,,,,デビッド・カーター,,,,,,,,,,David Carter,,,,,,,,0000 0004 4931 9629,,,,,,/m/0425_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Carter,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6146339,Jami-Lee Ross,,Jami-Lee Ross,Jami-Lee Ross,Jami-Lee Ross,,,,Jami-Lee Ross,Jami-Lee Ross,,Jami-Lee Ross,,,https://upload.wikimedia.org/wikipedia/commons/2/21/Jami-Lee_Ross_Portrait.jpg,male,1985-12-10,Jami-Lee Ross,,,Jami-Lee Ross,Jami-Lee Ross,Jami-Lee Ross,Jami-Lee Ross,,,,,,,Ross,,,,,Category:Jami-Lee Ross,,賈米-李·羅斯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jami-Lee Ross,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6149394,Jan Logie,Jan Logie,,Jan Logie,Jan Logie,,Jan Logie,,,Jan Logie,Jan Logie,Jan Logie,,,https://upload.wikimedia.org/wikipedia/commons/9/9b/Jan_Logie.jpg,female,1969-10-26,Jan Logie,,,,,,,,,,,Jan,,,,,,,Category:Jan Logie,,,,,Jan Logie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jan Logie,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6191470,Jian Yang,,,Jian Yang,Jian Yang,,Jian Yang,,,Jian Yang,,Jian Yang (politician),,,,male,1962,Jian Yang (politician),,,,,,,,,,,,,Yang,,47999361,https://www.parliament.nz/en/mps-and-electorates/members-of-parliament/yang-jian/,,,,杨健,,杨健 (新西兰),,ジャン・ヤン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jian Yang,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jian-Yang-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6204252,Jo Goodhew,Jo Goodhew,Jo Goodhew,Jo Goodhew,Jo Goodhew,Jo Goodhew,Jo Goodhew,,Jo Goodhew,Jo Goodhew,Jo Goodhew,Jo Goodhew,,,https://upload.wikimedia.org/wikipedia/commons/d/dc/Jo_Goodhew.jpg,female,1961,Jo Goodhew,,,,,,,,,,Jo Goodhew,Jo,,Goodhew,,,http://www.goodhew.co.nz/,JoGoodhewMP,,,,,,,ジョー・グッドヒュー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/m/0b6gh6,,,,,317621700194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jo Goodhew,,,,,,,,,,nurse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6272804,Jonathan Coleman,Jonathan Coleman,Jonathan Coleman,Jonathan Coleman,Jonathan Coleman,Jonathan Coleman,Jonathan Coleman,,Jonathan Coleman,Jonathan Coleman,Jonathan Coleman,Jonathan Coleman (politician),,,https://upload.wikimedia.org/wikipedia/commons/a/a3/Coleman_and_Pugsley_in_Belgium_2012_Flickr_6819489341.jpg,male,1966-09-23,Jonathan Coleman (politician),,,,,,,,,,Jonathan Coleman,Jonathan,Джонатан Коулмэн,Coleman,,56439128,https://jonathancoleman.national.org.nz/,,Category:Jonathan Coleman (politician),,乔纳森·科尔曼,,乔纳森·科尔曼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jonathan Coleman (político),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/m/07zw39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jonathan Coleman,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6274873,Jonathan Young,,,Jonathan Young,Jonathan Young,,Jonathan Young,,,Jonathan Young,,Jonathan Young (politician),,,https://upload.wikimedia.org/wikipedia/commons/3/3d/Jonathan_Young.jpg,male,1958,Jonathan Young (politician),,,,,,,,,,,Jonathan,,Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jonathan Young,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6275863,Jono Naylor,,,,Jono Naylor,,Jono Naylor,,,Jono Naylor,,Jono Naylor,,,https://upload.wikimedia.org/wikipedia/commons/e/ec/Jono_Naylor_491.jpg,male,,,,,,,,,,,,,,,,,,,,Category:Jono Naylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6303349,Judith Collins,Judith Collins,Judith Collins,Judith Collins,Judith Collins,Judith Collins,Judith Collins,,Judith Collins,Judith Collins,Judith Collins,Judith Collins,,,https://upload.wikimedia.org/wikipedia/commons/8/8c/The_Honourable_Judith_Collins_MP.jpg,female,1959-02-24,Judith Collins,,,,,,,,,,Judith Collins,Judith,"Коллинз, Джудит",Collins,"Коллинз, Джудит",169589371,https://judithcollins.national.org.nz/,,,,朱迪思·科林斯,Judith Collins,朱迪思·科林斯,,,,,,,,,,,,,,,,,,,,,,,Judith COLLINS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judith Collins,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kategorio:Judith COLLINS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6308013,Julie Anne Genter,Julie Anne Genter,Julie Anne Genter,Julie Anne Genter,Julie Anne Genter,,Julie Anne Genter,,Julie Anne Genter,Julie Anne Genter,Julie Anne Genter,Julie Anne Genter,Julie Anne Genter,,"https://upload.wikimedia.org/wikipedia/commons/e/e2/Julie_Anne_Genter,_2017_(cropped).jpg",female,1979-12-17,Julie Anne Genter,,,,,,,,,,,Julie,,,,,,JulieAnneGenter,Category:Julie Anne Genter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julie Anne Genter,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6336063,Simon Bridges,Simon Bridges,Simon Bridges,Simon Bridges,Simon Bridges,,Simon Bridges,,Simon Bridges,Simon Bridges,Simon Bridges,Simon Bridges,Simon Bridges,,https://upload.wikimedia.org/wikipedia/commons/0/04/Simon-Bridges-Free-Crop.jpg,male,1976-10,Simon Bridges,,Simon Bridges,,,,,,,,,Simon,,Bridges,,,,,Category:Simon Bridges,,西蒙·布里奇斯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Simon Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Simon Bridges,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6376524,Katherine Rich,,Katherine Rich,Katherine Rich,Katherine Rich,Katherine Rich,Katherine Rich,,Katherine Rich,Katherine Rich,,Katherine Rich,,,,female,1967-12-16,,,,,,,,,,,Katherine Rich,Katherine,,Rich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Katherine Rich,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6386648,Kelvin Davis,,,Kelvin Davis,Kelvin Davis,,Kelvin Davis,,,Kelvin Davis,,Kelvin Davis (politician),Kelvin Davis (homme politique),,"https://upload.wikimedia.org/wikipedia/commons/a/aa/Kelvin_Davis,_Labour_party_MP_(cropped).jpg",male,1967-03-02,Kelvin Davis (politician),,,Kelvin Davis,Kelvin Davis,Kelvin Davis,Kelvin Davis,,,,,Kelvin,,Davis,,,,NgatiBird,Category:Kelvin Davis (politician),,凱爾文·戴維斯,,,,,,,,,,,,,,,,Kelvin Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kelvin Davis,,,,,,,,,,,,,,,,,,,,,/m/05q596b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kelvin Davis,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6395132,Maggie Barry,Maggie Barry,,Maggie Barry,Maggie Barry,,Maggie Barry,,,Maggie Barry,Maggie Barry,Maggie Barry,,,https://upload.wikimedia.org/wikipedia/commons/2/28/Maggie_Barry_2010_Book_Awards.jpg,female,1959-10-05,Maggie Barry,,,,,,,,,,,Maggie,,Barry,,58860076,,,Category:Maggie Barry,,,,,,,,,,,,,,,,,,,,,,,,,ماغي باري,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maggie Barry,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6415023,Kanwal Singh Bakshi,Kanwal Singh Bakshi,,Kanwal Singh Bakshi,Kanwal Singh Bakshi,,Kanwal Singh Bakshi,,,Kanwal Singh Bakshi,Kanwal Singh Bakshi,Kanwaljit Singh Bakshi,,,,male,1964-02-20,Kanwaljit Singh Bakshi,,,Kanwal Singh Bakshi,Kanwal Singh Bakshi,Kanwal Singh Bakshi,Kanwal Singh Bakshi,,,,,,,,,,,,,,,,,,,,,菅直·沃爾瑪·吉頓·辛格巴克什,,菅直·沃尔玛·吉顿·辛格巴克什,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kanwal Singh Bakshi,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6416051,Paula Bennett,Paula Bennett,Paula Bennett,Paula Bennett,Paula Bennett,Paula Bennett,Paula Bennett,,Paula Bennett,Paula Bennett,Paula Bennett,Paula Bennett,,,https://upload.wikimedia.org/wikipedia/commons/f/f2/Paula_Bennett_Official.png,female,1969-04-09,Paula Bennett,,,,,,,,,,Paula Bennett,Paula,,Bennett,,,,,,,寶拉·班尼特,,,,,,葆拉·貝内特,葆拉·貝內特,,葆拉·貝内特,,,,,,,,,,,,,,بولا بينيت,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paula Bennett,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6437165,Kris Faafoi,,,Kris Faafoi,Kris Faafoi,,Kris Faafoi,,,Kris Faafoi,,Kris Faafoi,,,https://upload.wikimedia.org/wikipedia/commons/e/e5/Kris_Faafoi_2.jpg,male,1976,Kris Faafoi,,,,,,,,,,,Kris,,,,,,,Category:Kris Faafoi,,,,,,,,,,,,,,,,,,Kris Faafoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kris Faafoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kris Faafoi,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6552827,Lindsay Tisch,,Lindsay Tisch,Lindsay Tisch,Lindsay Tisch,Lindsay Tisch,Lindsay Tisch,,Lindsay Tisch,Lindsay Tisch,,Lindsay Tisch,,,https://upload.wikimedia.org/wikipedia/commons/c/c5/Lindsay_Tisch_QSO_(cropped).jpg,male,1947-10-09,Lindsay Tisch,,,,,,,,,,Lindsay Tisch,Lindsay,,,,9157067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0000 3482 6063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lindsay Tisch,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6688567,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,,Louisa Wall,Louisa Wall,,https://upload.wikimedia.org/wikipedia/commons/3/38/Louisa_Wall.jpg,female,1972-02-17,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,,,,Louisa,,Wall,,,,,Category:Louisa Wall,,路易莎·沃爾,,,Louisa Wall,,,,,,,,,Louisa Wall,,,,,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,,,,Louisa Wall,Louisa Wall,Louisa Wall,,Louisa Wall,Louisa Wall,Louisa Wall,,,,Louisa Wall,Louisa Wall,,Louisa Wall,Louisa Wall,,Louisa Wall,,Louisa Wall,,,Louisa Wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/m/03qp75b,,,,,,,,,,,,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,Louisa Wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Louisa Wall,,,,,,,,,,rugby union player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
