id,name,state,area,area_id,wikipedia,wikipedia__en,group_id,group,term,source,coalition,coalition_id,name__en,image,gender,identifier__isni,identifier__viaf,identifier__gnd,identifier__lcauth,identifier__sudoc,birth_date,death_date,identifier__freebase,given_name,identifier__nta,identifier__oxforddnb,identifier__munzinger,family_name,identifier__musicbrainz,identifier__nla,identifier__nndb,identifier__npg,identifier__cantic,identifier__fifa,website,identifier__bnf
abdul_shukur_siraj,Abdul Shukur Siraj,Selangor,"Tanjong Karang, Selangor",P074-5,,,UMNO,United Malays National Organisation,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
michael_chen_wing_sum,Michael Chen Wing Sum,Selangor,"Ulu Selangor, Selangor",P075-5,,,MCA,Malaysian Chinese Association,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
abu_hassan_omar,Abu Hassan Omar,Selangor,"Kuala Selangor, Selangor",P076-5,http://en.wikipedia.org/wiki/Abu_Hassan_Omar,Abu Hassan Omar,UMNO,United Malays National Organisation,5,,Barisan Nasional,BN,Abu Hassan Omar,,male,,,,,,1940-09-15,,,,,,,,,,,,,,,
rafidah_aziz,Rafidah Aziz,Selangor,"Selayang, Selangor",P077-5,http://en.wikipedia.org/wiki/Rafidah_Aziz,Rafidah Aziz,UMNO,United Malays National Organisation,5,,Barisan Nasional,BN,Rafidah Aziz,,female,,50993853,,,,1943-11-04,,,,,,,,,,,,,,,
rosemary_chow_poh_kheng,Rosemary Chow Poh Kheng,Selangor,"Ulu Langat, Selangor",P078-5,,,MCA,Malaysian Chinese Association,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
v._govindaraj,V. Govindaraj,Selangor,"Pelabuhan Kelang, Selangor",P079-5,,,MIC,Malaysian Indian Congress,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
lew_sip_hon,Lew Sip Hon,Selangor,"Shah Alam, Selangor",P080-5,,,MCA,Malaysian Chinese Association,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
lim_kit_siang,Lim Kit Siang,Selangor,"Petaling, Selangor",P081-5,http://en.wikipedia.org/wiki/Lim_Kit_Siang,Lim Kit Siang,DAP,Democratic Action Party,5,,,,Lim Kit Siang,,male,0000 0000 8247 7427,62808735,170425312,n78080735,81089872.0,1941-02-20,,/m/039fs2,,,,7895.0,Lin,,,,,,,,
aishah_ghani,Aishah Ghani,Selangor,"Kuala Langat, Selangor",P082-5,http://en.wikipedia.org/wiki/Aishah_Ghani,Aishah Ghani,UMNO,United Malays National Organisation,5,,Barisan Nasional,BN,Aishah Ghani,,female,,,,,,1923-12-15,2013-04-19,,,,,,,,,,,,,,
suhaimi_kamaruddin,Suhaimi Kamaruddin,Selangor,"Sepang, Selangor",P083-5,http://en.wikipedia.org/wiki/Suhaimi_Kamaruddin,Suhaimi Kamaruddin,UMNO,United Malays National Organisation,5,,Barisan Nasional,BN,Suhaimi Kamaruddin,,male,,,,,,,,,,,,,,,,,,,,,
mohd._idris_ibrahim,Mohd. Idris Ibrahim,Federal Territory of Kuala Lumpur,"Setapak, Federal Territory of Kuala Lumpur",P084-5,,,UMNO,United Malays National Organisation,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
v._david,V. David,Federal Territory of Kuala Lumpur,"Damansara, Federal Territory of Kuala Lumpur",P085-5,http://en.wikipedia.org/wiki/V._David,V. David,DAP,Democratic Action Party,5,,,,David V.,,male,,,,,,1932-08-26,2005-07-10,,David,,,,,,,,,,,,
lee_lam_thye,Lee Lam Thye,Federal Territory of Kuala Lumpur,"Kuala Lumpur Bandar, Federal Territory of Kuala Lumpur",P086-5,http://en.wikipedia.org/wiki/Lee_Lam_Thye,Lee Lam Thye,DAP,Democratic Action Party,5,,,,Lee Lam Thye,,male,,117048679,,,,,,,,,,,,,,,,,,,
tan_tiong_hong,Tan Tiong Hong,Federal Territory of Kuala Lumpur,"Kepong, Federal Territory of Kuala Lumpur",P087-5,,,Gerakan,Parti Gerakan Rakyat Malaysia,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
chan_kok_kit,Chan Kok Kit,Federal Territory of Kuala Lumpur,"Sungei Besi, Federal Territory of Kuala Lumpur",P088-5,,,DAP,Democratic Action Party,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
abdul_samad_idris,Abdul Samad Idris,Negri Sembilan,"Jelebu, Negri Sembilan",P089-5,,,UMNO,United Malays National Organisation,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
lee_boon_peng,Lee Boon Peng,Negri Sembilan,"Mantin, Negri Sembilan",P090-5,,,MCA,Malaysian Chinese Association,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
chen_man_hin,Chen Man Hin,Negri Sembilan,"Seremban, Negri Sembilan",P091-5,,,DAP,Democratic Action Party,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
mansor_othman,Mansor Othman,Negri Sembilan,"Kuala Pilah, Negri Sembilan",P092-5,,,UMNO,United Malays National Organisation,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
k._pathamanaban,K. Pathamanaban,Negri Sembilan,"Telok Kemang, Negri Sembilan",P093-5,,,MIC,Malaysian Indian Congress,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
mokhtar_hashim,Mokhtar Hashim,Negri Sembilan,"Tampin, Negri Sembilan",P094-5,,,UMNO,United Malays National Organisation,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
rahim_thamby_chik,Rahim Thamby Chik,Malacca,"Alor Gajah, Malacca",P095-5,http://en.wikipedia.org/wiki/Rahim_Thamby_Chik,Rahim Thamby Chik,UMNO,United Malays National Organisation,5,,Barisan Nasional,BN,Rahim Thamby Chik,,male,,33592105,,,,1950-04-10,,,Rahim,,,,,,,,,,,,
ghafar_baba,Ghafar Baba,Malacca,"Jasin, Malacca",P096-5,http://en.wikipedia.org/wiki/Ghafar_Baba,Ghafar Baba,UMNO,United Malays National Organisation,5,,Barisan Nasional,BN,Ghafar Baba,,male,,117155609,,,,1925-02-18,2006-04-23,/m/09nq1b,,,,,,,,,,,,,
chong_hon_nyan,Chong Hon Nyan,Malacca,"Batu Berendam, Malacca",P097-5,,,MCA,Malaysian Chinese Association,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
chan_teck_chan,Chan Teck Chan,Malacca,"Kota Melaka, Malacca",P098-5,,,DAP,Democratic Action Party,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
shahrir_abdul_samad,Shahrir Abdul Samad,Johore,"Johore Bahru, Johore",P099-5,http://en.wikipedia.org/wiki/Shahrir_Abdul_Samad,Shahrir Abdul Samad,UMNO,United Malays National Organisation,5,,Barisan Nasional,BN,Shahrir Abdul Samad,,male,,,,,,1949-11-22,,,,,,,,,,,,,,,
mohamed_rahmat,Mohamed Rahmat,Johore,"Pulai, Johore",P100-5,http://en.wikipedia.org/wiki/Mohamed_Rahmat,Mohamed Rahmat,UMNO,United Malays National Organisation,5,,Barisan Nasional,BN,Mohamed Rahmat,,male,,107316958,,,,1938-01-04,2010-01-01,/m/09v22sb,Tan,,,,,,,,,,,,
abdul_kadir_yusof,Abdul Kadir Yusof,Johore,"Tenggaroh, Johore",P101-5,,,UMNO,United Malays National Organisation,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
yusof_malim_kuning,Yusof Malim Kuning,Johore,"Panti, Johore",P102-5,,,UMNO,United Malays National Organisation,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
neo_yee_pan,Neo Yee Pan,Johore,"Muar, Johore",P103-5,,,MCA,Malaysian Chinese Association,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
muhyiddin_yassin,Muhyiddin Yassin,Johore,"Pagoh, Johore",P104-5,http://en.wikipedia.org/wiki/Muhyiddin_Yassin,Muhyiddin Yassin,UMNO,United Malays National Organisation,5,,Barisan Nasional,BN,Muhyiddin Yassin,,male,,60678556,,,,1947-05-15,,/m/0bp276,,,,,,,,,,,,,
ikhwan_nasir,Ikhwan Nasir,Johore,"Pontian, Johore",P105-5,,,UMNO,United Malays National Organisation,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
abdul_jalal_abu_bakar,Abdul Jalal Abu Bakar,Johore,"Batu Pahat, Johore",P106-5,,,UMNO,United Malays National Organisation,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
chin_hon_ngian,Chin Hon Ngian,Johore,"Renggam, Johore",P107-5,,,MCA,Malaysian Chinese Association,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
lee_kaw,Lee Kaw,Johore,"Kluang, Johore",P108-5,,,DAP,Democratic Action Party,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
shariffah_dorah_mohammed,Shariffah Dorah Mohammed,Johore,"Semerah, Johore",P109-5,,,UMNO,United Malays National Organisation,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
mustaffa_mohammad,Mustaffa Mohammad,Johore,"Sri Gading, Johore",P110-5,,,UMNO,United Malays National Organisation,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
hee_tien_lai,Hee Tien Lai,Johore,"Ayer Hitam, Johore",P111-5,http://en.wikipedia.org/wiki/Hee_Tien_Lai,Hee Tien Lai,MCA,Malaysian Chinese Association,5,,Barisan Nasional,BN,Hee Tien Lai,,male,,,,,,,,,,,,,,,,,,,,,
embong_yahya,Embong Yahya,Johore,"Ledang, Johore",P112-5,,,UMNO,United Malays National Organisation,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
lee_san_choon,Lee San Choon,Johore,"Segamat, Johore",P113-5,http://en.wikipedia.org/wiki/Lee_San_Choon,Lee San Choon,MCA,Malaysian Chinese Association,5,,Barisan Nasional,BN,Lee San Choon,,male,,,,,,1935-03-24,,,,,,,,,,,,,,,
musa_hitam,Musa Hitam,Johore,"Labis, Johore",P114-5,http://en.wikipedia.org/wiki/Musa_Hitam,Musa Hitam,UMNO,United Malays National Organisation,5,,Barisan Nasional,BN,Musa Hitam,,male,0000 0000 6737 1253,91802211,,,,1934-04-18,,/m/03fss6,,,,,,,,,,,,,
ashkar_hasbollah,Ashkar Hasbollah,Sabah,"Marudu, Sabah",P115-5,,,USNO,United Sabah National Organisation,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
george_abah_mengimbal,George Abah Mengimbal,Sabah,"Bandau, Sabah",P116-5,,,BERJAYA,Sabah People's United Front,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
mohamed_said_keruak,Mohamed Said Keruak,Sabah,"Kota Belud, Sabah",P117-5,,,USNO,United Sabah National Organisation,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
ampong_puyon,Ampong Puyon,Sabah,"Labuk-Sugut, Sabah",P118-5,,,USNO,United Sabah National Organisation,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
james_peter_ongkili,James Peter Ongkili,Sabah,"Tuaran, Sabah",P119-5,,,BERJAYA,Sabah People's United Front,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
mark_koding,Mark Koding,Sabah,"Kinabalu, Sabah",P120-5,,,BERJAYA,Sabah People's United Front,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
william_lye_chee_hien,William Lye Chee Hien,Sabah,"Gaya, Sabah",P121-5,,,BERJAYA,Sabah People's United Front,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
clarence_e._mansul,Clarence E. Mansul,Sabah,"Penampang, Sabah",P122-5,,,BERJAYA,Sabah People's United Front,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
fung_ket_wing,Fung Ket Wing,Sabah,"Sandakan, Sabah",P123-5,,,DAP,Democratic Action Party,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
abdul_ghani_misbah,Abdul Ghani Misbah,Sabah,"Kinabatangan, Sabah",P124-5,,,BERJAYA,Sabah People's United Front,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
pengiran_othman_pengiran_rauf,Pengiran Othman Pengiran Rauf,Sabah,"Kimanis, Sabah",P125-5,,,BERJAYA,Sabah People's United Front,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
mohammad_taufeck_asneh,Mohammad Taufeck Asneh,Sabah,"Hilir Padas, Sabah",P126-5,,,USNO,United Sabah National Organisation,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
stephen_r._evans,Stephen Robert Evans,Sabah,"Keningau, Sabah",P127-5,http://en.wikipedia.org/wiki/Stephen_R._Evans,Stephen R. Evans,BERJAYA,Sabah People's United Front,5,,Barisan Nasional,BN,Stephen R. Evans,,male,,,,,,,,,Stephen,,,,,,,,,,,,
sakaran_dandai,Sakaran Dandai,Sabah,"Silam, Sabah",P128-5,,,USNO,United Sabah National Organisation,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
harris_salleh,Harris Salleh,Sabah,"Ulu Padas, Sabah",P129-5,http://en.wikipedia.org/wiki/Harris_Salleh,Harris Salleh,BERJAYA,Sabah People's United Front,5,,Barisan Nasional,BN,Harris Salleh,,male,,79406983,119003562,,,1930-11-04,,/m/02p_zfr,Harris,,,,,,,,,,,,
hiew_nyuk_ying,Hiew Nyuk Ying,Sabah,"Tawau, Sabah",P130-5,,,BERJAYA,Sabah People's United Front,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
patrick_uren,Patrick Uren,Sarawak,"Mas Gading, Sarawak",P131-5,,,SNAP,Sarawak National Party,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
ong_kee_hui,Ong Kee Hui,Sarawak,"Bandar Kuching, Sarawak",P132-5,http://en.wikipedia.org/wiki/Ong_Kee_Hui,Ong Kee Hui,SUPP,Sarawak United Peoples' Party,5,,Barisan Nasional,BN,Ong Kee Hui,,male,,50464770,,,,1914-01-01,2000-01-01,,,,,,Wang,,,,,,,,
sulaiman_daud,Sulaiman Daud,Sarawak,"Santubong, Sarawak",P133-5,http://en.wikipedia.org/wiki/Sulaiman_Daud,Sulaiman Daud,PBB,Parti Pesaka Bumiputera Bersatu,5,,Barisan Nasional,BN,Sulaiman Daud,,male,,,,,,1933-03-04,2010-03-23,/m/0bh831w,,,,,,,,,,,,,
abdul_taib_mahmud,Abdul Taib Mahmud,Sarawak,"Samarahan, Sarawak",P134-5,http://en.wikipedia.org/wiki/Abdul_Taib_Mahmud,Abdul Taib Mahmud,PBB,Parti Pesaka Bumiputera Bersatu,5,,Barisan Nasional,BN,Abdul Taib Mahmud,,male,,63112319,,,,1936-05-21,,/m/07m4ry,Abdul,,,,,,,,,,,,
stephen_yong_kuet_tze,Stephen Yong Kuet Tze,Sarawak,"Padawan, Sarawak",P135-5,http://en.wikipedia.org/wiki/Stephen_Yong_Kuet_Tze,Stephen Yong Kuet Tze,SUPP,Sarawak United Peoples' Party,5,,Barisan Nasional,BN,Stephen Yong Kuet Tze,,male,,,,,,1921-01-01,2001-01-01,,Stephen,,,,,,,,,,,,
richard_damping_laki,Richard Damping Laki,Sarawak,"Serian, Sarawak",P136-5,,,SUPP,Sarawak United Peoples' Party,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
bujang_ulis,Bujang Ulis,Sarawak,"Simunjan, Sarawak",P137-5,,,PBB,Parti Pesaka Bumiputera Bersatu,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
edwin_tangkun,Edwin Tangkun,Sarawak,"Batang Lupar, Sarawak",P138-5,,,SNAP,Sarawak National Party,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
jonathan_narwin_jinggong,Jonathan Narwin Jinggong,Sarawak,"Lubok Antu, Sarawak",P139-5,,,SNAP,Sarawak National Party,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
liben_kato,Liben Kato,Sarawak,"Betong, Sarawak",P140-5,,,PBB,Parti Pesaka Bumiputera Bersatu,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
edmund_langgu_saga,Edmund Langgu Saga,Sarawak,"Saratok, Sarawak",P141-5,,,SNAP,Sarawak National Party,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
abang_abu_bakar_abang_mustapha,Abang Abu Bakar Abang Mustapha,Sarawak,"Paloh, Sarawak",P142-5,,,PBB,Parti Pesaka Bumiputera Bersatu,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
chieng_tiong_kai,Chieng Tiong Kai,Sarawak,"Sarikei, Sarawak",P143-5,,,SUPP,Sarawak United Peoples' Party,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
wong_soon_kai,Wong Soon Kai,Sarawak,"Sibu, Sarawak",P144-5,,,SUPP,Sarawak United Peoples' Party,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
jawan_empaling,Jawan Empaling,Sarawak,"Rajang, Sarawak",P145-5,,,SUPP,Sarawak United Peoples' Party,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
edwin_esnen_unang,Edwin Esnen Unang,Sarawak,"Mukah, Sarawak",P146-5,,,PBB,Parti Pesaka Bumiputera Bersatu,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
thomas_salang_siden,Thomas Salang Siden,Sarawak,"Julau, Sarawak",P147-5,,,SNAP,Sarawak National Party,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
leo_moggie_irok,Leo Moggie Irok,Sarawak,"Kanowit, Sarawak",P148-5,,,SNAP,Sarawak National Party,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
leonard_linggi_jugah,Leonard Linggi Jugah,Sarawak,"Kapit, Sarawak",P149-5,,,PBB,Parti Pesaka Bumiputera Bersatu,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
sibat_miyut_tagong,Sibat Miyut Tagong,Sarawak,"Ulu Rajang, Sarawak",P150-5,,,SNAP,Sarawak National Party,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
ting_ling_kiew,Ting Ling Kiew,Sarawak,"Bintulu, Sarawak",P151-5,,,SNAP,Sarawak National Party,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
raymond_szetu_mei_thong,Raymond Szetu Mei Thong,Sarawak,"Lambir, Sarawak",P152-5,,,SAPO,Sarawak People's Organization,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
luhat_wan,Luhat Wan,Sarawak,"Baram, Sarawak",P153-5,,,SNAP,Sarawak National Party,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
racha_umong,Racha Umong,Sarawak,"Bukit Mas, Sarawak",P154-5,,,PBB,Parti Pesaka Bumiputera Bersatu,5,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
mohd_radzi_sheikh_ahmad,Mohd Radzi Sheikh Ahmad,Perlis,"Kangar, Perlis",P001-6,http://en.wikipedia.org/wiki/Mohd_Radzi_Sheikh_Ahmad,Mohd Radzi Sheikh Ahmad,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,Mohd Radzi Sheikh Ahmad,,male,,,,,,1942-02-24,,/m/0kstw3,Mohd,,,,,,,,,,,,
abdul_hamid_pawanteh,Abdul Hamid Pawanteh,Perlis,"Arau, Perlis",P002-6,http://en.wikipedia.org/wiki/Abdul_Hamid_Pawanteh,Abdul Hamid Pawanteh,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,Abdul Hamid Pawanteh,,male,,,,,,1944-07-27,,,Abdul,,,,,,,,,,,,
sanusi_junid,Sanusi Junid,Kedah,"Jerlun-Langkawi, Kedah",P003-6,,,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
mahathir_mohamad,Mahathir Mohamad,Kedah,"Kubang Pasu, Kedah",P004-6,http://en.wikipedia.org/wiki/Mahathir_Mohamad,Mahathir Mohamad,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,Mahathir Mohamad,https://upload.wikimedia.org/wikipedia/commons/c/c0/Mahathir_Mohamad_addressing_the_United_Nations_General_Assembly_(September_25_2003).jpg,male,,98026483,118930060,n81054017,92036813.0,1925-07-10,,/m/01lydh,,,,,,5ef869f6-d103-4aa0-a0f6-575017e10696,,,,,,,
baharom_bakar,Baharom Bakar,Kedah,"Padang Terap, Kedah",P005-6,,,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
mohammad_abu_bakar_rautin_ibrahim,Mohammad Abu Bakar Rautin Ibrahim,Kedah,"Kuala Kedah, Kedah",P006-6,,,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
oo_gin_sun,Oo Gin Sun,Kedah,"Alor Setar, Kedah",P007-6,,,MCA,Malaysian Chinese Association,6,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
abu_bakar_umar,Abu Bakar Umar,Kedah,"Kota Setar, Kedah",P008-6,,,PAS,Pan-Malaysian Islamic Party,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
othman_abdul,Othman Abdul,Kedah,"Ulu Muda, Kedah",P009-6,http://en.wikipedia.org/wiki/Othman_Abdul,Othman Abdul,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,Othman Abdul,,male,,,,,,,,,,,,,,,,,,,,,
seroji_haron,Seroji Haron,Kedah,"Baling, Kedah",P010-6,,,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
ismail_arshad,Ismail Arshad,Kedah,"Jerai, Kedah",P011-6,,,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
daim_zainuddin,Abdul Daim Zainuddin,Kedah,"Kuala Muda, Kedah",P012-6,http://en.wikipedia.org/wiki/Daim_Zainuddin,Daim Zainuddin,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,Daim Zainuddin,,male,,230400168,120403412,n85314449,,1938-04-29,,,,,,,,,,,,,,,
wan_zainab_m._a._bakar,Wan Zainab M. A. Bakar,Kedah,"Sungei Patani, Kedah",P013-6,,,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
tan_kok_hooi,Tan Kok Hooi,Kedah,"Padang Serai, Kedah",P014-6,,,MCA,Malaysian Chinese Association,6,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
abdul_kadir_sheikh_fadzir,Abdul Kadir Sheikh Fadzir,Kedah,"Kulim-Bandar Bahru, Kedah",P015-6,,,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
dusuki_ahmad,Dusuki Ahmad,Kelantan,"Tumpat, Kelantan",P016-6,,,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
nik_abdul_aziz_nik_mat,Nik Abdul Aziz Nik Mat,Kelantan,"Pengkalan Chepa, Kelantan",P017-6,http://en.wikipedia.org/wiki/Nik_Abdul_Aziz_Nik_Mat,Nik Abdul Aziz Nik Mat,PAS,Pan-Malaysian Islamic Party,6,,,,Nik Abdul Aziz Nik Mat,https://upload.wikimedia.org/wikipedia/commons/9/90/Nik_Aziz_Kelantan.jpg,male,0000 0001 0822 8956,6092102,132354276,n80031623,,1931-01-10,2015-02-12,/m/03hwpy,Nik,108455890,,,,,41699164,,,,,,
wan_ibrahim_wan_abdullah,Wan Ibrahim Wan Abdullah,Kelantan,"Pasir Mas, Kelantan",P018-6,,,PAS,Pan-Malaysian Islamic Party,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
tengku_ahmad_rithauddeen_tengku_ismail,Tengku Ahmad Rithauddeen Tengku Ismail,Kelantan,"Kota Bharu, Kelantan",P019-6,,,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
mohd._zain_abdullah,Mohd. Zain Abdullah,Kelantan,"Bachok, Kelantan",P020-6,,,PAS,Pan-Malaysian Islamic Party,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
hassan_mohamed,Hassan Mohamed,Kelantan,"Rantau Panjang, Kelantan",P021-6,http://en.wikipedia.org/wiki/Hassan_Mohamed,Hassan Mohamed,PAS,Pan-Malaysian Islamic Party,6,,,,Hassan Mohamed,,male,,,,,,1962-08-23,,,Hassan,,,,,,,,,,174624,,
mohamed_ali_(malaysia),Mohamed Ali,Kelantan,"Nilam Puri, Kelantan",P022-6,,,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
hussien_mahmud,Hussien Mahmud,Kelantan,"Tanah Merah, Kelantan",P023-6,,,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
mohd._kassim_ahmed,Mohd. Kassim Ahmed,Kelantan,"Machang, Kelantan",P024-6,,,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
wan_mohd._najib_wan_mohamed,Wan Mohd. Najib Wan Mohamed,Kelantan,"Pasir Puteh, Kelantan",P025-6,,,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
nik_hussein_wan_abdul_rahman,Nik Hussein Wan Abdul Rahman,Kelantan,"Kuala Krai, Kelantan",P026-6,,,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
tengku_razaleigh_hamzah,Tengku Razaleigh Hamzah,Kelantan,"Ulu Kelantan, Kelantan",P027-6,http://en.wikipedia.org/wiki/Tengku_Razaleigh_Hamzah,Tengku Razaleigh Hamzah,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,Tengku Razaleigh Hamzah,,male,,25979961,,,,1937-04-13,,,,,,,,,,,,,,,
zakaria_abdul_rahman,Zakaria Abdul Rahman,Trengganu,"Besut, Trengganu",P028-6,,,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
mamat_abdul_rahman,Mamat Abdul Rahman,Trengganu,"Ulu Nerus, Trengganu",P029-6,,,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
alias_md._ali,Alias Md. Ali,Trengganu,"Ulu Trengganu, Trengganu",P030-6,,,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
ibrahim_azmi_hassan,Ibrahim Azmi Hassan,Trengganu,"Kuala Nerus, Trengganu",P031-6,,,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
abdul_manan_othman,Abdul Manan Othman,Trengganu,"Kuala Trengganu, Trengganu",P032-6,,,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
awang_abdul_jabar,Awang Abdul Jabar,Trengganu,"Dungun, Trengganu",P033-6,,,UMNO,United Malays National Organisation,6,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
