id,name__uk,name,wikipedia__uk,gender,birth_date,original_wikiname,wikipedia__ukwikiquote,name__sk,name__pl,name__ru,name__en,name__hu,name__es,name__nl,name__fr,name__de,name__be,wikipedia__be,wikipedia__commons,wikipedia__en,wikipedia__hu,wikipedia__pl,wikipedia__ru,wikipedia__sk,image,identifier__freebase,given_name,name__ja,name__ca,name__lv,name__it,name__cs,wikipedia__ca,wikipedia__cs,wikipedia__de,wikipedia__fr,wikipedia__it,wikipedia__ja,wikipedia__lv,name__eo,name__fi,name__be_tarask,name__et,name__lt,name__nb,name__ar,wikipedia__ar,wikipedia__be_x_old,wikipedia__eo,wikipedia__et,wikipedia__fi,wikipedia__lt,wikipedia__nl,wikipedia__no,wikipedia__ruwikiquote,identifier__VIAF,identifier__GND,identifier__LCAuth,identifier__SUDOC,identifier__FAST,website,name__hy,name__vi,name__oc,name__sv,wikipedia__oc,wikipedia__sv,wikipedia__vi,twitter,name__nov,name__pih,name__sco,name__hr,name__ro,name__az,name__sh,wikipedia__az,wikipedia__es,wikipedia__hr,wikipedia__ro,wikipedia__ruwikinews,wikipedia__sh,identifier__IMDB,name__zh,wikipedia__zh,identifier__MusicBrainz,name__da,name__id,wikipedia__da,wikipedia__id,death_date,wikipedia__sco,facebook,name__he,wikipedia__he,name__el,identifier__BNF,identifier__NTA,identifier__ISNI,name__tr,name__crh_latn,name__de_ch,name__en_ca,name__en_gb,name__tt,wikipedia__crh,wikipedia__tr,wikipedia__trwikiquote,wikipedia__tt,wikipedia__plwikiquote,wikipedia__el,name__nn,family_name,name__ie,wikipedia__ie,name__fa,wikipedia__fa,name__cy,wikipedia__hy,wikipedia__hywikiquote,wikipedia__itwikiquote,name__gl,wikipedia__gl,name__ky,name__sr,name__bg,name__kk,name__lb,name__ko,name__pt,name__pt_br,wikipedia__bg,wikipedia__cy,wikipedia__kk,wikipedia__ko,wikipedia__ky,wikipedia__lb,wikipedia__nn,wikipedia__pt,wikipedia__sr,name__sgs,name__bn,wikipedia__bat_smg,wikipedia__bn,wikipedia__cswikiquote,wikipedia__ukwikinews,identifier__Munzinger,name__jv,name__eu,name__bs,name__vo,name__ta,name__ms,name__ckb,name__mk,name__io,name__vec,name__yo,name__scn,name__mn,name__fy,name__th,name__la,name__mr,name__ka,name__hi,name__sah,name__fo,name__ml,name__ne,name__af,wikipedia__af,wikipedia__bgwikiquote,wikipedia__bs,wikipedia__ckb,wikipedia__enwikinews,wikipedia__eu,wikipedia__fo,wikipedia__frwikinews,wikipedia__fy,wikipedia__hi,wikipedia__io,wikipedia__jv,wikipedia__ka,wikipedia__la,wikipedia__mk,wikipedia__ml,wikipedia__mn,wikipedia__mr,wikipedia__ms,wikipedia__sah,wikipedia__scn,wikipedia__simple,wikipedia__svwikiquote,wikipedia__ta,wikipedia__th,wikipedia__vec,wikipedia__vo,wikipedia__yo,identifier__NKC,name__is,name__mg,wikipedia__is,wikipedia__mg,name__uz,name__zh_hans,name__zh_hant,name__zh_hk,wikipedia__uz,identifier__NUKAT,last_seen,name__lad,wikipedia__xmf,name__xmf,name__zh_cn,name__crh,identifier__PACE,identifier__Britannica,instagram,occupation,identifier__livejournal,identifier__vkontakte,wikipedia__ukwikisource,identifier__flickr,wikipedia__dewikinews,wikipedia__elwikinews,wikipedia__eswikinews,wikipedia__srwikinews,identifier__quora,wikipedia__trwikinews,identifier__verkhovna_rada,name__an,name__ast,name__ext,identifier__youtube,identifier__google_plus,identifier__google_knowledge,wikipedia__fawikiquote,identifier__NNDB,wikipedia__bewikiquote,wikipedia__azb,name__azb,identifier__BIBSYS,wikipedia__br,name__br,name__bar,identifier__NLP,name__sl,identifier__google_scholar,identifier__ORCID,noble_title,identifier__GTAA,wikipedia__ast,name__kl,name__ht,name__zu,wikipedia__os,name__os,wikipedia__sq,name__sq
Q18342447,Гопко Ганна Миколаївна,Гопко Ганна Миколаївна,Гопко Ганна Миколаївна,female,1982-03-04,Гопко Ганна Миколаївна,,,Hanna Hopko,"Гопко, Анна Николаевна",Hanna Hopko,,,Hanna Hopko,Hanna Hopko,Hanna Hopko,,,Category:Hanna Hopko,Hanna Hopko,,Hanna Hopko,"Гопко, Анна Николаевна",,"https://upload.wikimedia.org/wikipedia/commons/5/52/Hopko,_Hanna.IMG_7508.JPG",,Hanna,,,,Hanna Hopko,,,,Hanna Hopko,Hanna Hopko,,,,,,,Ganna Gopko,,,,,,,Ganna Gopko,,,,,,25146332831518730467,,,,,,,,,Anna Gopko,,Hanna Hopko,,,,,,,,,,,,,,,,,,,,,,,,,,hanna.hopko,האנה הופקו,האנה הופקו,Χάννα Χόπκο,,,,,,,Hanna Hopko,Hanna Hopko,,,,,,,Χάννα Χόπκο,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18002,,,,,,,,,,,,,,,,A33801368,,,,,,,,,,,,,
Q18342757,Барна Олег Степанович,Барна Олег Степанович,Барна Олег Степанович,male,1967-04-18,Барна Олег Степанович,Барна Олег Степанович,,,"Барна, Олег Степанович",Oleh Barna,,,Oleh Barna,,Oleh Barna,,,Category:Oleh Barna,,,,"Барна, Олег Степанович",,https://upload.wikimedia.org/wikipedia/commons/9/91/Barna-Oleh-Stepanovych-15043021.jpg,,Oleh,,,,,Oleh Barna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100004441810055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18346435,Береза Борислав Юхимович,Береза Борислав Юхимович,Береза Борислав Юхимович,male,1974-06-13,Береза Борислав Юхимович,Береза Борислав Юхимович,,,"Берёза, Борислав Юхимович",Boryslav Bereza,,,Boryslav Bereza,Boryslav Bereza,,,,Category:Boryslav Bereza,Boryslav Bereza,,,"Берёза, Борислав Ефимович",,https://upload.wikimedia.org/wikipedia/commons/a/a1/Boryslav_Yukhymovych_Bereza.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,borislav.bereza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18346653,Порошенко Олексій Петрович,Порошенко Олексій Петрович,Порошенко Олексій Петрович,male,1985-03-06,Порошенко Олексій Петрович,,,Ołeksij Poroszenko,Алексей Петрович Порошенко,Olexiy Poroshenko,,,Oleksij Petrowytsch Poroschenko,Oleksij Petrowytsch Poroschenko,Oleksij Petrowytsch Poroschenko,Аляксей Пятровіч Парашэнка,,Category:Oleksiy Petrovych Poroshenko,Olexiy Poroshenko,,Ołeksij Poroszenko,"Порошенко, Алексей Петрович",,https://upload.wikimedia.org/wikipedia/commons/4/41/O.Poroshenko_(1).jpg,,Oleksiy,,,,,Oleksij Petrovič Porošenko,,,Oleksij Petrowytsch Poroschenko,Oleksi Porochenko,,,,,,,,,,,,,,,,,,,,,,,,,,Ալեքսեյ Պորոշենկո,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18402629,Тетерук Андрій Анатолійович,Тетерук Андрій Анатолійович,Тетерук Андрій Анатолійович,male,1973-05-15,Тетерук Андрій Анатолійович,Тетерук Андрій Анатолійович,,Andrij Teteruk,"Тетерук, Андрей Анатольевич",Andriy Teteruk,,,Andriy Teteruk,Andriy Teteruk,,,,Category:Andriy Teteruk,Andriy Teteruk,,Andrij Teteruk,"Тетерук, Андрей Анатольевич",,https://upload.wikimedia.org/wikipedia/commons/4/4c/Andriy_Teteruk_at_RPR_Forum.JPG,,Andriy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,17947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18402641,Береза Юрій Миколайович,Береза Юрій Миколайович,Береза Юрій Миколайович,male,1970-02-08,Береза Юрій Миколайович,,,Jurij Bereza,"Береза, Юрий Николаевич",Yuriy Bereza,,,Yuriy Bereza,Yuriy Bereza,,,,Category:Yuriy Bereza,Yuriy Bereza,,Jurij Bereza,"Береза, Юрий Николаевич",,https://upload.wikimedia.org/wikipedia/commons/9/97/БЕРЕЗА_ЮРІЙ_МИКОЛАЙОВИЧ_VADIM_CHUPRINA_©.jpg,,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,尤里·貝雷扎,,,,,,,,尤里·贝雷扎,,,,,politician,,,,,,,,,,,17949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18575021,Сироїд Оксана Іванівна,Сироїд Оксана Іванівна,Сироїд Оксана Іванівна,female,1976-05-02,Сироїд Оксана Іванівна,Сироїд Оксана Іванівна,,Oksana Syrojid,"Сыроед, Оксана Ивановна",Oksana Syroyid,,,Oksana Syroyid,Oxana Syroiid,Oxana Syroiid,,,Category:Oksana Syroyid,Oksana Syroyid,,Oksana Syrojid,"Сыроед, Оксана Ивановна",,https://upload.wikimedia.org/wikipedia/commons/5/53/Oksana_Syroyid_IMG_0247_01.JPG,,Oksana,,,,,,,,Oxana Syroiid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oksana Syroid,,Oksana Syroid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,3180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18577779,Веселова Наталія Василівна,Веселова Наталія Василівна,Веселова Наталія Василівна,female,1975-08-27,Веселова Наталія Василівна,,,,"Веселова, Наталия Васильевна",Natalia Veselova,,,Natalia Veselova,Natalia Veselova,,,,,Natalia Veselova,,,"Веселова, Наталья Васильевна",,,,Natalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18577824,Кошелєва Альона Володимирівна,Кошелєва Альона Володимирівна,Кошелєва Альона Володимирівна,female,1990-07-14,Кошелєва Альона Володимирівна,,,,"Кошелева, Алёна Владимировна",Alyona Koshelyeva,,,,,,,,,,,,"Кошелева, Алёна Владимировна",,,,Alena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18578820,Єфремова Ірина Олексіївна,Єфремова Ірина Олексіївна,Єфремова Ірина Олексіївна,female,1959-03-26,,,,,"Ефремова, Ирина Алексеевна",,,,,,,,,,,,,"Ефремова, Ирина Алексеевна",,,,Irina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,Автор:Ірина Єфремова,,,,,,,,16716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18578912,Сотник Олена Сергіївна,Сотник Олена Сергіївна,Сотник Олена Сергіївна,female,1982-12-21,Сотник Олена Сергіївна,,,,"Сотник, Елена Сергеевна",Olena Sotnyk,,,Olena Sotnyk,,Olena Sotnyk,,,Category:Olena Sotnyk,Olena Sotnyk,,,,,https://upload.wikimedia.org/wikipedia/commons/8/89/SotnkOlenaSergiivna.jpg,,Olena,,,,,,,,Olena Sotnyk,,,,,,,Алена Сотнік,,,,,,Алена Сотнік,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18580047,Березюк Олег Романович,Березюк Олег Романович,Березюк Олег Романович,male,1969-10-08,Березюк Олег Романович,,,Ołeh Bereziuk,"Березюк, Олег Романович",Oleh Bereziuk,,,Oleh Bereziuk,Oleh Bereziuk,,,,Category:Oleh Bereziuk,Oleh Bereziuk,,Ołeh Bereziuk,"Березюк, Олег Романович",,https://upload.wikimedia.org/wikipedia/commons/0/0a/Oleh_Bereziuk.jpg,,Oleh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oleh Bereziuk,,Oleh Bereziuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psychiatrist,,,,,,,,,,,18027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18581883,Сисоєнко Ірина Володимирівна,Сисоєнко Ірина Володимирівна,Сисоєнко Ірина Володимирівна,female,1982-03-06,Сисоєнко Ірина Володимирівна,,,,"Сысоенко, Ирина Владимировна",Iryna Sysoyenko,,,Iryna Sysoyenko,Iryna Syssojenko,Iryna Syssojenko,,,Category:Iryna Sysoyenko,Iryna Sysoyenko,,,"Сысоенко, Ирина Владимировна",,https://upload.wikimedia.org/wikipedia/commons/0/03/Ірина_Сисоєнко_-_18105846.jpg,,Irina,,,,,,,,Iryna Syssojenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,irina.sysoenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18596002,Барна Степан Степанович,Барна Степан Степанович,Барна Степан Степанович,male,1979-10-09,,,,,Барна Степан Степанович,Stepan Barna,,,,Stepan Barna,,,,Category:Stepan Barna,Stepan Barna,,,"Барна, Степан Степанович",,https://upload.wikimedia.org/wikipedia/commons/b/b7/Barna-Stepan-Stepanovych-15045370.jpg,,Stepan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stepanbarna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,stepanbarna,,,,,,,,,18207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18601057,Романова Анна Анатоліївна,Романова Анна Анатоліївна,Романова Анна Анатоліївна,female,1985-02-21,Романова Анна Анатоліївна,,,,"Романова, Анна Анатольевна",Anna Romanova,,,Anna Romanova,Anna Romanowa,Anna Romanowa,,,Category:Anna Romanova,Anna Romanova,,,"Романова, Анна Анатольевна",,https://upload.wikimedia.org/wikipedia/commons/2/22/Anna_Romanova_2017.jpg,,Anna,,,,,,,,Anna Romanowa (Politikerin),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000286616191,,,,,,,,,,,,,,,,,,,,Romanova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,romanova.center,politician,,,,,,,,,,,18029,,,,,,/g/11b6hrs59q,,,,,,,,,,,,oRG1hVAAAAAJ,0000-0001-7336-1032,,,,,,,,,,
Q18601637,Вощевський Валерій Миколайович,Вощевський Валерій Миколайович,Вощевський Валерій Миколайович,male,1956-06-12,,,,Wałerij Woszczewski,"Вощевский, Валерий Николаевич",Valeriy Voshchevsky,,,Valeriy Voshchevsky,Wałerij Woszczewski,Walerij Woschtschewskyj,,,,Valeriy Voshchevsky,,Wałerij Woszczewski,"Вощевский, Валерий Николаевич",,,,Valeriy,,,,,,,,Walerij Woschtschewskyj,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.kmu.gov.ua/control/uk/publish/article?art_id=247789172&cat_id=247077361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18609005,Марченко Олександр Олександрович,Марченко Олександр Олександрович,Марченко Олександр Олександрович,male,1965-01-14,Марченко Олександр Олександрович,,,,"Марченко, Александр Александрович",Oleksandr Marchenko,,,,,,,,Category:Oleksandr Marchenko,,,,,,https://upload.wikimedia.org/wikipedia/commons/d/dd/Марченко_Олександр_Олександрович.jpeg,,Oleksandr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18635391,Рябчин Олексій Михайлович,Рябчин Олексій Михайлович,Рябчин Олексій Михайлович,male,1983-04-22,Рябчин Олексій Михайлович,,,,"Рябчин, Алексей Михайлович",Oleksiy Ryabchyn,,,Oleksiy Ryabchyn,Oleksiy Ryabchyn,,,,,Oleksiy Ryabchyn,,,"Рябчин, Алексей Михайлович",,https://upload.wikimedia.org/wikipedia/commons/b/b0/Олексій_Рябчин.jpg,,Oleksiy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18640184,Заліщук Світлана Петрівна,Заліщук Світлана Петрівна,Заліщук Світлана Петрівна,female,1982-10-24,Заліщук Світлана Петрівна,,,Switłana Zaliszczuk,"Залищук, Светлана Петровна",Svitlana Zalishchuk,,,Svitlana Zalishchuk,Svitlana Zalishchuk,Switlana Salischtschuk,,,Category:Svitlana Zalishchuk,Svitlana Zalishchuk,,Switłana Zaliszczuk,"Залищук, Светлана Петровна",,https://upload.wikimedia.org/wikipedia/commons/f/f5/Zalishchuk.JPG,,Svitlana,,,,,,,,,,,,,,,,,,Svitlana Zalisjtsjuk,,,,,,,,,Svitlana Zalisjtsjuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Svetlana Zalişçuk,,,,,Svitlana Zalişçuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Svitlana Zalişçuk,,,,journalist,,,,,,,,,,,17976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18643345,Шкрум Альона Іванівна,Шкрум Альона Іванівна,Шкрум Альона Іванівна,female,1988-01-02,Шкрум Альона Іванівна,,,Alona Szkrum,"Шкрум, Алёна Ивановна",Alyona Shkrum,,,Alyona Shkrum,Alyona Shkrum,,,,Category:Alyona Shkrum,Alyona Shkrum,,Alona Szkrum,"Шкрум, Алёна Ивановна",,https://upload.wikimedia.org/wikipedia/commons/b/bf/Alyona_Shkrum.jpg,,Alena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lawyer,,,,,,,,,,,16532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18729514,Суслова Ірина Миколаївна,Суслова Ірина Миколаївна,Суслова Ірина Миколаївна,female,1988-08-05,Суслова Ірина Миколаївна,,,,Суслова Ирина Николаевна,Iryna Suslova,,,Iryna Suslova,,,,,,Iryna Suslova,,,,,https://upload.wikimedia.org/wikipedia/commons/7/7b/Suslova_Iryna.jpg,,Irina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,Автор:Ірина Суслова,,,,,,,,11999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18729650,Скрипник Олексій Олексійович,Скрипник Олексій Олексійович,Скрипник Олексій Олексійович,male,1964-03-08,Скрипник Олексій Олексійович,,,,"Скрипник, Алексей Алексеевич",Oleksiy Skrypnyk,,,Oleksiy Skrypnyk,Oleksiy Skrypnyk,,,,,Oleksiy Skrypnyk,,,,,https://upload.wikimedia.org/wikipedia/commons/3/3f/Олексій_Скрипник.jpg,,Oleksiy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18748028,Кишкар Павло Миколайович,Кишкар Павло Миколайович,Кишкар Павло Миколайович,male,1980-09-22,Кишкар Павло Миколайович,,,,"Кишкарь, Павел Николаевич",Pavlo Kyshkar,,,Pavlo Kyshkar,,,,,Category:Pavlo Kyshkar,Pavlo Kyshkar,,,,,https://upload.wikimedia.org/wikipedia/commons/8/86/Pavlo_Kyshkar_face_26-03-2015.jpg,,Pavlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pavel.kyshkar.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18752355,Алєксєєв Сергій Олегович,Алєксєєв Сергій Олегович,Алєксєєв Сергій Олегович,male,1977-02-09,Алєксєєв Сергій Олегович,,,,"Алексеев, Сергей Олегович",Serhiy Olegovich Alexeyev,,,Serhiy Olegovich Alexeyev,,,,,,,,,"Алексеев, Сергей Олегович",,,,Sergey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://alekseev.com.ua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deputy.alekseev,,,,,,,,,,,,,,,,,,,,Alexeyev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jurist,,,,,,,,,,,17993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18822407,Юрик Тарас Зіновійович,Юрик Тарас Зіновійович,Юрик Тарас Зіновійович,male,1980-12-09,Юрик Тарас Зіновійович,,,,"Юрик, Тарас Зиновьевич",Taras Yuryk,,,,,,,,Category:Taras Yuryk,,,,,,https://upload.wikimedia.org/wikipedia/commons/9/9f/Yuryk-Taras-Zinoviyovych-14116259.jpg,,Taras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000468266581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
